"Reservoir","Date","Site","Duration_days","Depth_m","CombinedXSA_m2","Filter1ID","Filter2ID","CombinedCollectionVol_L","CombinedFilterVol_L","CombinedSedMass_g","ICPTLi_mgL","ICPTNa_mgL","ICPTMg_mgL","ICPTAl_mgL","ICPTSi_mgL","ICPTK_mgL","ICPTCa_mgL","ICPTFe_mgL","ICPTMn_mgL","ICPTCu_mgL","ICPTSr_mgL","ICPTBa_mgL","AcidVol_L","DilutionFactor","TLi_g","TNa_g","TMg_g","TAl_g","TSi_g","TK_g","TCa_g","TFe_g","TMn_g","TCu_g","TSr_g","TBa_g","TLiFlux_gm2d","TNaFlux_gm2d","TMgFlux_gm2d","TAlFlux_gm2d","TSiFlux_gm2d","TKFlux_gm2d","TCaFlux_gm2d","TFeFlux_gm2d","TMnFlux_gm2d","TCuFlux_gm2d","TSrFlux_gm2d","TBaFlux_gm2d","TOC_g","TN_g","TOCFlux_gm2d","TNFlux_gm2d","Flag_Filter2ID","Flag_CombinedCollectionVol_L","Flag_CombinedSedMass_g","Flag_TOC_g","Flag_TN_g","Flag_ICPTLi_mgL","Flag_ICPTNa_mgL","Flag_ICPTMg_mgL","Flag_ICPTAl_mgL","Flag_ICPTSi_mgL","Flag_ICPTK_mgL","Flag_ICPTCa_mgL","Flag_ICPTFe_mgL","Flag_ICPTMn_mgL","Flag_ICPTCu_mgL","Flag_ICPTSr_mgL","Flag_ICPTBa_mgL","Flag_Duration_days"
"BVR",2020-07-30,50,13,4,0.008143,"B_sed_4m_R1_F3_30Jul20","B_sed_4m_R2_F3_30Jul20",0.003512,0.4,0.00699999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.6748728e-05,2.1684844e-05,0.000158217326821527,0.000204846484474631,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2020-07-30,50,13,8,0.008143,"B_sed_8m_R1_F3_30Jul20","B_sed_8m_R2_F3_30Jul20",0.003525,0.2,0.00999999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9807825e-05,3.2031675e-05,0.000376045730641703,0.000302588112489255,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2020-07-30,50,13,4,0.0040715,"B_sed_4m_R1_F1_30Jul20","B_sed_4m_R1_F2_30Jul20",0.00175,0.4,0.00599999999999999,0.00625330275743466,0.0974152088767587,0.276447993767503,1.56903684789785,-0.0360147521372685,0.147941131961898,1.76155216751376,3.74025848708388,0.306490384044368,0.00235124948779056,0.0051050173825982,0.0368937619427176,0.01,20,5.47163991275533e-09,8.52383077671639e-08,2.41891994546565e-07,1.37290724191062e-06,-3.15129081201099e-08,1.29448490466661e-07,1.54135814657454e-06,3.27272617619839e-06,2.68179086038822e-07,2.05734330181674e-09,4.46689020977342e-09,3.22820416998779e-08,1.03375998502826e-07,1.61041210982843e-06,4.57007896440671e-06,2.5938413208336e-05,-5.95375133339819e-07,2.44567756103233e-06,2.91209655593675e-05,6.18317984526284e-05,5.06672245229639e-06,3.88695019189061e-08,8.43932062417636e-08,6.09906417024115e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-07-30,50,13,4,0.0040715,"B_sed_4m_R2_F1_30Jul20","B_sed_4m_R2_F4_30Jul20",0.001762,0.4,0.00599999999999998,0.0045219597008343,0.0770792986074623,0.184125840000482,0.923611831493988,-0.0444496797637588,0.127931774829163,1.0845249465405,3.62661403608715,0.484098179886321,0.00299769939312407,0.00390587604589264,0.046117905071446,0.01,20,3.98384649643502e-09,6.79068620731743e-08,1.62214865040425e-07,8.13702023546203e-07,-3.91601678718715e-08,1.12707893624493e-07,9.5546647790218e-07,3.19504696579278e-06,4.26490496479849e-07,2.64097316534231e-09,3.44107679643142e-09,4.06298743679439e-08,7.5267034384134e-08,1.28296813824378e-06,3.06473450609631e-06,1.53733177820724e-05,-7.39855238985282e-07,2.12939652980838e-06,1.80516815368024e-05,6.03642007914826e-05,8.05770877260977e-06,4.98960535304944e-08,6.50124561243053e-08,7.67622485909444e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-07-30,50,13,8,0.0040715,"B_sed_8m_R1_F1_30Jul20","B_sed_8m_R1_F2_30Jul20",0.001766,0.2,0.00699999999999999,0.0047730887263501,0.0894038318067312,0.178451101692188,1.24790350824558,-0.0307106246373472,0.110312324414591,0.956834992992161,8.94943422156,0.187296596081606,0.00220198507617462,0.00310330404453458,0.0313638908145721,0.01,20,8.42927469073428e-09,1.57887166970687e-07,3.15144645588404e-07,2.20379759556169e-06,-5.42349631095552e-08,1.94811564916168e-07,1.68977059762416e-06,1.5804700835275e-05,3.30765788680116e-07,3.88870564452438e-09,5.48043494264807e-09,5.53886311785343e-08,1.59254757568733e-07,2.98297106473115e-06,5.95404539223692e-06,4.16364710711738e-05,-1.0246641874485e-06,3.68058577761301e-06,3.19249302869696e-05,0.000298599095689076,6.24917652122382e-06,7.34695329546733e-08,1.03542163493856e-07,1.04646050271653e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-07-30,50,13,8,0.0040715,"B_sed_8m_R2_F1_30Jul20","B_sed_8m_R2_F2_30Jul20",0.001759,0.2,0.00799999999999999,0.00441675774875898,0.0779972072612809,0.174488350359391,1.16683196113299,-0.0356406320611418,0.109156801032852,0.928532036860574,9.29149095246328,0.237033241369022,0.00224247149719905,0.00329954640447371,0.0352819656738766,0.01,20,7.76907688006704e-09,1.37197087572593e-07,3.06925008282169e-07,2.05245741963293e-06,-6.26918717955484e-08,1.92006813016787e-07,1.63328785283775e-06,1.63437325853829e-05,4.1694147156811e-07,3.94450736357313e-09,5.80390212546926e-09,6.20609776203489e-08,1.46781603454917e-07,2.59207223897058e-06,5.79875132548331e-06,3.87771926738951e-05,-1.18444103563322e-06,3.62759544331208e-06,3.08577986347453e-05,0.000308783052652735,7.87729851156934e-06,7.45237979495958e-08,1.09653447046907e-07,1.17252151674112e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-08-07,50,18,8,0.008143,"F_sed_8m_R1_F3_07Aug20","F_sed_8m_R2_F3_07Aug20",0.003546,0.1,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000119244888,7.3522764e-05,0.000813547341274714,0.000501608498096525,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2020-08-07,50,18,4,0.008143,"F_sed_4m_R1_F3_07Aug20","F_sed_4m_R2_F3_07Aug20",0.003555,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1363632e-05,4.1414328e-05,0.000213978140734373,0.000282548937737934,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2020-08-07,50,18,4,0.0040715,"F_sed_4m_R1_F1_07Aug20","F_sed_4m_R1_F2_07Aug20",0.0018,0.3,0.011,0.00643510033237608,0.11297625288121,0.279107254881505,2.17074677252587,-0.0562009661961372,0.172322387452896,1.44647249904521,6.19137295145039,0.44421275708903,0.0061564066488467,0.00450866034434481,0.0345575940512592,0.01,20,7.7221203988513e-09,1.35571503457452e-07,3.34928705857806e-07,2.60489612703104e-06,-6.74411594353646e-08,2.06786864943475e-07,1.73576699885425e-06,7.42964754174047e-06,5.33055308506836e-07,7.38768797861604e-09,5.41039241321377e-09,4.1469112861511e-08,1.05368215356766e-07,1.84987110207065e-06,4.5700970957715e-06,3.55437680220373e-05,-9.20233594435093e-07,2.82160362606568e-06,2.36845142911328e-05,0.000101377427671217,7.27353157458807e-06,1.00804890070763e-07,7.38247221637367e-08,5.65845414077682e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-08-07,50,18,4,0.0040715,"F_sed_4m_R2_F1_07Aug20","F_sed_4m_R2_F2_07Aug20",0.001755,0.3,0.014,0.00604500302627937,0.0866158434938444,0.268853886008925,2.07204025445732,-0.03696305314818,0.164818626947941,1.29173773442136,6.37134041497243,0.451924818232103,0.00659972968607483,0.0043742535945969,0.0366472885247115,0.01,20,7.07265354074686e-09,1.01340536887798e-07,3.14559046630442e-07,2.42428709771506e-06,-4.32467721833706e-08,1.92837793529091e-07,1.51133314927299e-06,7.45446828551774e-06,5.28752037331561e-07,7.72168373270755e-09,5.11787670567837e-09,4.28773275739125e-08,9.65062499590223e-08,1.38279008402306e-06,4.29215340552134e-06,3.3079360564835e-05,-5.90101548478865e-07,2.63126875883978e-06,2.06221178281686e-05,0.000101716106342431,7.21481350487209e-06,1.05362257053878e-07,6.98333497847964e-08,5.85060482403598e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-08-07,50,18,8,0.0040715,"F_sed_8m_R1_F1_07Aug20","F_sed_8m_R1_F2_07Aug20",0.001743,0.1,0.017,0.0063242557019901,0.0936877266857522,0.249069906446916,1.22623005767173,0.00411028427498706,0.128966836629833,1.51684965538635,23.5481756704786,0.421887148874193,0.00543683623763601,0.00545636101944073,0.0582477601748081,0.01,20,2.20463553771375e-08,3.26595415226532e-07,8.68257693873949e-07,4.27463798104365e-06,1.43284509826049e-08,4.49578392491598e-07,5.28773789867682e-06,8.20889403872884e-05,1.47069860097544e-06,1.89528111243991e-08,1.90208745137704e-08,2.03051691969381e-07,3.00822183704306e-07,4.45638947189177e-06,1.18473630231003e-05,5.83273702163228e-05,1.95511495662326e-07,6.13449032559114e-06,7.21511031789651e-05,0.00112010234267044,2.00676600348689e-05,2.58610819441362e-07,2.59539543353806e-07,2.77063724766167e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-08-07,50,18,8,0.0040715,"F_sed_8m_R2_F1_07Aug20","F_sed_8m_R2_F2_07Aug20",0.001803,0.1,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.01,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2020-08-24,50,17,4,0.008143,"F_sed_4m_R1_F3_24Aug20","F_sed_4m_R2_F3_24Aug20",0.003216,0.2,0.00899999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.606744e-05,3.9334896e-05,0.000260544531210495,0.000284148030426711,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2020-08-24,50,17,4,0.0040715,"F_sed_4m_R1_F1_24Aug20","F_sed_4m_R1_F2_24Aug20",0.001558,0.2,0.00999999999999998,0.00977995382505522,0.112747765328354,0.525649424816532,1.70097150858287,-0.0664594938750777,0.17635219138151,3.32337525928992,9.23740348264829,0.657915566333897,0.00584433693918936,0.00759080400460298,0.0340941990598351,0.01,20,1.5237168059436e-08,1.75661018381576e-07,8.18961803864157e-07,2.65011361037211e-06,-1.03543891457371e-07,2.74756714172393e-07,5.1778186539737e-06,1.4391874625966e-05,1.02503245234821e-06,9.10547695125702e-09,1.18264726391714e-08,5.31187621352231e-08,2.20140980841517e-07,2.53788556582811e-06,1.18320579041422e-05,3.82878634174731e-05,-1.49596393087345e-06,3.96958360731906e-06,7.48072130371621e-05,0.000207928493270525,1.48092905830083e-05,1.31552570612898e-07,1.70864512127651e-07,7.67440271835399e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-08-24,50,17,4,0.0040715,"F_sed_4m_R2_F1_24Aug20","F_sed_4m_R2_F2_24Aug20",0.001658,0.2,0.00999999999999998,0.00536565740193611,0.0971959710508986,0.185671190169955,0.794889644383835,-0.0290902977388992,0.125930251225236,1.16048886559048,8.57041880394559,0.586629556325314,0.00757027422558652,0.00360810437407114,0.0269425484680724,0.01,20,8.89625997241007e-09,1.6115092000239e-07,3.07842833301785e-07,1.3179270303884e-06,-4.82317136510949e-08,2.08792356531441e-07,1.92409053914902e-06,1.42097543769418e-05,9.72631804387371e-07,1.25515146660224e-08,5.98223705220995e-09,4.4670745360064e-08,1.28529880914103e-07,2.32824901940158e-06,4.44759964605884e-06,1.90409233537054e-05,-6.96833998903351e-07,3.01655491228758e-06,2.77985500234632e-05,0.000205297287124153,1.40522253597441e-05,1.81339651754628e-07,8.64291531840404e-08,6.453864432109e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-08-24,50,17,8,0.0040715,"F_sed_8m_R1_F1_24Aug20","F_sed_8m_R1_F2_24Aug20",0.001465,0.1,0.022,0.0064924413146112,0.101451671303668,0.322444700383782,1.06321603073141,0.0153040911818115,0.146639064680354,2.49672400871385,34.8613571824728,0.631475677730961,0.00689072845552701,0.0135729282882388,0.474099034205467,0.01,20,1.90228530518108e-08,2.97253396919747e-07,9.44762972124481e-07,3.11522297004303e-06,4.48409871627077e-08,4.29652459513437e-07,7.31540134553158e-06,0.000102143776544645,1.85022373575172e-06,2.01898343746941e-08,3.97686798845397e-08,1.38911017022202e-06,2.74835160503223e-07,4.29460737724566e-06,1.36495867562104e-05,4.50075917972568e-05,6.4784603394771e-07,6.20746017168752e-06,0.000105690218889289,0.00147573558732719,2.67313497085438e-05,2.91695275981451e-07,5.74563210329185e-07,2.00693510878635e-05,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-08-26,50,26,4,0.008143,"B_sed_4m_R1_F3_26Aug20","B_sed_4m_R2_F3_26Aug20",0.00353,0.4,0.00699999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9441475e-05,1.739937e-05,9.18272182809209e-05,8.21818173230429e-05,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2020-08-26,50,26,8,0.008143,"B_sed_8m_R1_F3_26Aug20","B_sed_8m_R2_F3_26Aug20",0.00347,0.2,0.013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.621693e-05,3.637948e-05,0.000218294760010958,0.000171829886925061,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2020-08-26,50,26,4,0.0040715,"B_sed_4m_R1_F1_26Aug20","B_sed_4m_R1_F2_26Aug20",0.00185,0.4,0.00699999999999998,0.00507165216028932,0.151243193288885,0.196287387463031,0.761284297416956,-0.0406394389299956,0.13248016528148,1.24207016598589,4.04512393806899,0.34313448249372,0.0017186534479969,0.00415004491891207,0.0358007085902777,0.01,20,4.69127824826762e-09,1.39899953792219e-07,1.81565833403304e-07,7.04187975110684e-07,-3.75914810102459e-08,1.22544152885369e-07,1.14891490353695e-06,3.74173964271382e-06,3.17399396306691e-07,1.58975443939713e-09,3.83879154999366e-09,3.31156554460069e-08,4.43162909933744e-08,1.32156882071641e-06,1.7151667161347e-06,6.65213137390949e-06,-3.55108975242973e-07,1.1576167627256e-06,1.08532567239153e-05,3.53464480366697e-05,2.99832226175092e-06,1.5017659711476e-08,3.62632515893185e-08,3.1282796404658e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-08-26,50,26,4,0.0040715,"B_sed_4m_R2_F1_26Aug20","B_sed_4m_R2_F2_26Aug20",0.00168,0.4,0.00699999999999998,0.00400604512350392,0.07361667875168,0.152277005646504,0.522762287216798,-0.0343860820474072,0.111662494641661,0.895596660506015,3.1667193121203,0.303419731499738,0.00141738947265149,0.00320513888117535,0.0306907876482662,0.01,20,3.36507790374329e-09,6.18380101514112e-08,1.27912684743063e-07,4.3912032126211e-07,-2.8884308919822e-08,9.37964954989952e-08,7.52301194825053e-07,2.66004422218105e-06,2.5487257445978e-07,1.19060715702725e-09,2.69231666018729e-09,2.57802616245436e-08,3.17883023998271e-08,5.84154489948056e-07,1.20833074885521e-06,4.1481623788446e-06,-2.72856430911137e-07,8.86051214341674e-07,7.10663424767901e-06,2.51281820363035e-05,2.40766089288374e-06,1.12471037609202e-08,2.54330445232554e-08,2.43533961444408e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-08-26,50,26,8,0.0040715,"B_sed_8m_R1_F1_26Aug20","B_sed_8m_R1_F2_26Aug20",0.00173,0.2,0.013,0.00383136713864,0.0863023440886319,0.150711434657402,0.766780921897028,-0.0182904567414597,0.109488776697225,0.766988462659169,10.2477810454119,0.333255517671134,0.00221042039991241,0.00273886455582097,0.0297672288464072,0.01,20,6.6282651498472e-09,1.49303055273333e-07,2.60730781957305e-07,1.32653099488186e-06,-3.16424901627253e-08,1.89415583686199e-07,1.32689004040036e-06,1.77286612085626e-05,5.76532045571062e-07,3.82402729184847e-09,4.73823568157028e-09,5.14973059042845e-08,6.26140918565942e-08,1.41039548147378e-06,2.463000613621e-06,1.25311120913844e-05,-2.98911667054528e-07,1.78931960141508e-06,1.25345038249026e-05,0.000167474293244434,5.44622607025441e-06,3.61237806124039e-08,4.47598756985261e-08,4.86470738475562e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-08-26,50,26,8,0.0040715,"B_sed_8m_R2_F1_26Aug20","B_sed_8m_R2_F2_26Aug20",0.00174,0.2,0.013,0.00405555965840657,0.0705443690855984,0.152045207810859,0.665300376681231,-0.0389496361507727,0.112840020753764,0.863149097181879,11.9270835200796,0.406813289668176,0.00173856921086232,0.00300766122988919,0.0358204662676268,0.01,20,7.05667380562743e-09,1.22747202208941e-07,2.64558661590895e-07,1.15762265542534e-06,-6.77723669023445e-08,1.96341636111549e-07,1.50187942909647e-06,2.07531253249385e-05,7.07855124022626e-07,3.02511042690044e-09,5.23333054000719e-09,6.23276113056706e-08,6.66610661883017e-08,1.15953487383162e-06,2.49916078548725e-06,1.09355147453248e-05,-6.40213556734378e-07,1.85474674908651e-06,1.41875459724395e-05,0.000196044977989009,6.6867731985247e-06,2.8576790134995e-08,4.94368031060863e-08,5.88779520925671e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-09-11,50,18,4,0.008143,"F_sed_4m_R1_F3_11Sep20","F_sed_4m_R2_F3_11Sep20",0.003545,0.2,0.00999999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.9707545e-05,4.443303e-05,0.000270904423704068,0.00030314400916943,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2020-09-11,50,18,4,0.0040715,"F_sed_4m_R1_F1_11Sep20","F_sed_4m_R1_F2_11Sep20",0.001765,0.2,0.011,0.00581367254269861,0.0899775395047958,0.237710256809326,1.06831357363088,-0.00718317372399794,0.122651809555848,1.44904625906345,7.54007501144905,0.463092034018457,0.0562333357063253,0.00444994354283572,0.0334025335926545,0.01,20,1.0261132037863e-08,1.58810357225965e-07,4.1955860326846e-07,1.8855734574585e-06,-1.26783016228564e-08,2.16480443866072e-07,2.55756664724699e-06,1.33082323952076e-05,8.17357440042577e-07,9.92518375216642e-08,7.85415035310504e-09,5.89554717910352e-08,1.40012990542157e-07,2.16696490818241e-06,5.72487075836725e-06,2.57286211396087e-05,-1.72995232754191e-07,2.95387236298486e-06,3.4897957990462e-05,0.000181590628559057,1.11528298339757e-05,1.35428981294997e-06,1.07169762073834e-07,8.0444651563081e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-09-11,50,18,4,0.0040715,"F_sed_4m_R2_F1_11Sep20","F_sed_4m_R2_F2_11Sep20",0.00178,0.2,0.007,0.00580560368860417,0.0886812871050237,0.227153728504154,1.00559609103206,0.00421395076945778,0.127062855776328,1.3585616303754,5.96243390304571,0.21130664932645,0.00434563283095238,0.00360991701730081,0.0191340217897991,0.01,20,1.03339745657154e-08,1.57852691046942e-07,4.04333636737394e-07,1.78996104203707e-06,7.50083236963485e-09,2.26171883281864e-07,2.41823970206821e-06,1.06131323474214e-05,3.76125835801081e-07,7.73522643909524e-09,6.42565229079544e-09,3.40585587858424e-08,1.41006925726465e-07,2.15389756773974e-06,5.51712632168589e-06,2.44239911858456e-05,1.02348743564818e-07,3.08611190636626e-06,3.29968439432397e-05,0.000144816029410692,5.13223130706784e-06,1.05547047076497e-07,8.76779277470144e-08,4.64728516460524e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-09-11,50,18,8,0.0040715,"F_sed_8m_R1_F1_11Sep20","F_sed_8m_R1_F2_11Sep20",0.001838,0.1,0.023,0.00467140603040049,0.101239752333677,0.208333680288281,0.721972059850134,0.0257450753044399,0.114368928533004,1.47137728416977,32.8557533410668,0.443120365360529,0.0367163437199699,0.00787830871371453,0.200733384032841,0.01,20,1.71720885677522e-08,3.72157329578597e-07,7.65834608739721e-07,2.65396929200909e-06,9.46388968191211e-08,4.20420181287323e-07,5.40878289660807e-06,0.000120777749281762,1.6289104630653e-06,1.34969279514609e-07,2.89606628316146e-08,7.37895919704724e-07,2.3431288724811e-07,5.07808110003952e-06,1.04498015847247e-05,3.62133706115558e-05,1.29134630724577e-06,5.73662697732644e-06,7.38027603341394e-05,0.00164801055141787,2.22264584860249e-05,1.8416537655329e-06,3.9516780372528e-07,1.00685785979058e-05,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-09-16,50,21,8,0.008143,"B_sed_8m_R1_F3_16Sep20","B_sed_8m_R2_F3_16Sep20",0.003615,0.2,0.016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.1712575e-05,2.4715755e-05,0.000302407413905019,0.000144534043262399,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"BVR",2020-09-16,50,21,8,0.0040715,"B_sed_8m_R1_F1_16Sep20","B_sed_8m_R1_F2_16Sep20",0.00181,0.2,0.018,0.00574277029093634,0.0850919251579096,0.235912711643746,1.68558154908187,0.0311263638453171,0.157239187623339,1.16445118646294,14.9042064783172,0.204530419994441,0.00783126010238934,0.00372886958304415,0.0328706344148839,0.01,20,1.03944142265948e-08,1.54016384535816e-07,4.2700200807518e-07,3.05090260383818e-06,5.63387185600239e-08,2.84602929598244e-07,2.10765664749792e-06,2.69766137257541e-05,3.70200060189938e-07,1.41745807853247e-08,6.74925394530991e-09,5.94958482909399e-08,1.21569963411107e-07,1.80132962036709e-06,4.99408791746554e-06,3.56824453821066e-05,6.58920820804594e-07,3.32863083803493e-06,2.46505224761896e-05,0.000315510414738386,4.32974930486527e-06,1.6578166213838e-07,7.89372577710322e-08,6.95845666929117e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"BVR",2020-09-16,50,21,8,0.0040715,"B_sed_8m_R2_F1_16Sep20","B_sed_8m_R2_F2_16Sep20",0.001805,0.2,0.014,0.00384800744647737,0.0937982830117716,0.145450971254068,0.657179938507187,-0.0256377330318189,0.109233416632785,0.766975490724522,13.028088631715,0.171161763620801,0.00228237597844832,0.00274966498996412,0.0268419600122254,0.01,20,6.94565344089165e-09,1.69305900836248e-07,2.62539003113593e-07,1.18620978900547e-06,-4.62761081224331e-08,1.97166317022177e-07,1.38439076075776e-06,2.35156999802456e-05,3.08946983335546e-07,4.11968864109922e-09,4.96314530688524e-09,4.84497378220668e-08,8.12342875960264e-08,1.9801512351976e-06,3.07057774557865e-06,1.38735553061113e-05,-5.41231535381638e-07,2.3059983394698e-06,1.61914207441713e-05,0.000275032601536179,3.61335161763882e-06,4.8182647568747e-08,5.80474647448903e-08,5.66653658965829e-07,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
"FCR",2020-09-30,50,19,4,0.008143,"F_sed_4m_R1_F3_30Sep20","F_sed_4m_R2_F3_30Sep20",0.0035,0.205,0.014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.0490243902439e-05,4.82351219512195e-05,0.000390973479982413,0.0003117635550794,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2020-09-30,50,19,8,0.008143,"F_sed_8m_R1_F3_30Sep20","F_sed_8m_R2_F3_30Sep20",0.003485,0.1,0.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.378135e-05,6.108508e-05,0.000606147676079552,0.000394818151851445,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1
"FCR",2020-09-30,50,19,4,0.0040715,"F_sed_4m_R1_F1_30Sep20","F_sed_4m_R1_F2_30Sep20",0.00173,0.2,0.011,0.0106899768708562,0.104350357554893,0.592086250629069,2.29823526207764,0.0109234301805111,0.224496719148882,3.63423268650624,7.57866105521848,0.725089088839251,0.00690012025020036,0.00829073240636168,0.0453971821381311,0.01,20,1.84936599865812e-08,1.80526118569965e-07,1.02430921358829e-06,3.97594700339432e-06,1.88975342122842e-08,3.88379324127566e-07,6.28722254765579e-06,1.3111083625528e-05,1.2544041236919e-06,1.19372080328466e-08,1.43429670630057e-08,7.85371250989668e-08,2.39064356038202e-07,2.33363002863247e-06,1.32410687072305e-05,5.13963818248068e-05,2.44285168563044e-07,5.02051260207431e-06,8.12738425338624e-05,0.00016948471888064,1.62154659629117e-05,1.54310231362379e-07,1.85409063813359e-07,1.01523588356763e-06,NA,NA,NA,NA,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1
