DateTime,Depth_m,Temp_C,Chla_ugL,Turbidity_NTU,Cond_uScm,SpCond_uScm,DO_mgL,DOsat_percent,pH,ORP_mV,PAR_umolm2s,DescRate_ms,Flag,Reservoir,Site,SN,CDOM_ugL,Phycoerythrin_ugL,Phycocyanin_ugL
2025-02-26T11:18:25Z,15.49,4.3812,1.3103,5.1941,83.761283,142.537,11.8742,91.658,9.179,254.5404,0.12374,0.053,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.504,4.3811,1.2936,5.2646,83.749823,142.517,11.8826,91.664,9.178,254.478,0.12375,0.059,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.52,4.3811,1.297,5.2676,83.752013,142.521,11.887,91.678,9.177,254.5386,0.12375,0.064,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.537,4.3812,1.2938,5.1971,83.787766,142.583,11.8886,91.695,9.176,254.5852,0.12371,0.068,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.556,4.3813,1.2631,5.2659,83.800487,142.605,11.8905,91.701,9.176,254.4385,0.1237,0.071,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.576,4.3812,1.2253,5.5184,83.778611,142.568,11.8896,91.705,9.176,254.3135,0.12371,0.072,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.595,4.3813,1.2108,5.6545,83.777673,142.566,11.892,91.702,9.178,254.3645,0.12373,0.071,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.613,4.381,1.2216,5.6476,83.789142,142.586,11.8959,91.687,9.178,254.3671,0.12377,0.069,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.632,4.3809,1.2404,5.6737,83.790082,142.588,11.8947,91.673,9.178,254.2586,0.12382,0.066,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.648,4.381,1.246,5.6965,83.789029,142.586,11.8965,91.657,9.178,254.171,0.12383,0.063,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.663,4.3809,1.2309,5.651,83.776411,142.566,11.8965,91.619,9.178,254.0824,0.12382,0.061,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.677,4.3809,1.2151,5.6006,83.764734,142.547,11.8931,91.564,9.177,254.0477,0.12377,0.06,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.691,4.3809,1.1965,5.5319,83.775048,142.565,11.892,91.514,9.177,254.2671,0.12373,0.059,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.706,4.3808,1.1642,5.4344,83.773901,142.564,11.8909,91.483,9.178,254.5847,0.12377,0.059,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.723,4.3805,1.1583,5.4124,83.750858,142.526,11.8862,91.478,9.179,254.6177,0.12379,0.06,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.738,4.3803,1.1758,5.4378,83.750858,142.527,11.8771,91.463,9.179,254.4943,0.1238,0.062,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.752,4.3802,1.2092,5.4334,83.7739,142.567,11.8713,91.43,9.178,254.4693,0.12381,0.064,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.768,4.38,1.2534,5.393,83.775038,142.569,11.8651,91.416,9.177,254.4879,0.1238,0.066,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.786,4.3798,1.2604,5.3605,83.764621,142.552,11.8678,91.43,9.177,254.5473,0.12379,0.066,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.805,4.3796,1.2528,5.3465,83.775152,142.571,11.8671,91.453,9.177,254.6704,0.12382,0.065,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.823,4.3795,1.2611,5.3609,83.775153,142.571,11.8586,91.471,9.177,254.7721,0.12384,0.062,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.84,4.3794,1.2613,5.4323,83.764631,142.553,11.8579,91.488,9.177,254.7456,0.12377,0.056,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.855,4.3794,1.2463,5.4918,83.775143,142.572,11.8601,91.525,9.178,254.608,0.1237,0.048,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.865,4.3792,1.2379,5.4653,83.775048,142.573,11.8645,91.571,9.179,254.5704,0.12375,0.042,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.872,4.3791,1.2515,5.3171,83.763475,142.553,11.8665,91.597,9.179,254.6354,0.12384,0.038,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.878,4.379,1.2695,5.1343,83.762423,142.551,11.867,91.599,9.179,254.6185,0.12386,0.038,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.885,4.3789,1.2803,5.1005,83.762328,142.55,11.8724,91.576,9.179,254.6251,0.12381,0.041,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.895,4.3787,1.2906,5.1815,83.762319,142.549,11.881,91.554,9.179,254.6289,0.12382,0.049,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.908,4.3788,1.2937,5.2943,83.762317,142.549,11.8831,91.564,9.179,254.4926,0.12387,0.059,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.925,4.3789,1.2942,5.4397,83.762309,142.549,11.8844,91.571,9.179,254.44,0.12388,0.068,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.945,4.3789,1.2963,5.5044,83.762214,142.549,11.8807,91.56,9.179,254.5092,0.12388,0.076,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.967,4.3791,1.2935,5.4622,83.761172,142.549,11.8734,91.563,9.179,254.555,0.12389,0.081,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,15.992,4.3791,1.2851,5.4077,83.749714,142.534,11.8791,91.573,9.179,254.563,0.12394,0.084,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.015,4.3792,1.2787,5.4257,83.75087,142.542,11.881,91.575,9.178,254.5199,0.12395,0.084,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.035,4.3791,1.2825,5.5431,83.775146,142.59,11.876,91.598,9.178,254.4639,0.12389,0.081,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.055,4.3789,1.2885,5.6652,83.788814,142.618,11.8779,91.632,9.179,254.402,0.12389,0.076,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.075,4.3781,1.2944,5.7074,83.788918,142.62,11.8813,91.622,9.179,254.3749,0.1239,0.071,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.094,4.3765,1.2871,5.6769,83.776406,142.6,11.8788,91.591,9.18,254.3931,0.12384,0.068,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.109,4.3751,1.2492,5.6389,83.764739,142.58,11.8824,91.589,9.18,254.3642,0.12379,0.068,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.122,4.3742,1.2192,5.6231,83.775052,142.596,11.8923,91.592,9.18,254.3693,0.12378,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.136,4.3738,1.2167,5.5883,83.773895,142.592,11.8889,91.568,9.18,254.455,0.1238,0.073,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.157,4.3737,1.202,5.5263,83.750749,142.55,11.8805,91.538,9.179,254.54,0.1238,0.077,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.182,4.3736,1.1822,5.488,83.749611,142.547,11.883,91.514,9.179,254.5367,0.12376,0.078,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.206,4.3738,1.1858,5.5008,83.760133,142.565,11.8861,91.502,9.181,254.4147,0.12378,0.078,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.227,4.3745,1.1869,5.4753,83.750759,142.55,11.8793,91.508,9.182,254.3562,0.1238,0.074,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.245,4.3749,1.1699,5.4538,83.763478,142.573,11.8763,91.517,9.181,254.4321,0.12373,0.068,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.26,4.375,1.155,5.5479,83.786711,142.613,11.8726,91.5,9.181,254.4718,0.12368,0.062,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.272,4.375,1.1494,5.6567,83.77725,142.598,11.8702,91.454,9.18,254.4059,0.12377,0.059,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.285,4.3748,1.1443,5.6762,83.776295,142.598,11.8723,91.423,9.179,254.4097,0.12383,0.059,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.299,4.3745,1.1508,5.6131,83.775158,142.598,11.8742,91.398,9.179,254.5171,0.1238,0.059,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.316,4.3743,1.1702,5.5085,83.7635,142.579,11.8747,91.363,9.18,254.58690000000001,0.12379,0.06,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.333,4.3742,1.1796,5.4363,83.762543,142.579,11.8631,91.342,9.18,254.5655,0.12379,0.063,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.349,4.3738,1.1809,5.4234,83.763593,142.581,11.8615,91.337,9.181,254.43,0.12375,0.068,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.364,4.3736,1.1854,5.4554,83.776192,142.603,11.8603,91.343,9.181,254.3254,0.12375,0.072,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.381,4.3734,1.2008,5.5489,83.787661,142.622,11.8523,91.376,9.181,254.3328,0.1238,0.076,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.401,4.3731,1.2259,5.6324,83.775055,142.599,11.8507,91.43,9.181,254.3469,0.12383,0.078,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.426,4.3729,1.2473,5.6799,83.750981,142.558,11.8506,91.463,9.181,254.4106,0.12381,0.078,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.451,4.3728,1.2509,5.7119,83.751001,142.558,11.8503,91.468,9.181,254.501,0.12373,0.075,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.471,4.3729,1.2368,5.6783,83.775286,142.6,11.8535,91.473,9.181,254.4927,0.12368,0.069,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.486,4.3733,1.2178,5.5817,83.790196,142.626,11.8647,91.47,9.181,254.397,0.12373,0.062,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.498,4.3735,1.2043,5.5341,83.804073,142.649,11.8687,91.45,9.181,254.2904,0.12377,0.055,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.508,4.3734,1.2073,5.5802,83.815855,142.669,11.8665,91.436,9.181,254.322,0.1238,0.05,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.519,4.3731,1.2206,5.5928,83.805448,142.652,11.8686,91.426,9.181,254.5202,0.12382,0.05,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.531,4.373,1.2311,5.5164,83.805449,142.652,11.8696,91.42,9.181,254.6219,0.12382,0.055,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.545,4.3731,1.2433,5.442,83.815867,142.671,11.8641,91.426,9.18,254.6062,0.12386,0.061,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.561,4.3731,1.2438,5.4101,83.804199,142.654,11.8636,91.44,9.179,254.6738,0.12387,0.066,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.58,4.3731,1.2119,5.3696,83.791583,142.637,11.8625,91.446,9.179,254.6652,0.12382,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.601,4.373,1.1736,5.3283,83.790531,142.64,11.8603,91.433,9.18,254.5021,0.12377,0.072,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.622,4.3729,1.156,5.3545,83.791469,142.646,11.8621,91.401,9.181,254.423,0.12381,0.072,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.641,4.3723,1.1565,5.4134,83.802929,142.667,11.8645,91.379,9.182,254.4828,0.12383,0.068,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.658,4.3714,1.1957,5.4256,83.801877,142.667,11.8664,91.384,9.181,254.5373,0.12377,0.062,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.674,4.3703,1.264,5.3991,83.778748,142.628,11.8653,91.38,9.181,254.5654,0.12376,0.056,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.687,4.3694,1.3004,5.4001,83.777697,142.626,11.8601,91.36,9.182,254.6514,0.12379,0.051,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.697,4.369,1.2938,5.4391,83.789166,142.646,11.8546,91.352,9.182,254.7159,0.1238,0.049,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.707,4.3688,1.2589,5.4603,83.790208,142.648,11.8596,91.364,9.182,254.6568,0.12381,0.049,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.717,4.3686,1.2201,5.4509,83.790303,142.649,11.8587,91.379,9.182,254.6251,0.12382,0.053,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.73,4.3685,1.2165,5.4283,83.790313,142.649,11.8542,91.384,9.182,254.5915,0.12382,0.061,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.746,4.3687,1.2323,5.4606,83.790324,142.651,11.8525,91.381,9.182,254.4221,0.12384,0.072,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.764,4.3684,1.2524,5.6021,83.790429,142.655,11.8559,91.376,9.181,254.3839,0.12389,0.083,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.787,4.3682,1.2765,5.7732,83.791576,142.66,11.8585,91.393,9.181,254.5596,0.12391,0.09,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.817,4.3683,1.2819,5.8208,83.804193,142.684,11.8582,91.412,9.182,254.7396,0.12387,0.092,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.847,4.3681,1.2759,5.7679,83.815767,142.706,11.8594,91.415,9.183,254.7539,0.12384,0.091,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.871,4.3672,1.2957,5.6799,83.804307,142.687,11.8549,91.432,9.183,254.5596,0.12386,0.088,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.889,4.3664,1.3383,5.543,83.792838,142.668,11.8604,91.458,9.182,254.2841,0.12385,0.08,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.906,4.3658,1.3586,5.4446,83.804307,142.687,11.8645,91.468,9.182,254.0894,0.12378,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.924,4.3655,1.3577,5.413,83.815768,142.707,11.8615,91.481,9.182,254.0984,0.12378,0.06,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.94,4.3653,1.3447,5.3993,83.804194,142.687,11.8645,91.496,9.182,254.2213,0.1238,0.052,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.953,4.3653,1.2932,5.2796,83.791587,142.666,11.871,91.481,9.181,254.3709,0.12377,0.047,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.961,4.3653,1.2339,5.0249,83.790544,142.664,11.8694,91.45,9.181,254.5309,0.12375,0.044,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.968,4.3653,1.2189,4.9156,83.791589,142.666,11.8704,91.417,9.181,254.6065,0.12376,0.044,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.977,4.3654,1.2202,4.9821,83.804206,142.689,11.8769,91.388,9.182,254.597,0.12376,0.049,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,16.989,4.3653,1.1991,5.1122,83.815885,142.711,11.8717,91.362,9.183,254.5875,0.12375,0.057,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.004,4.3653,1.1641,5.2931,83.805593,142.696,11.8679,91.322,9.183,254.577,0.12371,0.064,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.025,4.3652,1.1466,5.3585,83.806969,142.7,11.8636,91.286,9.183,254.5561,0.12372,0.069,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.048,4.3651,1.1533,5.3561,83.832515,142.745,11.8587,91.274,9.183,254.5933,0.12382,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.069,4.3646,1.171,5.401,83.86005,142.793,11.8581,91.257,9.183,254.683,0.12385,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.085,4.3639,1.1932,5.4231,83.885483,142.838,11.8515,91.22,9.183,254.7802,0.1238,0.067,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.098,4.3636,1.2136,5.4191,83.885597,142.839,11.8447,91.175,9.183,254.8225,0.12377,0.062,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.112,4.3633,1.2348,5.4547,83.861427,142.799,11.8465,91.147,9.183,254.7637,0.12379,0.056,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.127,4.3631,1.2409,5.5116,83.847665,142.776,11.8448,91.153,9.183,254.6721,0.1238,0.051,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.142,4.363,1.2297,5.4921,83.846415,142.773,11.8387,91.168,9.184,254.6607,0.12383,0.048,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.153,4.3628,1.2167,5.3902,83.846312,142.771,11.8329,91.175,9.184,254.7977,0.12386,0.047,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.162,4.3624,1.2079,5.3387,83.846416,142.771,11.8264,91.181,9.184,254.9517,0.12384,0.049,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.171,4.3622,1.2158,5.3809,83.847666,142.774,11.8304,91.176,9.184,254.9751,0.12382,0.055,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.182,4.3626,1.2364,5.4233,83.86143,142.799,11.8331,91.183,9.184,254.9076,0.12386,0.064,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.199,4.3629,1.2481,5.441,83.88562,142.841,11.8316,91.212,9.184,254.7386,0.12388,0.074,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.222,4.363,1.2494,5.4589,83.885724,142.842,11.8356,91.221,9.184,254.5665,0.1238,0.081,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.25,4.3628,1.2529,5.4341,83.862692,142.804,11.8322,91.207,9.184,254.6331,0.12379,0.083,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.278,4.3622,1.2648,5.3455,83.861555,142.802,11.8315,91.199,9.184,254.7691,0.12382,0.08,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.299,4.362,1.2763,5.2755,83.871972,142.82,11.8404,91.208,9.184,254.7492,0.12384,0.073,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.313,4.362,1.2839,5.3057,83.861442,142.802,11.8399,91.221,9.184,254.6502,0.12392,0.064,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.324,4.3619,1.299,5.403,83.861441,142.802,11.8369,91.238,9.184,254.5192,0.12393,0.055,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.335,4.3618,1.3082,5.4622,83.871963,142.82,11.8347,91.255,9.184,254.5403,0.12383,0.049,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.346,4.362,1.2956,5.4401,83.861452,142.802,11.8377,91.241,9.183,254.7336,0.12379,0.044,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.359,4.3619,1.2796,5.3747,83.861557,142.802,11.8393,91.195,9.182,254.7059,0.12387,0.042,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.371,4.3618,1.2732,5.3208,83.873236,142.822,11.8398,91.129,9.184,254.5496,0.12388,0.043,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.38,4.3617,1.2608,5.2663,83.875455,142.825,11.8462,91.064,9.185,254.6501,0.1238,0.048,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.387,4.3618,1.2288,5.2288,83.888376,142.848,11.8427,91.036,9.184,254.8034,0.12375,0.056,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.397,4.3619,1.2033,5.2428,83.902253,142.873,11.837,91.035,9.183,254.7686,0.12372,0.065,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.417,4.3618,1.2186,5.2657,83.916026,142.898,11.8277,91.032,9.184,254.745,0.12374,0.071,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.445,4.3618,1.2468,5.3006,83.927695,142.919,11.8161,91.037,9.185,254.8617,0.12381,0.073,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.471,4.3619,1.2449,5.3221,83.91614,142.9,11.8136,91.064,9.184,254.9758,0.12384,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.49,4.3615,1.2286,5.3215,83.903515,142.879,11.8159,91.096,9.184,254.9198,0.12386,0.062,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.503,4.3611,1.2246,5.3611,83.902263,142.876,11.8149,91.124,9.184,254.7864,0.1239,0.051,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.51,4.3608,1.2378,5.357,83.901002,142.874,11.8137,91.146,9.184,254.8259,0.12389,0.042,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.515,4.3607,1.2727,5.2718,83.888263,142.852,11.8193,91.153,9.185,254.9672,0.12384,0.038,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.52,4.3607,1.2967,5.2193,83.875446,142.831,11.8241,91.154,9.186,255.0319,0.12385,0.04,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.529,4.3608,1.2946,5.2013,83.873238,142.827,11.826,91.154,9.186,255.0916,0.12389,0.043,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.543,4.3609,1.2718,5.2245,83.86157,142.807,11.8315,91.151,9.185,255.1736,0.12388,0.047,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.561,4.3609,1.2298,5.295,83.861579,142.806,11.8302,91.149,9.184,255.0769,0.12379,0.05,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.577,4.3608,1.211,5.3356,83.873343,142.826,11.831,91.156,9.183,254.8692,0.12369,0.053,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.589,4.3607,1.2191,5.4084,83.876594,142.831,11.8308,91.172,9.184,254.8126,0.12371,0.057,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.599,4.3607,1.212,5.5608,83.900889,142.872,11.8304,91.177,9.185,254.8236,0.12383,0.061,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.61,4.3609,1.191,5.7086,83.912672,142.891,11.8298,91.184,9.184,254.8291,0.12392,0.065,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.629,4.361,1.1728,5.7266,83.891849,142.853,11.8295,91.192,9.184,254.8792,0.12388,0.069,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.653,4.3611,1.1663,5.6073,83.903541,142.871,11.8348,91.189,9.184,254.9132,0.12382,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.676,4.3612,1.196,5.4968,83.926823,142.91,11.8328,91.183,9.184,254.8102,0.1238,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.695,4.3614,1.2499,5.4484,83.918932,142.896,11.8343,91.178,9.185,254.6669,0.12371,0.066,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.71,4.3618,1.2767,5.466,83.935337,142.923,11.8364,91.171,9.185,254.7284,0.12371,0.062,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.721,4.3623,1.2709,5.5046,83.997969,143.029,11.8346,91.162,9.185,254.8669,0.12378,0.061,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.732,4.3625,1.2298,5.4373,84.040168,143.099,11.8341,91.142,9.185,254.8783,0.12377,0.064,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.745,4.3626,1.1539,5.2683,84.063933,143.137,11.8338,91.109,9.185,254.8665,0.12378,0.07,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.765,4.3627,1.1102,5.1684,84.094492,143.187,11.832,91.069,9.185,254.8956,0.12389,0.079,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.791,4.3628,1.1016,5.1859,84.091617,143.182,11.8322,91.048,9.185,254.8865,0.12395,0.089,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.816,4.3633,1.0907,5.2404,84.092782,143.183,11.8286,91.058,9.185,254.8421,0.1239,0.097,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.841,4.3639,1.0957,5.3497,84.108582,143.21,11.825,91.053,9.186,254.8751,0.12382,0.102,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.868,4.3642,1.1195,5.4825,84.091834,143.181,11.8179,91.026,9.186,254.9409,0.12377,0.101,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.898,4.3644,1.1376,5.5134,84.081096,143.162,11.8127,91.009,9.185,254.9491,0.12381,0.092,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.926,4.3645,1.1399,5.4154,84.105957,143.203,11.8192,91,9.185,255.0602,0.12386,0.078,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.949,4.3644,1.1635,5.2544,84.138011,143.258,11.8179,90.976,9.186,255.1663,0.12382,0.064,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.961,4.3646,1.2239,5.1379,84.150627,143.279,11.8115,90.918,9.186,255.113,0.1238,0.053,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.963,4.3648,1.2623,5.135,84.131288,143.246,11.8101,90.841,9.185,255.0187,0.12382,0.048,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.964,4.3649,1.2788,5.1852,84.09499,143.185,11.8104,90.817,9.185,254.9718,0.12379,0.048,0,CCR,50,7809,NA,NA,NA
2025-02-26T11:18:25Z,17.974,4.365,1.2901,5.1638,84.093385,143.182,11.8075,90.832,9.185,255.062,0.12379,0.05,0,CCR,50,7809,NA,NA,NA
