Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR_umolm2s,Desc_rate,Flag,Reservoir,Site
2023-07-03T08:54:25Z,-0.003,24.8867,3.9949,30.5567,47.296,47.327884,13.2979,160.959,9.859,171.2478,552.42,0.004,0,FCR,50
2023-07-03T08:54:25Z,-0.003,24.9054,3.9885,30.5787,46.737,46.760979,13.2834,161.142,9.869,171.8489,521.84,0.009,0,FCR,50
2023-07-03T08:54:25Z,-0.003,24.9567,3.9896,30.9746,46.096,46.068873,13.2901,161.547,9.865,170.8007,463.23,0.018,0,FCR,50
2023-07-03T08:54:25Z,-0.001,25.0108,3.9758,31.6195,45.805,45.688776,13.2904,161.984,9.847,168.8129,404.73,0.027,0,FCR,50
2023-07-03T08:54:25Z,0.007,25.0378,3.9625,31.9207,45.803,45.593113,13.2872,162.145,9.835,168.8075,336.94,0.035,0,FCR,50
2023-07-03T08:54:25Z,0.022,25.0383,3.9543,31.9173,45.759,45.483398,13.2942,162.013,9.84,169.79,276.46,0.041,0,FCR,50
2023-07-03T08:54:25Z,0.04,24.9812,3.9761,31.9537,45.501,45.187354,13.3482,161.655,9.85,171.1409,240.29,0.049,0,FCR,50
2023-07-03T08:54:25Z,0.052,24.8693,4.0342,32.0187,44.964,44.616246,13.4286,161.142,9.854,171.2885,221.88,0.059,0,FCR,50
2023-07-03T08:54:25Z,0.061,24.7513,4.0662,32.0547,44.249,43.84673,13.465,160.527,9.849,168.8211,208.68,0.071,0,FCR,50
2023-07-03T08:54:25Z,0.072,24.6803,4.0632,32.0473,43.479,42.992376,13.4711,159.729,9.843,167.7228,188.66,0.082,0,FCR,50
2023-07-03T08:54:25Z,0.095,24.6492,4.0822,31.9977,42.691,42.093354,13.4482,158.742,9.834,169.3665,161.72,0.095,0,FCR,50
2023-07-03T08:54:25Z,0.129,24.6181,4.353,32.0009,42.225,41.481555,13.4072,157.452,9.823,171.7452,137.24,0.106,0,FCR,50
2023-07-03T08:54:25Z,0.163,24.5524,4.8492,32.1203,42.145,41.243674,13.3807,155.467,9.818,171.7902,118.51,0.11,0,FCR,50
2023-07-03T08:54:25Z,0.196,24.4416,5.113,32.212,42.151,41.120925,13.3387,152.591,9.818,169.2217,100.63,0.105,0,FCR,50
2023-07-03T08:54:25Z,0.229,24.3093,5.128,32.1194,42.12,41.012681,13.2879,148.884,9.817,167.9644,86.92,0.093,0,FCR,50
2023-07-03T08:54:25Z,0.252,24.121,5.1146,31.1034,41.769,40.632919,13.246,144.523,9.811,169.6669,80.513,0.083,0,FCR,50
2023-07-03T08:54:25Z,0.263,23.9073,5.0923,29.3557,41.053,39.892787,13.1368,139.993,9.787,172.942,78.093,0.082,0,FCR,50
2023-07-03T08:54:25Z,0.271,23.7505,5.0838,28.4771,40.477,39.235085,12.9251,135.681,9.747,175.4702,76.767,0.089,0,FCR,50
2023-07-03T08:54:25Z,0.281,23.6597,5.0864,28.235,40.163,38.772894,12.6366,131.71,9.706,176.8329,71.751,0.099,0,FCR,50
2023-07-03T08:54:25Z,0.31,23.6339,5.0906,25.8478,39.87,38.30217,12.2506,128.14,9.672,177.5445,60.172,0.111,0,FCR,50
2023-07-03T08:54:25Z,0.358,23.609,5.084,21.4748,39.68,37.921925,11.8595,124.64,9.65,177.0193,48.322,0.121,0,FCR,50
2023-07-03T08:54:25Z,0.404,23.4918,5.0735,19.1199,39.681,37.728689,11.522,120.591,9.637,176.3338,41.447,0.124,0,FCR,50
2023-07-03T08:54:25Z,0.436,23.273,5.0801,18.8964,39.733,37.615349,11.2218,115.716,9.622,177.2581,37.246,0.122,0,FCR,50
2023-07-03T08:54:25Z,0.461,23.0291,5.0631,18.2939,39.814,37.566602,10.978,110.042,9.592,181.1394,34.135,0.118,0,FCR,50
2023-07-03T08:54:25Z,0.48,22.7849,5.0101,17.1635,39.94,37.583301,10.7553,103.777,9.546,186.0926,31.854,0.118,0,FCR,50
2023-07-03T08:54:25Z,0.5,22.5158,4.9722,16.4673,40.084,37.62675,10.4662,97.543,9.492,188.3625,29.398,0.123,0,FCR,50
2023-07-03T08:54:25Z,0.53,22.3114,4.9552,16.2982,40.21,37.647623,10.0769,91.839,9.442,188.882,26.193,0.128,0,FCR,50
2023-07-03T08:54:25Z,0.575,22.1644,4.9045,15.8018,40.296,37.645169,9.6162,86.815,9.402,189.4485,22.501,0.126,0,FCR,50
2023-07-03T08:54:25Z,0.626,22.0359,4.8162,14.907,40.403,37.723874,9.0612,82.479,9.37,192.115,19.804,0.116,0,FCR,50
2023-07-03T08:54:25Z,0.664,21.9392,4.7615,14.3947,40.476,37.837736,8.518,78.739,9.349,196.0848,18.895,0.1,0,FCR,50
2023-07-03T08:54:25Z,0.681,21.8079,4.7417,14.3214,40.441,37.879741,8.0389,75.667,9.337,197.6111,18.914,0.077,0,FCR,50
2023-07-03T08:54:25Z,0.686,21.6726,4.7106,14.6013,40.346,37.851123,7.6136,73.558,9.33,197.6632,19.042,0.056,0,FCR,50
2023-07-03T08:54:25Z,0.688,21.6441,4.6684,15.217,40.208,37.745627,7.2453,72.749,9.325,196.8871,19.071,0.044,0,FCR,50
2023-07-03T08:54:25Z,0.691,21.7246,4.6393,15.5489,40.105,37.619524,6.9012,73.365,9.322,195.3683,18.721,0.045,0,FCR,50
2023-07-03T08:54:25Z,0.7,21.839,4.6339,15.5059,40.18,37.595489,6.6072,75.086,9.315,195.9053,17.793,0.057,0,FCR,50
2023-07-03T08:54:25Z,0.717,21.919,4.6279,15.3799,40.35,37.645254,6.3998,77.239,9.304,197.8735,16.5,0.072,0,FCR,50
2023-07-03T08:54:25Z,0.742,21.9496,4.5169,14.6751,40.421,37.649964,6.3195,79.096,9.293,198.3438,15.11,0.084,0,FCR,50
2023-07-03T08:54:25Z,0.772,21.9376,4.3154,13.4066,40.396,37.588901,6.384,79.977,9.283,197.5486,13.872,0.091,0,FCR,50
2023-07-03T08:54:25Z,0.8,21.7889,4.2055,12.6813,40.349,37.478005,6.5799,79.544,9.273,197.1205,12.947,0.091,0,FCR,50
2023-07-03T08:54:25Z,0.823,21.6058,4.1872,12.5667,40.39,37.387783,6.8112,77.906,9.262,198.0716,12.187,0.085,0,FCR,50
2023-07-03T08:54:25Z,0.843,21.5577,4.1108,11.9172,40.556,37.386221,7.0074,75.332,9.252,200.0135,11.471,0.073,0,FCR,50
2023-07-03T08:54:25Z,0.862,21.534,3.9724,10.6356,40.684,37.395438,7.0992,71.843,9.243,201.0699,10.915,0.063,0,FCR,50
2023-07-03T08:54:25Z,0.877,21.4717,3.9048,9.9498,40.721,37.372159,7.0633,67.295,9.229,200.6053,10.621,0.058,0,FCR,50
2023-07-03T08:54:25Z,0.886,21.302,3.9168,9.9444,40.763,37.358503,6.9302,62.093,9.206,201.1936,10.487,0.06,0,FCR,50
2023-07-03T08:54:25Z,0.892,21.0524,4.0262,10.4676,40.803,37.357166,6.7312,57.121,9.181,203.4505,10.279,0.064,0,FCR,50
2023-07-03T08:54:25Z,0.905,20.925,4.2283,11.4933,40.802,37.355932,6.4532,52.985,9.16,204.9209,9.8529,0.066,0,FCR,50
2023-07-03T08:54:25Z,0.931,20.8919,4.3384,12.0643,40.774,37.343595,6.0363,49.818,9.143,205.2057,9.3385,0.066,0,FCR,50
2023-07-03T08:54:25Z,0.961,20.8154,4.333,12.0764,40.764,37.334928,5.5437,47.625,9.131,204.7433,8.9731,0.063,0,FCR,50
2023-07-03T08:54:25Z,0.98,20.7457,4.1797,11.0598,40.816,37.378045,5.0861,46.473,9.123,203.1161,8.7722,0.057,0,FCR,50
2023-07-03T08:54:25Z,0.988,20.7688,3.8914,9.0637,40.851,37.420731,4.7147,46.381,9.117,201.1039,8.6342,0.046,0,FCR,50
2023-07-03T08:54:25Z,0.993,20.7994,3.7271,7.9597,40.811,37.406873,4.4281,47.029,9.113,202.8704,8.5252,0.032,0,FCR,50
2023-07-03T08:54:25Z,0.998,20.7913,3.6997,7.8912,40.778,37.400892,4.2314,47.934,9.11,207.0945,8.4228,0.021,0,FCR,50
2023-07-03T08:54:25Z,1.002,20.7751,3.6017,7.8934,40.768,37.411898,4.1239,48.867,9.106,207.695,8.3147,0.015,0,FCR,50
2023-07-03T08:54:25Z,1.005,20.7877,3.425,7.7816,40.753,37.413061,4.1256,49.73,9.102,206.432,8.2074,0.013,0,FCR,50
2023-07-03T08:54:25Z,1.008,20.8285,3.3195,7.6318,40.741,37.414985,4.2032,50.541,9.099,205.417,8.0954,0.011,0,FCR,50
2023-07-03T08:54:25Z,1.01,20.8554,3.2996,7.6188,40.736,37.435169,4.2831,51.382,9.094,204.1121,7.98,0.009,0,FCR,50
2023-07-03T08:54:25Z,1.012,20.8817,3.309,7.7268,40.725,37.466772,4.3688,52.142,9.089,206.2286,7.8755,0.008,0,FCR,50
2023-07-03T08:54:25Z,1.015,20.9005,3.391,8.0847,40.691,37.479876,4.4455,52.792,9.084,210.9605,7.7898,0.007,0,FCR,50
2023-07-03T08:54:25Z,1.017,20.9087,3.526,8.6662,40.642,37.466771,4.5075,53.458,9.08,212.4547,7.7159,0.006,0,FCR,50
2023-07-03T08:54:25Z,1.018,20.9326,3.5921,8.9855,40.586,37.435264,4.5902,54.154,9.077,210.3562,7.6402,0.005,0,FCR,50
2023-07-03T08:54:25Z,1.018,20.994,3.592,9.0756,40.556,37.416226,4.6546,54.874,9.073,207.6994,7.5561,0.005,0,FCR,50
2023-07-03T08:54:25Z,1.019,21.0589,3.6163,9.3801,40.567,37.42697,4.6962,55.609,9.069,207.7783,7.4549,0.004,0,FCR,50
2023-07-03T08:54:25Z,1.02,21.091,3.6698,9.8321,40.583,37.43825,4.7571,56.266,9.065,210.1062,7.336,0.004,0,FCR,50
2023-07-03T08:54:25Z,1.022,21.1182,3.6976,10.0321,40.579,37.4257,4.8149,56.717,9.06,210.8937,7.2106,0.004,0,FCR,50
2023-07-03T08:54:25Z,1.022,21.1294,3.6949,10.0216,40.56,37.40213,4.8777,56.963,9.055,210.0736,7.0973,0.004,0,FCR,50
2023-07-03T08:54:25Z,1.023,21.1241,3.703,9.9432,40.561,37.407067,4.9465,57.084,9.049,208.7933,7.0074,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.025,21.1258,3.7214,9.7677,40.568,37.421951,5.0105,57.09,9.041,207.2875,6.9217,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.025,21.1097,3.7339,9.6421,40.527,37.391733,5.0528,57.025,9.033,206.2356,6.8355,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.025,21.0938,3.7295,9.5519,40.498,37.358998,5.0692,56.912,9.025,206.0551,6.7686,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.025,21.1061,3.6435,9.0861,40.518,37.343422,5.0833,56.82,9.016,206.3093,6.6981,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.026,21.1174,3.501,8.3486,40.555,37.330257,5.0781,56.826,9.008,206.1258,6.6022,0.004,0,FCR,50
2023-07-03T08:54:25Z,1.027,21.1306,3.4379,8.014,40.6,37.326663,5.0713,56.736,9.001,205.4714,6.4967,0.006,0,FCR,50
2023-07-03T08:54:25Z,1.028,21.1369,3.4382,8.0115,40.621,37.299912,5.0617,56.387,8.995,205.6239,6.3748,0.007,0,FCR,50
2023-07-03T08:54:25Z,1.031,21.0827,3.3795,7.8406,40.638,37.260569,5.0473,55.74,8.988,206.9374,6.2318,0.009,0,FCR,50
2023-07-03T08:54:25Z,1.034,21.0145,3.2607,7.5195,40.677,37.231619,5.0692,54.78,8.98,207.7589,6.0856,0.01,0,FCR,50
2023-07-03T08:54:25Z,1.037,20.9657,3.2012,7.4078,40.719,37.203615,5.0704,53.66,8.973,206.7809,5.9481,0.011,0,FCR,50
2023-07-03T08:54:25Z,1.039,20.91,3.2083,7.4804,40.759,37.175695,5.0414,52.364,8.966,204.5766,5.825,0.011,0,FCR,50
2023-07-03T08:54:25Z,1.041,20.8457,3.2048,7.4758,40.792,37.14778,4.9986,50.823,8.958,203.0475,5.699,0.01,0,FCR,50
2023-07-03T08:54:25Z,1.044,20.7588,3.2425,7.4211,40.816,37.119825,4.9063,49.126,8.95,204.8983,5.5768,0.009,0,FCR,50
2023-07-03T08:54:25Z,1.048,20.6779,3.3398,7.3995,40.85,37.091452,4.8183,47.296,8.944,208.542,5.487,0.008,0,FCR,50
2023-07-03T08:54:25Z,1.051,20.5985,3.408,7.4189,40.906,37.058458,4.7162,45.404,8.939,209.0732,5.4307,0.007,0,FCR,50
2023-07-03T08:54:25Z,1.052,20.5178,3.442,7.4854,40.989,37.038062,4.5741,43.542,8.933,207.4492,5.4001,0.006,0,FCR,50
2023-07-03T08:54:25Z,1.052,20.4721,3.4935,7.6906,41.074,37.035072,4.431,41.642,8.927,205.0819,5.3977,0.004,0,FCR,50
2023-07-03T08:54:25Z,1.053,20.4102,3.5561,7.9873,41.111,37.022191,4.2672,39.597,8.922,203.9392,5.4492,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.053,20.2975,3.5825,8.1351,41.121,37.009173,4.1001,37.436,8.918,206.2804,5.5367,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.054,20.168,3.5885,8.1792,41.129,37.00455,3.9464,35.307,8.913,208.0074,5.6077,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.054,20.0606,3.6282,8.4865,41.156,37.029736,3.7869,33.323,8.907,207.7851,5.6626,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.054,20.0138,3.6799,8.982,41.178,37.059879,3.6041,31.577,8.901,206.6901,5.7254,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.054,19.9937,3.6975,9.216,41.148,37.051747,3.4018,30.183,8.896,204.8346,5.7991,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.055,19.9733,3.691,9.2321,41.133,37.058346,3.2065,29.201,8.891,204.4504,5.8771,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.055,19.9787,3.6344,9.1425,41.142,37.076236,3.0243,28.722,8.884,205.9168,5.9492,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.056,19.9914,3.5376,8.9533,41.139,37.077707,2.8588,28.844,8.877,207.2496,6.0101,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.056,20.0164,3.4866,8.8231,41.131,37.076137,2.73,29.389,8.872,207.7447,6.0768,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.057,20.0492,3.4661,8.7642,41.101,37.057269,2.6386,30.119,8.867,207.7733,6.1563,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.057,20.0569,3.3813,8.4461,41.079,37.039949,2.5843,30.972,8.861,206.9933,6.2474,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.057,20.057,3.2523,7.8459,41.104,37.057084,2.6058,31.834,8.856,205.7997,6.3491,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.057,20.0643,3.2053,7.5194,41.133,37.074077,2.6659,32.55,8.852,205.387,6.4383,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.058,20.0788,3.2126,7.4696,41.126,37.055033,2.7281,33.104,8.847,205.2734,6.5151,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.058,20.0842,3.1993,7.4151,41.1,37.01717,2.8098,33.471,8.842,204.6838,6.5936,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.059,20.0724,3.1776,7.2023,41.088,36.99698,2.8969,33.606,8.836,203.5923,6.6643,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.059,20.0623,3.1588,6.8089,41.098,37.001273,2.9603,33.597,8.831,202.9183,6.7199,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.06,20.0488,3.1547,6.5871,41.115,37.005614,3.0107,33.492,8.825,203.4163,6.755,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.061,20.0238,3.1522,6.536,41.127,36.985999,3.0521,33.249,8.82,203.5905,6.7601,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.061,20.0125,3.154,6.4978,41.152,36.954435,3.0574,32.91,8.816,202.8739,6.7383,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.062,20.0134,3.1847,6.5354,41.21,36.941172,3.0552,32.526,8.812,202.4955,6.7177,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.063,20.006,3.2151,6.5814,41.283,36.952455,3.0505,32.056,8.807,204.0059,6.7032,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.063,19.9745,3.214,6.5753,41.332,36.963878,3.027,31.436,8.802,206.8532,6.6654,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.064,19.9002,3.1721,6.4963,41.335,36.952333,2.9978,30.611,8.798,208.1857,6.6129,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.064,19.81,3.1072,6.3768,41.326,36.939755,2.9711,29.58,8.793,208.2432,6.5633,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.065,19.7409,3.0788,6.3269,41.329,36.938706,2.9338,28.465,8.787,207.5487,6.5105,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.065,19.7024,3.0871,6.3026,41.334,36.939643,2.8816,27.436,8.781,206.0692,6.4608,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.065,19.689,3.0817,6.2541,41.351,36.951075,2.8078,26.551,8.775,206.7022,6.4227,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.066,19.6889,3.0475,6.2181,41.356,36.950018,2.7093,25.774,8.77,209.781,6.3971,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.067,19.6846,3.0149,6.21,41.339,36.926849,2.6001,25.16,8.765,212.4068,6.3752,0.004,0,FCR,50
2023-07-03T08:54:25Z,1.068,19.6793,3.011,6.2584,41.353,36.924752,2.5039,24.753,8.76,213.4985,6.3427,0.005,0,FCR,50
2023-07-03T08:54:25Z,1.069,19.6771,3.0341,6.2907,41.379,36.924642,2.4286,24.516,8.755,213.6888,6.3091,0.006,0,FCR,50
2023-07-03T08:54:25Z,1.071,19.6679,3.0618,6.2582,41.414,36.925487,2.3526,24.387,8.749,212.8152,6.2746,0.008,0,FCR,50
2023-07-03T08:54:25Z,1.072,19.6605,3.0703,6.2412,41.458,36.93493,2.2954,24.27,8.744,211.454,6.2137,0.011,0,FCR,50
2023-07-03T08:54:25Z,1.074,19.6468,3.0632,6.2572,41.455,36.911867,2.2613,24.021,8.738,211.5993,6.1277,0.014,0,FCR,50
2023-07-03T08:54:25Z,1.078,19.6136,3.0501,6.2461,41.453,36.900426,2.2418,23.554,8.732,213.3678,6.0254,0.016,0,FCR,50
2023-07-03T08:54:25Z,1.085,19.5763,2.9535,5.7994,41.489,36.923488999999996,2.2356,22.96,8.726,215.6283,5.9035,0.016,0,FCR,50
2023-07-03T08:54:25Z,1.091,19.5359,2.7777,4.9901,41.519,36.936899,2.2301,22.324,8.72,217.1625,5.7875,0.015,0,FCR,50
2023-07-03T08:54:25Z,1.096,19.5083,2.6803,4.5904,41.537,36.935634,2.2156,21.667,8.715,216.0865,5.6835,0.014,0,FCR,50
2023-07-03T08:54:25Z,1.098,19.5049,2.6678,4.5535,41.523,36.908174,2.1653,21.014,8.71,213.373,5.5862,0.011,0,FCR,50
2023-07-03T08:54:25Z,1.1,19.4968,2.7254,4.3041,41.482,36.858671,2.1087,20.389,8.705,212.9194,5.5009,0.008,0,FCR,50
2023-07-03T08:54:25Z,1.101,19.4781,2.8366,3.7959,41.478,36.844714,2.0527,19.908,8.7,214.1301,5.4046,0.006,0,FCR,50
2023-07-03T08:54:25Z,1.101,19.4559,2.8883,3.4301,41.51,36.866321,1.9891,19.589,8.696,214.2456,5.3136,0.004,0,FCR,50
2023-07-03T08:54:25Z,1.102,19.4363,2.8926,3.3313,41.511,36.866094,1.9341,19.306,8.693,213.1966,5.2515,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.103,19.4222,2.8798,3.4561,41.484,36.841959,1.8688,19.046,8.689,212.1152,5.199,0.003,0,FCR,50
2023-07-03T08:54:25Z,1.104,19.408,2.8414,3.7426,41.475,36.828333,1.8243,18.925,8.684,212.3558,5.1497,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.104,19.3996,2.8032,3.8916,41.493,36.828241,1.8028,18.925,8.68,213.6106,5.1075,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.104,19.4002,2.7764,3.8926,41.529,36.84082,1.7775,18.95,8.676,214.9832,5.083,0.002,0,FCR,50
2023-07-03T08:54:25Z,1.105,19.4036,2.7331,4.0271,41.552,36.853491,1.7457,18.971,8.673,216.3052,5.0822,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.105,19.3991,2.6633,4.288,41.542,36.854527,1.7358,18.941,8.669,217.7204,5.0956,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.106,19.3777,2.6231,4.4167,41.526,36.853363,1.7441,18.889,8.665,219.5319,5.113,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.106,19.3447,2.6136,4.3874,41.507,36.839432,1.7428,18.867,8.662,221.5166,5.1267,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.106,19.3301,2.623,4.3782,41.483,36.813003,1.752,18.867,8.659,223.1333,5.1322,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.106,19.3516,2.6775,4.442,41.463,36.787613,1.7448,18.872,8.655,224.109,5.1471,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.106,19.3755,2.732,4.4754,41.474,36.78625,1.7367,18.847,8.653,223.7625,5.1841,0.001,0,FCR,50
2023-07-03T08:54:25Z,1.106,19.376,2.7491,4.4411,41.506,36.796512,1.7368,18.793,8.65,222.9022,5.2145,0.001,0,FCR,50
