Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR_umolm2s,Desc_rate,Flag,Reservoir,Site
2022-04-12T11:41:15Z,2.759,10.4876,15.4019,2.3697,26.539,18.835099,10.3799,93.4,6.894,291.956,7.6475,0.027,0,BVR,50
2022-04-12T11:41:15Z,2.767,10.4864,15.3714,2.3557,26.504,18.809195,10.3968,93.304,6.894,292.0718,7.6,0.027,0,BVR,50
2022-04-12T11:41:15Z,2.775,10.4849,15.3157,2.3718,26.471,18.784953,10.4223,93.223,6.892,292.1513,7.554,0.025,0,BVR,50
2022-04-12T11:41:15Z,2.783,10.4838,15.2776,2.3261,26.487,18.795424,10.4377,93.177,6.892,292.3154,7.5145,0.021,0,BVR,50
2022-04-12T11:41:15Z,2.789,10.4825,15.26,2.2801,26.507,18.809081,10.423,93.167,6.892,292.4215,7.493,0.019,0,BVR,50
2022-04-12T11:41:15Z,2.792,10.4813,15.2112,2.3975,26.528,18.823352,10.4124,93.143,6.892,292.4017,7.4834,0.017,0,BVR,50
2022-04-12T11:41:15Z,2.792,10.4797,15.1293,2.5837,26.553,18.841258,10.4038,93.128,6.892,292.5067,7.4644,0.017,0,BVR,50
2022-04-12T11:41:15Z,2.794,10.4782,15.0851,2.6191,26.546,18.835508,10.3958,93.176,6.891,292.6575,7.4144,0.018,0,BVR,50
2022-04-12T11:41:15Z,2.799,10.4774,15.076,2.5519,26.521,18.817182,10.4012,93.266,6.891,292.8487,7.3361,0.019,0,BVR,50
2022-04-12T11:41:15Z,2.807,10.4769,15.0027,2.4544,26.511,18.809757,10.3959,93.339,6.891,293.0991,7.2841,0.021,0,BVR,50
2022-04-12T11:41:15Z,2.814,10.4761,14.8812,2.362,26.511,18.809092,10.3907,93.363,6.891,293.19,7.2521,0.021,0,BVR,50
2022-04-12T11:41:15Z,2.821,10.4746,14.8227,2.3232,26.511,18.809149,10.3988,93.334,6.891,293.2586,7.2103,0.02,0,BVR,50
2022-04-12T11:41:15Z,2.827,10.4733,14.8116,2.2929,26.514,18.810443,10.4115,93.276,6.891,293.4121,7.1783,0.018,0,BVR,50
2022-04-12T11:41:15Z,2.83,10.4726,14.8464,2.3027,26.534,18.824723,10.4214,93.251,6.891,293.4111,7.1558,0.017,0,BVR,50
2022-04-12T11:41:15Z,2.831,10.4717,14.9356,2.3722,26.576,18.855094,10.4235,93.244,6.89,293.4196,7.1363,0.017,0,BVR,50
2022-04-12T11:41:15Z,2.832,10.4709,14.9823,2.4168,26.585,18.860854,10.4214,93.184,6.889,293.6864,7.1053,0.018,0,BVR,50
2022-04-12T11:41:15Z,2.837,10.4703,14.9872,2.3978,26.544,18.831007,10.4096,93.077,6.889,293.8839,7.0612,0.019,0,BVR,50
2022-04-12T11:41:15Z,2.846,10.4702,15.0279,2.3479,26.517,18.811014,10.4078,92.934,6.889,293.8279,7.0196,0.02,0,BVR,50
2022-04-12T11:41:15Z,2.855,10.4702,15.1166,2.3263,26.516,18.809196,10.4137,92.797,6.889,293.6986,6.9841,0.02,0,BVR,50
2022-04-12T11:41:15Z,2.86,10.4695,15.186,2.3412,26.517,18.809036,10.4028,92.712,6.89,293.6109,6.9593,0.02,0,BVR,50
2022-04-12T11:41:15Z,2.862,10.4682,15.2011,2.3223,26.518,18.809072,10.3929,92.672,6.89,293.6278,6.9434,0.021,0,BVR,50
2022-04-12T11:41:15Z,2.863,10.4662,15.1995,2.2689,26.519,18.809642,10.376,92.717,6.89,293.7304,6.9185,0.021,0,BVR,50
2022-04-12T11:41:15Z,2.868,10.4642,15.2827,2.2424,26.529,18.815927,10.3563,92.849,6.889,293.8194,6.8632,0.021,0,BVR,50
2022-04-12T11:41:15Z,2.876,10.4629,15.467,2.2748,26.537,18.821697,10.3519,93.002,6.888,293.8438,6.7961,0.02,0,BVR,50
2022-04-12T11:41:15Z,2.885,10.4624,15.5874,2.3538,26.53,18.816051,10.343,93.166,6.888,293.8526,6.7547,0.02,0,BVR,50
2022-04-12T11:41:15Z,2.892,10.4614,15.5988,2.3777,26.523,18.811013,10.3471,93.34,6.889,293.9261,6.7417,0.019,0,BVR,50
2022-04-12T11:41:15Z,2.894,10.4603,15.6126,2.359,26.542,18.824152,10.3688,93.536,6.89,294.0437,6.7385,0.017,0,BVR,50
2022-04-12T11:41:15Z,2.895,10.4595,15.6633,2.4006,26.576,18.848192,10.3829,93.751,6.889,294.1559,6.7359,0.015,0,BVR,50
2022-04-12T11:41:15Z,2.897,10.459,15.6961,2.4027,26.576,18.848239,10.4034,93.941,6.889,294.2513,6.7234,0.015,0,BVR,50
2022-04-12T11:41:15Z,2.901,10.4588,15.6931,2.3162,26.543,18.824712,10.4219,94.097,6.889,294.422,6.693,0.016,0,BVR,50
2022-04-12T11:41:15Z,2.907,10.4586,15.685,2.277,26.533,18.817172,10.4418,94.18,6.889,294.7576,6.6598,0.018,0,BVR,50
2022-04-12T11:41:15Z,2.913,10.4584,15.6807,2.3045,26.538,18.820429,10.4717,94.174,6.889,295.2112,6.6341,0.018,0,BVR,50
2022-04-12T11:41:15Z,2.919,10.4584,15.6827,2.341,26.511,18.800733,10.4891,94.106,6.889,295.6907,6.6081,0.018,0,BVR,50
2022-04-12T11:41:15Z,2.924,10.458,15.6927,2.3428,26.467,18.769106,10.5107,93.989,6.888,295.909,6.5775,0.017,0,BVR,50
2022-04-12T11:41:15Z,2.926,10.4574,15.6927,2.3253,26.447,18.754834,10.5213,93.852,6.888,295.8718,6.5439,0.016,0,BVR,50
2022-04-12T11:41:15Z,2.929,10.4568,15.6915,2.3346,26.447,18.754891,10.5165,93.629,6.888,295.8435,6.5212,0.016,0,BVR,50
2022-04-12T11:41:15Z,2.932,10.4561,15.6954,2.353,26.469,18.769789,10.5132,93.288,6.888,295.8247,6.5192,0.016,0,BVR,50
2022-04-12T11:41:15Z,2.937,10.4555,15.6892,2.3772,26.525,18.808251,10.4934,92.913,6.888,295.8163,6.5067,0.017,0,BVR,50
2022-04-12T11:41:15Z,2.942,10.455,15.6675,2.4222,26.57,18.839775,10.4845,92.553,6.888,295.8279,6.4762,0.017,0,BVR,50
2022-04-12T11:41:15Z,2.948,10.4544,15.6409,2.4863,26.561,18.834139,10.4634,92.308,6.888,295.8798,6.4446,0.016,0,BVR,50
2022-04-12T11:41:15Z,2.953,10.4533,15.6339,2.572,26.511,18.803462,10.4163,92.254,6.887,295.9271,6.4145,0.014,0,BVR,50
2022-04-12T11:41:15Z,2.956,10.4518,15.6409,2.674,26.471,18.785668,10.3782,92.329,6.886,295.97,6.407,0.011,0,BVR,50
2022-04-12T11:41:15Z,2.958,10.4501,15.6419,2.6937,26.487,18.809079,10.3319,92.444,6.886,296.0542,6.4051,0.009,0,BVR,50
2022-04-12T11:41:15Z,2.958,10.4488,15.6619,2.6401,26.512,18.833109,10.2994,92.529,6.886,296.0841,6.3883,0.009,0,BVR,50
2022-04-12T11:41:15Z,2.959,10.4542,15.7174,2.6069,26.501,18.822778,10.298400000000001,92.584,6.886,296.0736,6.3868,0.01,0,BVR,50
2022-04-12T11:41:15Z,2.96,10.4791,15.7553,2.5658,26.492,18.810887,10.3026,92.68,6.887,296.1851,6.3897,0.013,0,BVR,50
2022-04-12T11:41:15Z,2.964,10.5101,15.7615,2.5518,26.507,18.816047,10.3119,92.834,6.888,296.3998,6.3612,0.016,0,BVR,50
2022-04-12T11:41:15Z,2.97,10.5213,15.8012,2.54,26.521,18.821798,10.3196,93.001,6.888,296.5188,6.3142,0.02,0,BVR,50
2022-04-12T11:41:15Z,2.976,10.5132,15.8768,2.4575,26.519,18.817059,10.3218,93.101,6.887,296.5062,6.2775,0.024,0,BVR,50
2022-04-12T11:41:15Z,2.983,10.4981,15.9192,2.4086,26.531,18.822105,10.3366,93.051,6.887,296.4188,6.241,0.027,0,BVR,50
2022-04-12T11:41:15Z,2.992,10.4881,15.9303,2.3929,26.534,18.819448,10.3583,92.846,6.886,296.3224,6.2086,0.029,0,BVR,50
2022-04-12T11:41:15Z,3,10.4828,16.0029,2.4035,26.492,18.784927,10.3805,92.54,6.886,296.373,6.1778,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.006,10.4773,16.1398,2.5037,26.497,18.784861,10.3984,92.183,6.886,296.6005,6.1268,0.028,0,BVR,50
2022-04-12T11:41:15Z,3.014,10.4698,16.2204,2.6142,26.55,18.81865,10.394,91.845,6.884,296.9223,6.0922,0.026,0,BVR,50
2022-04-12T11:41:15Z,3.022,10.4605,16.2287,2.6797,26.548,18.8133,10.37,91.556,6.884,297.2519,6.0684,0.023,0,BVR,50
2022-04-12T11:41:15Z,3.027,10.4519,16.1652,2.6134,26.509,18.783538,10.3378,91.338,6.885,297.4024,6.0299,0.02,0,BVR,50
2022-04-12T11:41:15Z,3.031,10.4434,16.0427,2.4271,26.5,18.775597,10.2952,91.199,6.885,297.3656,6.0059,0.019,0,BVR,50
2022-04-12T11:41:15Z,3.034,10.4358,15.9882,2.3396,26.509,18.780636,10.2587,91.128,6.884,297.4087,5.9951,0.017,0,BVR,50
2022-04-12T11:41:15Z,3.037,10.43,15.9975,2.3749,26.51,18.781104,10.2287,91.232,6.882,297.5796,5.9826,0.016,0,BVR,50
2022-04-12T11:41:15Z,3.042,10.426,15.9889,2.3758,26.508,18.781255,10.2005,91.447,6.881,297.6246,5.97,0.016,0,BVR,50
2022-04-12T11:41:15Z,3.047,10.4226,15.9004,2.3506,26.503,18.782461,10.1943,91.541,6.882,297.6093,5.9516,0.016,0,BVR,50
2022-04-12T11:41:15Z,3.052,10.4205,15.7433,2.3778,26.512,18.795694,10.1748,91.457,6.882,297.6531,5.9239,0.017,0,BVR,50
2022-04-12T11:41:15Z,3.056,10.4193,15.6543,2.3971,26.531,18.814535,10.1879,91.189,6.881,297.7244,5.8994,0.018,0,BVR,50
2022-04-12T11:41:15Z,3.059,10.4199,15.6478,2.3796,26.537,18.820201,10.2316,90.868,6.881,297.8686,5.8825,0.02,0,BVR,50
2022-04-12T11:41:15Z,3.064,10.4306,15.6735,2.4048,26.512,18.800836,10.2318,90.691,6.88,298.0198,5.8559,0.022,0,BVR,50
2022-04-12T11:41:15Z,3.069,10.4464,15.7236,2.4976,26.477,18.770475,10.2253,90.709,6.879,298.1758,5.8204,0.022,0,BVR,50
2022-04-12T11:41:15Z,3.077,10.4573,15.7537,2.5793,26.485,18.769906,10.1862,90.899,6.879,298.2922,5.7924,0.022,0,BVR,50
2022-04-12T11:41:15Z,3.085,10.4611,15.7551,2.6071,26.528,18.793943,10.1365,91.155,6.879,298.3088,5.7724,0.022,0,BVR,50
2022-04-12T11:41:15Z,3.09,10.4559,15.7238,2.594,26.555,18.807663,10.1212,91.372,6.879,298.3766,5.7525,0.021,0,BVR,50
2022-04-12T11:41:15Z,3.093,10.4463,15.6749,2.5916,26.562,18.809065,10.1233,91.548,6.879,298.5093,5.734,0.019,0,BVR,50
2022-04-12T11:41:15Z,3.097,10.4325,15.6625,2.6116,26.569,18.810892,10.1533,91.659,6.879,298.6224,5.7154,0.017,0,BVR,50
2022-04-12T11:41:15Z,3.102,10.4188,15.6907,2.5971,26.599,18.829754,10.192,91.684,6.877,298.7118,5.6827,0.017,0,BVR,50
2022-04-12T11:41:15Z,3.106,10.4098,15.9337,2.5525,26.624,18.847035,10.2144,91.629,6.877,298.73,5.6553,0.018,0,BVR,50
2022-04-12T11:41:15Z,3.111,10.4023,16.3852,2.5165,26.598,18.829755,10.2384,91.446,6.877,298.7562,5.6458,0.019,0,BVR,50
2022-04-12T11:41:15Z,3.116,10.3975,16.6472,2.5387,26.566,18.810903,10.2545,91.156,6.876,298.8573,5.6371,0.021,0,BVR,50
2022-04-12T11:41:15Z,3.121,10.3933,16.6881,2.5812,26.555,18.809189,10.2536,90.832,6.875,299.005,5.6227,0.023,0,BVR,50
2022-04-12T11:41:15Z,3.126,10.3918,16.7047,2.5866,26.548,18.809038,10.2546,90.532,6.874,299.1656,5.6048,0.024,0,BVR,50
2022-04-12T11:41:15Z,3.132,10.3937,16.7233,2.6038,26.549,18.809076,10.2311,90.335,6.874,299.3362,5.5783,0.023,0,BVR,50
2022-04-12T11:41:15Z,3.141,10.3993,16.7463,2.6184,26.554,18.809646,10.1926,90.238,6.875,299.692,5.5325,0.02,0,BVR,50
2022-04-12T11:41:15Z,3.149,10.4153,16.7663,2.6266,26.566,18.81593,10.1538,90.216,6.875,300.111,5.495,0.017,0,BVR,50
2022-04-12T11:41:15Z,3.153,10.4271,16.765,2.6338,26.575,18.821691,10.1102,90.276,6.874,300.1874,5.4814,0.015,0,BVR,50
2022-04-12T11:41:15Z,3.152,10.4227,16.8146,2.5694,26.566,18.815941,10.0917,90.388,6.872,300.0132,5.4772,0.013,0,BVR,50
2022-04-12T11:41:15Z,3.151,10.4143,16.9419,2.5309,26.558,18.809761,10.0851,90.531,6.871,299.9841,5.4716,0.012,0,BVR,50
2022-04-12T11:41:15Z,3.155,10.4108,17.0215,2.5776,26.559,18.810332,10.08,90.657,6.871,300.1792,5.4516,0.013,0,BVR,50
2022-04-12T11:41:15Z,3.16,10.4105,17.0197,2.5885,26.575,18.822852,10.0911,90.726,6.871,300.3072,5.4232,0.015,0,BVR,50
2022-04-12T11:41:15Z,3.166,10.4107,16.8461,2.5595,26.586,18.834419,10.1023,90.78,6.871,300.2407,5.3989,0.019,0,BVR,50
2022-04-12T11:41:15Z,3.171,10.4108,16.52,2.5693,26.562,18.82347,10.1203,90.857,6.871,300.23630000000003,5.3849,0.021,0,BVR,50
2022-04-12T11:41:15Z,3.176,10.4102,16.3405,2.604,26.546,18.817195,10.1388,90.981,6.87,300.3402,5.3736,0.022,0,BVR,50
2022-04-12T11:41:15Z,3.181,10.4115,16.3239,2.6032,26.55,18.821916,10.1413,91.133,6.869,300.4638,5.3415,0.021,0,BVR,50
2022-04-12T11:41:15Z,3.188,10.4183,16.2442,2.5596,26.546,18.817195,10.1456,91.249,6.868,300.6123,5.3017,0.019,0,BVR,50
2022-04-12T11:41:15Z,3.194,10.4306,16.084,2.5207,26.56,18.82347,10.1498,91.287,6.868,300.759,5.2811,0.019,0,BVR,50
2022-04-12T11:41:15Z,3.197,10.4431,16.0011,2.5432,26.58,18.834419,10.1603,91.204,6.868,300.86130000000003,5.2732,0.019,0,BVR,50
2022-04-12T11:41:15Z,3.199,10.4467,16.0165,2.5917,26.568,18.822862,10.1817,91.005,6.867,300.902,5.2658,0.019,0,BVR,50
2022-04-12T11:41:15Z,3.203,10.4407,16.112,2.5953,26.555,18.810446,10.1956,90.795,6.866,300.9936,5.2463,0.02,0,BVR,50
2022-04-12T11:41:15Z,3.21,10.4325,16.2731,2.587,26.56,18.811007,10.2042,90.659,6.864,301.1944,5.2156,0.022,0,BVR,50
2022-04-12T11:41:15Z,3.217,10.4264,16.3662,2.5933,26.59,18.82965,10.1984,90.62,6.864,301.351,5.1835,0.024,0,BVR,50
2022-04-12T11:41:15Z,3.223,10.4228,16.3896,2.6028,26.615,18.845779,10.1695,90.657,6.864,301.4245,5.1505,0.024,0,BVR,50
2022-04-12T11:41:15Z,3.231,10.416,16.4222,2.6004,26.576,18.815931,10.1451,90.709,6.864,301.5666,5.1242,0.024,0,BVR,50
2022-04-12T11:41:15Z,3.237,10.4083,16.4517,2.5645,26.535,18.78556,10.1309,90.722,6.864,301.7783,5.1038,0.023,0,BVR,50
2022-04-12T11:41:15Z,3.242,10.4052,16.4556,2.5783,26.55,18.795367,10.1278,90.688,6.863,301.9197,5.0739,0.021,0,BVR,50
2022-04-12T11:41:15Z,3.247,10.4022,16.453,2.6309,26.565,18.807783,10.1361,90.625,6.863,301.8995,5.0424,0.018,0,BVR,50
2022-04-12T11:41:15Z,3.252,10.3984,16.47,2.6197,26.565,18.808964,10.1447,90.519,6.863,301.8779,5.0296,0.015,0,BVR,50
2022-04-12T11:41:15Z,3.256,10.3945,16.6362,2.5792,26.566,18.809647,10.1482,90.403,6.862,301.9164,5.0168,0.013,0,BVR,50
2022-04-12T11:41:15Z,3.259,10.3934,16.9481,2.551,26.574,18.816044,10.1415,90.348,6.861,301.8491,5.0058,0.013,0,BVR,50
2022-04-12T11:41:15Z,3.26,10.3979,17.1278,2.5517,26.584,18.822948,10.1365,90.358,6.861,301.8391,5.0056,0.013,0,BVR,50
2022-04-12T11:41:15Z,3.262,10.3998,17.1532,2.5877,26.597,18.829756,10.1227,90.377,6.861,301.9669,4.9897,0.014,0,BVR,50
2022-04-12T11:41:15Z,3.266,10.3974,17.1301,2.5774,26.608,18.835002,10.1054,90.323,6.862,302.1049,4.9661,0.017,0,BVR,50
2022-04-12T11:41:15Z,3.271,10.4009,17.0643,2.5297,26.593,18.823015,10.0994,90.193,6.862,302.2164,4.9371,0.021,0,BVR,50
2022-04-12T11:41:15Z,3.278,10.4034,17.0315,2.5569,26.575,18.811542,10.1014,90.064,6.861,302.2822,4.9041,0.025,0,BVR,50
2022-04-12T11:41:15Z,3.285,10.397,17.0255,2.6327,26.588,18.823004,10.1105,90.051,6.86,302.4705,4.8699,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.292,10.389,16.8256,2.6943,26.602,18.834886,10.1058,90.195,6.858,302.687,4.8168,0.031,0,BVR,50
2022-04-12T11:41:15Z,3.3,10.3866,16.4449,2.7559,26.591,18.828488,10.0884,90.387,6.858,302.7484,4.7708,0.031,0,BVR,50
2022-04-12T11:41:15Z,3.31,10.3902,16.2343,2.8308,26.564,18.809009,10.0679,90.467,6.858,302.8684,4.7383,0.03,0,BVR,50
2022-04-12T11:41:15Z,3.319,10.3944,16.2108,2.8829,26.538,18.789443,10.0621,90.392,6.858,303.1052,4.7042,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.326,10.3992,16.1028,2.8052,26.528,18.781999,10.0828,90.266,6.858,303.2879,4.6755,0.026,0,BVR,50
2022-04-12T11:41:15Z,3.332,10.4028,15.8855,2.6419,26.531,18.782363,10.1117,90.195,6.858,303.3573,4.651,0.024,0,BVR,50
2022-04-12T11:41:15Z,3.337,10.4007,15.7632,2.5832,26.552,18.793835,10.1233,90.21,6.857,303.428,4.6425,0.024,0,BVR,50
2022-04-12T11:41:15Z,3.341,10.3983,15.7561,2.6075,26.557,18.793986,10.1092,90.265,6.857,303.5401,4.6323,0.024,0,BVR,50
2022-04-12T11:41:15Z,3.346,10.3992,15.767,2.5938,26.545,18.784188,10.0901,90.26,6.857,303.6801,4.5857,0.025,0,BVR,50
2022-04-12T11:41:15Z,3.354,10.3965,15.8696,2.5543,26.568,18.802087,10.0825,90.163,6.857,303.8302,4.5416,0.027,0,BVR,50
2022-04-12T11:41:15Z,3.363,10.3892,16.0479,2.5402,26.592,18.820319,10.0866,90.074,6.857,303.8069,4.5211,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.37,10.3807,16.134,2.5945,26.582,18.81455,10.1005,90.114,6.856,303.6561,4.488,0.031,0,BVR,50
2022-04-12T11:41:15Z,3.377,10.3768,16.1443,2.6644,26.555,18.795699,10.1038,90.319,6.855,303.642,4.4517,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.386,10.3812,16.114,2.633,26.536,18.782464,10.0851,90.601,6.854,303.8077,4.4218,0.031,0,BVR,50
2022-04-12T11:41:15Z,3.396,10.3867,16.0258,2.556,26.534,18.781257,10.0696,90.84,6.854,304.0259,4.3819,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.405,10.3869,15.9767,2.5544,26.534,18.781105,10.0708,90.962,6.854,304.2151,4.3463,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.411,10.3859,15.9782,2.6128,26.535,18.780629,10.0992,90.966,6.854,304.3746,4.3303,0.03,0,BVR,50
2022-04-12T11:41:15Z,3.414,10.3883,15.9524,2.6471,26.532,18.775497,10.136,90.889,6.853,304.4908,4.3259,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.419,10.3893,15.8984,2.6282,26.547,18.782409,10.1644,90.735,6.852,304.5883,4.3099,0.033,0,BVR,50
2022-04-12T11:41:15Z,3.43,10.3889,15.8652,2.5892,26.577,18.800842,10.1795,90.541,6.852,304.7794,4.2659,0.034,0,BVR,50
2022-04-12T11:41:15Z,3.444,10.3865,15.8512,2.585,26.588,18.808277,10.1759,90.315,6.852,304.9936,4.216,0.036,0,BVR,50
2022-04-12T11:41:15Z,3.455,10.3802,15.738,2.577,26.589,18.808944,10.1721,90.005,6.851,305.1135,4.1881,0.037,0,BVR,50
2022-04-12T11:41:15Z,3.462,10.3723,15.5275,2.5273,26.589,18.808906,10.1531,89.597,6.849,305.2834,4.176,0.037,0,BVR,50
2022-04-12T11:41:15Z,3.469,10.3674,15.4125,2.531,26.588,18.807821,10.1314,89.138,6.848,305.4991,4.155,0.033,0,BVR,50
2022-04-12T11:41:15Z,3.478,10.3672,15.4042,2.5871,26.572,18.795825,10.1113,88.815,6.848,305.5702,4.1136,0.03,0,BVR,50
2022-04-12T11:41:15Z,3.488,10.3672,15.4775,2.6243,26.566,18.790589,10.0744,88.817,6.848,305.5414,4.0736,0.03,0,BVR,50
2022-04-12T11:41:15Z,3.495,10.3666,15.6159,2.6055,26.59,18.807869,10.0307,89.129,6.848,305.581,4.0516,0.031,0,BVR,50
2022-04-12T11:41:15Z,3.499,10.3659,15.6799,2.5315,26.598,18.814666,9.9699,89.56,6.847,305.7049,4.0323,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.506,10.3642,15.6765,2.5142,26.589,18.80942,9.9235,89.885,6.846,305.8339,3.9955,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.517,10.3622,15.6833,2.5333,26.585,18.80781,9.9267,90.039,6.846,305.9364,3.9537,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.528,10.3629,15.7037,2.4901,26.568,18.79519,9.9689,90.128,6.846,305.9988,3.9252,0.033,0,BVR,50
2022-04-12T11:41:15Z,3.537,10.3661,15.7312,2.4694,26.554,18.783558,10.0287,90.255,6.844,306.0714,3.9037,0.034,0,BVR,50
2022-04-12T11:41:15Z,3.544,10.3688,15.7493,2.5222,26.57,18.793883,10.0666,90.411,6.844,306.2116,3.8867,0.034,0,BVR,50
2022-04-12T11:41:15Z,3.55,10.3706,15.7568,2.5814,26.569,18.793311,10.0765,90.444,6.843,306.4027,3.8643,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.559,10.3699,15.7718,2.6051,26.544,18.776641,10.0825,90.232,6.843,306.6617,3.8333,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.569,10.3665,15.7887,2.6042,26.551,18.782401,10.0965,89.885,6.843,306.8485,3.8014,0.028,0,BVR,50
2022-04-12T11:41:15Z,3.577,10.3643,15.7955,2.5697,26.576,18.799594,10.1226,89.662,6.842,306.9401,3.78,0.028,0,BVR,50
2022-04-12T11:41:15Z,3.581,10.3653,15.8122,2.5302,26.57,18.794444,10.1339,89.695,6.841,307.0821,3.7755,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.585,10.3672,15.9232,2.5365,26.556,18.783496,10.1042,89.877,6.84,307.1025,3.7526,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.593,10.3679,16.1058,2.542,26.572,18.793939,10.0516,89.989,6.84,307.0147,3.7121,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.603,10.3675,16.1977,2.5631,26.571,18.793987,10.0201,89.872,6.841,307.1387,3.6872,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.613,10.366,16.2186,2.6214,26.554,18.784077,10.0309,89.573,6.841,307.3962,3.6663,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.621,10.3629,16.3334,2.632,26.574,18.800842,10.0613,89.309,6.841,307.4611,3.6465,0.028,0,BVR,50
2022-04-12T11:41:15Z,3.626,10.3604,16.5214,2.5888,26.579,18.806611,10.0827,89.256,6.841,307.4075,3.6336,0.028,0,BVR,50
2022-04-12T11:41:15Z,3.631,10.3607,16.6098,2.5437,26.556,18.790474,10.0676,89.422,6.84,307.4356,3.6255,0.028,0,BVR,50
2022-04-12T11:41:15Z,3.636,10.365,16.6035,2.53,26.569,18.795805,10.0216,89.654,6.839,307.544,3.605,0.027,0,BVR,50
2022-04-12T11:41:15Z,3.644,10.3722,16.4865,2.5599,26.593,18.807706,9.9828,89.806,6.839,307.6851,3.56,0.026,0,BVR,50
2022-04-12T11:41:15Z,3.655,10.3783,16.2522,2.5634,26.594,18.80765,9.9747,89.883,6.84,307.7654,3.528,0.025,0,BVR,50
2022-04-12T11:41:15Z,3.664,10.3787,16.1089,2.538,26.572,18.79512,10.001,89.933,6.841,307.8259,3.5238,0.024,0,BVR,50
2022-04-12T11:41:15Z,3.668,10.3696,16.0861,2.56,26.55,18.782933,10.0376,89.923,6.841,307.9002,3.5208,0.022,0,BVR,50
2022-04-12T11:41:15Z,3.669,10.3568,16.0934,2.591,26.556,18.787028,10.055,89.783,6.84,307.89,3.5198,0.021,0,BVR,50
2022-04-12T11:41:15Z,3.672,10.3549,16.1887,2.606,26.551,18.781268,10.0604,89.511,6.839,307.8756,3.5149,0.021,0,BVR,50
2022-04-12T11:41:15Z,3.678,10.364,16.356,2.6041,26.549,18.776641,10.0663,89.229,6.839,307.9834,3.4889,0.022,0,BVR,50
2022-04-12T11:41:15Z,3.686,10.3722,16.435,2.5681,26.577,18.794444,10.0671,89.082,6.84,308.1606,3.4587,0.025,0,BVR,50
2022-04-12T11:41:15Z,3.695,10.3741,16.4277,2.5801,26.598,18.80644,10.0519,89.118,6.84,308.2973,3.4417,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.702,10.3655,16.3263,2.6815,26.588,18.794969,10.0175,89.297,6.839,308.3463,3.4236,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.708,10.3583,16.1161,2.7696,26.574,18.782458,9.9801,89.545,6.839,308.3224,3.3893,0.033,0,BVR,50
2022-04-12T11:41:15Z,3.717,10.3565,15.9918,2.791,26.575,18.781878,9.9627,89.755,6.839,308.3528,3.3543,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.727,10.35,15.9802,2.7694,26.585,18.787963,9.9709,89.807,6.839,308.5421,3.3238,0.031,0,BVR,50
2022-04-12T11:41:15Z,3.738,10.3421,15.9517,2.7132,26.594,18.792665,9.9951,89.648,6.839,308.7181,3.2943,0.028,0,BVR,50
2022-04-12T11:41:15Z,3.746,10.3376,15.8972,2.6584,26.571,18.775375,10.0285,89.389,6.839,308.7595,3.2817,0.026,0,BVR,50
2022-04-12T11:41:15Z,3.749,10.3354,15.8617,2.6187,26.564,18.768988,10.0577,89.214,6.839,308.7849,3.2841,0.026,0,BVR,50
2022-04-12T11:41:15Z,3.751,10.3325,15.8552,2.6093,26.579,18.778796,10.0677,89.173,6.838,308.8532,3.2736,0.027,0,BVR,50
2022-04-12T11:41:15Z,3.756,10.3293,15.8762,2.6128,26.565,18.767238,10.0461,89.209,6.837,308.8966,3.2375,0.029,0,BVR,50
2022-04-12T11:41:15Z,3.764,10.3273,15.8998,2.5925,26.553,18.755965,10.0063,89.283,6.837,308.8796,3.1974,0.032,0,BVR,50
2022-04-12T11:41:15Z,3.776,10.3261,15.8996,2.5695,26.576,18.769206,9.9863,89.363,6.837,308.906,3.1756,0.035,0,BVR,50
2022-04-12T11:41:15Z,3.789,10.3246,15.8905,2.5394,26.626,18.800616,9.9868,89.458,6.837,309.0433,3.1567,0.035,0,BVR,50
2022-04-12T11:41:15Z,3.799,10.3209,15.8062,2.5362,26.658,18.818944,9.991,89.567,6.837,309.2483,3.1292,0.033,0,BVR,50
2022-04-12T11:41:15Z,3.808,10.3157,15.6374,2.5644,26.637,18.800721,10.0036,89.665,6.836,309.4068,3.1082,0.028,0,BVR,50
