Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-05-29T10:16:38Z,-0.2,19.0244,2.79,1.2426,0.0426,0.1269,1.0195,26.033561,29.555,6.8167,71.953,44.029,1.7554612296236844,-0.02,0
2023-05-29T10:16:38Z,-0.205,19.0284,2.79,1.2235,0.0426,0.1269,1.1698,26.021197,29.541,6.7916,71.421,44.481,1.7544161632550543,-0.017,0
2023-05-29T10:16:38Z,-0.208,19.0323,2.79,1.2235,0,0.1269,1.0345,26.014828,29.534,6.7567,70.856,44.752,1.7538150752897037,-0.014,0
2023-05-29T10:16:38Z,-0.211,19.0356,2.79,1.2159,0,0.1269,1.1398,26.012755,29.533,6.7149,70.261,40.477,1.7536157471727067,-0.013,0
2023-05-29T10:16:38Z,-0.213,19.0379,2.79,1.2998,0,0.1269,1.0796,26.014426,29.536,6.6686,69.648,40.223,1.753709007815488,-0.012,0
2023-05-29T10:16:38Z,-0.216,19.0386,2.79,1.2921,0,0.1269,1.1548,26.020286,29.545,6.6193,69.029,41.196,1.7542453046511783,-0.012,0
2023-05-29T10:16:38Z,-0.219,19.0376,2.79,1.2731,0,0.1269,1.0195,26.027938,29.555,6.567,68.416,46.689,1.7549148012226414,-0.012,0
2023-05-29T10:16:38Z,-0.222,19.0357,2.88,1.2807,0.0426,0.2961,1.1247,26.031505,29.561,6.5121,67.81,46.507,1.7553704010371876,-0.012,0
2023-05-29T10:16:38Z,-0.225,19.0334,2.88,1.2921,0.0426,0.2961,1.1398,26.027979,29.559,6.4556,67.211,46.104,1.7553401287449857,-0.012,0
2023-05-29T10:16:38Z,-0.228,19.0311,2.88,1.2845,0.0426,0.2961,1.0646,26.016419,29.55,6.3986,66.636,47.466,1.7548701561789057,-0.011,0
2023-05-29T10:16:38Z,-0.232,19.0286,2.88,1.2845,0.0426,0.2961,1.0796,25.997702,29.532,6.342,66.119,49.845,1.7538430910882874,-0.008,0
2023-05-29T10:16:38Z,-0.235,19.0256,2.88,1.3112,0,0.0846,1.1698,25.978713,29.514,6.2862,65.71,54.194,1.7528366378045122,-0.004,0
2023-05-29T10:16:38Z,-0.237,19.0219,2.88,1.2769,0,0.0846,1.0496,25.966267,29.501,6.2312,65.46,62.797,1.7521731082164806,0.002,0
2023-05-29T10:16:38Z,-0.236,19.0168,2.88,1.2998,0,0.0846,1.0345,25.961003,29.495,6.1784,65.4,62.742,1.7520071078088744,0.008,0
2023-05-29T10:16:38Z,-0.233,19.011,2.88,1.2807,0,0.0846,1.0195,25.957559,29.491,6.1313,65.526,50.951,1.7519956002723338,0.015,0
2023-05-29T10:16:38Z,-0.227,19.0065,2.88,1.2807,0,0.2115,1.1097,25.955016,29.488,6.0939,65.792,44.423,1.7519931249106766,0.021,0
2023-05-29T10:16:38Z,-0.219,19.0044,2.88,1.151,0,0.2115,0.9744,25.960615,29.496,6.071,66.132,42.028,1.7525825839250402,0.024,0
2023-05-29T10:16:38Z,-0.211,19.0046,2.88,1.1815,0,0.2115,1.0947,25.97585,29.518,6.0655,66.472,34.293,1.7539567568536174,0.023,0
2023-05-29T10:16:38Z,-0.203,19.0058,2.88,1.1434,0,0.2115,1.0947,25.996863,29.551,6.077,66.749,27.073,1.7559808976870528,0.019,0
