Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-05-22T10:38:26Z,-0.177,21.3048,2.52,0.8573,0,0.1692,0.7189,27.29229,29.487,7.5496,84.926,1513.6,1.6610121101698652,0.037,0
2023-05-22T10:38:26Z,-0.169,21.2938,2.52,0.7276,0,0.1692,0.779,27.277497,29.474,7.587,84.187,1498.6,1.6606537367874805,0.032,0
2023-05-22T10:38:26Z,-0.162,21.2849,2.52,0.7199,0,0.1692,0.764,27.265244,29.463,7.594,83.279,1513.3,1.66033492554099,0.028,0
2023-05-22T10:38:26Z,-0.155,21.2782,2.52,0.739,0,0.1692,0.8391,27.262162,29.462,7.5738,82.322,1501.8,1.6605286282974634,0.025,0
2023-05-22T10:38:26Z,-0.149,21.2731,2.52,0.7352,0,0.1692,0.779,27.265449,29.467,7.5299,81.456,1502.5,1.6610194337738033,0.023,0
2023-05-22T10:38:26Z,-0.144,21.2689,2.61,0.7772,0,0.1269,0.749,27.266085,29.468,7.4649,80.794,1502.2,1.6612378669909946,0.021,0
2023-05-22T10:38:26Z,-0.139,21.2653,2.61,0.781,0,0.1269,0.764,27.262257,29.465,7.3849,80.387,1483,1.661195229154915,0.02,0
2023-05-22T10:38:26Z,-0.134,21.2621,2.61,0.7505,0,0.1269,0.8241,27.254927,29.457,7.3006,80.201,1458.1,1.660839426934211,0.019,0
2023-05-22T10:38:26Z,-0.13,21.2597,2.61,0.7581,0,0.1269,0.8391,27.250057,29.452,7.2241,80.151,1452.1,1.6606321166846334,0.019,0
2023-05-22T10:38:26Z,-0.125,21.2579,2.43,0.7276,0,0.3384,0.749,27.254267,29.456,7.1656,80.149,1466.4,1.6609386034250881,0.018,0
2023-05-22T10:38:26Z,-0.121,21.2568,2.43,0.7085,0,0.3384,0.764,27.264722,29.466,7.1297,80.125,1500.2,1.6615762856067129,0.018,0
2023-05-22T10:38:26Z,-0.116,21.2563,2.43,0.7199,0,0.3384,0.749,27.276289,29.478,7.1133,80.033,1169,1.6623105212541525,0.017,0
2023-05-22T10:38:26Z,-0.111,21.2565,2.43,0.7352,0,0.3384,0.8241,27.284135,29.485,7.1088,79.841,1149.1,1.6627201931088478,0.016,0
2023-05-22T10:38:26Z,-0.107,21.2574,2.52,0.6932,0.0426,0.0846,0.779,27.286394,29.486,7.1085,79.52,1174.1,1.6627456350153127,0.014,0
2023-05-22T10:38:26Z,-0.104,21.2588,2.52,0.7085,0.0426,0.0846,0.749,27.287626,29.486,7.1062,79.073,1160.4,1.662692534433221,0.012,0
2023-05-22T10:38:26Z,-0.101,21.2606,2.52,0.739,0.0426,0.0846,0.8391,27.29014,29.488,7.0978,78.539,1187.9,1.6627435077310841,0.01,0
2023-05-22T10:38:26Z,-0.099,21.2625,2.52,0.7238,0.0426,0.0846,0.7189,27.292626,29.49,7.0805,77.932,1180,1.6627907062467757,0.008,0
