Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-01-11T10:00:22Z,-0.082,4.5326,4.23,1.975,0,0.5076,1.4253,22.957621,38.866,12.74,98.35,309.81,3.457693091357911,6.1837e-8,0
2023-01-11T10:00:22Z,-0.082,4.5327,4.23,1.9178,0,0.5076,1.3802,22.952119,38.856,12.7284,98.355,310.08,3.4567360314611784,7.9505e-8,0
2023-01-11T10:00:22Z,-0.082,4.5328,4.23,1.9674,0,0.5076,1.2299,22.953391,38.858,12.7192,98.373,309.68,3.456914883629337,1.0222e-7,0
2023-01-11T10:00:22Z,-0.082,4.533,4.23,2.0856,0,0.5076,1.3502,22.961775,38.871,12.7134,98.393,309.21,3.4581245218884984,1.3143e-7,0
2023-01-11T10:00:22Z,-0.082,4.5334,4.32,2.0818,0.0426,0.5076,1.4253,22.971589,38.887,12.7112,98.41,308.34,3.4595972186576875,1.6898e-7,0
2023-01-11T10:00:22Z,-0.082,4.5339,4.32,2.1047,0.0426,0.5076,1.3802,22.977535,38.897,12.7118,98.425,308.54,3.460491471422955,2.1726e-7,0
2023-01-11T10:00:22Z,-0.082,4.5342,4.32,2.0704,0.0426,0.5076,1.3953,22.977237,38.896,12.7139,98.445,308.4,3.460365383551273,2.7933e-7,0
2023-01-11T10:00:22Z,-0.082,4.5345,4.32,2.0208,0.0426,0.5076,1.3652,22.974576,38.891,12.7165,98.467,308.74,3.4598606576072175,3.5914e-7,0
2023-01-11T10:00:22Z,-0.082,4.5349,4.23,1.9864,0.0426,0.3807,1.3351,22.972801,38.888,12.7185,98.487,308.67,3.4595347892670376,4.6175e-7,0
2023-01-11T10:00:22Z,-0.082,4.5353,4.23,2.0284,0.0426,0.3807,1.3652,22.971438,38.886,12.7203,98.499,308.67,3.45930358673355,5.9368e-7,0
2023-01-11T10:00:22Z,-0.082,4.5356,4.23,2.0322,0.0426,0.3807,1.4704,22.966165,38.878,12.7227,98.497,308.07,3.458514933070163,7.633e-7,0
2023-01-11T10:00:22Z,-0.082,4.5358,4.23,1.9826,0.0426,0.3807,1.3502,22.955575,38.86,12.7255,98.489,308.34,3.456790261337087,8.6676e-7,0
2023-01-11T10:00:22Z,-0.082,4.5358,4.32,1.9559,0.0426,0.5076,1.3652,22.948723,38.848,12.7282,98.484,307.93,3.4556544728510445,9.1061e-7,0
2023-01-11T10:00:22Z,-0.082,4.5357,4.32,1.9521,0.0426,0.5076,1.3502,22.951697,38.852,12.7298,98.485,308,3.4560435276164347,0,0
2023-01-11T10:00:22Z,-0.082,4.5356,4.32,1.9521,0.0426,0.5076,1.4253,22.961331,38.867,12.7296,98.494,307.47,3.4574737490284786,0,0
2023-01-11T10:00:22Z,-0.082,4.5357,4.32,2.0093,0.0426,0.5076,1.4554,22.972279,38.885,12.7285,98.517,307.53,3.4591670454291674,0,0
2023-01-11T10:00:22Z,-0.082,4.536,4.32,2.0398,0.0852,0.4653,1.2901,22.979541,38.897,12.7277,98.56,307.87,3.460271497362427,0,0
2023-01-11T10:00:22Z,-0.082,4.5364,4.32,2.0131,0.0852,0.4653,1.3502,22.981095,38.9,12.7277,98.622,307.8,3.4605135671358163,0,0
2023-01-11T10:00:22Z,-0.082,4.5368,4.32,2.0208,0.0852,0.4653,1.3953,22.981314,38.9,12.7287,98.692,306.93,3.46047166722567,0,0
2023-01-11T10:00:22Z,-0.082,4.5372,4.32,1.9521,0.0852,0.4653,1.3051,22.984217,38.904,12.7315,98.755,306.87,3.4608083842947703,0,0
2023-01-11T10:00:22Z,-0.082,4.5376,4.32,1.9712,0.0852,0.4653,1.3652,22.986617,38.908,12.737,98.803,307.13,3.461145095987219,0,0
2023-01-11T10:00:22Z,-0.082,4.5378,4.23,1.975,0.0426,0.4653,1.3953,22.985196,38.905,12.7449,98.842,306.87,3.4608401830667694,0,0
2023-01-11T10:00:22Z,-0.082,4.5381,4.23,1.9635,0.0426,0.4653,1.3802,22.979575,38.895,12.7539,98.87,306.93,3.4598622451004735,0,0
2023-01-11T10:00:22Z,-0.082,4.5384,4.23,1.9635,0.0426,0.4653,1.4253,22.972215,38.883,12.7619,98.88,306.93,3.4586950492143016,0,0
2023-01-11T10:00:22Z,-0.082,4.5387,4.23,1.9597,0.0426,0.4653,1.3351,22.969069,38.877,12.768,98.867,306.93,3.4580957683497,0,0
2023-01-11T10:00:22Z,-0.082,4.539,4.23,1.9712,0.0426,0.4653,1.4554,22.969299,38.878,12.7729,98.84,307.2,3.4581590109470985,0,0
2023-01-11T10:00:22Z,-0.082,4.5393,4.23,1.9788,0.0426,0.4653,1.3802,22.969007,38.877,12.7766,98.795,307.13,3.4580329654773196,0,0
2023-01-11T10:00:22Z,-0.082,4.5394,4.23,1.872,0.0426,0.4653,1.3051,22.968117,38.876,12.7777,98.729,306.53,3.457927855585043,0,0
2023-01-11T10:00:22Z,-0.082,4.5396,4.23,1.9025,0.0426,0.4653,1.4854,22.96639,38.873,12.7761,98.637,307.07,3.457622996455334,0,0
2023-01-11T10:00:22Z,-0.082,4.5397,4.23,1.8949,0.0426,0.4653,1.3953,22.963366,38.868,12.7725,98.522,306.73,3.457139326116715,0,0
2023-01-11T10:00:22Z,-0.082,4.5397,4.23,1.9101,0.0426,0.4653,1.3652,22.958238,38.859,12.7668,98.403,307.33,3.4562875695508026,0,0
2023-01-11T10:00:22Z,-0.082,4.5396,4.23,2.0055,0.0426,0.4653,1.3051,22.953598,38.852,12.7582,98.305,306.93,3.455635562383361,0,0
2023-01-11T10:00:22Z,-0.082,4.5394,4.23,2.017,0.0426,0.4653,1.4103,22.952168,38.85,12.7464,98.249,306.87,3.455467205536819,0,0
2023-01-11T10:00:22Z,-0.082,4.5394,4.23,2.0284,0.0426,0.4653,1.3652,22.953566,38.854,12.7316,98.252,307,3.455845758807986,0,0
2023-01-11T10:00:22Z,-0.082,4.5393,4.23,2.0284,0.0426,0.423,1.3652,22.958164,38.863,12.7162,98.318,307.13,3.456707914255362,0,0
2023-01-11T10:00:22Z,-0.082,4.539,4.23,1.9521,0.0426,0.423,1.4554,22.96323,38.872,12.7037,98.422,306.33,3.457591084816422,0,0
2023-01-11T10:00:22Z,-0.082,4.5383,4.23,1.9788,0.0426,0.423,1.3351,22.966156,38.878,12.6967,98.524,306.67,3.458232220834457,0,0
2023-01-11T10:00:22Z,-0.082,4.5374,4.23,1.9635,0.0426,0.423,1.5005,22.967722,38.881,12.6973,98.598,306.4,3.458610380698006,0,0
2023-01-11T10:00:22Z,-0.082,4.5367,4.23,1.975,0.0426,0.5076,1.3953,22.968346,38.883,12.7061,98.629,306.6,3.458872969140442,0,0
2023-01-11T10:00:22Z,-0.082,4.5361,4.23,2.0742,0.0426,0.5076,1.4554,22.968195,38.883,12.7197,98.615,306.13,3.458935790295144,0.001,0
2023-01-11T10:00:22Z,-0.081,4.5356,4.23,2.0665,0.0426,0.5076,1.4103,22.967227,38.881,12.7331,98.564,306.67,3.4587987694940705,0.001,0
2023-01-11T10:00:22Z,-0.081,4.535,4.23,2.078,0.0426,0.5076,1.3201,22.965186,38.878,12.7428,98.492,306.53,3.4585776221593063,0.001,0
2023-01-11T10:00:22Z,-0.081,4.5344,4.23,2.0818,0.0426,0.54990000000000006,1.4253,22.961526,38.871,12.7471,98.425,306.4,3.457977841461436,0.001,0
2023-01-11T10:00:22Z,-0.081,4.5341,4.23,2.1428,0.0426,0.54990000000000006,1.4253,22.95923,38.868,12.7454,98.376,306.2,3.4577252744547593,0.001,0
2023-01-11T10:00:22Z,-0.08,4.5341,4.23,2.1581,0.0426,0.54990000000000006,1.5005,22.961646000000002,38.872,12.7387,98.349,306.47,3.4581038387916987,0.002,0
2023-01-11T10:00:22Z,-0.08,4.5342,4.23,2.1505,0.0426,0.54990000000000006,1.3802,22.965458,38.879,12.7294,98.346,306.47,3.458755974363378,0.002,0
2023-01-11T10:00:22Z,-0.079,4.5342,4.23,2.181,0.0426,0.423,1.3051,22.967724,38.882,12.7207,98.36,306.13,3.4590398868063614,0.003,0
2023-01-11T10:00:22Z,-0.078,4.534,4.23,2.078,0.0426,0.423,1.4554,22.969048,38.884,12.7144,98.385,306.07,3.4592501482780356,0.004,0
2023-01-11T10:00:22Z,-0.077,4.5337,4.23,2.0818,0.0426,0.423,1.3953,22.969784,38.885,12.7111,98.419,306.33,3.459376160994944,0.005,0
2023-01-11T10:00:22Z,-0.076,4.5337,4.23,2.0665,0.0426,0.423,1.4704,22.970128,38.885,12.7106,98.458,305.93,3.4593760341576045,0.007,0
2023-01-11T10:00:22Z,-0.074,4.5339,4.23,2.1009,0.0426,0.423,1.3953,22.970171,38.885,12.7124,98.499,305.73,3.4593550265631174,0.008,0
2023-01-11T10:00:22Z,-0.072,4.5342,4.32,2.0742,0.0426,0.4653,1.3652,22.969925,38.885,12.7156,98.547,305.34,3.459323420431093,0.011,0
2023-01-11T10:00:22Z,-0.069,4.5345,4.32,2.0818,0.0426,0.4653,1.3051,22.969325,38.885,12.7198,98.605,305.47,3.459291878179789,0.014,0
2023-01-11T10:00:22Z,-0.066,4.5347,4.32,2.0856,0.0426,0.4653,1.3652,22.968209,38.885,12.7248,98.672,305.8,3.4592706811635834,0.018,0
2023-01-11T10:00:22Z,-0.061,4.5348,4.32,2.0894,0.0426,0.4653,1.4103,22.966282,38.885,12.7301,98.751,304.94,3.459259955905715,0.022,0
2023-01-11T10:00:22Z,-0.055,4.5345,4.32,2.0704,0.0426,0.5076,1.4103,22.963028,38.883,12.7364,98.834,305.54,3.459101673617926,0.027,0
2023-01-11T10:00:22Z,-0.048,4.5336,4.32,2.0856,0.0426,0.5076,1.3051,22.957581,38.877,12.7441,98.902,306,3.4586275109370943,0.032,0
2023-01-11T10:00:22Z,-0.038,4.532,4.32,2.1085,0.0426,0.5076,1.3802,22.952447,38.872,12.7534,98.96,253.95,3.458321146091639,0.038,0
