Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-06-19T12:18:17Z,0.035,23.271,5.49,1.9635,0.2982,13.3245,16.8763,44.732154,46.325,7.8537,89.781,297.93,2.5658329111580485,0,0
2023-06-19T12:18:17Z,0.035,23.272,5.49,1.9635,0.2982,13.3245,16.8763,44.736109,46.328,7.798,89.365,297.74,2.5659527644325024,0,0
2023-06-19T12:18:17Z,0.035,23.2729,5.49,1.9445,0.2982,13.3245,16.8462,44.744015,46.336,7.7474,89.015,308.2,2.566372891351182,0,0
2023-06-19T12:18:17Z,0.035,23.2739,5.58,1.9445,0.2982,13.0284,16.8462,44.750055,46.341,7.7013,88.733,309.61,2.566610563817238,0,0
2023-06-19T12:18:17Z,0.035,23.2748,5.58,1.8873,0.2982,13.0284,16.0046,44.751876,46.342,7.6602,88.519,308.34,2.566618255352157,0,0
2023-06-19T12:18:17Z,0.035,23.2758,5.58,1.9025,0.2982,13.0284,16.0196,44.753929,46.343,7.6246,88.366,302.17,2.56662025478301,0,0
2023-06-19T12:18:17Z,0.035,23.2767,5.58,1.8987,0.2982,13.0284,15.8392,44.756758,46.345,7.5946,88.272,296.83,2.5666868589714524,0.001,0
2023-06-19T12:18:17Z,0.036,23.2777,5.58,1.9025,0.2982,13.1553,16.0046,44.757157,46.345,7.5704,88.233,297.41,2.5666299166264124,0.001,0
2023-06-19T12:18:17Z,0.036,23.2786,5.58,1.9063,0.2982,13.1553,16.3653,44.753251,46.34,7.552,88.242,300.66,2.566284139915902,0.001,0
2023-06-19T12:18:17Z,0.036,23.2795,5.58,1.9025,0.2982,13.1553,16.4404,44.743998,46.33,7.5388,88.295,299.29,2.5656438352721094,0.001,0
2023-06-19T12:18:17Z,0.036,23.2804,5.58,1.872,0.2982,13.1553,16.4104,44.726931,46.311,7.5307,88.384,298.19,2.5644734127446815,0.001,0
2023-06-19T12:18:17Z,0.037,23.2813,5.58,1.9063,0.2982,13.1976,16.4104,44.703441,46.286,7.5272,88.504,294.01,2.5629496332592003,0.002,0
2023-06-19T12:18:17Z,0.037,23.2821,5.58,2.017,0.2982,13.1976,15.8693,44.683117,46.264,7.5279,88.648,296.96,2.561608378855858,0.002,0
2023-06-19T12:18:17Z,0.038,23.283,5.58,2.0284,0.2982,13.1976,15.9444,44.664502,46.244,7.5323,88.81,292.99,2.5603793071038874,0.003,0
2023-06-19T12:18:17Z,0.039,23.2838,5.58,2.0208,0.2982,13.1976,15.8392,44.636687,46.214,7.5397,88.985,291.59,2.5585670804925664,0.003,0
