Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-05-29T11:47:09Z,-0.093,18.5222,3.87,5.5151,0.0852,4.2723,4.9123,33.307492,38.258,10.2082,108.911,125.16,2.3353237650674763,-0,0
2023-05-29T11:47:09Z,-0.093,18.5231,3.87,5.702,0.0852,4.2723,4.8071,33.313211,38.263,10.2064,108.881,124.81,2.335597706168086,-0,0
2023-05-29T11:47:09Z,-0.093,18.524,3.87,5.6829,0.0852,4.2723,4.8522,33.32514,38.276,10.2043,108.851,125.95,2.336390053737295,-0,0
2023-05-29T11:47:09Z,-0.093,18.5248,3.87,5.6715,0.0852,4.2723,4.8522,33.338539,38.29,10.2018,108.828,124.78,2.3372527674305594,0,0
2023-05-29T11:47:09Z,-0.094,18.5259,3.87,5.6944,0.0852,4.2723,4.762,33.349061,38.302,10.199,108.822,125.3,2.3379691358224313,0,0
2023-05-29T11:47:09Z,-0.094,18.5274,3.78,5.6333,0.0852,4.1454,4.5366,33.35159,38.305,10.196,108.837,126.17,2.3380799357311246,0,0
2023-05-29T11:47:09Z,-0.093,18.5288,3.78,5.6143,0.0852,4.1454,4.6869,33.346801,38.3,10.1929,108.865,126.78,2.3376778573856596,0.001,0
2023-05-29T11:47:09Z,-0.093,18.5297,3.78,5.6257,0.0852,4.1454,4.6267,33.341337,38.294,10.1905,108.899,125.57,2.337238898932953,0.001,0
2023-05-29T11:47:09Z,-0.093,18.53,3.78,5.6219,0.0852,4.1454,4.6117,33.337702,38.29,10.1899,108.934,123.92,2.3369629874854345,0.001,0
2023-05-29T11:47:09Z,-0.093,18.5297,3.78,5.6295,0.0426,4.2723,4.6267,33.334927,38.287,10.1913,108.962,124.92,2.336785306179539,0.001,0
2023-05-29T11:47:09Z,-0.092,18.5292,3.78,5.6143,0.0426,4.2723,4.6718,33.32831,38.28,10.1941,108.98,125.76,2.336359570415493,0.002,0
2023-05-29T11:47:09Z,-0.092,18.5287,3.78,5.6066,0.0426,4.2723,4.7921,33.316089,38.266,10.1974,108.993,126.64,2.335480217669913,0.002,0
2023-05-29T11:47:09Z,-0.091,18.5283,3.78,5.6524,0.0426,4.2723,4.5967,33.306884,38.256,10.2008,109.002,126.7,2.3348545168476056,0.003,0
2023-05-29T11:47:09Z,-0.091,18.528,3.78,5.6753,0.0852,4.3569,4.5967,33.306164,38.255,10.2034,109.005,127,2.334806391630607,0.003,0
