Date,Depth_m,Temp_C,CDOM_ugL,Chla_ugL,Phycoerythrin,Phycocyanin,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,PAR,Salinity,Descent Rate (m/s),Flag
2023-03-21T13:48:48Z,-0.142,8.4858,2.88,1.0671,0,0.2115,1.0496,24.76699,37.263,10.4104,90.781,283.9,2.9456287777531887,0.119,0
2023-03-21T13:48:48Z,-0.113,8.3857,2.88,1.0366,0,0.2115,1.1097,24.842096,37.381,10.4769,91.312,267.26,2.9639039820596036,0.105,0
2023-03-21T13:48:48Z,-0.089,8.3146,2.88,1.1129,0,0.2115,1.0646,24.897546,37.455,10.5463,91.788,261.45,2.976114562782887,0.091,0
2023-03-21T13:48:48Z,-0.067,8.267,2.97,1.1014,0,0.2538,1.1097,24.944171,37.508,10.6177,92.175,262.71,2.984607142705287,0.078,0
2023-03-21T13:48:48Z,-0.05,8.2405,2.97,1.1052,0,0.2538,1.1698,24.990444,37.56,10.6877,92.454,264.54,2.9912485154011037,0.066,0
2023-03-21T13:48:48Z,-0.035,8.2325,2.97,1.1014,0,0.2538,1.0045,25.03287,37.607,10.7522,92.628,265.81,2.995905805021004,0.055,0
2023-03-21T13:48:48Z,-0.023,8.2385,2.97,1.1701,0,0.2538,1.1097,25.066925,37.645,10.8064,92.715,265.92,2.9986140822219096,0.045,0
2023-03-21T13:48:48Z,-0.014,8.2518,2.97,1.1586,0,0.2538,1.1247,25.097733,37.681,10.8484,92.726,267.14,3.0005321117894908,0.037,0
2023-03-21T13:48:48Z,-0.006,8.2667,2.97,1.1624,0,0.1269,1.0796,25.12955,37.721,10.8773,92.675,267.95,3.002651436505652,0.03,0
2023-03-21T13:48:48Z,0.001,8.2804,2.97,1.1586,0,0.1269,1.0796,25.162942,37.766,10.8941,92.585,269.12,3.005294080222971,0.025,0
2023-03-21T13:48:48Z,0.006,8.2921,2.97,1.3227,0,0.1269,0.8842,25.194936,37.81,10.9012,92.473,269.77,3.0080205569583978,0.02,0
2023-03-21T13:48:48Z,0.01,8.3015,2.97,1.3379,0,0.1269,0.764,25.218228,37.841,10.8999,92.352,269.41,3.0098419997111563,0.016,0
2023-03-21T13:48:48Z,0.014,8.3082,2.97,1.3494,0.0426,0.1269,0.9143,25.23111,37.856,10.8922,92.224,268.3,3.010539751331296,0.012,0
2023-03-21T13:48:48Z,0.016,8.3126,2.97,1.3532,0.0426,0.1269,0.8241,25.237018,37.859,10.8805,92.085,268.95,3.0104186038503418,0.009,0
2023-03-21T13:48:48Z,0.018,8.3157,2.97,1.2693,0.0426,0.1269,1.0496,25.237527,37.852,10.8665,91.938,269,3.009562856083895,0.005,0
2023-03-21T13:48:48Z,0.019,8.3191,2.97,1.3112,0.0426,0.1269,1.0947,25.240691,37.847,10.8514,91.794,267.43,3.0088508300641617,0.002,0
2023-03-21T13:48:48Z,0.02,8.3233,2.88,1.3036,0,0.1269,1.1097,25.251312,37.844,10.8354,91.655,267.26,3.0082399625710514,0,0
2023-03-21T13:48:48Z,0.019,8.3284,2.88,1.2731,0,0.1269,1.0646,25.260346,37.825,10.8177,91.512,268.71,3.0062007576136454,-0.003,0
2023-03-21T13:48:48Z,0.018,8.3348,2.88,1.0022,0,0.1269,0.7941,25.266242,37.783,10.7987,91.363,271.88,3.002108801365887,-0.005,0
2023-03-21T13:48:48Z,0.016,8.3439,2.88,1.0366,0,0.1269,0.6588,25.278494,37.742,10.7794,91.208,271.12,2.9978742435240227,-0.006,0
2023-03-21T13:48:48Z,0.014,8.3601,2.88,1.0366,0,0.1269,0.8241,25.29641,37.71,10.7589,91.058,272.83,2.9938011533300326,-0.007,0
2023-03-21T13:48:48Z,0.012,8.3893,2.79,1.0327,0.0426,0.2538,0.779,25.312892,37.686,10.7346,90.923,278.46,2.9893087234509004,-0.007,0
2023-03-21T13:48:48Z,0.01,8.4338,2.79,0.9755,0.0426,0.2538,1.0496,25.328379,37.67,10.7056,90.806,281.38,2.9842081060130803,-0.007,0
2023-03-21T13:48:48Z,0.008,8.487,2.79,0.9793,0.0426,0.2538,0.9894,25.343041,37.658,10.6737,90.7,283.41,2.978724206719927,-0.006,0
2023-03-21T13:48:48Z,0.006,8.5386,2.79,0.987,0.0426,0.2538,1.1398,25.35485,37.643,10.6428,90.61,288.44,2.973136363292608,-0.005,0
2023-03-21T13:48:48Z,0.004,8.5821,2.88,1.0022,0.0426,0.2538,1.0045,25.362995,37.619,10.6159,90.542,293.69,2.9674843274197014,-0.003,0
2023-03-21T13:48:48Z,0.003,8.6169,2.88,0.9755,0.0426,0.2538,1.1398,25.367669,37.589,10.5931,90.501,302.56,2.9620667864934322,-0.001,0
2023-03-21T13:48:48Z,0.003,8.6468,2.88,0.9793,0.0426,0.2538,1.1398,25.37012,37.553,10.5732,90.485,298.19,2.956564077706522,0.001,0
2023-03-21T13:48:48Z,0.004,8.6764,2.88,0.9717,0.0426,0.2538,1.1698,25.371003,37.517,10.5551,90.489,307.93,2.9510949029401825,0.004,0
2023-03-21T13:48:48Z,0.005,8.7081,2.97,0.9793,0.0426,0.2115,1.1398,25.370554,37.483,10.5391,90.508,333.35,2.9456276431536805,0.008,0
2023-03-21T13:48:48Z,0.007,8.7418,2.97,0.9793,0.0426,0.2115,1.1548,25.368654,37.456,10.5257,90.545,317.03,2.940588519509306,0.011,0
2023-03-21T13:48:48Z,0.01,8.7768,2.97,0.9793,0.0426,0.2115,1.0345,25.364797,37.436,10.515,90.597,305.54,2.9360345431968318,0.015,0
2023-03-21T13:48:48Z,0.014,8.8111,2.97,0.9641,0.0426,0.2115,1.0496,25.357955,37.419,10.5067,90.662,295.29,2.9317958503971515,0.02,0
2023-03-21T13:48:48Z,0.02,8.8409,2.97,0.9908,0.0426,0.1269,1.1247,25.348283,37.407,10.5014,90.739,299.88,2.9283494874061886,0.026,0
2023-03-21T13:48:48Z,0.026,8.8625,2.97,1.0366,0.0426,0.1269,1.0796,25.34112,37.409,10.5002,90.833,304.87,2.9267440745948625,0.033,0
2023-03-21T13:48:48Z,0.035,8.8758,2.97,1.0404,0.0426,0.1269,1.0496,25.338515,37.423,10.5029,90.957,318.69,2.92681760848724,0.04,0
2023-03-21T13:48:48Z,0.046,8.8818,2.97,1.0289,0.0426,0.1269,1.0045,25.333832,37.43,10.5089,91.128,317.93,2.9269072479977907,0.048,0
2023-03-21T13:48:48Z,0.059,8.8794,2.97,1.0137,0.0426,0.1269,1.0195,25.323843,37.419,10.5185,91.36,301.64,2.926188969693725,0.055,0
2023-03-21T13:48:48Z,0.075,8.8682,2.97,1.1205,0,0.2115,1.0496,25.311824,37.397,10.5322,91.65,228.6,2.9252768777082756,0.061,0
2023-03-21T13:48:48Z,0.092,8.8523,2.97,1.0862,0,0.2115,1.0345,25.302487,37.372,10.5505,91.993,225.59,2.9244996401934507,0.066,0
2023-03-21T13:48:48Z,0.111,8.8397,2.97,1.109,0,0.2115,1.0045,25.297302,37.342,10.5736,92.379,208.34,2.923035193049001,0.068,0
2023-03-21T13:48:48Z,0.129,8.836,2.97,1.1129,0,0.2115,1.1398,25.294887,37.303,10.6014,92.793,195.58,2.9200923013757265,0.067,0
2023-03-21T13:48:48Z,0.148,8.8403,3.06,1.1663,0,0.1692,1.0496,25.294598,37.26,10.634,93.209,225.74,2.916162441958491,0.065,0
2023-03-21T13:48:48Z,0.165,8.8505,3.06,1.1548,0,0.1692,1.0646,25.29636,37.226,10.6711,93.6,773.74,2.9125009720670785,0.06,0
2023-03-21T13:48:48Z,0.18,8.8701,3.06,1.1586,0,0.1692,1.0496,25.300643,37.205,10.7108,93.936,943.74,2.9091565183585346,0.054,0
2023-03-21T13:48:48Z,0.192,8.9024,3.06,1.1777,0,0.1692,1.1548,25.308591,37.196,10.7503,94.197,574.02,2.905779192208402,0.048,0
2023-03-21T13:48:48Z,0.203,8.9412,2.88,1.3494,0.0852,0.1692,0.9894,25.318364,37.189,10.7885,94.378,468.68,2.902045433489539,0.043,0
2023-03-21T13:48:48Z,0.213,8.9752,2.88,1.3379,0.0852,0.1692,1.0796,25.32465,37.176,10.8249,94.476,228.9,2.8982102382558304,0.038,0
2023-03-21T13:48:48Z,0.222,8.9996,2.88,1.3303,0.0852,0.1692,1.0796,25.329126,37.161,10.8575,94.498,250.06,2.8949922749493218,0.034,0
2023-03-21T13:48:48Z,0.229,9.0185,2.88,1.3494,0.0852,0.1692,1.0796,25.336945,37.158,10.8828,94.461,277.01,2.8932155284877616,0.031,0
2023-03-21T13:48:48Z,0.237,9.0378,2.88,1.2159,0.0426,0.0846,0.8842,25.344255,37.16,10.8986,94.39,286.44,2.8918216570940265,0.029,0
2023-03-21T13:48:48Z,0.243,9.0588,2.88,1.2311,0.0426,0.0846,0.6888,25.347064,37.161,10.9045,94.303,484.63,2.890209163618563,0.029,0
2023-03-21T13:48:48Z,0.25,9.0781,2.88,1.2082,0.0426,0.0846,0.8391,25.348103,37.164,10.9019,94.215,426.87,2.8889004853159053,0.029,0
2023-03-21T13:48:48Z,0.258,9.092,2.88,1.193,0.0426,0.0846,0.779,25.349628,37.17,10.8941,94.14,514.25,2.888275597983478,0.031,0
2023-03-21T13:48:48Z,0.265,9.0998,2.88,1.212,0.0426,0.0846,1.0345,25.352045,37.177,10.8839,94.089,675.34,2.888224876738128,0.032,0
2023-03-21T13:48:48Z,0.274,9.1025,2.88,1.2159,0,0.1269,1.0045,25.355998,37.182,10.8731,94.071,359.3,2.8884198328681725,0.035,0
2023-03-21T13:48:48Z,0.283,9.1011,2.88,1.2349,0,0.1269,1.0195,25.360561,37.184,10.8633,94.088,387.19,2.8886973388841173,0.037,0
2023-03-21T13:48:48Z,0.293,9.0974,2.88,1.2273,0,0.1269,1.1247,25.362993,37.182,10.8557,94.138,479.4,2.888829857441847,0.04,0
2023-03-21T13:48:48Z,0.303,9.0946,2.88,1.2883,0,0.1269,1.0646,25.363943,37.177,10.8505,94.219,462.71,2.8886421229895385,0.042,0
2023-03-21T13:48:48Z,0.314,9.0952,2.88,1.2769,0.0426,0.1269,1.0195,25.367623,37.176,10.8483,94.331,444.87,2.888510693133942,0.045,0
2023-03-21T13:48:48Z,0.326,9.099,2.88,1.2769,0.0426,0.1269,1.0345,25.375014,37.18,10.8493,94.469,724.91,2.8885342791194875,0.047,0
2023-03-21T13:48:48Z,0.338,9.1045,2.88,1.2807,0.0426,0.1269,1.1698,25.384128,37.185,10.8536,94.631,616.16,2.888503504850977,0.049,0
2023-03-21T13:48:48Z,0.351,9.1102,2.88,1.4638,0.0426,0.1269,1.0345,25.391458,37.188,10.8614,94.81,517.73,2.888291423193521,0.052,0
2023-03-21T13:48:48Z,0.365,9.1162,2.97,1.4676,0.0426,0.1692,1.1398,25.391039,37.181,10.8727,95.002,1092.8,2.887229901408482,0.054,0
2023-03-21T13:48:48Z,0.379,9.1228,2.97,1.4791,0.0426,0.1692,1.0947,25.384739,37.164,10.887,95.205,1075.4,2.8852952472036475,0.055,0
2023-03-21T13:48:48Z,0.393,9.1297,2.97,1.4638,0.0426,0.1692,0.9744,25.380778,37.151,10.9039,95.419,801.64,2.8836671401557394,0.056,0
2023-03-21T13:48:48Z,0.408,9.1365,2.97,1.5287,0.0426,0.1692,0.9594,25.380077,37.141,10.9228,95.643,765.55,2.882295162144736,0.057,0
2023-03-21T13:48:48Z,0.423,9.1431,2.97,1.5401,0,0.1692,1.0345,25.380472,37.131,10.9431,95.872,976.07,2.880939697209386,0.056,0
2023-03-21T13:48:48Z,0.437,9.1498,2.97,1.5516,0,0.1692,1.0796,25.382067,37.119,10.9648,96.097,761.23,2.8794118480780484,0.055,0
2023-03-21T13:48:48Z,0.452,9.157,2.97,1.5439,0,0.1692,0.9894,25.385287,37.108,10.9875,96.306,667.75,2.8779268896406136,0.054,0
2023-03-21T13:48:48Z,0.465,9.1653,2.97,1.6431,0,0.1692,1.0045,25.390991,37.101,11.0111,96.494,680.64,2.8766840193375187,0.052,0
2023-03-21T13:48:48Z,0.478,9.1754,2.97,1.6355,0,0.1692,1.1247,25.396743,37.097,11.0348,96.656,774.25,2.875544649297988,0.05,0
2023-03-21T13:48:48Z,0.49,9.1879,2.88,1.6355,0.0426,0.0846,1.0646,25.400118,37.094,11.0573,96.781,938.63,2.8742961245741623,0.048,0
2023-03-21T13:48:48Z,0.502,9.2025,2.88,1.6813,0.0426,0.0846,1.0195,25.402016,37.093,11.0775,96.868,1645.3,2.8730450458315544,0.046,0
2023-03-21T13:48:48Z,0.513,9.2169,2.88,1.7118,0.0426,0.0846,1.0496,25.398983,37.087,11.0953,96.93,1903.2,2.8713993773951545,0.045,0
2023-03-21T13:48:48Z,0.524,9.2281,2.88,1.7308,0.0426,0.0846,1.0796,25.390211,37.075,11.111,96.975,1919.4,2.869516891553273,0.045,0
2023-03-21T13:48:48Z,0.535,9.2352,2.88,1.6851,0.0426,0.1692,1.0646,25.383258,37.066,11.1235,97.013,1441.4,2.8682094157527054,0.045,0
2023-03-21T13:48:48Z,0.546,9.239,2.88,1.6851,0.0426,0.1692,1.0796,25.382209,37.065,11.1325,97.059,979.68,2.8678234411901915,0.046,0
2023-03-21T13:48:48Z,0.558,9.2404,2.88,1.4943,0.0426,0.1692,1.0796,25.384803,37.067,11.1392,97.122,826.76,2.867875640732796,0.047,0
2023-03-21T13:48:48Z,0.57,9.2399,2.88,1.4638,0.0426,0.1692,1.1097,25.385795,37.06,11.1445,97.205,696.95,2.8673394099439014,0.048,0
2023-03-21T13:48:48Z,0.582,9.2386,2.88,1.4867,0,0.2115,1.0045,25.381489,37.041,11.1493,97.308,1284.9,2.865880270012449,0.048,0
2023-03-21T13:48:48Z,0.595,9.2378,2.88,1.4638,0,0.2115,1.0345,25.376677,37.018,11.1547,97.43,1112.5,2.8640523411468872,0.049,0
2023-03-21T13:48:48Z,0.608,9.2402,2.88,1.4028,0,0.2115,1.1698,25.377994,37.002,11.1614,97.566,1208.5,2.862545049702794,0.049,0
2023-03-21T13:48:48Z,0.62,9.2474,2.88,1.3951,0,0.2115,1.0345,25.381833,36.991,11.1691,97.71,1008.8,2.8610669975073026,0.049,0
2023-03-21T13:48:48Z,0.633,9.2592,2.97,1.418,0,0.1692,1.0195,25.3813,36.975,11.1777,97.863,809.16,2.858812787972044,0.048,0
2023-03-21T13:48:48Z,0.645,9.2745,2.97,1.4104,0,0.1692,1.0947,25.378231,36.958,11.1876,98.016,1007.5,2.856199912848882,0.047,0
2023-03-21T13:48:48Z,0.657,9.2911,2.97,1.3417,0,0.1692,1.245,25.375769,36.944,11.1987,98.159,1082.9,2.8537322676047587,0.046,0
2023-03-21T13:48:48Z,0.669,9.3067,2.97,1.3456,0,0.1692,1.3051,25.375237,36.935,11.211,98.287,1739.5,2.8517562454503973,0.045,0
2023-03-21T13:48:48Z,0.68,9.3204,2.97,1.3532,0,0.1692,1.3953,25.378473,36.935,11.2249,98.4,848.6,2.850670357938803,0.044,0
2023-03-21T13:48:48Z,0.691,9.3322,2.97,1.3379,0.0426,0.1269,1.26,25.3804,36.936,11.2394,98.494,870.08,2.8498175310715093,0.043,0
2023-03-21T13:48:48Z,0.701,9.3418,2.97,1.3456,0.0426,0.1269,1.4253,25.375594,36.929,11.2531,98.571,797.3,2.8484835091150926,0.042,0
2023-03-21T13:48:48Z,0.712,9.3489,2.97,1.357,0.0426,0.1269,1.275,25.368713,36.921,11.2659,98.637,1147.3,2.8472658435048404,0.041,0
