Date,Depth_m,Temp_C,Chla_ugL,Turb_NTU,Cond_uScm,Spec_Cond_uScm,DO_mgL,DO_pSat,pH,ORP_mV,PAR,Salinity,Descent Rate (m/s),Flag
2022-12-12T08:51:31Z,-0.624,9.6366,-0.1026,-0.0212,2.991,2.071232,7.8673,69.136,6.462,1030.5337,1234.1,0.2040377499638337,4.0978e-7,0
2022-12-12T08:51:31Z,-0.624,9.6318,-0.1066,-0.047,2.957,2.04825,7.8677,69.141,5.918,1172.6387,558.04,0.20168049420772366,0,0
2022-12-12T08:51:31Z,-0.623,9.629,-0.1009,-0.0229,2.937,2.03465,7.8689,69.155,5.637,1230.2835,192.26,0.20029404230983472,0,0
2022-12-12T08:51:31Z,-0.623,9.6294,-0.0923,-0.003,2.935,2.033418,7.8717,69.168,5.483,1239.3253,315.34,0.20015185782057462,0.001,0
2022-12-12T08:51:31Z,-0.623,9.6304,-0.0942,-0.0454,2.935,2.033349,7.8729,69.165,5.393,1240.1473,732.4,0.2001466346854154,0.001,0
2022-12-12T08:51:31Z,-0.623,9.6312,-0.0982,-0.0578,2.936,2.033815,7.8721,69.164,5.337,1240.222,1130.3,0.20021249595557808,0.001,0
2022-12-12T08:51:31Z,-0.623,9.6311,-0.0998,-0.0168,2.944,2.039055,7.8742,69.17,5.304,1240.2286,1263.4,0.20077340449663833,0.001,0
2022-12-12T08:51:31Z,-0.623,9.6309,-0.0969,-0.0279,2.936,2.033395,7.8775,69.177,5.289,1240.2266,1020.4,0.2002140634024802,0,0
2022-12-12T08:51:31Z,-0.623,9.6316,-0.0961,-0.0552,2.929,2.028686,7.8748,69.195,5.283,1240.1985,492.24,0.19972013900014987,1.7087e-8,0
2022-12-12T08:51:31Z,-0.623,9.6318,-0.1074,-0.0383,2.954,2.045429,7.8749,69.217,5.279,1239.8889,178.55,0.20147030036375463,1.8796e-7,0
2022-12-12T08:51:31Z,-0.623,9.6311,-0.1081,0.0057,2.954,2.045914,7.8764,69.215,5.277,1236.4834,126.52,0.2014739793511168,1.8804e-7,0
2022-12-12T08:51:31Z,-0.623,9.6285,-0.0971,0.0317,2.938,2.034551,7.8765,69.188,5.276,1222.6831,90.585,0.20036670621145597,1.7984e-8,0
2022-12-12T08:51:31Z,-0.622,9.6233,-0.0987,0.0025,2.938,2.034657,7.8801,69.174,5.274,1196.0673,84.229,0.20039389918234554,1.1421e-8,0
2022-12-12T08:51:31Z,-0.622,9.6198,-0.1022,-0.0054,2.956,2.047188,7.8843,69.173,5.274,1165.134,160.65,0.20167360895969608,1.0868e-7,0
2022-12-12T08:51:31Z,-0.622,9.6211,-0.0974,0.0382,2.974,2.059454,7.8856,69.173,5.277,1135.5259,224.63,0.2029284733297634,0,0
2022-12-12T08:51:31Z,-0.622,9.6215,-0.0991,-0.0159,2.97,2.056346,7.8782,69.175,5.284,1108.2417,162.85,0.2026459447152552,0,0
2022-12-12T08:51:31Z,-0.622,9.6236,-0.1066,-0.1478,3.086,2.136222,7.8777,69.169,5.353,1078.39,108.92,0.21077320751107084,0,0
2022-12-12T08:51:31Z,-0.622,9.6224,-0.105,-0.2247,4.559,3.151851,7.8787,69.168,5.518,1072.9762,229.14,0.3152422555793642,0.002,0
2022-12-12T08:51:31Z,-0.622,9.6264,-0.0967,-0.2616,15.021,10.347707,7.8762,69.184,5.897,888.5149,383.46,1.0927226209784038,0.012,0
2022-12-12T08:51:31Z,-0.622,9.618,-0.1473,-0.4572,33.4,22.815444,7.8808,69.232,6.433,454.3514,317.8,2.5408373800667565,0.042,0
