
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,4-Jun-12 14:50:11,0.0000040000,-0.0002440000,1.0035119057,-0.0000720000,0.0041340003,0.0370159969,0.0000000000,1.0000000000

Field Calibration Data
,Temperature,Cal Date,Slope,Offset
,Pressure,Cal Date,Slope,Offset
,Temperature(degC),unknown,1.000000,0.000
,Pressure(psi),unknown,1.000000,0.0000

Sensor/File information
Sensor SN, 21204020 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 7"
Sensor Name,Barometric Pressure (2),,Uploaded,"Aqua4Plus 1.9.10"
File Name,FCR_BV_20210416,,Exported,"Aqua4Plus 1.9.10"
# Records,  19769 
Statistical Data,,Temperature(degC),Pressure(psi),
,Sensor Range,-40 - +125 degC,15 psia,
,Minimum,-0.94,13.622,
,Maximum,37.69,14.140,
,Mean,21.27,13.918,
,Variance,49.848,0.0054,
,Std Deviation,7.060,0.0734,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(psi)
26,16-Apr-21 18:43:26,16.81,13.784
27,16-Apr-21 18:58:26,16.38,13.784
28,16-Apr-21 19:13:26,15.88,13.787
29,16-Apr-21 19:28:26,15.44,13.788
30,16-Apr-21 19:43:26,14.88,13.793
31,16-Apr-21 19:58:26,14.50,13.795
32,16-Apr-21 20:13:26,14.06,13.799
33,16-Apr-21 20:28:26,13.69,13.803
34,16-Apr-21 20:43:26,13.31,13.805
35,16-Apr-21 20:58:26,13.00,13.807
36,16-Apr-21 21:13:26,12.75,13.811
37,16-Apr-21 21:28:26,12.44,13.816
38,16-Apr-21 21:43:26,12.06,13.816
39,16-Apr-21 21:58:26,11.75,13.817
40,16-Apr-21 22:13:26,11.56,13.817
41,16-Apr-21 22:28:26,11.25,13.817
42,16-Apr-21 22:43:26,10.81,13.815
43,16-Apr-21 22:58:26,10.56,13.814
44,16-Apr-21 23:13:26,10.38,13.813
45,16-Apr-21 23:28:26,10.00,13.813
46,16-Apr-21 23:43:26,9.69,13.812
47,16-Apr-21 23:58:26,9.38,13.812
48,17-Apr-21 00:13:26,9.31,13.813
49,17-Apr-21 00:28:26,9.13,13.814
50,17-Apr-21 00:43:26,8.88,13.815
51,17-Apr-21 00:58:26,8.56,13.815
52,17-Apr-21 01:13:26,8.19,13.814
53,17-Apr-21 01:28:26,7.88,13.813
54,17-Apr-21 01:43:26,7.38,13.815
55,17-Apr-21 01:58:26,7.06,13.815
56,17-Apr-21 02:13:26,6.94,13.811
57,17-Apr-21 02:28:26,6.69,13.811
58,17-Apr-21 02:43:26,6.50,13.811
59,17-Apr-21 02:58:26,6.38,13.809
60,17-Apr-21 03:13:26,6.25,13.811
61,17-Apr-21 03:28:26,5.94,13.812
62,17-Apr-21 03:43:26,5.69,13.812
63,17-Apr-21 03:58:26,5.50,13.813
64,17-Apr-21 04:13:26,5.25,13.811
65,17-Apr-21 04:28:26,5.06,13.812
66,17-Apr-21 04:43:26,4.88,13.813
67,17-Apr-21 04:58:26,4.81,13.809
68,17-Apr-21 05:13:26,4.75,13.810
69,17-Apr-21 05:28:26,4.75,13.811
70,17-Apr-21 05:43:26,4.75,13.812
71,17-Apr-21 05:58:26,4.63,13.810
72,17-Apr-21 06:13:26,4.69,13.811
73,17-Apr-21 06:28:26,4.75,13.811
74,17-Apr-21 06:43:26,4.81,13.812
75,17-Apr-21 06:58:26,4.94,13.813
76,17-Apr-21 07:13:26,5.19,13.813
77,17-Apr-21 07:28:26,5.50,13.816
78,17-Apr-21 07:43:26,5.69,13.817
79,17-Apr-21 07:58:26,6.06,13.819
80,17-Apr-21 08:13:26,6.56,13.818
81,17-Apr-21 08:28:26,7.19,13.818
82,17-Apr-21 08:43:26,8.94,13.820
83,17-Apr-21 08:58:26,11.69,13.819
84,17-Apr-21 09:13:26,13.19,13.820
85,17-Apr-21 09:28:26,14.25,13.821
86,17-Apr-21 09:43:26,14.06,13.820
87,17-Apr-21 09:58:26,13.75,13.822
88,17-Apr-21 10:13:26,14.13,13.820
89,17-Apr-21 10:28:26,14.88,13.821
90,17-Apr-21 10:43:26,15.00,13.822
91,17-Apr-21 10:58:26,15.63,13.822
92,17-Apr-21 11:13:26,16.69,13.823
93,17-Apr-21 11:28:26,17.13,13.819
94,17-Apr-21 11:43:26,16.75,13.817
95,17-Apr-21 11:58:26,16.63,13.816
96,17-Apr-21 12:13:26,17.63,13.812
97,17-Apr-21 12:28:26,18.00,13.811
98,17-Apr-21 12:43:26,18.44,13.810
99,17-Apr-21 12:58:26,18.75,13.808
100,17-Apr-21 13:13:26,18.69,13.806
101,17-Apr-21 13:28:26,18.63,13.804
102,17-Apr-21 13:43:26,18.44,13.800
103,17-Apr-21 13:58:26,18.31,13.795
104,17-Apr-21 14:13:26,18.56,13.796
105,17-Apr-21 14:28:26,18.81,13.795
106,17-Apr-21 14:43:26,18.88,13.793
107,17-Apr-21 14:58:26,18.94,13.791
108,17-Apr-21 15:13:26,18.81,13.792
109,17-Apr-21 15:28:26,18.50,13.790
110,17-Apr-21 15:43:26,18.50,13.788
111,17-Apr-21 15:58:26,18.19,13.786
112,17-Apr-21 16:13:26,18.50,13.785
113,17-Apr-21 16:28:26,18.38,13.785
114,17-Apr-21 16:43:26,18.44,13.784
115,17-Apr-21 16:58:26,18.13,13.785
116,17-Apr-21 17:13:26,17.75,13.784
117,17-Apr-21 17:28:26,17.31,13.785
118,17-Apr-21 17:43:26,16.88,13.788
119,17-Apr-21 17:58:26,16.56,13.789
120,17-Apr-21 18:13:26,16.38,13.791
121,17-Apr-21 18:28:26,16.13,13.792
122,17-Apr-21 18:43:26,16.00,13.793
123,17-Apr-21 18:58:26,15.81,13.794
124,17-Apr-21 19:13:26,15.69,13.794
125,17-Apr-21 19:28:26,15.50,13.796
126,17-Apr-21 19:43:26,15.25,13.796
127,17-Apr-21 19:58:26,14.81,13.800
128,17-Apr-21 20:13:26,14.31,13.801
129,17-Apr-21 20:28:26,13.81,13.805
130,17-Apr-21 20:43:26,13.50,13.808
131,17-Apr-21 20:58:26,13.44,13.813
132,17-Apr-21 21:13:26,13.38,13.816
133,17-Apr-21 21:28:26,13.31,13.819
134,17-Apr-21 21:43:26,13.19,13.822
135,17-Apr-21 21:58:26,13.00,13.824
136,17-Apr-21 22:13:26,12.94,13.825
137,17-Apr-21 22:28:26,12.81,13.827
138,17-Apr-21 22:43:26,12.75,13.826
139,17-Apr-21 22:58:26,12.69,13.829
140,17-Apr-21 23:13:26,12.56,13.827
141,17-Apr-21 23:28:26,12.25,13.826
142,17-Apr-21 23:43:26,11.94,13.824
143,17-Apr-21 23:58:26,11.50,13.823
144,18-Apr-21 00:13:26,11.19,13.821
145,18-Apr-21 00:28:26,10.88,13.823
146,18-Apr-21 00:43:26,10.56,13.821
147,18-Apr-21 00:58:26,10.38,13.822
148,18-Apr-21 01:13:26,10.25,13.823
149,18-Apr-21 01:28:26,10.38,13.824
150,18-Apr-21 01:43:26,10.56,13.822
151,18-Apr-21 01:58:26,10.56,13.821
152,18-Apr-21 02:13:26,10.44,13.820
153,18-Apr-21 02:28:26,10.25,13.820
154,18-Apr-21 02:43:26,9.81,13.817
155,18-Apr-21 02:58:26,9.44,13.819
156,18-Apr-21 03:13:26,9.19,13.821
157,18-Apr-21 03:28:26,8.88,13.823
158,18-Apr-21 03:43:26,8.56,13.825
159,18-Apr-21 03:58:26,8.25,13.827
160,18-Apr-21 04:13:26,8.06,13.828
161,18-Apr-21 04:28:26,7.69,13.828
162,18-Apr-21 04:43:26,7.31,13.830
163,18-Apr-21 04:58:26,7.13,13.828
164,18-Apr-21 05:13:26,7.00,13.827
165,18-Apr-21 05:28:26,6.88,13.826
166,18-Apr-21 05:43:26,6.69,13.825
167,18-Apr-21 05:58:26,6.50,13.826
168,18-Apr-21 06:13:26,6.38,13.828
169,18-Apr-21 06:28:26,6.25,13.828
170,18-Apr-21 06:43:26,6.13,13.830
171,18-Apr-21 06:58:26,6.06,13.834
172,18-Apr-21 07:13:26,6.06,13.836
173,18-Apr-21 07:28:26,6.06,13.839
174,18-Apr-21 07:43:26,6.13,13.840
175,18-Apr-21 07:58:26,6.38,13.843
176,18-Apr-21 08:13:26,6.75,13.844
177,18-Apr-21 08:28:26,7.50,13.845
178,18-Apr-21 08:43:26,9.38,13.845
179,18-Apr-21 08:58:26,11.94,13.843
180,18-Apr-21 09:13:26,13.75,13.846
181,18-Apr-21 09:28:26,14.81,13.846
182,18-Apr-21 09:43:26,15.50,13.844
183,18-Apr-21 09:58:26,15.81,13.845
184,18-Apr-21 10:13:26,16.38,13.843
185,18-Apr-21 10:28:26,17.31,13.842
186,18-Apr-21 10:43:26,18.38,13.840
187,18-Apr-21 10:58:26,18.81,13.841
188,18-Apr-21 11:13:26,19.63,13.838
189,18-Apr-21 11:28:26,19.50,13.837
190,18-Apr-21 11:43:26,19.19,13.837
191,18-Apr-21 11:58:26,19.75,13.835
192,18-Apr-21 12:13:26,19.13,13.834
193,18-Apr-21 12:28:26,19.13,13.832
194,18-Apr-21 12:43:26,19.88,13.828
195,18-Apr-21 12:58:26,19.81,13.827
196,18-Apr-21 13:13:26,19.44,13.824
197,18-Apr-21 13:28:26,20.13,13.821
198,18-Apr-21 13:43:26,20.06,13.820
199,18-Apr-21 13:58:26,20.00,13.819
200,18-Apr-21 14:13:26,20.06,13.817
201,18-Apr-21 14:28:26,20.13,13.816
202,18-Apr-21 14:43:26,20.13,13.815
203,18-Apr-21 14:58:26,19.88,13.815
204,18-Apr-21 15:13:26,19.69,13.814
205,18-Apr-21 15:28:26,19.63,13.810
206,18-Apr-21 15:43:26,19.56,13.808
207,18-Apr-21 15:58:26,19.50,13.809
208,18-Apr-21 16:13:26,19.19,13.807
209,18-Apr-21 16:28:26,18.88,13.804
210,18-Apr-21 16:43:26,18.81,13.805
211,18-Apr-21 16:58:26,18.94,13.809
212,18-Apr-21 17:13:26,18.81,13.808
213,18-Apr-21 17:28:26,19.31,13.809
214,18-Apr-21 17:43:26,19.44,13.812
215,18-Apr-21 17:58:26,18.81,13.812
216,18-Apr-21 18:13:26,18.56,13.813
217,18-Apr-21 18:28:26,18.50,13.813
218,18-Apr-21 18:43:26,18.13,13.813
219,18-Apr-21 18:58:26,17.69,13.812
220,18-Apr-21 19:13:26,17.25,13.810
221,18-Apr-21 19:28:26,16.75,13.811
222,18-Apr-21 19:43:26,16.06,13.811
223,18-Apr-21 19:58:26,15.44,13.811
224,18-Apr-21 20:13:26,15.00,13.811
225,18-Apr-21 20:28:26,14.56,13.814
226,18-Apr-21 20:43:26,14.13,13.815
227,18-Apr-21 20:58:26,13.75,13.817
228,18-Apr-21 21:13:26,13.50,13.820
229,18-Apr-21 21:28:26,13.31,13.822
230,18-Apr-21 21:43:26,13.06,13.822
231,18-Apr-21 21:58:26,13.00,13.824
232,18-Apr-21 22:13:26,13.13,13.826
233,18-Apr-21 22:28:26,13.13,13.827
234,18-Apr-21 22:43:26,13.06,13.828
235,18-Apr-21 22:58:26,13.00,13.830
236,18-Apr-21 23:13:26,12.94,13.832
237,18-Apr-21 23:28:26,12.81,13.832
238,18-Apr-21 23:43:26,12.75,13.830
239,18-Apr-21 23:58:26,12.63,13.831
240,19-Apr-21 00:13:26,12.56,13.829
241,19-Apr-21 00:28:26,12.44,13.831
242,19-Apr-21 00:43:26,12.25,13.830
243,19-Apr-21 00:58:26,12.13,13.828
244,19-Apr-21 01:13:26,12.06,13.826
245,19-Apr-21 01:28:26,11.94,13.824
246,19-Apr-21 01:43:26,11.81,13.819
247,19-Apr-21 01:58:26,11.69,13.820
248,19-Apr-21 02:13:26,11.63,13.819
249,19-Apr-21 02:28:26,11.56,13.813
250,19-Apr-21 02:43:26,11.69,13.818
251,19-Apr-21 02:58:26,11.75,13.825
252,19-Apr-21 03:13:26,11.63,13.830
253,19-Apr-21 03:28:26,10.69,13.829
254,19-Apr-21 03:43:26,10.00,13.829
255,19-Apr-21 03:58:26,9.69,13.831
256,19-Apr-21 04:13:26,9.63,13.833
257,19-Apr-21 04:28:26,9.38,13.836
258,19-Apr-21 04:43:26,9.06,13.834
259,19-Apr-21 04:58:26,8.81,13.832
260,19-Apr-21 05:13:26,8.63,13.828
261,19-Apr-21 05:28:26,8.38,13.828
262,19-Apr-21 05:43:26,8.19,13.830
263,19-Apr-21 05:58:26,8.13,13.833
264,19-Apr-21 06:13:26,8.00,13.827
265,19-Apr-21 06:28:26,7.94,13.823
266,19-Apr-21 06:43:26,7.88,13.828
267,19-Apr-21 06:58:26,7.88,13.833
268,19-Apr-21 07:13:26,7.88,13.829
269,19-Apr-21 07:28:26,7.88,13.831
270,19-Apr-21 07:43:26,7.88,13.831
271,19-Apr-21 07:58:26,7.94,13.830
272,19-Apr-21 08:13:26,8.06,13.833
273,19-Apr-21 08:28:26,8.19,13.831
274,19-Apr-21 08:43:26,8.63,13.832
275,19-Apr-21 08:58:26,8.88,13.832
276,19-Apr-21 09:13:26,9.44,13.835
277,19-Apr-21 09:28:26,9.94,13.837
278,19-Apr-21 09:43:26,10.13,13.833
279,19-Apr-21 09:58:26,10.19,13.835
280,19-Apr-21 10:13:26,10.31,13.835
281,19-Apr-21 10:28:26,10.50,13.837
282,19-Apr-21 10:43:26,10.81,13.833
283,19-Apr-21 10:58:26,11.63,13.832
284,19-Apr-21 11:13:26,12.25,13.831
285,19-Apr-21 11:28:26,12.94,13.827
286,19-Apr-21 11:43:26,14.50,13.828
287,19-Apr-21 11:58:26,15.75,13.828
288,19-Apr-21 12:13:26,16.44,13.825
289,19-Apr-21 12:28:26,16.75,13.823
290,19-Apr-21 12:43:26,17.44,13.821
291,19-Apr-21 12:58:26,18.06,13.819
292,19-Apr-21 13:13:26,18.81,13.817
293,19-Apr-21 13:28:26,18.75,13.814
294,19-Apr-21 13:43:26,18.19,13.815
295,19-Apr-21 13:58:26,17.88,13.814
296,19-Apr-21 14:13:26,17.94,13.813
297,19-Apr-21 14:28:26,18.13,13.811
298,19-Apr-21 14:43:26,18.38,13.810
299,19-Apr-21 14:58:26,18.50,13.809
300,19-Apr-21 15:13:26,18.56,13.808
301,19-Apr-21 15:28:26,18.50,13.806
302,19-Apr-21 15:43:26,18.50,13.804
303,19-Apr-21 15:58:26,18.88,13.804
304,19-Apr-21 16:13:26,18.63,13.804
305,19-Apr-21 16:28:26,18.56,13.804
306,19-Apr-21 16:43:26,18.88,13.805
307,19-Apr-21 16:58:26,18.75,13.808
308,19-Apr-21 17:13:26,18.94,13.810
309,19-Apr-21 17:28:26,19.44,13.814
310,19-Apr-21 17:43:26,19.31,13.818
311,19-Apr-21 17:58:26,19.13,13.820
312,19-Apr-21 18:13:26,19.19,13.821
313,19-Apr-21 18:28:26,18.75,13.822
314,19-Apr-21 18:43:26,18.25,13.822
315,19-Apr-21 18:58:26,17.88,13.822
316,19-Apr-21 19:13:26,17.63,13.823
317,19-Apr-21 19:28:26,17.06,13.824
318,19-Apr-21 19:43:26,16.06,13.826
319,19-Apr-21 19:58:26,15.13,13.828
320,19-Apr-21 20:13:26,14.44,13.833
321,19-Apr-21 20:28:26,13.75,13.836
322,19-Apr-21 20:43:26,13.13,13.842
323,19-Apr-21 20:58:26,12.63,13.845
324,19-Apr-21 21:13:26,12.19,13.849
325,19-Apr-21 21:28:26,11.75,13.852
326,19-Apr-21 21:43:26,11.31,13.854
327,19-Apr-21 21:58:26,11.00,13.856
328,19-Apr-21 22:13:26,10.69,13.860
329,19-Apr-21 22:28:26,10.31,13.858
330,19-Apr-21 22:43:26,10.06,13.861
331,19-Apr-21 22:58:26,9.75,13.862
332,19-Apr-21 23:13:26,9.56,13.862
333,19-Apr-21 23:28:26,9.25,13.862
334,19-Apr-21 23:43:26,9.00,13.864
335,19-Apr-21 23:58:26,8.88,13.865
336,20-Apr-21 00:13:26,8.75,13.868
337,20-Apr-21 00:28:26,8.63,13.869
338,20-Apr-21 00:43:26,8.44,13.871
339,20-Apr-21 00:58:26,8.31,13.872
340,20-Apr-21 01:13:26,8.25,13.872
341,20-Apr-21 01:28:26,8.13,13.872
342,20-Apr-21 01:43:26,8.00,13.872
343,20-Apr-21 01:58:26,7.88,13.868
344,20-Apr-21 02:13:26,7.81,13.867
345,20-Apr-21 02:28:26,7.69,13.865
346,20-Apr-21 02:43:26,7.56,13.868
347,20-Apr-21 02:58:26,7.38,13.869
348,20-Apr-21 03:13:26,7.25,13.869
349,20-Apr-21 03:28:26,7.06,13.874
350,20-Apr-21 03:43:26,6.94,13.878
351,20-Apr-21 03:58:26,6.75,13.879
352,20-Apr-21 04:13:26,6.69,13.878
353,20-Apr-21 04:28:26,6.63,13.881
354,20-Apr-21 04:43:26,6.63,13.880
355,20-Apr-21 04:58:26,6.63,13.880
356,20-Apr-21 05:13:26,6.94,13.881
357,20-Apr-21 05:28:26,7.31,13.880
358,20-Apr-21 05:43:26,7.75,13.879
359,20-Apr-21 05:58:26,8.19,13.886
360,20-Apr-21 06:13:26,8.50,13.886
361,20-Apr-21 06:28:26,8.31,13.887
362,20-Apr-21 06:43:26,8.38,13.889
363,20-Apr-21 06:58:26,8.13,13.891
364,20-Apr-21 07:13:26,8.06,13.893
365,20-Apr-21 07:28:26,8.13,13.894
366,20-Apr-21 07:43:26,8.31,13.894
367,20-Apr-21 07:58:26,8.81,13.895
368,20-Apr-21 08:13:26,9.44,13.895
369,20-Apr-21 08:28:26,10.06,13.896
370,20-Apr-21 08:43:26,11.81,13.897
371,20-Apr-21 08:58:26,14.69,13.898
372,20-Apr-21 09:13:26,16.56,13.899
373,20-Apr-21 09:28:26,17.81,13.901
374,20-Apr-21 09:43:26,18.81,13.902
375,20-Apr-21 09:58:26,19.56,13.904
376,20-Apr-21 10:13:26,20.88,13.901
377,20-Apr-21 10:28:26,21.56,13.901
378,20-Apr-21 10:43:26,21.81,13.899
379,20-Apr-21 10:58:26,22.06,13.899
380,20-Apr-21 11:13:26,22.63,13.897
381,20-Apr-21 11:28:26,23.00,13.893
382,20-Apr-21 11:43:26,23.25,13.890
383,20-Apr-21 11:58:26,23.44,13.885
384,20-Apr-21 12:13:26,23.44,13.882
385,20-Apr-21 12:28:26,23.50,13.877
386,20-Apr-21 12:43:26,23.75,13.872
387,20-Apr-21 12:58:26,23.88,13.867
388,20-Apr-21 13:13:26,23.75,13.865
389,20-Apr-21 13:28:26,23.63,13.864
390,20-Apr-21 13:43:26,23.44,13.860
391,20-Apr-21 13:58:26,23.13,13.858
392,20-Apr-21 14:13:26,22.75,13.856
393,20-Apr-21 14:28:26,22.56,13.854
394,20-Apr-21 14:43:26,22.63,13.852
395,20-Apr-21 14:58:26,22.75,13.851
396,20-Apr-21 15:13:26,22.81,13.846
397,20-Apr-21 15:28:26,23.06,13.837
398,20-Apr-21 15:43:26,23.00,13.839
399,20-Apr-21 15:58:26,23.13,13.835
400,20-Apr-21 16:13:26,22.81,13.834
401,20-Apr-21 16:28:26,22.69,13.830
402,20-Apr-21 16:43:26,22.44,13.828
403,20-Apr-21 16:58:26,22.69,13.826
404,20-Apr-21 17:13:26,22.75,13.827
405,20-Apr-21 17:28:26,22.75,13.825
406,20-Apr-21 17:43:26,22.50,13.826
407,20-Apr-21 17:58:26,21.88,13.824
408,20-Apr-21 18:13:26,21.63,13.823
409,20-Apr-21 18:28:26,21.00,13.822
410,20-Apr-21 18:43:26,20.63,13.823
411,20-Apr-21 18:58:26,20.38,13.823
412,20-Apr-21 19:13:26,20.00,13.822
413,20-Apr-21 19:28:26,19.56,13.823
414,20-Apr-21 19:43:26,19.19,13.822
415,20-Apr-21 19:58:26,18.94,13.823
416,20-Apr-21 20:13:26,18.56,13.823
417,20-Apr-21 20:28:26,18.25,13.824
418,20-Apr-21 20:43:26,18.06,13.825
419,20-Apr-21 20:58:26,17.81,13.826
420,20-Apr-21 21:13:26,17.44,13.828
421,20-Apr-21 21:28:26,17.00,13.831
422,20-Apr-21 21:43:26,16.88,13.833
423,20-Apr-21 21:58:26,16.81,13.832
424,20-Apr-21 22:13:26,16.75,13.832
425,20-Apr-21 22:28:26,16.63,13.832
426,20-Apr-21 22:43:26,16.44,13.830
427,20-Apr-21 22:58:26,16.31,13.830
428,20-Apr-21 23:13:26,16.25,13.828
429,20-Apr-21 23:28:26,16.13,13.823
430,20-Apr-21 23:43:26,15.88,13.822
431,20-Apr-21 23:58:26,15.50,13.822
432,21-Apr-21 00:13:26,15.31,13.820
433,21-Apr-21 00:28:26,15.25,13.819
434,21-Apr-21 00:43:26,14.94,13.818
435,21-Apr-21 00:58:26,14.44,13.818
436,21-Apr-21 01:13:26,14.06,13.814
437,21-Apr-21 01:28:26,13.69,13.811
438,21-Apr-21 01:43:26,13.25,13.811
439,21-Apr-21 01:58:26,12.88,13.808
440,21-Apr-21 02:13:26,12.94,13.803
441,21-Apr-21 02:28:26,12.81,13.800
442,21-Apr-21 02:43:26,12.44,13.798
443,21-Apr-21 02:58:26,12.06,13.796
444,21-Apr-21 03:13:26,11.69,13.794
445,21-Apr-21 03:28:26,11.44,13.792
446,21-Apr-21 03:43:26,11.38,13.791
447,21-Apr-21 03:58:26,11.50,13.789
448,21-Apr-21 04:13:26,11.44,13.787
449,21-Apr-21 04:28:26,11.25,13.785
450,21-Apr-21 04:43:26,11.06,13.783
451,21-Apr-21 04:58:26,10.81,13.781
452,21-Apr-21 05:13:26,10.63,13.779
453,21-Apr-21 05:28:26,10.38,13.778
454,21-Apr-21 05:43:26,10.19,13.776
455,21-Apr-21 05:58:26,9.94,13.775
456,21-Apr-21 06:13:26,9.88,13.772
457,21-Apr-21 06:28:26,9.75,13.773
458,21-Apr-21 06:43:26,9.56,13.773
459,21-Apr-21 06:58:26,9.44,13.772
460,21-Apr-21 07:13:26,9.38,13.771
461,21-Apr-21 07:28:26,9.44,13.768
462,21-Apr-21 07:43:26,9.63,13.770
463,21-Apr-21 07:58:26,10.00,13.770
464,21-Apr-21 08:13:26,10.56,13.771
465,21-Apr-21 08:28:26,11.31,13.769
466,21-Apr-21 08:43:26,13.19,13.769
467,21-Apr-21 08:58:26,15.25,13.774
468,21-Apr-21 09:13:26,16.13,13.772
469,21-Apr-21 09:28:26,16.75,13.775
470,21-Apr-21 09:43:26,16.94,13.778
471,21-Apr-21 09:58:26,16.44,13.779
472,21-Apr-21 10:13:26,15.75,13.783
473,21-Apr-21 10:28:26,15.94,13.789
474,21-Apr-21 10:43:26,15.06,13.795
475,21-Apr-21 10:58:26,14.69,13.791
476,21-Apr-21 11:13:26,15.06,13.806
477,21-Apr-21 11:28:26,15.88,13.808
478,21-Apr-21 11:43:26,14.56,13.815
479,21-Apr-21 11:58:26,14.25,13.813
480,21-Apr-21 12:13:26,14.63,13.812
481,21-Apr-21 12:28:26,14.75,13.812
482,21-Apr-21 12:43:26,14.56,13.811
483,21-Apr-21 12:58:26,14.69,13.807
484,21-Apr-21 13:13:26,14.81,13.814
485,21-Apr-21 13:28:26,14.13,13.815
486,21-Apr-21 13:43:26,13.31,13.817
487,21-Apr-21 13:58:26,12.75,13.816
488,21-Apr-21 14:13:26,12.50,13.819
489,21-Apr-21 14:28:26,12.44,13.821
490,21-Apr-21 14:43:26,12.31,13.829
491,21-Apr-21 14:58:26,11.63,13.826
492,21-Apr-21 15:13:26,11.31,13.832
493,21-Apr-21 15:28:26,10.94,13.831
494,21-Apr-21 15:43:26,10.38,13.829
495,21-Apr-21 15:58:26,10.19,13.827
496,21-Apr-21 16:13:26,10.25,13.825
497,21-Apr-21 16:28:26,10.50,13.827
498,21-Apr-21 16:43:26,10.19,13.830
499,21-Apr-21 16:58:26,9.88,13.830
500,21-Apr-21 17:13:26,9.81,13.828
501,21-Apr-21 17:28:26,10.06,13.834
502,21-Apr-21 17:43:26,10.00,13.836
503,21-Apr-21 17:58:26,9.69,13.838
504,21-Apr-21 18:13:26,9.25,13.842
505,21-Apr-21 18:28:26,8.63,13.841
506,21-Apr-21 18:43:26,8.13,13.843
507,21-Apr-21 18:58:26,7.75,13.844
508,21-Apr-21 19:13:26,7.50,13.847
509,21-Apr-21 19:28:26,7.13,13.846
510,21-Apr-21 19:43:26,6.75,13.852
511,21-Apr-21 19:58:26,6.38,13.854
512,21-Apr-21 20:13:26,5.94,13.857
513,21-Apr-21 20:28:26,5.50,13.862
514,21-Apr-21 20:43:26,5.00,13.866
515,21-Apr-21 20:58:26,4.63,13.869
516,21-Apr-21 21:13:26,4.38,13.872
517,21-Apr-21 21:28:26,4.13,13.877
518,21-Apr-21 21:43:26,3.94,13.880
519,21-Apr-21 21:58:26,3.63,13.884
520,21-Apr-21 22:13:26,3.44,13.885
521,21-Apr-21 22:28:26,3.19,13.890
522,21-Apr-21 22:43:26,2.94,13.892
523,21-Apr-21 22:58:26,2.75,13.893
524,21-Apr-21 23:13:26,2.56,13.893
525,21-Apr-21 23:28:26,2.38,13.892
526,21-Apr-21 23:43:26,2.25,13.892
527,21-Apr-21 23:58:26,2.06,13.892
528,22-Apr-21 00:13:26,2.00,13.891
529,22-Apr-21 00:28:26,1.75,13.894
530,22-Apr-21 00:43:26,1.56,13.895
531,22-Apr-21 00:58:26,1.56,13.894
532,22-Apr-21 01:13:26,1.50,13.895
