attributeName	code	definition
Flag_Chla	0	0 = No flag
Flag_Chla	1	1 = Sample below detection
Flag_Chla	2	2 = Sample not taken 
Flag_Chla	3	3 = Duplicate check failed 
Flag_Chla	4	4 = Pigment in extract below detection (<34 ug/L)
Flag_Pheo	0	0 = No flag
Flag_Pheo	1	1 = Sample below detection
Flag_Pheo	2	2 = Sample not taken 
Flag_Pheo	3	3 = Duplicate check failed 
Flag_Pheo	4	4 = Pigment in extract below detection (<34 ug/L)
