"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:16","19:08:15","CO2",0.019,0.96,27.07,0.111,"FCR",50,2024-05-13,"13:45"
2,"2001-12-31","19:10:13","19:14:12","CO2",0.024,0.95,27.75,0.14,"FCR",50,2024-05-13,"13:45"
1,"2001-12-31","19:04:16","19:08:15","CH4",0.002,0.99,27.07,0.012,"FCR",50,2024-05-13,"13:45"
2,"2001-12-31","19:10:13","19:14:12","CH4",0.002,1,27.75,0.012,"FCR",50,2024-05-13,"13:45"
