"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:03:24","19:07:22","CO2",0.091,0.97,24.8,0.535,"FCR",50,2024-07-22,"10:20"
2,"2001-12-31","19:09:22","19:13:21","CO2",0.063,0.99,25.99,0.369,"FCR",50,2024-07-22,"10:20"
1,"2001-12-31","19:03:24","19:07:22","CH4",0.001,0.97,24.8,0.006,"FCR",50,2024-07-22,"10:20"
2,"2001-12-31","19:09:22","19:13:21","CH4",0.001,0.99,25.99,0.006,"FCR",50,2024-07-22,"10:20"
