"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:07:50","19:11:49","CO2",0.034,0.98,19.95,0.203,"FCR",50,2024-04-22,"12:00"
2,"2001-12-31","19:17:28","19:21:27","CO2",0.019,0.94,20.81,0.113,"FCR",50,2024-04-22,"12:00"
1,"2001-12-31","19:07:50","19:11:49","CH4",0.001,0.99,19.95,0.006,"FCR",50,2024-04-22,"12:00"
2,"2001-12-31","19:17:28","19:21:27","CH4",0.001,0.99,20.81,0.006,"FCR",50,2024-04-22,"12:00"
