"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:07:46","19:11:45","CO2",0.007,0.74,32.14,0.04,"FCR",50,2024-08-26,""
2,"2001-12-31","19:14:48","19:18:47","CO2",0.006,0.68,33.34,0.034,"FCR",50,2024-08-26,""
1,"2001-12-31","19:07:46","19:11:45","CH4",0,0.98,32.14,0,"FCR",50,2024-08-26,""
2,"2001-12-31","19:14:48","19:18:47","CH4",0.001,0.99,33.34,0.006,"FCR",50,2024-08-26,""
