"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:26","19:08:25","CO2",0.009,0.74,31.3,0.052,"FCR",50,2024-04-29,""
2,"2001-12-31","19:20:53","19:24:52","CO2",0.022,0.92,34.29,0.125,"FCR",50,2024-04-29,""
1,"2001-12-31","19:04:26","19:08:25","CH4",0.001,0.88,31.3,0.006,"FCR",50,2024-04-29,""
2,"2001-12-31","19:20:53","19:24:52","CH4",0.001,0.98,34.29,0.006,"FCR",50,2024-04-29,""
