"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:08:00","19:11:59","CO2",0.002,0.11,26.87,0.012,"FCR",50,2024-05-20,""
2,"2001-12-31","19:16:35","19:20:34","CO2",0.002,0.19,28.02,0.012,"FCR",50,2024-05-20,""
1,"2001-12-31","19:08:00","19:11:59","CH4",0,0.87,26.87,0,"FCR",50,2024-05-20,""
2,"2001-12-31","19:16:35","19:20:34","CH4",0,0.97,28.02,0,"FCR",50,2024-05-20,""
