"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:03:46","19:07:45","CO2",0.039,0.95,15.98,0.236,"FCR",50,2024-03-18,""
2,"2001-12-31","19:09:48","19:13:47","CO2",0.037,0.97,16.3,0.224,"FCR",50,2024-03-18,""
1,"2001-12-31","19:03:46","19:07:45","CH4",0.001,0.97,15.98,0.006,"FCR",50,2024-03-18,""
2,"2001-12-31","19:09:48","19:13:47","CH4",0.001,0.99,16.3,0.006,"FCR",50,2024-03-18,""
