"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:05:38","19:09:37","CO2",0.052,0.97,31.31,0.299,"FCR",50,2024-04-01,"15:10"
2,"2001-12-31","19:14:06","19:18:05","CO2",0.053,0.99,31.69,0.305,"FCR",50,2024-04-01,"15:10"
1,"2001-12-31","19:05:38","19:09:37","CH4",0,0.97,31.31,0,"FCR",50,2024-04-01,"15:10"
2,"2001-12-31","19:14:06","19:18:05","CH4",0,0.99,31.69,0,"FCR",50,2024-04-01,"15:10"
