"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:05:58","19:09:57","CO2",0.021,0.96,26.12,0.123,"FCR",50,2024-08-12,""
2,"2001-12-31","19:13:49","19:17:48","CO2",0.032,0.98,27.81,0.186,"FCR",50,2024-08-12,""
1,"2001-12-31","19:05:58","19:09:57","CH4",0,0.99,26.12,0,"FCR",50,2024-08-12,""
2,"2001-12-31","19:13:49","19:17:48","CH4",0.001,0.99,27.81,0.006,"FCR",50,2024-08-12,""
