"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:07:57","19:11:56","CO2",0.019,0.96,19.72,0.114,"FCR",50,2024-02-27,""
2,"2001-12-31","19:15:49","19:19:48","CO2",0.026,0.96,19.35,0.156,"FCR",50,2024-02-27,""
1,"2001-12-31","19:07:57","19:11:56","CH4",0,0.99,19.72,0,"FCR",50,2024-02-27,""
2,"2001-12-31","19:15:49","19:19:48","CH4",0,0.98,19.35,0,"FCR",50,2024-02-27,""
