"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:23","19:08:22","CO2",0.009,0.06,15.34,0.055,"FCR",50,2024-03-18,""
2,"2001-12-31","19:11:19","19:15:18","CO2",0.027,0.18,15.74,0.164,"FCR",50,2024-03-18,""
1,"2001-12-31","19:04:23","19:08:22","CH4",0,0.37,15.34,0,"FCR",50,2024-03-18,""
2,"2001-12-31","19:11:19","19:15:18","CH4",0,0.97,15.74,0,"FCR",50,2024-03-18,""
