"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:03","19:08:02","CO2",0.082,0.98,20.92,0.489,"FCR",50,2024-03-25,""
2,"2001-12-31","19:10:38","19:14:37","CO2",0.09,0.93,20.76,0.537,"FCR",50,2024-03-25,""
1,"2001-12-31","19:04:03","19:08:02","CH4",0.001,0.98,20.92,0.006,"FCR",50,2024-03-25,""
2,"2001-12-31","19:10:38","19:14:37","CH4",0.001,0.95,20.76,0.006,"FCR",50,2024-03-25,""
