"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:07:55","19:11:54","CO2",0.031,0.94,10.54,0.191,"FCR",50,2024-12-03,""
2,"2001-12-31","19:16:07","19:20:05","CO2",0.049,0.96,9.78,0.304,"FCR",50,2024-12-03,""
1,"2001-12-31","19:07:55","19:11:54","CH4",0,0.92,10.54,0,"FCR",50,2024-12-03,""
2,"2001-12-31","19:16:07","19:20:05","CH4",0,0.96,9.78,0,"FCR",50,2024-12-03,""
