"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:44","19:10:43","CO2",0.02,0.94,31.46,0.115,"FCR",50,2024-04-15,"13:06"
2,"2001-12-31","19:14:17","19:18:15","CO2",0.025,0.97,32.78,0.143,"FCR",50,2024-04-15,"13:06"
1,"2001-12-31","19:06:44","19:10:43","CH4",0,0.99,31.46,0,"FCR",50,2024-04-15,"13:06"
2,"2001-12-31","19:14:17","19:18:15","CH4",0,0.99,32.78,0,"FCR",50,2024-04-15,"13:06"
