"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:03:41","19:07:40","CO2",0.002,0.18,27.54,0.012,"FCR",50,2024-09-23,"14:30"
2,"2001-12-31","19:09:44","19:13:43","CO2",0.002,0.24,28.84,0.012,"FCR",50,2024-09-23,"14:30"
1,"2001-12-31","19:03:41","19:07:40","CH4",0.002,0.97,27.54,0.012,"FCR",50,2024-09-23,"14:30"
2,"2001-12-31","19:09:44","19:13:43","CH4",0.001,0.92,28.84,0.006,"FCR",50,2024-09-23,"14:30"
