"Reservoir","Site","DateTime","Depth_m","Chla_ugL","Pheo_ugL","Flag_Chla_ugL","Flag_Pheo_ugL"
"FCR",50,2021-04-16 12:00:00,1.6,3.32224,0,0,4
"FCR",50,2021-04-16 12:00:00,1.6,3.66592,0.2932736,0,4
"FCR",50,2021-05-06 12:00:00,1.6,5.111138462,0,0,4
"FCR",50,2021-05-14 12:00:00,1.6,5.728,0,0,4
"BVR",50,2021-05-14 12:00:00,1.6,1.882057143,0,0,4
"FCR",50,2021-05-24 12:00:00,1.6,14.32,0,0,4
"FCR",50,2021-05-24 12:00:00,1.6,14.32,0.7744256,0,0
"FCR",50,2021-05-31 12:00:00,1.6,47.65696,0,0,4
"BVR",50,2021-05-31 12:00:00,1.6,2.373028571,0,0,4
"CCR",2,2021-06-01 12:00:00,0.1,1.53,0,0,4
"CCR",4,2021-06-01 12:00:00,0.1,1.07,0.2,0,0
"CCR",1,2021-06-01 12:00:00,0.1,1.18,0.3,0,0
"CCR",3,2021-06-01 12:00:00,0.1,0.95,0.3,0,0
"CCR",5,2021-06-01 12:00:00,0.1,1.07,0.4,0,0
"CCR",50,2021-06-01 12:00:00,0.1,1.18,0.4,0,0
"CCR",5,2021-06-06 12:00:00,0.1,0.84,0.1,0,4
"CCR",1,2021-06-06 12:00:00,0.1,0.95,0.1,0,4
"CCR",3,2021-06-06 12:00:00,0.1,0.84,0.2,0,0
"CCR",50,2021-06-06 12:00:00,0.1,0.95,0.2,0,0
"CCR",4,2021-06-06 12:00:00,0.1,0.84,0.3,0,0
"CCR",4,2021-06-06 12:00:00,0.1,0.95,0.3,0,0
"CCR",2,2021-06-06 12:00:00,0.1,1.41,0.3,0,0
"FCR",50,2021-06-07 12:00:00,1.6,71.1704,0,0,4
"CCR",3,2021-06-09 12:00:00,0.1,0.73,0.2,0,0
"CCR",5,2021-06-09 12:00:00,0.1,3.13,0.2,0,0
"CCR",5,2021-06-09 12:00:00,0.1,0.95,0.3,0,0
"CCR",2,2021-06-09 12:00:00,0.1,1.07,0.3,0,0
"CCR",4,2021-06-09 12:00:00,0.1,0.73,0.4,0,0
"CCR",1,2021-06-09 12:00:00,0.1,0.84,0.5,0,0
"CCR",50,2021-06-09 12:00:00,0.1,0.95,0.5,0,0
"FCR",50,2021-06-15 12:00:00,1.6,24.71222857,0,0,4
"BVR",50,2021-06-15 12:00:00,1.6,2.373028571,0,0,4
"SNP",50,2021-06-16 12:00:00,1,0.29,0.3,0,0
"FCR",50,2021-06-21 12:00:00,1.6,47.92426667,0,0,4
"SNP",50,2021-06-23 12:00:00,1,0.54,0.2,0,0
"SNP",50,2021-06-23 12:00:00,1,0.63,0.2,0,0
"BVR",50,2021-06-28 12:00:00,1.6,4.5824,0,0,4
"BVR",50,2021-06-28 12:00:00,1.6,4.091428571,0,0,4
"FCR",50,2021-06-28 12:00:00,1.6,42.19626667,0.282581333,0,4
"SNP",50,2021-06-30 12:00:00,1,0.63,0.2,0,0
"SNP",50,2021-07-07 12:00:00,1,0.54,0.2,0,0
"SNP",50,2021-07-07 12:00:00,1,0.54,0.4,0,0
"FCR",50,2021-07-07 12:00:00,1.6,4.58,1.5,0,0
"FCR",50,2021-07-07 12:00:00,1.6,4.58,2.7,0,0
"FCR",50,2021-07-12 12:00:00,1.6,6.87,4.9,0,0
"SNP",50,2021-07-15 12:00:00,9,1.75,0.4,0,0
"SNP",50,2021-07-15 12:00:00,1,0.51,0.4,0,0
"SNP",50,2021-07-20 12:00:00,1,0.75,0,0,4
"SNP",50,2021-07-20 12:00:00,1,0.54,0.2,0,0
"FCR",50,2021-07-21 12:00:00,1.6,12.89,0,0,4
"BVR",50,2021-07-21 12:00:00,1.6,4.47,0.2,0,4
"BVR",50,2021-07-26 12:00:00,1.6,5.38,0.9,0,0
"BVR",50,2021-07-26 12:00:00,1.6,6.19,0.9,0,0
"FCR",50,2021-07-26 12:00:00,1.6,8.59,1.2,0,0
"FCR",50,2021-08-02 12:00:00,1.6,3.87,0.4,0,4
"FCR",50,2021-08-02 12:00:00,1.6,3.87,1.3,0,0
"FCR",50,2021-08-09 12:00:00,1.6,13.32,0.5,0,4
"BVR",50,2021-08-09 12:00:00,1.6,12.89,1.5,0,0
"FCR",50,2021-08-16 12:00:00,1.6,5.87,1.3,0,0
"FCR",50,2021-08-24 12:00:00,1.6,4.35,0.4,0,0
"BVR",50,2021-08-24 12:00:00,1.6,13.17,0.5,0,0
"BVR",50,2021-08-24 12:00:00,1.6,8.82,0.7,0,0
"FCR",50,2021-09-06 12:00:00,1.6,3.32,0.5,0,0
"BVR",50,2021-09-06 12:00:00,1.6,15.04,0.6,0,0
"FCR",50,2021-09-14 12:00:00,1.6,4.7,0.3,0,4
"FCR",50,2021-09-14 12:00:00,1.6,5.73,1.3,0,0
"FCR",50,2021-09-21 12:00:00,1.6,5.04,0.5,0,0
"FCR",50,2021-09-21 12:00:00,1.6,5.73,1,0,0
"FCR",50,2021-10-04 12:00:00,1.6,3.32,1.2,0,0
"FCR",50,2021-10-04 12:00:00,1.6,3.32,2.5,0,0
"FCR",50,2021-10-11 12:00:00,1.6,12.72,2.5,0,0
"FCR",50,2021-10-11 12:00:00,1.6,12.03,2.7,0,0
"BVR",50,2021-10-12 12:00:00,1.6,11.89,2.1,0,0
"FCR",50,2021-10-18 12:00:00,1.6,11,3.3,0,0
"SNP",50,2021-10-20 12:00:00,0.1,1.03,0.2,0,0
"SNP",40,2021-10-20 12:00:00,0.1,4.12,1.2,0,0
"FCR",50,2021-10-25 12:00:00,1.6,12.37,1.9,0,0
"BVR",50,2021-10-26 12:00:00,1.6,8.45,3.7,0,0
"BVR",50,2021-10-26 12:00:00,1.6,7.59,4,0,0
"FCR",50,2021-10-31 12:00:00,1.6,6.19,1.2,0,0
"FCR",50,2021-11-03 12:00:00,1.6,17.18,3.5,0,0
"FCR",50,2021-11-03 12:00:00,1.6,16.19,4.8,0,0
"FCR",50,2021-11-08 12:00:00,1.6,21.19,4.1,0,0
"BVR",50,2021-11-09 12:00:00,1.6,7.16,3.2,0,0
"BVR",50,2021-12-06 12:00:00,1.6,16.61,1.4,0,0
"FCR",50,2021-12-06 12:00:00,1.6,55.7,1.9,0,0
"FCR",50,2022-03-17 12:00:00,1.6,6.0144,1.409088,0,0
"FCR",50,2022-04-12 12:00:00,1.6,5.37,1.125552,0,0
"BVR",50,2022-04-12 12:00:00,1.6,4.8688,2.657792,0,0
"FCR",50,2022-04-19 12:00:00,1.6,8.3772,1.520784,0,0
"FCR",50,2022-05-02 12:00:00,1.6,11.1696,1.048224,5,5
"BVR",50,2022-05-02 12:00:00,1.6,1.8616,1.334624,1,1
"BVR",50,2022-05-09 12:00:00,1.6,4.0454,1.264456,1,1
"FCR",50,2022-05-09 12:00:00,1.6,9.18866666666665,1.34512533333334,5,5
"BVR",50,2022-05-23 12:00:00,1.6,10.5252,0.919343999999999,0,0
"FCR",50,2022-05-23 12:00:00,1.6,30.5493333333333,0,0,4
"FCR",50,2022-05-31 12:00:00,1.6,29.4037333333333,0,0,4
"FCR",50,2022-06-07 12:00:00,1.6,97.6624,0,0,4
"FCR",50,2022-06-07 12:00:00,1.6,91.3616,0,0,4
"FCR",50,2022-06-13 12:00:00,1.6,54.1296,0,0,4
"BVR",50,2022-06-13 12:00:00,1.6,39.7618666666666,0,5,45
"SNP",50,2022-06-16 12:00:00,1,0.609925925925926,0.306554074074074,1,1
"SNP",50,2022-06-16 12:00:00,8,0.689481481481481,0.226998518518518,1,1
"BVR",50,2022-06-20 12:00:00,1.6,55.2752,0,0,4
"FCR",50,2022-06-20 12:00:00,1.6,60.4304,0,0,4
"BVR",50,2022-06-27 12:00:00,1.6,70.168,0,0,4
"FCR",50,2022-06-27 12:00:00,1.6,67.7813333333334,0,0,4
"SNP",50,2022-06-29 12:00:00,1,0.405010101010101,0.032400808080808,1,4
"SNP",50,2022-06-29 12:00:00,8,1.0171214953271,0.254815700934579,0,0
"BVR",50,2022-07-05 12:00:00,1.6,23.1029333333333,1.36708266666666,5,5
"SNP",50,2022-07-07 12:00:00,8,0.93246511627907,0.621288186046511,0,0
"BVR",50,2022-07-11 12:00:00,1.6,6.49173333333334,3.54372266666666,0,0
"FCR",50,2022-07-11 12:00:00,1.6,54.0341333333333,2.60433066666667,0,0
"SNP",50,2022-07-13 12:00:00,1,0.456093676814988,0.239315035128806,1,1
"SNP",50,2022-07-13 12:00:00,8,0.858529274004684,0.358435971896955,0,0
"BVR",50,2022-07-18 12:00:00,1.6,4.20053333333333,1.71076266666667,1,1
"FCR",50,2022-07-18 12:00:00,1.6,26.5397333333333,2.46685866666666,0,0
"SNP",50,2022-07-19 12:00:00,1,0.455028037383178,0.296571214953271,1,1
"SNP",50,2022-07-19 12:00:00,8,0.982745098039216,0.594139607843138,0,0
"FCR",50,2022-07-25 12:00:00,1.6,11.7424,0.630079999999995,0,4
"BVR",50,2022-07-25 12:00:00,1.6,4.77333333333333,0.313130666666668,1,4
"SNP",50,2022-07-26 12:00:00,8,1.02189671361502,0.488359061032864,0,0
"SNP",50,2022-07-26 12:00:00,1,0.614191142191142,0.077975571095571,1,4
"BVR",50,2022-08-01 12:00:00,1.6,11.1696,2.027712,0,0
"FCR",50,2022-08-01 12:00:00,1.6,12.2197333333333,1.52746666666667,0,0
"BVR",50,2022-08-08 12:00:00,1.6,8.21013333333333,2.44394666666666,5,5
"FCR",50,2022-08-08 12:00:00,1.6,8.78293333333334,3.72701866666666,0,0
"FCR",50,2022-08-18 12:00:00,1.6,7.06453333333334,1.93988266666667,1,1
"BVR",50,2022-08-18 12:00:00,1.6,5.34613333333334,1.80241066666666,1,1
"BVR",50,2022-08-22 12:00:00,3,50.12,8.44307199999999,0,0
"BVR",50,2022-08-22 12:00:00,1.6,3.62773333333333,1.45873066666667,1,1
"FCR",50,2022-08-22 12:00:00,1.6,6.49173333333333,3.13130666666667,0,0
"FCR",50,2022-08-29 12:00:00,1.6,4.77333333333333,1.13796266666667,1,1
"FCR",50,2022-09-05 12:00:00,1.6,7.1958,1.928904,0,0
"BVR",50,2022-09-05 12:00:00,1.6,5.6922,1.112664,0,0
"FCR",50,2022-09-13 12:00:00,1.6,6.086,2.16232,0,0
"FCR",50,2022-09-19 12:00:00,1.6,8.78293333333333,2.90218666666667,0,0
"BVR",50,2022-09-19 12:00:00,1.6,9.92853333333333,1.75658666666667,0,0
"FCR",50,2022-09-26 12:00:00,1.6,9.54666666666668,2.99765333333333,5,5
"FCR",50,2022-10-03 12:00:00,1.6,13.3176,2.766624,0,0
"FCR",50,2022-10-11 12:00:00,1.6,10.2626666666667,3.41579733333333,5,5
"BVR",50,2022-10-11 12:00:00,1.6,6.49173333333333,0.244394666666667,1,4
"FCR",50,2022-10-17 12:00:00,1.6,10.4058666666667,2.65397333333333,0,0
"BVR",50,2022-10-24 12:00:00,1.6,6.6588,1.692624,0,0
"FCR",50,2022-10-24 12:00:00,1.6,6.96906666666667,2.17282133333333,0,0
"FCR",50,2022-11-08 12:00:00,1.6,17.0408,3.78620799999999,0,0
"BVR",50,2022-11-08 12:00:00,1.6,8.4488,0.624352000000001,0,0
"BVR",50,2022-11-16 12:00:00,1.6,3.2936,1.242976,0,0
"FCR",50,2022-11-16 12:00:00,1.6,18.4489333333334,2.20623466666666,5,5
"FCR",50,2022-11-28 12:00:00,1.6,17.0408,2.961376,0,0
"BVR",50,2022-11-28 12:00:00,1.6,3.58,0.956575999999997,0,0
"FCR",50,2022-12-12 12:00:00,1.6,9.91384615384616,1.88759630769231,0,0
"BVR",50,2022-12-16 12:00:00,1.6,7.27456,0.8087936,0,0
"BVR",50,2023-03-21 12:00:00,1.6,3.09312,0.866073599999999,1,1
"FCR",50,2023-04-04 12:00:00,1.6,1.1456,0.779008000000001,1,1
"BVR",50,2023-04-13 12:00:00,1.6,1.20288,0.652992,1,1
"FCR",50,2023-04-18 12:00:00,1.6,1.7184,1.168512,0,0
"BVR",50,2023-05-01 12:00:00,1.6,0.763733333333333,0.198570666666667,1,4
"FCR",50,2023-05-01 12:00:00,1.6,6.0144,1.20288,0,0
"FCR",50,2023-05-22 12:00:00,1.6,12.71616,0.893567999999997,0,0
"BVR",50,2023-05-22 12:00:00,1.6,2.06208,0.412416,0,0
"FCR",50,2023-05-29 12:00:00,1.6,19.4752,0.733184000000002,0,0
"BVR",50,2023-05-29 12:00:00,1.6,3.24586666666667,0.603349333333334,0,0
"FCR",50,2023-06-05 12:00:00,1.6,33.33696,0,0,4
"BVR",50,2023-06-05 12:00:00,1.6,1.7184,0.446784000000001,5,5
"FCR",50,2023-06-14 12:00:00,1.6,61.2896,0,0,4
"BVR",50,2023-06-14 12:00:00,1.6,1.80884210526316,0.0144707368421047,1,4
"BVR",50,2023-06-19 12:00:00,1.6,1.7184,0.3849216,1,1
"FCR",50,2023-06-19 12:00:00,1.6,77.9008,0,0,4
"BVR",50,2023-06-26 12:00:00,1.6,0.327314285714286,0.144018285714286,1,4
"FCR",50,2023-06-26 12:00:00,1.6,52.8408,0,0,4
"BVR",50,2023-07-03 12:00:00,1.6,1.37472,0.3574272,1,1
"FCR",50,2023-07-03 12:00:00,1.6,80.192,0,0,4
"BVR",50,2023-07-10 12:00:00,1.6,1.54656,0.4330368,1,1
"FCR",50,2023-07-10 12:00:00,1.6,54.9888,0.687360000000004,0,0
"FCR",50,2023-07-17 12:00:00,1.6,12.888,2.268288,5,5
"BVR",50,2023-07-17 12:00:00,1.6,2.864,0.22912,1,4
"FCR",50,2023-07-24 12:00:00,1.6,8.21013333333334,1.41290666666666,0,0
"BVR",50,2023-07-24 12:00:00,1.6,5.1552,1.03104,0,0
"BVR",50,2023-07-31 12:00:00,1.6,5.7996,0.541295999999996,0,0
"FCR",50,2023-07-31 12:00:00,1.6,13.2562285714286,1.237248,0,0
"BVR",50,2023-08-07 12:00:00,1.6,14.43456,0.907315200000006,0,0
"FCR",50,2023-08-07 12:00:00,1.6,22.68288,2.55697919999999,0,0
"BVR",50,2023-08-14 12:00:00,1.6,15.036,1.873056,5,5
"FCR",50,2023-08-14 12:00:00,1.6,19.58976,1.9383552,0,0
"FCR",50,2023-08-22 12:00:00,1.6,13.1744,0.641536000000002,0,0
"BVR",50,2023-08-22 12:00:00,1.6,12.5197714285714,2.15045485714285,0,0
"FCR",50,2023-08-29 12:00:00,1.6,20.1298285714286,5.32213028571428,0,0
"BVR",50,2023-08-29 12:00:00,1.6,13.7472,4.502208,5,5
"BVR",50,2023-09-05 12:00:00,1.6,9.0216,1.80432,0,0
"FCR",50,2023-09-05 12:00:00,1.6,3.92777142857143,1.02122057142857,0,0
"BVR",50,2023-09-12 12:00:00,1.6,8.592,1.924608,0,0
"FCR",50,2023-09-12 12:00:00,1.6,20.8662857142857,2.46467657142858,0,0
"BVR",50,2023-09-18 12:00:00,1.6,16.2020571428571,1.82641371428571,0,0
"FCR",50,2023-09-18 12:00:00,1.6,16.9385142857143,4.97845028571428,0,0
"FCR",50,2023-09-25 12:00:00,1.6,20.96448,4.02792959999999,0,0
"BVR",50,2023-09-26 12:00:00,1.6,15.6677647058824,3.47318964705882,5,5
"FCR",50,2023-10-03 12:00:00,1.6,12.0288,2.508864,0,0
"BVR",50,2023-10-03 12:00:00,1.6,6.62811428571429,1.32562285714286,0,0
"BVR",50,2023-10-09 12:00:00,1.6,10.8832,1.592384,5,5
"FCR",50,2023-10-09 12:00:00,1.6,11.456,3.04729599999999,5,5
"BVR",50,2023-10-17 12:00:00,1.6,11.7424,1.454912,0,0
"FCR",50,2023-10-17 12:00:00,1.6,13.91904,2.4126336,0,0
"BVR",50,2023-10-24 12:00:00,1.6,10.3104,1.649664,0,0
"FCR",50,2023-10-24 12:00:00,1.6,23.2938666666667,3.92558933333333,5,5
"BVR",50,2023-10-31 12:00:00,1.6,20.9072,1.77568,0,0
"FCR",50,2023-10-31 12:00:00,1.6,60.144,3.41961600000001,0,0
"BVR",50,2023-11-06 12:00:00,1.6,18.3296,1.26016,5,5
"FCR",50,2023-11-06 12:00:00,1.6,38.5412571428571,3.52517485714285,0,0
"FCR",50,2023-11-14 12:00:00,1.6,37.8048,3.73138285714284,0,0
"BVR",50,2023-11-14 12:00:00,1.6,16.6930285714286,2.04244114285714,5,5
"BVR",50,2023-12-04 12:00:00,1.6,39.5232,0.811084799999991,0,0
"FCR",50,2023-12-04 12:00:00,1.6,24.9168,3.9110784,0,0
"FCR",50,2024-01-29,1.6,NA,NA,2,2
"FCR",50,2024-02-13,1.6,9.666,4.56235199999999,0,0
"FCR",50,2024-02-27,1.6,8.8068,0.317903999999999,0,0
"BVR",50,2024-03-05,1.6,5.1552,1.649664,0,0
"FCR",50,2024-03-05,1.6,5.1552,2.5776,0,0
"BVR",50,2024-03-18,1.6,12.0288,2.66352,0,0
"FCR",50,2024-03-18,1.6,4.9404,2.637744,0,0
"FCR",50,2024-03-25,1.6,4.0812,2.87832,0,0
"FCR",50,2024-04-01,1.6,5.6922,5.288376,5,5
"BVR",50,2024-04-01,1.6,11.7424,1.248704,0,0
"FCR",50,2024-04-08,1.6,4.7256,1.305984,0,0
"FCR",50,2024-04-15,1.6,3.4368,1.821504,0,0
"BVR",50,2024-04-15,1.6,10.8013714285714,1.04085942857143,0,0
"FCR",50,2024-04-22,1.6,3.09312,1.237248,0,0
"FCR",50,2024-04-29,1.6,3.26496,0.941683200000001,0,0
"BVR",50,2024-05-06,1.6,9.0216,2.732256,0,0
"FCR",50,2024-05-06,1.6,6.444,2.52604799999999,0,0
"CCR",98,2024-05-22,0.1,13.9381333333333,1.32125866666667,0,0
"CCR",92,2024-05-22,0.1,2.63488,0.252032000000001,0,0
"CCR",NA,2024-07-11,0.1,0.687360000000001,2.7769344,0,0
