Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/10/2026 10:06:34 AM	6.29	0.00	1.85	1.73	0.00	0.00	0.00	0.41	9.87	86.53	-0.41	25.65	3332	0	832	52	0	0	0	0	4216	157.82	14.13	4.16	12.78	30.00	16.72	37.56	0.96	22.51	22.90
8/10/2026 10:06:37 AM	6.44	0.00	1.60	1.86	0.00	0.00	0.00	0.45	9.90	85.75	-0.38	25.59	3415	0	718	56	0	0	0	0	4189	156.40	14.12	4.25	12.83	30.56	17.18	37.84	0.96	22.58	23.03
8/10/2026 10:06:39 AM	7.02	0.00	1.71	1.66	0.00	0.00	0.00	0.32	10.39	85.86	-0.36	25.62	3718	0	771	50	0	0	0	0	4539	156.59	13.87	4.08	13.19	30.07	16.81	38.54	0.96	22.63	22.98
8/10/2026 10:06:42 AM	7.05	0.00	1.89	1.67	0.00	0.00	0.00	0.33	10.61	86.03	-0.33	25.66	3734	0	849	50	0	0	0	0	4633	156.91	14.24	4.82	13.49	30.62	16.76	39.42	0.97	22.70	23.03
8/10/2026 10:06:44 AM	6.30	0.31	2.52	1.45	0.00	0.00	0.00	0.39	10.58	86.47	-0.30	25.65	3338	313	1132	44	0	0	0	0	4826	157.72	14.88	4.98	14.30	30.97	16.92	39.09	0.97	22.73	22.99
8/10/2026 10:06:47 AM	6.83	0.00	1.80	1.85	0.00	0.00	0.00	0.35	10.49	85.79	-0.27	25.67	3620	0	811	56	0	0	0	0	4487	156.48	14.55	4.56	13.52	30.63	17.40	39.20	0.97	22.80	23.04
8/10/2026 10:06:50 AM	7.00	0.10	2.02	1.80	0.00	0.00	0.00	0.30	10.93	85.96	-0.23	25.58	3708	103	911	54	0	0	0	0	4776	156.79	14.97	4.38	14.15	30.85	17.96	40.10	0.98	22.87	23.07
8/10/2026 10:06:53 AM	6.82	0.34	2.28	1.39	0.00	0.00	0.00	0.35	10.82	86.56	-0.21	25.58	3612	336	1026	42	0	0	0	0	5016	157.87	14.44	4.51	14.31	30.99	17.13	39.37	0.98	22.93	23.12
8/10/2026 10:06:55 AM	6.63	0.11	2.02	1.82	0.00	0.00	0.00	0.33	10.58	86.12	-0.18	25.59	3515	108	908	55	0	0	0	0	4586	157.07	14.83	4.89	14.09	30.42	17.48	39.14	0.98	22.96	23.15
