Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
8/3/2026 10:07:19 AM	0.00	1.83	0.00	0.00	0.00	0.00	0.00	0.00	1.83	62.33	-1.21	23.29	0	1834	0	0	0	0	0	0	1834	113.70	0.34	-0.10	9.61	2.05	8.80	-0.11	0.88	23.03	23.48
8/3/2026 10:07:22 AM	0.00	1.56	0.00	0.00	0.00	0.00	0.00	0.06	1.56	61.81	-1.22	23.29	0	1564	0	0	0	0	0	0	1564	112.76	0.51	0.84	8.50	3.11	7.70	0.46	0.88	23.13	23.60
8/3/2026 10:07:25 AM	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	1.98	61.68	-1.23	23.31	0	1984	0	0	0	0	0	0	1984	112.52	0.36	0.76	10.25	1.20	9.22	1.09	0.88	23.18	23.67
8/3/2026 10:07:27 AM	0.04	1.90	0.00	0.00	0.00	0.00	0.00	0.00	1.94	61.77	-1.23	23.30	20	1897	0	0	0	0	0	0	1917	112.69	0.65	0.56	10.62	1.82	8.08	1.04	0.88	23.21	23.64
8/3/2026 10:07:30 AM	0.00	1.89	0.00	0.00	0.00	0.00	0.00	0.00	1.89	61.89	-1.23	23.31	0	1885	0	0	0	0	0	0	1885	112.89	0.43	0.53	9.33	1.51	9.45	0.22	0.88	23.27	23.65
8/3/2026 10:07:33 AM	0.03	1.81	0.00	0.00	0.00	0.00	0.00	0.00	1.84	61.89	-1.22	23.32	17	1807	0	0	0	0	0	0	1823	112.89	0.34	0.25	9.32	2.35	8.78	0.62	0.88	23.35	23.69
8/3/2026 10:07:36 AM	0.02	1.79	0.00	0.00	0.00	0.00	0.00	0.00	1.82	61.22	-1.23	23.30	11	1795	0	0	0	0	0	0	1806	111.68	0.43	0.37	9.81	2.00	8.17	0.77	0.88	23.37	23.72
8/3/2026 10:07:38 AM	0.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	61.28	-1.22	23.30	0	2001	0	0	0	0	0	0	2001	111.79	1.83	1.27	10.69	1.62	8.50	-0.46	0.88	23.43	23.73
8/3/2026 10:07:41 AM	0.00	1.98	0.00	0.00	0.00	0.00	0.00	0.00	1.98	61.98	-1.22	23.31	0	1975	0	0	0	0	0	0	1975	113.05	0.59	1.37	10.46	2.58	8.51	-0.06	0.88	23.47	23.77
8/3/2026 10:07:44 AM	0.00	1.90	0.00	0.00	0.00	0.00	0.00	0.00	1.90	61.98	-1.22	23.32	0	1900	0	0	0	0	0	0	1900	113.06	1.36	1.04	9.76	1.18	8.86	0.93	0.88	23.53	23.80
8/3/2026 10:07:46 AM	0.00	1.88	0.00	0.00	0.00	0.00	0.00	0.00	1.88	62.33	-1.23	23.32	0	1878	0	0	0	0	0	0	1878	113.70	0.92	0.06	9.53	1.66	9.14	0.34	0.88	23.57	23.81
8/3/2026 10:07:50 AM	0.00	1.86	0.00	0.00	0.00	0.00	0.00	0.00	1.86	61.71	-1.22	23.30	0	1857	0	0	0	0	0	0	1857	112.57	0.95	1.09	9.87	1.11	8.53	0.45	0.88	23.59	23.78
8/3/2026 10:07:52 AM	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	1.99	60.98	-1.22	23.31	0	1985	0	0	0	0	0	0	1985	111.23	-0.28	0.25	10.04	2.09	9.48	0.87	0.88	23.63	23.83
8/3/2026 10:07:55 AM	0.00	1.99	0.00	0.00	0.00	0.00	0.00	0.00	1.99	61.63	-1.22	23.32	0	1994	0	0	0	0	0	0	1994	112.42	0.46	1.04	10.07	1.43	9.41	0.36	0.88	23.68	23.81
