Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
4/13/2026 10:52:55 AM	4.73	0.02	2.63	0.27	0.00	0.00	0.00	0.20	7.65	91.95	0.03	16.80	2508	18	1184	8	0	0	0	0	3718	167.72	10.12	3.55	9.44	21.86	10.07	28.50	1.00	22.22	22.16
4/13/2026 10:52:58 AM	5.26	0.06	2.68	0.17	0.00	0.00	0.00	0.22	8.17	91.57	0.14	16.84	2786	58	1208	5	0	0	0	0	4058	167.02	10.39	2.53	9.51	23.34	10.91	30.24	1.01	22.22	22.17
4/13/2026 10:53:01 AM	4.92	0.00	3.62	0.10	0.00	0.00	0.00	0.32	8.65	91.30	0.26	16.82	2610	0	1629	3	0	0	0	0	4242	166.51	12.07	2.98	9.08	25.92	11.47	33.42	1.03	22.26	22.16
4/13/2026 10:53:03 AM	5.34	0.00	4.73	0.30	0.00	0.00	0.00	0.38	10.37	91.39	0.37	16.53	2830	0	2130	9	0	0	0	0	4969	166.68	15.50	3.25	11.49	31.01	13.50	40.25	1.04	22.28	22.19
4/13/2026 10:53:06 AM	5.59	0.00	4.78	0.09	0.00	0.00	0.00	0.28	10.46	91.31	0.54	16.32	2963	0	2150	3	0	0	0	0	5115	166.53	14.99	1.88	10.78	29.84	13.59	39.80	1.05	22.29	22.21
4/13/2026 10:53:09 AM	5.68	0.29	5.62	0.00	0.00	0.00	0.00	0.36	11.59	90.77	0.70	15.72	3008	291	2530	0	0	0	0	0	5828	165.55	16.98	2.34	12.84	33.28	14.91	43.70	1.07	22.31	22.22
4/13/2026 10:53:12 AM	6.32	0.02	5.04	0.24	0.00	0.00	0.00	0.31	11.63	90.99	0.86	15.52	3351	22	2268	7	0	0	0	0	5648	165.96	16.42	3.53	12.65	33.10	14.31	44.05	1.08	22.32	22.19
4/13/2026 10:53:14 AM	5.66	0.00	5.54	0.45	0.00	0.00	0.00	0.43	11.65	90.77	1.03	15.47	3002	0	2493	13	0	0	0	0	5508	165.56	18.00	3.21	12.57	34.85	15.52	45.50	1.10	22.32	22.22
4/13/2026 10:53:17 AM	6.07	0.00	5.95	0.32	0.00	0.00	0.00	0.33	12.34	90.78	1.20	15.31	3215	0	2679	10	0	0	0	0	5904	165.57	18.44	4.03	12.86	35.12	15.52	47.39	1.12	22.32	22.24
4/13/2026 10:53:20 AM	7.18	0.00	6.77	0.32	0.00	0.00	0.00	0.20	14.26	90.19	1.40	15.38	3804	0	3044	10	0	0	0	0	6858	164.49	20.49	4.81	14.66	37.94	16.89	53.37	1.14	22.32	22.21
4/13/2026 10:53:22 AM	7.06	0.00	7.80	0.38	0.00	0.00	0.00	0.18	15.24	90.48	1.57	15.12	3739	0	3511	12	0	0	0	0	7262	165.03	22.86	4.20	15.13	40.15	18.71	57.28	1.15	22.33	22.24
4/13/2026 10:53:25 AM	7.54	0.00	7.87	0.21	0.00	0.00	0.00	0.24	15.61	90.43	1.72	15.06	3994	0	3541	6	0	0	0	0	7541	164.93	22.76	5.11	15.16	41.79	18.23	58.94	1.17	22.33	22.29
4/13/2026 10:53:27 AM	8.22	0.00	8.26	0.42	0.00	0.00	0.00	0.09	16.90	90.29	1.88	15.36	4357	0	3717	13	0	0	0	0	8087	164.67	24.32	5.47	16.65	42.84	19.81	62.50	1.18	22.32	22.34
4/13/2026 10:53:30 AM	8.15	0.00	9.40	0.00	0.00	0.00	0.00	0.07	17.55	89.84	2.02	15.15	4319	0	4230	0	0	0	0	0	8550	163.85	25.47	5.14	16.67	44.30	19.35	65.14	1.20	22.33	22.30
