Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
9/2/2024 12:34:49 PM	12.16	1.55	3.94	0.00	0.00	0.00	0.00	0.06	17.65	78.82	0.23	25.34	6444	1548	1773	0	0	0	0	0	9764	143.76	17.19	3.80	21.60	41.37	21.86	56.57	1.02	22.75	23.19
9/2/2024 12:34:52 PM	12.65	1.23	4.22	0.13	0.00	0.00	0.00	0.00	18.22	80.06	0.38	25.30	6704	1231	1897	4	0	0	0	0	9836	146.02	17.81	5.27	21.53	41.84	21.64	59.65	1.04	22.83	23.22
9/2/2024 12:34:55 PM	12.92	0.90	2.82	0.86	0.00	0.00	0.00	0.00	17.50	83.04	0.68	25.13	6848	898	1268	26	0	0	0	0	9041	151.46	17.02	5.02	20.64	40.89	22.33	57.42	1.07	22.87	23.25
9/2/2024 12:34:58 PM	13.04	1.40	3.13	0.29	0.00	0.00	0.00	0.07	17.86	84.04	0.86	25.00	6911	1402	1408	9	0	0	0	0	9729	153.29	16.63	4.51	21.45	42.17	22.54	57.39	1.08	22.94	23.27
9/2/2024 12:35:00 PM	13.27	1.43	3.53	0.17	0.00	0.00	0.00	0.06	18.39	83.99	1.03	24.99	7032	1426	1589	5	0	0	0	0	10052	153.19	17.25	4.45	21.79	43.18	22.79	59.17	1.10	22.99	23.32
9/2/2024 12:35:03 PM	13.77	0.82	2.30	1.11	0.00	0.00	0.00	0.00	17.99	84.14	1.23	24.86	7296	824	1034	33	0	0	0	0	9187	153.46	17.07	4.29	20.86	41.98	23.63	59.12	1.12	23.08	23.35
9/2/2024 12:35:06 PM	12.66	1.35	3.74	0.78	0.00	0.00	0.00	0.14	18.53	84.68	1.38	24.70	6710	1354	1681	23	0	0	0	0	9769	154.46	19.26	5.34	22.68	44.79	24.46	60.86	1.14	23.10	23.36
9/2/2024 12:35:09 PM	14.03	1.73	4.04	0.28	0.00	0.00	0.00	0.05	20.08	83.49	1.50	24.63	7435	1728	1819	8	0	0	0	0	10991	152.27	19.26	5.64	24.45	46.66	25.02	64.17	1.15	23.13	23.32
9/2/2024 12:35:11 PM	15.91	2.69	4.54	0.00	0.00	0.00	0.00	0.16	23.13	83.28	1.64	24.59	8433	2687	2041	0	0	0	0	0	13161	151.90	21.46	6.31	29.53	54.07	29.11	72.32	1.16	23.18	23.38
9/2/2024 12:35:14 PM	16.51	3.04	4.29	0.00	0.00	0.00	0.00	0.20	23.84	83.63	1.78	24.54	8752	3038	1931	0	0	0	0	0	13722	152.54	21.62	5.93	30.69	55.68	31.10	73.68	1.17	23.24	23.46
9/2/2024 12:35:17 PM	16.02	3.33	5.16	0.00	0.00	0.00	0.00	0.15	24.51	82.69	1.91	24.43	8489	3334	2322	0	0	0	0	0	14145	150.83	23.26	7.29	32.61	56.22	31.83	75.24	1.19	23.30	23.46
9/2/2024 12:35:20 PM	16.66	5.86	4.48	0.00	0.00	0.00	0.00	0.19	27.01	81.96	2.07	24.19	8831	5865	2017	0	0	0	0	0	16712	149.50	24.03	8.41	41.62	58.76	40.35	75.60	1.20	23.34	23.46
9/2/2024 12:35:23 PM	16.40	6.31	4.95	0.00	0.00	0.00	0.00	0.28	27.67	82.01	2.21	24.01	8693	6313	2229	0	0	0	0	0	17234	149.58	25.40	8.37	43.15	60.82	42.62	77.32	1.22	23.39	23.46
9/2/2024 12:35:25 PM	17.27	6.24	5.05	0.00	0.00	0.00	0.00	0.29	28.57	81.76	2.36	23.62	9155	6241	2274	0	0	0	0	0	17670	149.13	26.05	9.51	44.41	63.31	42.27	80.67	1.23	23.41	23.54
9/2/2024 12:35:28 PM	17.84	5.74	5.50	0.00	0.00	0.00	0.00	0.29	29.08	81.79	2.49	22.93	9455	5736	2476	0	0	0	0	0	17668	149.17	26.97	8.92	42.98	65.24	42.09	84.17	1.24	23.44	23.51
9/2/2024 12:35:31 PM	18.15	5.20	7.01	0.00	0.00	0.00	0.00	0.20	30.36	81.47	2.62	22.46	9621	5199	3154	0	0	0	0	0	17974	148.60	29.84	9.10	42.69	68.14	41.98	90.52	1.26	23.49	23.60
