Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
4/6/2026 11:20:04 AM	10.87	0.00	13.71	0.00	0.00	0.00	0.00	0.00	24.57	89.58	0.09	14.81	5759	0	6167	0	0	0	0	0	11927	163.38	34.44	4.53	19.00	53.81	24.78	97.21	1.01	14.86	14.96
4/6/2026 11:20:07 AM	12.36	0.00	14.56	0.00	0.00	0.00	0.00	0.00	26.93	90.47	0.26	14.73	6552	0	6554	0	0	0	0	0	13106	165.00	36.10	8.67	19.39	57.34	25.65	107.83	1.03	14.93	14.94
4/6/2026 11:20:10 AM	10.21	0.00	18.80	0.00	0.00	0.00	0.00	0.00	29.00	89.82	0.42	14.67	5409	0	8459	0	0	0	0	0	13868	163.82	44.06	8.86	22.13	62.60	29.94	117.30	1.04	14.94	14.96
4/6/2026 11:20:13 AM	14.12	0.00	19.89	0.00	0.00	0.00	0.00	0.00	34.01	89.63	0.60	14.54	7485	0	8950	0	0	0	0	0	16435	163.48	47.30	9.92	24.58	69.75	31.11	139.44	1.06	14.98	15.06
4/6/2026 11:20:15 AM	16.14	0.00	21.76	0.00	0.00	0.00	0.00	0.00	37.89	89.17	0.77	14.43	8552	0	9790	0	0	0	0	0	18342	162.65	52.04	10.97	26.14	78.12	34.25	154.92	1.08	15.03	14.99
4/6/2026 11:20:18 AM	16.84	0.00	25.43	0.00	0.00	0.00	0.00	0.00	42.27	88.97	0.97	14.39	8925	0	11443	0	0	0	0	0	20368	162.27	59.55	11.06	28.47	85.54	36.63	175.47	1.09	15.04	15.02
4/6/2026 11:20:21 AM	19.18	0.00	27.45	0.00	0.00	0.00	0.00	0.00	46.63	89.22	1.17	14.34	10165	0	12354	0	0	0	0	0	22519	162.73	64.42	13.72	30.65	94.35	42.54	192.55	1.11	15.09	15.06
4/6/2026 11:20:24 AM	19.31	0.00	28.85	0.00	0.00	0.00	0.00	0.00	48.16	88.95	1.29	14.21	10232	0	12983	0	0	0	0	0	23215	162.24	67.34	14.76	32.73	97.48	42.99	199.12	1.13	15.11	15.06
4/6/2026 11:20:26 AM	21.45	0.00	35.44	0.00	0.00	0.00	0.00	0.00	56.88	88.29	1.46	13.72	11367	0	15946	0	0	0	0	0	27313	161.04	81.83	16.60	39.58	115.44	50.75	235.66	1.14	15.14	15.09
4/6/2026 11:20:29 AM	23.72	0.00	39.16	0.00	0.00	0.00	0.00	0.00	62.87	88.03	1.59	13.09	12569	0	17621	0	0	0	0	0	30190	160.55	90.79	15.99	43.81	128.38	58.03	259.29	1.16	15.18	15.07
4/6/2026 11:20:32 AM	21.91	0.00	40.69	0.00	0.00	0.00	0.00	0.00	62.60	88.45	1.72	12.64	11614	0	18311	0	0	0	0	0	29925	161.32	92.93	17.28	44.74	127.55	58.61	259.39	1.17	15.22	15.14
4/6/2026 11:20:35 AM	22.05	0.00	40.41	0.00	0.00	0.00	0.00	0.00	62.46	88.43	1.92	12.18	11689	0	18183	0	0	0	0	0	29871	161.28	92.72	17.98	44.07	129.00	59.17	257.27	1.19	15.23	15.17
4/6/2026 11:20:38 AM	22.04	0.00	41.52	0.00	0.00	0.00	0.00	0.00	63.56	87.75	2.08	11.84	11679	0	18683	0	0	0	0	0	30363	160.05	95.22	18.61	45.45	132.08	59.63	261.45	1.20	15.24	15.14
4/6/2026 11:20:40 AM	21.83	0.00	41.30	0.00	0.00	0.00	0.00	0.00	63.13	87.71	2.23	11.53	11570	0	18586	0	0	0	0	0	30156	159.97	95.23	18.02	46.92	132.68	59.07	258.23	1.22	15.28	15.14
4/6/2026 11:20:43 AM	21.22	0.00	40.00	0.00	0.00	0.00	0.00	0.00	61.22	87.73	2.37	11.23	11248	0	18000	0	0	0	0	0	29249	160.01	92.70	17.19	45.40	130.28	57.89	249.09	1.23	15.30	15.20
4/6/2026 11:20:46 AM	23.20	0.00	40.31	0.00	0.00	0.00	0.00	0.00	63.51	87.63	2.50	11.20	12295	0	18138	0	0	0	0	0	30433	159.83	93.64	18.18	46.89	132.86	59.63	259.13	1.25	15.34	15.17
4/6/2026 11:20:49 AM	22.13	0.00	41.71	0.00	0.00	0.00	0.00	0.00	63.83	88.01	2.67	11.12	11727	0	18768	0	0	0	0	0	30495	160.52	96.36	17.99	47.22	134.75	59.80	260.63	1.26	15.34	15.22
4/6/2026 11:20:51 AM	21.77	0.00	41.14	0.00	0.00	0.00	0.00	0.00	62.91	87.78	2.81	11.13	11536	0	18514	0	0	0	0	0	30050	160.10	95.44	18.05	47.66	134.29	59.32	255.37	1.28	15.35	15.15
4/6/2026 11:20:54 AM	21.02	0.00	37.94	0.00	0.00	0.00	0.00	0.00	58.95	86.39	2.83	11.08	11138	0	17072	0	0	0	0	0	28211	157.58	90.04	16.88	46.99	131.47	57.04	233.63	1.28	15.37	15.20
