Date/Time	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total conc.	Transmission	Depth	Temp. Sample	Green Algae	Bluegreen	Diatoms	Cryptophyta	#5	#6	#7	Yellow substances	Total cell count	Trans. 700 nm	LED 3 [525 nm]	LED 4 [570 nm]	LED 5 [610 nm]	LED 6 [370 nm]	LED 7 [590 nm]	LED 8 [470 nm]	Pressure	Temp. LEDs	Temp. Sensor
date	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	µg/l	r.u.	µg/l	%	m	°C	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	cells/ml	r.u.	cells/ml	digits	digits	digits	digits	digits	digits	digits	bar	°C	°C
2/6/2026 7:53:25 AM	3.14	0.29	9.59	0.00	0.00	0.00	0.00	0.82	13.02	91.92	0.47	1.35	1667	286	4315	0	0	0	0	0	6267	167.64	25.04	4.59	14.95	43.59	16.54	54.47	1.05	5.51	5.35
2/6/2026 7:53:28 AM	2.86	0.31	9.47	0.00	0.00	0.00	0.00	0.84	12.64	91.50	0.53	1.45	1515	306	4263	0	0	0	0	0	6084	166.89	24.70	4.40	14.71	42.93	16.27	53.21	1.05	5.53	5.37
2/6/2026 7:53:31 AM	3.10	0.18	10.36	0.00	0.00	0.00	0.00	0.82	13.63	92.41	0.60	1.82	1642	175	4660	0	0	0	0	0	6478	168.54	26.60	4.67	15.19	45.35	16.96	57.39	1.06	5.57	5.37
2/6/2026 7:53:33 AM	3.41	0.23	10.32	0.00	0.00	0.00	0.00	0.82	13.96	92.07	0.67	1.82	1807	230	4642	0	0	0	0	0	6679	167.93	26.72	4.85	15.74	45.97	17.19	58.23	1.07	5.59	5.46
2/6/2026 7:53:36 AM	3.28	0.20	9.90	0.00	0.00	0.00	0.00	0.80	13.39	92.36	0.71	1.82	1739	204	4457	0	0	0	0	0	6399	168.45	25.70	4.64	15.14	44.36	16.58	56.02	1.07	5.60	5.37
2/6/2026 7:53:39 AM	3.20	0.18	10.45	0.00	0.00	0.00	0.00	0.81	13.83	92.18	0.77	1.84	1697	182	4701	0	0	0	0	0	6579	168.13	26.83	4.75	15.46	45.65	17.06	58.00	1.08	5.60	5.48
2/6/2026 7:53:42 AM	3.41	0.27	9.83	0.00	0.00	0.00	0.00	0.81	13.51	92.24	0.86	1.85	1808	266	4424	0	0	0	0	0	6497	168.23	25.69	4.57	15.44	44.67	16.82	56.24	1.08	5.63	5.46
2/6/2026 7:53:45 AM	3.52	0.12	10.46	0.00	0.00	0.00	0.00	0.80	14.10	91.93	0.94	1.99	1867	121	4705	0	0	0	0	0	6694	167.67	26.98	4.60	15.35	46.31	17.33	59.05	1.09	5.66	5.45
2/6/2026 7:53:47 AM	3.73	0.13	11.44	0.00	0.00	0.00	0.00	0.79	15.30	92.21	1.02	2.34	1978	129	5148	0	0	0	0	0	7256	168.18	29.18	5.06	16.50	49.02	18.44	63.56	1.10	5.68	5.53
2/6/2026 7:53:50 AM	4.04	0.22	11.87	0.00	0.00	0.00	0.00	0.81	16.13	92.10	1.10	2.61	2142	223	5341	0	0	0	0	0	7707	167.99	30.39	5.54	17.79	51.17	19.09	66.45	1.11	5.69	5.48
2/6/2026 7:53:53 AM	4.22	0.18	11.98	0.00	0.00	0.00	0.00	0.79	16.39	92.12	1.17	2.64	2238	183	5392	0	0	0	0	0	7814	168.01	30.68	5.44	17.86	51.65	19.27	67.39	1.11	5.71	5.54
2/6/2026 7:53:56 AM	4.54	0.04	12.08	0.00	0.00	0.00	0.00	0.72	16.67	92.17	1.26	2.69	2405	44	5437	0	0	0	0	0	7887	168.11	30.84	5.19	17.74	51.50	19.09	68.27	1.12	5.72	5.56
2/6/2026 7:53:58 AM	4.03	0.17	11.71	0.00	0.00	0.00	0.00	0.80	15.90	91.97	1.33	2.73	2134	170	5268	0	0	0	0	0	7572	167.75	30.00	5.18	17.43	50.61	18.78	65.69	1.13	5.73	5.48
2/6/2026 7:54:01 AM	4.58	0.09	11.78	0.00	0.00	0.00	0.00	0.73	16.45	92.16	1.40	2.76	2426	92	5303	0	0	0	0	0	7820	168.10	30.27	5.26	17.75	51.05	18.87	67.29	1.14	5.73	5.51
2/6/2026 7:54:04 AM	4.84	0.12	13.60	0.00	0.00	0.00	0.00	0.80	18.56	92.00	1.49	2.69	2565	122	6118	0	0	0	0	0	8804	167.79	34.46	6.34	19.94	57.15	20.82	75.89	1.15	5.76	5.54
2/6/2026 7:54:07 AM	3.99	0.05	12.83	0.00	0.00	0.00	0.00	0.80	16.86	91.86	1.58	2.65	2112	47	5771	0	0	0	0	0	7930	167.54	32.26	5.54	17.72	53.14	19.74	69.98	1.16	5.80	5.59
2/6/2026 7:54:09 AM	4.15	0.06	11.83	0.00	0.00	0.00	0.00	0.78	16.04	92.07	1.67	2.61	2199	59	5323	0	0	0	0	0	7581	167.93	30.21	5.21	17.18	50.85	18.68	66.43	1.16	5.78	5.56
2/6/2026 7:54:12 AM	4.34	0.22	12.03	0.00	0.00	0.00	0.00	0.83	16.60	91.65	1.75	2.62	2301	223	5415	0	0	0	0	0	7939	167.17	31.00	5.44	18.42	52.64	19.32	68.25	1.17	5.82	5.56
2/6/2026 7:54:15 AM	4.10	0.19	12.05	0.00	0.00	0.00	0.00	0.82	16.35	91.97	1.85	2.65	2175	195	5422	0	0	0	0	0	7792	167.74	30.81	5.54	17.89	51.89	19.26	67.44	1.18	5.81	5.61
2/6/2026 7:54:17 AM	4.13	0.05	12.20	0.00	0.00	0.00	0.00	0.80	16.38	92.11	1.97	2.66	2187	49	5491	0	0	0	0	0	7728	168.00	31.02	5.31	17.27	52.00	19.25	68.00	1.19	5.83	5.61
2/6/2026 7:54:20 AM	3.91	0.05	11.67	0.00	0.00	0.00	0.00	0.78	15.64	91.92	2.08	2.72	2073	53	5253	0	0	0	0	0	7379	167.65	29.72	4.95	16.54	49.85	18.63	65.01	1.20	5.84	5.66
2/6/2026 7:54:23 AM	4.69	0.23	12.22	0.00	0.00	0.00	0.00	0.79	17.14	91.70	2.18	2.74	2486	234	5497	0	0	0	0	0	8217	167.26	31.52	5.63	19.10	53.38	19.57	69.85	1.21	5.84	5.59
2/6/2026 7:54:26 AM	3.85	0.08	10.98	0.00	0.00	0.00	0.00	0.80	14.92	92.09	2.27	2.79	2042	84	4942	0	0	0	0	0	7068	167.96	28.26	4.94	16.10	48.35	17.83	62.22	1.22	5.84	5.61
2/6/2026 7:54:29 AM	4.06	0.16	11.84	0.00	0.00	0.00	0.00	0.84	16.06	92.19	2.37	2.79	2154	160	5328	0	0	0	0	0	7642	168.15	30.37	5.39	17.49	51.57	19.00	66.62	1.23	5.85	5.66
2/6/2026 7:54:31 AM	4.21	0.10	11.98	0.00	0.00	0.00	0.00	0.80	16.29	92.15	2.47	2.81	2232	101	5391	0	0	0	0	0	7724	168.08	30.62	5.36	17.45	51.67	19.10	67.38	1.24	5.86	5.66
2/6/2026 7:54:34 AM	3.78	0.06	11.21	0.00	0.00	0.00	0.00	0.80	15.05	92.17	2.57	2.80	2003	64	5043	0	0	0	0	0	7110	168.10	28.68	5.02	16.03	48.74	18.09	62.89	1.25	5.87	5.69
