Advanced Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,0,0,0,0,0,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,26-Jul-2012 19:21:15,0,-0.00018900001305155456,0.9953789710998535,-0.000032000003557186574,0.0035760002210736275,0.34736597537994385,0,1,0
,Power,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5,coef6,coef7,coef8,coef9
,,,1,0,0,0,0,0,0,0,0

Field Calibration Data
,Temperature,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Pressure,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,Power,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0
,DO,date,coef1,coef2,coef3,coef4,coef5
,,19-Feb-2018 12:38:03,1,0.12999999523162842,0,0,0
,DO Temp,date,coef1,coef2,coef3,coef4,coef5
,,,1,0,0,0,0

Sensor/File information
Sensor SN,0021230019,,Modbus Addr.,1
Sensor Type,DO2,,Initialized w/fw Rev,v2.130
Sensor Name,FCR DO (1)
File Name,FCR_DO_8m_20200902

# Records,1813
Statistical Data,,Temperature (°C),Pressure (psi),Power (V),DO (ppm),DO Temp (°C)
332,06-Sep-2020 03:06:34,11.875,26.353,12.817,2.580,11.99
333,06-Sep-2020 03:21:34,11.875,26.365,12.847,2.580,12.00
334,06-Sep-2020 03:36:34,11.875,26.347,12.847,2.570,11.99
335,06-Sep-2020 03:51:34,11.875,26.374,12.847,2.580,11.99
336,06-Sep-2020 04:06:34,11.875,26.384,12.817,2.570,11.99
337,06-Sep-2020 04:21:34,11.875,26.389,12.847,2.610,11.99
338,06-Sep-2020 04:36:34,11.875,26.394,12.847,2.610,11.98
339,06-Sep-2020 04:51:34,11.875,26.383,12.847,2.610,11.97
340,06-Sep-2020 05:06:34,11.875,26.390,12.788,2.610,11.97
341,06-Sep-2020 05:21:34,11.875,26.366,12.817,2.600,11.97
342,06-Sep-2020 05:36:34,11.875,26.361,12.817,2.640,11.96
343,06-Sep-2020 05:51:34,11.875,26.341,12.788,2.660,11.97
344,06-Sep-2020 06:06:34,11.875,26.361,12.758,2.640,11.96
345,06-Sep-2020 06:21:34,11.875,26.377,12.817,2.640,11.97
346,06-Sep-2020 06:36:34,11.875,26.386,12.788,2.670,11.97
347,06-Sep-2020 06:51:34,11.875,26.387,12.788,2.690,11.96
348,06-Sep-2020 07:06:34,11.875,26.361,12.728,2.680,11.95
349,06-Sep-2020 07:21:34,11.875,26.367,12.758,2.720,11.97
350,06-Sep-2020 07:36:34,11.875,26.385,12.788,2.690,11.96
351,06-Sep-2020 07:51:34,11.875,26.385,12.817,2.640,11.97
352,06-Sep-2020 08:06:34,11.875,26.379,12.817,2.590,11.96
353,06-Sep-2020 08:21:34,11.875,26.362,12.937,2.560,11.96
354,06-Sep-2020 08:36:34,11.875,26.379,13.116,2.580,11.96
355,06-Sep-2020 08:51:34,11.875,26.358,13.324,2.580,11.96
356,06-Sep-2020 09:06:34,11.875,26.381,13.443,2.690,11.97
357,06-Sep-2020 09:21:34,11.875,26.381,13.563,2.640,11.96
358,06-Sep-2020 09:36:34,11.875,26.362,13.563,2.620,11.97
359,06-Sep-2020 09:51:34,11.875,26.390,13.652,2.650,11.97
360,06-Sep-2020 10:06:34,11.875,26.397,13.652,2.670,11.97
361,06-Sep-2020 10:21:34,11.875,26.396,13.712,2.660,11.97
362,06-Sep-2020 10:36:34,11.875,26.398,13.801,2.630,11.98
363,06-Sep-2020 10:51:34,11.875,26.385,13.920,2.660,11.98
364,06-Sep-2020 11:06:34,12.375,26.390,13.920,2.710,11.98
365,06-Sep-2020 11:21:34,12.438,26.382,13.920,2.670,11.97
366,06-Sep-2020 11:36:34,12.500,26.406,13.920,2.630,11.97
367,06-Sep-2020 11:51:34,12.500,26.393,13.920,2.670,11.97
368,06-Sep-2020 12:06:34,12.500,26.406,13.950,2.650,11.97
369,06-Sep-2020 12:21:34,12.500,26.396,13.980,2.640,11.97
370,06-Sep-2020 12:36:34,12.563,26.387,13.980,2.620,11.99
371,06-Sep-2020 12:51:34,12.563,26.389,13.980,2.600,11.99
372,06-Sep-2020 13:06:34,12.563,26.370,13.950,2.610,12.01
373,06-Sep-2020 13:21:34,12.500,26.395,13.980,2.620,11.99
374,06-Sep-2020 13:36:34,12.500,26.376,13.950,2.620,11.99
375,06-Sep-2020 13:51:34,12.563,26.380,13.980,2.660,11.98
376,06-Sep-2020 14:06:34,12.563,26.388,13.950,2.690,11.98
377,06-Sep-2020 14:21:34,12.500,26.383,13.950,2.690,11.97
378,06-Sep-2020 14:36:34,12.500,26.380,13.950,2.640,11.97
379,06-Sep-2020 14:51:34,12.500,26.349,13.950,2.610,11.97
380,06-Sep-2020 15:06:34,12.563,26.373,13.950,2.560,11.98
381,06-Sep-2020 15:21:34,12.563,26.364,13.980,2.610,11.98
382,06-Sep-2020 15:36:34,12.563,26.370,13.950,2.650,11.98
383,06-Sep-2020 15:51:34,12.500,26.370,13.980,2.570,11.97
384,06-Sep-2020 16:06:34,12.500,26.368,13.950,2.570,11.97
385,06-Sep-2020 16:21:34,12.438,26.364,13.980,2.560,11.97
386,06-Sep-2020 16:36:34,12.500,26.332,13.950,2.600,11.97
387,06-Sep-2020 16:51:34,12.500,26.340,13.950,2.620,11.96
388,06-Sep-2020 17:06:34,12.500,26.364,13.980,2.630,11.97
389,06-Sep-2020 17:21:34,12.500,26.352,13.980,2.640,11.97
390,06-Sep-2020 17:36:34,12.500,26.360,13.980,2.590,11.99
391,06-Sep-2020 17:51:34,12.500,26.348,13.741,2.530,12.01
392,06-Sep-2020 18:06:34,11.938,26.355,13.712,2.540,11.99
393,06-Sep-2020 18:21:34,11.938,26.359,13.652,2.590,11.99
394,06-Sep-2020 18:36:34,11.938,26.361,13.622,2.640,11.98
395,06-Sep-2020 18:51:34,11.875,26.347,13.384,2.590,12.00
396,06-Sep-2020 19:06:34,11.938,26.365,13.086,2.600,12.01
397,06-Sep-2020 19:21:34,11.938,26.356,13.056,2.580,12.00
398,06-Sep-2020 19:36:34,11.875,26.354,12.996,2.600,11.99
399,06-Sep-2020 19:51:34,11.875,26.337,12.996,2.600,11.99
400,06-Sep-2020 20:06:34,11.875,26.355,12.937,2.620,11.99
401,06-Sep-2020 20:21:34,11.875,26.351,12.996,2.600,11.98
402,06-Sep-2020 20:36:34,11.875,26.360,12.966,2.600,12.01
403,06-Sep-2020 20:51:34,11.875,26.358,12.996,2.630,12.01
404,06-Sep-2020 21:06:34,11.938,26.365,12.966,2.650,12.01
405,06-Sep-2020 21:21:34,11.875,26.344,12.937,2.620,12.02
406,06-Sep-2020 21:36:34,11.875,26.344,12.937,2.640,12.01
407,06-Sep-2020 21:51:34,11.875,26.355,12.937,2.620,12.01
408,06-Sep-2020 22:06:34,11.875,26.371,12.907,2.720,11.99
409,06-Sep-2020 22:21:34,11.875,26.363,12.966,2.710,11.99
410,06-Sep-2020 22:36:34,11.875,26.341,12.907,2.680,11.99
411,06-Sep-2020 22:51:34,11.875,26.349,12.937,2.660,11.99
412,06-Sep-2020 23:06:34,11.875,26.365,12.907,2.650,11.98
413,06-Sep-2020 23:21:34,11.875,26.352,12.907,2.610,11.98
414,06-Sep-2020 23:36:34,11.875,26.330,12.907,2.620,11.99
415,06-Sep-2020 23:51:34,11.875,26.345,12.907,2.630,12.00
416,07-Sep-2020 00:06:34,11.875,26.360,12.877,2.700,11.99
417,07-Sep-2020 00:21:34,11.875,26.362,12.907,2.630,11.98
418,07-Sep-2020 00:36:34,11.875,26.330,12.877,2.620,11.99
419,07-Sep-2020 00:51:34,11.875,26.354,12.877,2.620,11.98
420,07-Sep-2020 01:06:34,11.875,26.361,12.847,2.690,11.99
421,07-Sep-2020 01:21:34,11.875,26.363,12.877,2.690,11.99
422,07-Sep-2020 01:36:34,11.875,26.360,12.907,2.650,11.99
423,07-Sep-2020 01:51:34,11.875,26.362,12.907,2.710,11.98
424,07-Sep-2020 02:06:34,11.875,26.342,12.847,2.650,11.98
425,07-Sep-2020 02:21:34,11.875,26.351,12.877,2.650,11.97
426,07-Sep-2020 02:36:34,11.875,26.350,12.877,2.620,11.98
427,07-Sep-2020 02:51:34,11.875,26.342,12.877,2.600,11.97
428,07-Sep-2020 03:06:34,11.875,26.336,12.847,2.610,11.98
429,07-Sep-2020 03:21:34,11.875,26.328,12.847,2.610,11.98
430,07-Sep-2020 03:36:34,11.875,26.329,12.847,2.610,11.98
431,07-Sep-2020 03:51:34,11.875,26.319,12.847,2.610,11.96
432,07-Sep-2020 04:06:34,11.875,26.321,12.847,2.610,11.97
433,07-Sep-2020 04:21:34,11.875,26.329,12.847,2.620,11.97
434,07-Sep-2020 04:36:34,11.875,26.332,12.877,2.660,11.98
435,07-Sep-2020 04:51:34,11.875,26.277,12.788,2.640,11.98
436,07-Sep-2020 05:06:34,11.875,26.306,12.758,2.560,11.99
437,07-Sep-2020 05:21:34,11.875,26.321,12.817,2.580,11.99
438,07-Sep-2020 05:36:34,11.875,26.328,12.847,2.580,11.99
439,07-Sep-2020 05:51:34,11.875,26.288,12.788,2.570,12.00
440,07-Sep-2020 06:06:34,11.875,26.307,12.788,2.620,11.99
441,07-Sep-2020 06:21:34,11.875,26.320,12.817,2.640,12.00
442,07-Sep-2020 06:36:34,11.875,26.320,12.817,2.650,12.00
443,07-Sep-2020 06:51:34,11.875,26.315,12.817,2.630,12.01
444,07-Sep-2020 07:06:34,11.875,26.321,12.728,2.650,12.00
445,07-Sep-2020 07:21:34,11.875,26.295,12.758,2.650,12.00
446,07-Sep-2020 07:36:34,11.875,26.315,12.788,2.670,12.01
447,07-Sep-2020 07:51:34,11.875,26.318,12.788,2.640,12.02
448,07-Sep-2020 08:06:34,11.875,26.322,12.788,2.660,12.02
449,07-Sep-2020 08:21:34,11.875,26.326,12.907,2.640,12.03
450,07-Sep-2020 08:36:34,11.938,26.315,12.996,2.640,12.03
451,07-Sep-2020 08:51:34,11.938,26.314,13.145,2.640,12.02
452,07-Sep-2020 09:06:34,11.938,26.313,13.235,2.660,12.02
453,07-Sep-2020 09:21:34,11.875,26.325,13.384,2.640,12.02
454,07-Sep-2020 09:36:34,11.875,26.324,13.443,2.650,12.03
455,07-Sep-2020 09:51:34,11.938,26.330,13.473,2.660,12.05
456,07-Sep-2020 10:06:34,12.438,26.338,13.443,2.630,12.03
457,07-Sep-2020 10:21:34,11.938,26.319,13.473,2.630,12.03
458,07-Sep-2020 10:36:34,11.938,26.331,13.503,2.650,12.03
459,07-Sep-2020 10:51:34,11.938,26.289,13.503,2.660,12.01
460,07-Sep-2020 11:06:34,12.438,26.326,13.563,2.680,12.01
461,07-Sep-2020 11:21:34,12.438,26.304,13.592,2.730,12.00
462,07-Sep-2020 11:36:34,12.500,26.299,13.682,2.740,12.01
463,07-Sep-2020 11:51:34,12.500,26.307,13.771,2.730,12.00
464,07-Sep-2020 12:06:34,12.500,26.290,13.801,2.720,11.99
465,07-Sep-2020 12:21:34,12.500,26.304,13.950,2.670,11.99
466,07-Sep-2020 12:36:34,12.500,26.256,13.920,2.670,11.99
467,07-Sep-2020 12:51:34,12.563,26.303,13.950,2.650,11.99
468,07-Sep-2020 13:06:34,12.563,26.285,13.950,2.680,12.00
469,07-Sep-2020 13:21:34,12.563,26.296,13.950,2.750,12.00
470,07-Sep-2020 13:36:34,12.563,26.304,13.980,2.730,11.99
471,07-Sep-2020 13:51:34,12.563,26.288,13.950,2.680,12.00
472,07-Sep-2020 14:06:34,12.500,26.307,13.980,2.670,12.00
473,07-Sep-2020 14:21:34,12.563,26.258,13.950,2.650,12.00
474,07-Sep-2020 14:36:34,12.563,26.297,13.980,2.660,12.00
475,07-Sep-2020 14:51:34,12.500,26.272,13.950,2.650,12.00
476,07-Sep-2020 15:06:34,12.063,26.288,13.950,2.670,11.99
477,07-Sep-2020 15:21:34,11.938,26.292,13.980,2.630,12.00
478,07-Sep-2020 15:36:34,11.938,26.282,13.950,2.650,12.00
479,07-Sep-2020 15:51:34,11.938,26.291,13.950,2.670,12.00
480,07-Sep-2020 16:06:34,11.938,26.294,13.950,2.680,12.00
481,07-Sep-2020 16:21:34,11.938,26.257,13.950,2.660,12.00
482,07-Sep-2020 16:36:34,11.938,26.289,13.980,2.690,12.00
483,07-Sep-2020 16:51:34,11.938,26.289,13.980,2.740,12.01
484,07-Sep-2020 17:06:34,11.938,26.262,13.950,2.720,12.00
485,07-Sep-2020 17:21:34,11.938,26.287,13.980,2.760,12.00
486,07-Sep-2020 17:36:34,11.938,26.263,13.950,2.740,12.00
487,07-Sep-2020 17:51:34,11.938,26.287,13.592,2.710,12.00
488,07-Sep-2020 18:06:34,11.938,26.281,13.682,2.710,12.00
489,07-Sep-2020 18:21:34,11.938,26.253,13.652,2.650,12.01
490,07-Sep-2020 18:36:34,11.938,26.280,13.563,2.630,12.01
491,07-Sep-2020 18:51:34,11.938,26.292,13.533,2.620,12.01
492,07-Sep-2020 19:06:34,11.938,26.287,13.116,2.640,12.02
493,07-Sep-2020 19:21:34,11.875,26.266,13.026,2.650,12.01
494,07-Sep-2020 19:36:34,11.875,26.281,12.966,2.610,12.02
495,07-Sep-2020 19:51:34,11.938,26.284,12.966,2.640,12.03
496,07-Sep-2020 20:06:34,11.938,26.301,12.966,2.650,12.02
497,07-Sep-2020 20:21:34,11.938,26.290,12.966,2.680,12.02
498,07-Sep-2020 20:36:34,11.938,26.310,12.966,2.680,12.03
499,07-Sep-2020 20:51:34,11.938,26.322,12.966,2.700,12.02
500,07-Sep-2020 21:06:34,11.938,26.319,12.937,2.700,12.01
501,07-Sep-2020 21:21:34,11.875,26.326,12.966,2.700,12.01
502,07-Sep-2020 21:36:34,11.938,26.322,12.937,2.700,12.01
503,07-Sep-2020 21:51:34,11.875,26.320,12.937,2.670,12.01
504,07-Sep-2020 22:06:34,11.875,26.301,12.907,2.650,12.01
505,07-Sep-2020 22:21:34,11.875,26.329,12.907,2.660,12.02
506,07-Sep-2020 22:36:34,11.875,26.334,12.937,2.650,12.02
507,07-Sep-2020 22:51:34,11.875,26.331,12.937,2.640,12.00
508,07-Sep-2020 23:06:34,11.875,26.285,12.847,2.660,12.01
509,07-Sep-2020 23:21:34,11.875,26.320,12.907,2.660,12.01
510,07-Sep-2020 23:36:34,11.875,26.314,12.937,2.670,12.01
511,07-Sep-2020 23:51:34,11.875,26.306,12.907,2.650,12.01
512,08-Sep-2020 00:06:34,11.938,26.301,12.877,2.660,12.01
513,08-Sep-2020 00:21:34,11.875,26.277,12.877,2.610,12.00
514,08-Sep-2020 00:36:34,11.875,26.303,12.877,2.630,12.00
515,08-Sep-2020 00:51:34,11.875,26.266,12.877,2.660,11.99
516,08-Sep-2020 01:06:34,11.875,26.277,12.847,2.650,11.99
517,08-Sep-2020 01:21:34,11.875,26.256,12.877,2.670,12.00
518,08-Sep-2020 01:36:34,11.875,26.293,12.877,2.620,12.00
519,08-Sep-2020 01:51:34,11.875,26.308,12.907,2.660,12.00
520,08-Sep-2020 02:06:34,11.875,26.303,12.847,2.680,12.00
521,08-Sep-2020 02:21:34,11.875,26.302,12.907,2.670,12.00
522,08-Sep-2020 02:36:34,11.875,26.303,12.877,2.630,12.00
523,08-Sep-2020 02:51:34,11.875,26.263,12.847,2.620,12.00
524,08-Sep-2020 03:06:34,11.875,26.288,12.847,2.610,12.01
525,08-Sep-2020 03:21:34,11.875,26.286,12.847,2.640,12.01
526,08-Sep-2020 03:36:34,11.875,26.273,12.877,2.640,12.00
527,08-Sep-2020 03:51:34,11.875,26.287,12.877,2.610,12.01
528,08-Sep-2020 04:06:34,11.875,26.237,12.817,2.580,12.02
529,08-Sep-2020 04:21:34,11.875,26.285,12.847,2.590,12.01
530,08-Sep-2020 04:36:34,11.875,26.308,12.847,2.600,12.01
531,08-Sep-2020 04:51:34,11.875,26.302,12.847,2.630,12.02
532,08-Sep-2020 05:06:34,11.875,26.314,12.847,2.620,12.02
533,08-Sep-2020 05:21:34,11.875,26.294,12.847,2.630,12.01
534,08-Sep-2020 05:36:34,11.875,26.297,12.847,2.610,12.02
535,08-Sep-2020 05:51:34,11.875,26.289,12.817,2.630,12.02
536,08-Sep-2020 06:06:34,11.875,26.301,12.817,2.610,12.02
537,08-Sep-2020 06:21:34,11.875,26.324,12.817,2.620,12.02
538,08-Sep-2020 06:36:34,11.875,26.329,12.847,2.600,12.01
539,08-Sep-2020 06:51:34,11.875,26.321,12.847,2.590,12.02
540,08-Sep-2020 07:06:34,11.938,26.317,12.758,2.620,12.02
541,08-Sep-2020 07:21:34,11.875,26.294,12.788,2.670,12.02
542,08-Sep-2020 07:36:34,11.938,26.310,12.788,2.660,12.03
543,08-Sep-2020 07:51:34,11.938,26.312,12.817,2.660,12.02
544,08-Sep-2020 08:06:34,11.875,26.285,12.788,2.700,12.02
545,08-Sep-2020 08:21:34,11.875,26.306,12.907,2.710,12.01
546,08-Sep-2020 08:36:34,11.875,26.320,13.116,2.660,12.02
547,08-Sep-2020 08:51:34,12.250,26.331,13.294,2.680,12.04
548,08-Sep-2020 09:06:34,11.938,26.293,13.324,2.630,12.03
549,08-Sep-2020 09:21:34,11.938,26.319,13.443,2.610,12.03
550,08-Sep-2020 09:36:34,11.938,26.324,13.533,2.620,12.02
551,08-Sep-2020 09:51:34,11.938,26.299,13.503,2.630,12.02
552,08-Sep-2020 10:06:34,12.063,26.302,13.503,2.650,12.02
553,08-Sep-2020 10:21:34,12.188,26.329,13.563,2.640,12.02
554,08-Sep-2020 10:36:34,12.500,26.305,13.592,2.760,12.02
555,08-Sep-2020 10:51:34,12.063,26.321,13.652,2.780,12.02
556,08-Sep-2020 11:06:34,12.500,26.322,13.622,2.730,12.02
557,08-Sep-2020 11:21:34,12.125,26.336,13.741,2.700,12.02
558,08-Sep-2020 11:36:34,12.500,26.322,13.801,2.700,12.01
559,08-Sep-2020 11:51:34,12.125,26.339,13.891,2.680,12.01
560,08-Sep-2020 12:06:34,12.500,26.338,13.950,2.670,12.01
561,08-Sep-2020 12:21:34,12.125,26.324,13.980,2.680,12.01
562,08-Sep-2020 12:36:34,12.000,26.297,13.950,2.660,12.01
563,08-Sep-2020 12:51:34,12.500,26.322,13.950,2.650,12.02
564,08-Sep-2020 13:06:34,12.500,26.338,13.980,2.640,12.01
565,08-Sep-2020 13:21:34,11.938,26.319,13.950,2.670,12.01
566,08-Sep-2020 13:36:34,11.938,26.334,13.950,2.670,12.01
567,08-Sep-2020 13:51:34,11.938,26.315,13.950,2.670,12.01
568,08-Sep-2020 14:06:34,11.938,26.316,13.980,2.680,12.01
569,08-Sep-2020 14:21:34,11.938,26.329,13.950,2.690,12.02
570,08-Sep-2020 14:36:34,11.938,26.300,13.950,2.690,12.02
571,08-Sep-2020 14:51:34,11.938,26.322,13.980,2.690,12.02
572,08-Sep-2020 15:06:34,11.938,26.308,13.950,2.680,12.02
573,08-Sep-2020 15:21:34,11.938,26.325,13.950,2.690,12.03
574,08-Sep-2020 15:36:34,11.938,26.311,13.980,2.750,12.03
575,08-Sep-2020 15:51:34,11.938,26.298,13.980,2.730,12.03
576,08-Sep-2020 16:06:34,11.938,26.320,13.950,2.700,12.03
577,08-Sep-2020 16:21:34,11.938,26.273,13.950,2.690,12.03
578,08-Sep-2020 16:36:34,11.938,26.311,13.980,2.680,12.02
579,08-Sep-2020 16:51:34,11.938,26.301,13.980,2.690,12.03
580,08-Sep-2020 17:06:34,11.938,26.321,13.950,2.710,12.03
581,08-Sep-2020 17:21:34,11.938,26.319,13.980,2.710,12.02
582,08-Sep-2020 17:36:34,11.938,26.303,13.950,2.690,12.03
583,08-Sep-2020 17:51:34,11.938,26.322,13.980,2.680,12.03
584,08-Sep-2020 18:06:34,11.938,26.292,13.891,2.700,12.03
585,08-Sep-2020 18:21:34,11.938,26.326,13.741,2.710,12.03
586,08-Sep-2020 18:36:34,11.938,26.317,13.652,2.740,12.03
587,08-Sep-2020 18:51:34,11.938,26.323,13.563,2.720,12.02
588,08-Sep-2020 19:06:34,11.938,26.327,13.116,2.720,12.02
589,08-Sep-2020 19:21:34,11.938,26.330,13.026,2.640,12.03
590,08-Sep-2020 19:36:34,11.938,26.306,12.966,2.630,12.05
591,08-Sep-2020 19:51:34,11.938,26.326,12.966,2.620,12.06
592,08-Sep-2020 20:06:34,11.938,26.325,12.937,2.630,12.04
593,08-Sep-2020 20:21:34,11.938,26.343,12.966,2.700,12.04
594,08-Sep-2020 20:36:34,11.938,26.347,12.996,2.700,12.04
595,08-Sep-2020 20:51:34,11.938,26.327,12.966,2.700,12.05
596,08-Sep-2020 21:06:34,11.938,26.317,12.937,2.700,12.02
597,08-Sep-2020 21:21:34,11.938,26.342,12.966,2.660,12.03
598,08-Sep-2020 21:36:34,11.938,26.351,12.966,2.700,12.03
599,08-Sep-2020 21:51:34,11.938,26.348,12.966,2.670,12.03
600,08-Sep-2020 22:06:34,11.938,26.354,12.907,2.680,12.03
601,08-Sep-2020 22:21:34,11.938,26.354,12.937,2.720,12.03
602,08-Sep-2020 22:36:34,11.938,26.321,12.937,2.690,12.04
603,08-Sep-2020 22:51:34,11.938,26.345,12.937,2.680,12.04
604,08-Sep-2020 23:06:34,11.938,26.353,12.907,2.660,12.03
605,08-Sep-2020 23:21:34,11.938,26.337,12.907,2.620,12.03
606,08-Sep-2020 23:36:34,11.938,26.350,12.937,2.640,12.02
607,08-Sep-2020 23:51:34,11.938,26.341,12.937,2.650,12.02
608,09-Sep-2020 00:06:34,11.875,26.349,12.877,2.660,12.02
609,09-Sep-2020 00:21:34,11.938,26.327,12.907,2.660,12.02
610,09-Sep-2020 00:36:34,11.875,26.352,12.907,2.660,12.02
611,09-Sep-2020 00:51:34,11.875,26.327,12.877,2.650,12.02
612,09-Sep-2020 01:06:34,11.875,26.331,12.847,2.650,12.02
613,09-Sep-2020 01:21:34,11.938,26.329,12.907,2.670,12.02
614,09-Sep-2020 01:36:34,11.875,26.348,12.907,2.690,12.03
615,09-Sep-2020 01:51:34,11.938,26.359,12.907,2.670,12.02
616,09-Sep-2020 02:06:34,11.875,26.361,12.907,2.670,12.03
617,09-Sep-2020 02:21:34,11.875,26.353,12.907,2.660,12.03
618,09-Sep-2020 02:36:34,11.938,26.360,12.907,2.660,12.05
619,09-Sep-2020 02:51:34,11.938,26.365,12.877,2.670,12.05
620,09-Sep-2020 03:06:34,11.938,26.345,12.847,2.650,12.04
621,09-Sep-2020 03:21:34,11.938,26.347,12.877,2.630,12.04
622,09-Sep-2020 03:36:34,11.938,26.344,12.877,2.560,12.06
623,09-Sep-2020 03:51:34,11.938,26.358,12.877,2.630,12.07
624,09-Sep-2020 04:06:34,11.938,26.362,12.847,2.650,12.07
625,09-Sep-2020 04:21:34,11.938,26.339,12.847,2.640,12.06
626,09-Sep-2020 04:36:34,11.938,26.315,12.817,2.670,12.05
627,09-Sep-2020 04:51:34,11.938,26.345,12.847,2.720,12.05
628,09-Sep-2020 05:06:34,11.938,26.345,12.847,2.670,12.05
629,09-Sep-2020 05:21:34,11.938,26.350,12.847,2.680,12.04
630,09-Sep-2020 05:36:34,11.938,26.355,12.847,2.620,12.06
631,09-Sep-2020 05:51:34,11.938,26.346,12.847,2.690,12.06
632,09-Sep-2020 06:06:34,11.938,26.359,12.817,2.730,12.06
633,09-Sep-2020 06:21:34,11.938,26.319,12.817,2.730,12.05
634,09-Sep-2020 06:36:34,11.875,26.326,12.817,2.720,12.04
635,09-Sep-2020 06:51:34,11.875,26.317,12.847,2.730,12.04
636,09-Sep-2020 07:06:34,11.938,26.329,12.788,2.730,12.05
637,09-Sep-2020 07:21:34,11.938,26.348,12.817,2.710,12.06
638,09-Sep-2020 07:36:34,11.938,26.350,12.817,2.700,12.03
639,09-Sep-2020 07:51:34,11.938,26.358,12.877,2.720,12.04
640,09-Sep-2020 08:06:34,11.938,26.364,13.026,2.710,12.05
641,09-Sep-2020 08:21:34,11.938,26.340,13.265,2.720,12.05
642,09-Sep-2020 08:36:34,11.938,26.367,13.533,2.750,12.05
643,09-Sep-2020 08:51:34,11.938,26.324,13.682,2.760,12.04
644,09-Sep-2020 09:06:34,11.938,26.367,13.801,2.730,12.04
645,09-Sep-2020 09:21:34,11.938,26.355,13.950,2.710,12.04
646,09-Sep-2020 09:36:34,11.938,26.371,13.950,2.670,12.04
647,09-Sep-2020 09:51:34,11.938,26.381,13.950,2.770,12.04
648,09-Sep-2020 10:06:34,11.938,26.373,13.920,2.770,12.05
649,09-Sep-2020 10:21:34,11.938,26.376,13.950,2.720,12.04
650,09-Sep-2020 10:36:34,11.938,26.348,13.920,2.780,12.05
651,09-Sep-2020 10:51:34,11.938,26.382,13.950,2.800,12.04
652,09-Sep-2020 11:06:34,11.938,26.360,13.771,2.750,12.04
653,09-Sep-2020 11:21:34,11.938,26.381,13.980,2.730,12.03
654,09-Sep-2020 11:36:34,11.938,26.387,13.980,2.730,12.03
655,09-Sep-2020 11:51:34,11.938,26.375,13.980,2.660,12.03
656,09-Sep-2020 12:06:34,11.938,26.382,13.950,2.670,12.03
657,09-Sep-2020 12:21:34,11.938,26.362,13.950,2.690,12.02
658,09-Sep-2020 12:36:34,13.188,26.400,13.980,2.750,12.12
659,09-Sep-2020 12:51:34,12.000,26.381,13.980,2.610,12.07
660,09-Sep-2020 13:06:34,11.938,26.343,13.920,2.660,12.04
661,09-Sep-2020 13:21:34,12.250,26.380,13.950,2.670,12.05
662,09-Sep-2020 13:36:34,12.000,26.364,13.980,2.640,12.04
663,09-Sep-2020 13:51:34,12.563,26.378,13.950,2.720,12.05
664,09-Sep-2020 14:06:34,12.625,26.369,13.980,2.770,12.04
665,09-Sep-2020 14:21:34,12.625,26.361,13.920,2.770,12.04
666,09-Sep-2020 14:36:34,12.625,26.351,13.891,2.700,12.03
667,09-Sep-2020 14:51:34,12.625,26.353,13.771,2.650,12.04
668,09-Sep-2020 15:06:34,12.625,26.358,13.980,2.610,12.04
669,09-Sep-2020 15:21:34,12.563,26.357,13.980,2.670,12.04
670,09-Sep-2020 15:36:34,12.625,26.368,13.801,2.690,12.03
671,09-Sep-2020 15:51:34,12.625,26.378,13.950,2.670,12.04
672,09-Sep-2020 16:06:34,12.625,26.364,13.950,2.660,12.04
673,09-Sep-2020 16:21:34,12.625,26.360,13.950,2.710,12.03
674,09-Sep-2020 16:36:34,12.625,26.336,13.950,2.680,12.04
675,09-Sep-2020 16:51:34,12.625,26.367,13.741,2.620,12.04
676,09-Sep-2020 17:06:34,12.625,26.348,13.801,2.680,12.04
677,09-Sep-2020 17:21:34,12.625,26.352,13.920,2.760,12.05
678,09-Sep-2020 17:36:34,12.625,26.366,13.801,2.750,12.05
679,09-Sep-2020 17:51:34,12.625,26.350,13.920,2.730,12.04
680,09-Sep-2020 18:06:34,12.625,26.364,13.920,2.750,12.05
681,09-Sep-2020 18:21:34,12.625,26.376,13.771,2.740,12.04
682,09-Sep-2020 18:36:34,12.625,26.374,13.712,2.740,12.04
683,09-Sep-2020 18:51:34,12.625,26.364,13.533,2.710,12.05
684,09-Sep-2020 19:06:34,12.625,26.372,13.086,2.710,12.03
685,09-Sep-2020 19:21:34,12.563,26.331,12.966,2.710,12.04
686,09-Sep-2020 19:36:34,12.625,26.364,12.966,2.680,12.06
687,09-Sep-2020 19:51:34,12.625,26.385,12.966,2.680,12.06
688,09-Sep-2020 20:06:34,12.625,26.392,12.937,2.700,12.05
