ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22-May,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
5/06/2021 - 29,0.2,125.0,49.5,171.4,845.5,2.6,-0.7,-0.6,84.1,119.6,2.6,0.1,0.1,138.9,14.3,0.1,0.0,0.1,1.0,0.0,-0.2,0.8,0.0,0.0,0.0,0.0,3.3,0.2,0.0
5/06/2021 - 30,0.2,128.9,49.4,158.6,820.6,2.0,-0.8,-0.6,79.0,117.8,2.5,0.0,0.1,118.0,11.9,0.1,0.0,0.0,0.8,0.0,-0.1,0.8,0.0,0.0,0.0,0.0,3.0,0.2,0.0
5/24/2021 - 29,0.1,155.6,52.8,124.0,813.5,2.0,-0.8,-0.6,82.9,124.3,1.6,0.0,0.1,97.4,10.6,0.0,0.0,0.0,1.6,0.0,-0.3,0.9,0.1,0.0,0.0,0.0,3.0,0.3,0.0
5/24/2021 - 30,0.1,135.5,46.6,131.3,809.1,4.0,-0.7,-0.6,77.2,107.6,1.9,0.0,0.1,90.2,9.4,0.0,0.0,0.0,0.8,0.0,-0.3,0.8,0.0,0.0,0.0,0.0,2.7,0.2,0.0
5/08/2023 - 29,0.1,135.5,43.7,43.6,688.9,-1.1,-0.7,-0.5,41.7,113.4,0.8,-0.1,0.2,34.6,6.8,0.0,0.6,0.0,0.1,0.0,-0.3,0.7,0.0,-0.1,0.0,0.0,1.6,0.2,0.0
5/27/2023 - 29,0.6,158.4,143.4,753.8,"1,717.7",37.5,-0.9,-0.6,114.1,404.3,10.2,0.9,0.7,898.9,93.0,0.4,0.4,0.6,3.5,0.0,-0.7,2.8,0.0,-0.1,0.0,0.0,17.2,0.9,0.0
5/29/2023 - 30,0.8,156.6,164.3,886.5,"1,839.5",51.1,-0.9,-0.6,118.2,466.0,13.2,1.2,1.0,"1,123.0",107.3,0.5,0.5,0.8,4.2,0.0,-0.9,3.3,0.0,-0.1,0.0,0.0,20.2,1.1,0.0
6/08/2020 - 29,0.1,102.1,40.3,134.9,704.9,-1.8,-0.7,-0.7,79.7,83.3,2.0,0.0,0.1,103.1,7.0,0.0,0.0,-0.1,5.6,0.0,-0.3,0.7,0.0,-0.1,0.0,0.0,2.7,0.1,0.0
6/08/2020 - 30,0.1,101.9,40.6,140.7,715.9,-1.1,-0.7,-0.7,82.6,83.6,1.9,0.0,0.1,96.8,8.2,0.0,0.0,0.1,4.9,0.0,-0.5,0.7,0.0,-0.1,0.0,0.0,3.0,0.1,0.0
6/22/2020 - 29,0.1,108.8,48.7,210.6,844.9,-0.7,-0.7,-0.7,107.2,100.8,2.4,0.0,0.1,133.8,9.5,0.1,0.0,0.0,0.9,0.0,-0.4,0.8,0.0,-0.1,0.0,0.0,3.7,0.1,0.0
6/07/2021 - 29,0.1,151.4,47.9,126.3,889.5,1.0,-0.6,-0.7,76.9,113.5,1.8,0.0,0.1,86.8,7.7,0.0,0.0,-0.1,0.6,0.0,-0.4,0.8,0.0,0.0,0.0,0.0,2.5,0.2,0.0
6/07/2021 - 30,0.1,158.4,53.1,165.7,967.5,2.4,-0.8,-0.7,86.4,123.2,1.9,0.0,0.1,116.0,10.0,0.0,0.1,0.2,0.7,0.0,-0.4,0.9,0.0,0.0,0.0,0.0,3.2,0.3,0.0
6/21/2021 - 29,0.2,140.5,55.4,200.5,969.8,3.4,-0.6,-0.6,105.5,125.0,2.5,0.1,0.2,154.5,13.4,0.1,0.1,0.0,0.7,0.0,-0.3,0.9,0.1,0.0,0.1,0.1,4.0,0.3,0.0
6/21/2021 - 30,0.2,140.0,53.0,215.0,988.5,3.4,-0.5,-0.7,104.6,122.0,3.1,0.0,0.1,141.7,12.2,0.1,0.1,0.0,0.9,0.0,-0.2,0.9,0.0,-0.1,0.2,0.2,3.8,0.3,0.0
6/26/2023 - 29,0.2,168.2,67.0,119.0,861.5,3.7,-0.5,-0.7,68.9,175.1,2.0,0.1,0.1,135.1,15.2,0.1,0.1,0.1,1.1,0.0,-0.3,1.0,0.0,-0.1,0.0,0.0,3.6,0.2,0.0
6/26/2023 - 30,0.2,196.2,62.6,89.0,798.0,2.4,-0.6,-0.6,86.4,164.3,1.6,0.0,0.1,96.2,11.2,0.0,0.0,0.1,2.6,0.0,-0.3,1.1,0.0,-0.1,0.0,0.0,3.0,0.2,0.0
7/06/2020 - 29,0.1,100.6,35.2,5.8,481.2,-2.9,-0.6,-0.7,49.5,77.2,0.2,-0.1,0.0,-2.8,0.4,0.0,0.0,8.3,6.0,0.0,-0.4,0.5,0.0,-0.1,0.0,0.0,0.7,0.4,0.0
7/06/2020 - 30,0.1,99.2,33.4,3.3,475.5,-3.7,-0.5,-0.7,47.1,74.8,0.1,-0.1,0.0,-8.3,0.2,0.0,0.0,-0.1,0.0,0.0,-0.2,0.5,0.0,-0.1,0.0,0.0,0.7,0.0,0.0
7/20/2020 - 29,0.1,106.6,43.6,130.1,724.4,-1.7,-0.6,-0.7,97.0,89.9,1.7,0.0,0.1,79.0,6.4,0.0,0.1,-0.1,0.4,0.0,-0.2,0.7,0.0,-0.1,0.0,0.0,2.8,0.1,0.0
7/20/2020 - 30,0.1,106.7,43.9,99.6,655.2,-2.0,-0.6,-0.7,81.6,90.4,1.2,-0.1,0.1,66.5,7.1,0.0,0.0,-0.1,0.2,0.0,-0.3,0.7,0.0,-0.1,0.0,0.0,2.3,0.1,0.0
7/12/2021 - 29,0.2,157.8,60.9,233.4,"1,053.8",5.7,-0.7,-0.7,83.0,149.9,2.8,0.1,0.2,221.6,22.4,0.1,0.1,0.0,1.5,0.0,-0.3,1.1,0.0,-0.1,0.2,0.2,4.6,0.3,0.0
7/12/2021 - 30,0.2,158.8,58.1,216.7,"1,026.0",4.8,-0.8,-0.7,82.2,142.0,2.3,0.1,0.2,196.8,20.3,0.1,0.1,0.0,1.2,0.0,-0.4,1.0,0.0,-0.1,0.1,0.1,4.3,0.3,0.0
7/21/2021 - 29,0.3,168.2,71.5,406.0,"1,336.0",10.1,-0.6,-0.6,106.9,175.6,4.2,0.2,0.3,341.6,35.0,0.2,0.1,0.1,1.8,0.0,-0.5,1.3,0.1,0.0,0.0,0.0,6.8,0.4,0.0
7/21/2021 - 30,0.3,172.7,67.8,337.5,"1,226.2",8.9,-0.7,-0.6,98.3,168.0,3.8,0.2,0.3,311.4,30.5,0.1,0.1,0.1,1.4,0.0,-0.6,1.3,0.0,-0.1,0.0,0.0,6.0,0.4,0.0
7/03/2023 - 29,0.2,167.3,90.4,160.9,952.0,7.0,-0.6,23.6,64.9,303.1,2.3,0.5,0.4,278.1,51.8,0.2,0.2,0.5,1.9,0.0,-0.4,2.0,0.0,-0.1,0.1,0.1,8.8,0.4,0.0
7/03/2023 - 30,0.2,166.8,94.0,216.2,"1,020.4",10.2,-0.7,23.3,70.7,301.1,3.1,0.6,0.5,329.7,51.6,0.2,0.2,0.6,4.2,0.0,-0.6,2.0,0.0,-0.1,0.1,0.1,9.1,0.5,0.0
7/10/2023 - 29,0.2,175.5,68.3,134.5,946.0,4.1,-0.7,-0.6,64.7,188.1,2.2,0.1,0.2,169.1,22.1,0.1,0.0,0.2,0.7,0.0,-0.5,1.3,0.0,-0.1,0.0,0.0,4.1,0.2,0.0
7/10/2023 - 30,0.2,172.0,63.1,125.0,930.4,2.6,-0.6,-0.7,62.2,165.7,1.9,0.0,0.1,130.7,16.0,0.1,0.0,0.0,0.5,0.0,-0.6,1.1,0.0,-0.1,0.0,0.0,3.1,0.2,0.0
7/17/2023 - 29,0.3,206.9,121.1,379.2,"1,171.9",25.4,-0.7,-0.3,149.8,397.2,5.9,0.5,1.6,528.3,70.9,0.5,11.4,2.5,48.4,0.0,-0.6,2.4,0.0,-0.1,3.6,3.4,11.8,0.8,0.0
7/17/2023 - 30,0.4,207.3,126.9,498.1,"1,339.6",31.2,-0.6,-0.3,156.5,406.6,7.1,0.6,1.8,630.9,71.3,0.5,11.9,2.2,49.2,0.0,-0.7,2.4,0.0,-0.1,3.7,3.6,12.6,0.9,0.0
7/24/2023 - 29,0.5,160.8,135.6,588.7,"1,456.4",33.8,-0.8,-0.7,103.0,410.1,8.9,0.7,0.7,790.9,83.4,0.4,0.4,0.5,3.0,0.0,-0.8,2.9,0.0,-0.1,0.0,0.0,15.6,0.9,0.0
7/24/2023 - 30,0.6,159.3,137.0,674.7,"1,570.3",37.0,-0.7,-0.7,108.6,404.9,10.1,0.8,0.9,857.1,78.8,0.4,0.6,0.6,3.3,0.0,-0.8,2.8,0.0,-0.1,0.0,0.0,15.3,0.9,0.0
7/31/2023 - 29,1.1,167.0,203.1,"1,242.0","2,249.8",67.1,-0.8,-0.8,130.3,559.4,16.9,1.5,1.3,"1,442.7",126.3,0.7,0.6,0.9,5.5,0.1,-1.3,4.0,0.1,-0.1,0.0,0.0,24.2,1.4,0.0
7/31/2023 - 30,0.9,171.4,177.6,"1,030.2","2,059.2",54.3,-0.7,-0.8,129.0,485.2,14.2,1.2,1.0,"1,199.9",104.3,0.5,0.5,0.8,4.7,0.0,-1.1,3.4,0.0,-0.1,0.0,0.0,20.1,1.1,0.0
8/10/2020 - 29,0.2,105.7,45.8,188.6,811.5,0.8,-0.5,-0.7,95.0,87.3,2.3,0.0,0.1,172.1,12.3,0.1,0.0,0.0,0.6,0.0,-0.5,0.7,0.0,-0.1,0.0,0.0,3.4,0.2,0.0
8/10/2020 - 30,0.1,108.5,47.1,209.5,842.1,0.7,-0.6,-0.7,102.7,87.6,2.3,0.0,0.1,171.0,13.4,0.1,0.0,0.0,0.8,0.0,-0.8,0.7,0.0,-0.1,0.0,0.0,3.8,0.2,0.0
8/02/2021 - 29,0.3,172.1,73.3,361.1,"1,271.2",10.4,-0.7,-0.6,105.1,173.9,4.0,0.2,0.3,346.5,34.3,0.2,0.1,0.1,2.0,0.0,-0.7,1.3,0.0,-0.1,0.0,0.0,6.8,0.4,0.0
8/02/2021 - 30,0.4,190.7,88.2,490.2,"1,518.9",16.6,-0.7,-0.6,132.1,209.4,5.6,0.4,0.4,466.3,41.6,0.2,0.2,0.2,2.7,0.0,-0.7,1.6,0.0,0.0,0.0,0.0,8.3,0.5,0.0
8/16/2021 - 29,0.2,137.2,55.8,250.6,987.7,6.4,-0.7,-0.8,74.2,134.7,3.0,0.1,0.2,239.8,21.7,0.1,0.1,0.1,1.1,0.0,-0.6,1.0,0.0,-0.1,0.0,0.0,4.7,0.3,0.0
8/16/2021 - 30,0.3,165.1,73.6,401.1,"1,314.9",10.5,-0.8,-0.7,107.9,177.4,4.2,0.3,0.3,364.6,31.0,0.2,0.1,0.1,1.8,0.0,-0.5,1.3,0.0,-0.1,0.0,0.0,6.8,0.4,0.0
8/31/2021 - 29,0.2,159.1,59.1,203.2,"1,011.6",5.2,-0.7,-0.7,76.0,144.7,2.5,0.1,0.2,190.9,16.1,0.1,0.1,0.0,1.4,0.0,-0.6,1.0,0.0,-0.1,0.0,0.0,3.9,0.2,0.0
8/31/2021 - 30,0.3,208.2,78.6,289.4,"1,302.3",8.6,-0.6,-0.7,111.4,197.0,3.3,0.2,0.2,263.3,22.7,0.2,0.2,0.1,309.2,0.0,-0.6,1.4,0.0,-0.1,0.1,0.0,5.3,0.6,0.0
8/07/2023 - 29,0.5,175.4,285.0,435.7,"1,340.4",15.5,-0.6,4.7,118.4,"1,469.6",5.2,0.5,0.4,545.7,330.0,1.1,0.6,0.6,8.0,0.0,-0.7,9.7,0.1,-0.1,0.5,0.4,47.6,0.4,0.0
8/07/2023 - 30,0.4,167.4,269.5,388.2,"1,232.7",13.0,-0.5,4.5,108.5,"1,380.1",4.7,0.4,0.4,512.4,314.3,1.1,0.5,0.5,7.0,0.0,-0.7,9.2,0.0,-0.1,0.1,0.1,45.6,0.4,0.0
Waterblank,0.1,-2.8,-0.4,-0.9,203.0,-5.7,-0.3,-0.8,-2.3,-6.3,0.1,-0.2,0.0,-8.3,0.0,0.0,-0.1,-0.2,-0.2,0.0,-0.4,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0
8/14/2023 - 29,0.1,183.7,57.0,43.4,850.5,-2.5,-0.3,-0.6,59.9,149.6,0.8,-0.1,0.0,20.7,4.2,0.0,0.0,-0.1,0.2,0.0,-0.5,0.9,0.0,-0.1,0.0,0.0,1.4,0.0,0.0
8/14/2023 - 30,0.1,148.7,46.1,34.4,727.1,-3.4,-0.5,-0.6,48.3,119.4,0.6,-0.1,0.0,11.5,3.6,0.0,0.0,-0.1,0.0,0.0,-0.8,0.7,0.0,-0.1,0.0,0.0,1.1,0.0,0.0
8/22/2023 - 30,0.1,181.0,60.5,60.6,880.9,-0.7,-0.4,-0.7,59.5,166.2,1.0,-0.1,0.1,50.4,6.2,0.0,0.0,-0.1,0.5,0.0,-0.5,1.1,0.0,-0.1,0.0,0.0,2.0,0.1,0.0
8/29/2023 - 29,0.1,180.5,60.0,74.1,904.6,-0.6,-0.4,-0.7,61.8,164.5,1.3,-0.1,0.1,48.2,5.7,0.0,0.0,-0.1,0.4,0.0,-0.5,1.0,0.0,-0.1,0.0,0.0,1.9,0.1,0.0
9/02/2020 - 29,0.2,143.0,48.7,118.8,852.9,1.0,-0.5,-0.7,69.4,108.5,1.5,0.0,0.1,92.3,9.0,0.0,0.0,-0.1,0.3,0.0,-0.5,0.8,0.0,-0.1,0.0,0.0,2.4,0.1,0.0
9/02/2020 - 30,0.1,139.4,46.8,108.8,814.0,-0.2,-0.4,-0.7,65.5,105.2,1.3,0.0,0.1,84.9,8.8,0.0,0.0,-0.1,0.2,0.0,-0.6,0.8,0.0,-0.1,0.0,0.0,2.3,0.1,0.0
9/15/2020 - 29,0.1,156.6,45.0,35.9,759.4,-3.0,-0.4,-0.7,55.8,101.4,0.4,-0.1,0.0,18.9,3.1,0.0,0.0,-0.1,0.0,0.0,-0.5,0.7,0.0,-0.1,0.0,0.0,1.2,0.0,0.0
9/15/2020 - 30,0.1,152.3,45.5,57.1,775.1,-1.9,-0.4,-0.7,54.5,99.9,0.7,-0.1,0.0,33.0,4.8,0.0,0.0,-0.1,0.2,0.0,-0.7,0.7,0.1,-0.1,0.0,0.0,1.5,0.1,0.0
9/30/2020 - 29,0.2,152.2,57.1,274.1,"1,112.9",4.8,-0.5,-0.7,91.3,126.8,2.9,0.1,0.2,203.4,17.0,0.1,0.1,0.0,0.8,0.0,-0.6,1.0,0.0,-0.1,0.0,0.0,4.5,0.3,0.0
9/14/2021 - 29,0.2,176.1,63.2,173.9,"1,013.7",3.7,-0.5,1.7,76.2,166.7,2.0,0.1,0.1,157.4,18.6,0.1,0.2,0.7,4.4,0.0,-0.7,1.1,0.0,-0.1,1.9,1.8,4.3,0.3,0.0
9/14/2021 - 30,0.2,172.3,64.1,200.1,"1,056.8",4.9,-0.4,1.7,76.8,167.9,2.6,0.1,0.2,187.7,19.1,0.1,0.2,0.1,3.5,0.0,-0.6,1.2,0.0,-0.1,0.2,0.2,4.4,0.4,0.0
9/27/2021 - 29,0.2,134.3,47.0,117.4,805.5,0.8,-0.4,-0.7,61.7,113.0,1.4,0.0,0.1,88.1,7.1,0.0,0.0,-0.1,0.5,0.0,-0.7,0.8,0.0,-0.1,0.0,0.0,2.3,0.1,0.0
9/27/2021 - 30,0.2,133.7,45.9,105.4,792.0,-1.1,-0.3,-0.7,61.1,111.4,1.3,-0.1,0.1,69.2,5.9,0.0,0.0,-0.1,0.4,0.0,-0.5,0.7,0.0,-0.1,0.0,0.0,2.1,0.1,0.0
9/13/2022 - 29,0.4,144.0,86.2,558.9,"1,484.7",18.3,-0.6,-0.8,116.7,220.6,7.6,0.4,0.4,504.9,60.0,0.2,0.3,0.2,2.6,0.0,-0.9,1.5,0.0,-0.1,0.0,0.0,9.5,0.5,0.0
9/13/2022 - 30,0.3,141.0,68.1,376.5,"1,211.7",11.2,-0.6,-0.8,92.8,169.5,5.3,0.2,0.3,335.4,38.0,0.2,0.1,0.1,1.6,0.0,-0.8,1.2,0.0,-0.1,0.0,0.0,6.4,0.4,0.0
9/12/2023 - 29,0.1,179.4,54.0,10.1,825.5,-3.2,-0.4,-0.7,54.8,142.4,0.3,-0.1,0.0,6.3,2.5,0.0,0.0,-0.1,0.2,0.0,-0.7,0.9,0.0,-0.1,0.0,0.0,1.0,0.0,0.0
9/12/2023 - 30,0.1,185.9,58.5,15.9,852.4,-2.9,-0.4,-0.7,57.6,153.9,0.4,-0.1,0.0,5.7,3.0,0.0,0.0,-0.1,0.5,0.0,-0.5,1.0,0.0,-0.1,0.1,0.1,1.2,0.0,0.0
10/05/2020 - 29,0.2,155.9,50.9,160.6,961.2,0.7,-0.5,-0.7,67.3,110.2,1.8,0.0,0.1,123.3,11.7,0.1,0.0,0.0,0.5,0.0,-0.5,0.8,0.1,-0.1,0.0,0.0,3.1,0.1,0.0
10/11/2021 - 29,0.1,167.9,40.1,14.0,800.6,-2.7,-0.3,-0.7,53.7,95.5,0.3,-0.1,0.1,-2.4,1.2,0.0,0.9,-0.1,1.2,0.0,-0.4,0.6,0.0,-0.1,1.2,1.2,0.6,0.0,0.0
10/11/2021 - 30,0.1,166.4,40.5,17.5,794.0,-3.1,-0.4,-0.7,48.2,95.9,0.3,-0.1,0.1,-0.1,1.5,0.0,1.0,-0.1,1.3,0.0,-0.4,0.6,0.0,-0.1,1.6,1.6,0.7,0.0,0.0
10/25/2021 - 29,0.1,179.0,49.0,30.5,838.1,-1.8,-0.4,-0.7,54.7,120.1,0.4,-0.1,0.0,6.9,2.0,0.0,0.0,-0.1,0.2,0.0,-0.3,0.7,0.0,-0.1,0.0,0.0,1.0,0.0,0.0
10/25/2021 - 30,0.1,170.2,45.9,26.3,802.9,-2.8,-0.5,-0.7,48.9,109.7,0.3,-0.1,0.0,3.0,1.9,0.0,0.0,-0.1,0.1,0.0,-0.5,0.7,0.0,-0.1,0.0,0.0,0.9,0.0,0.0
10/03/2022 - 29,0.3,155.9,74.9,347.1,"1,166.9",9.1,-0.5,9.0,104.5,200.7,4.7,0.3,0.3,286.0,31.5,0.1,0.1,0.1,1.7,0.0,-0.5,1.4,0.0,-0.1,0.0,0.0,6.4,0.3,0.0
10/17/2022 - 29,0.1,177.0,62.5,57.5,843.9,-0.4,-0.5,-0.3,85.3,158.6,0.8,-0.1,0.1,44.7,6.9,0.0,0.1,0.0,3.7,0.0,-0.5,1.0,0.0,-0.1,0.2,0.2,1.9,0.1,0.0
10/17/2022 - 30,0.1,174.4,62.5,70.8,872.0,-0.8,-0.5,-0.3,84.8,152.6,0.9,-0.1,0.1,48.7,7.2,0.0,0.1,0.0,1.7,0.0,-0.3,1.0,0.0,-0.1,0.1,0.1,2.0,0.1,0.0
10/03/2023 - 29,0.1,172.7,53.5,31.8,810.9,-1.7,-0.5,0.0,51.2,145.6,0.5,-0.1,0.0,20.3,6.0,0.0,0.0,-0.1,0.2,0.0,-0.4,0.9,0.0,-0.1,0.0,0.0,1.6,0.0,0.0
10/03/2023 - 30,0.1,174.2,121.1,33.5,825.6,1.6,-0.5,0.0,58.0,"1,990.0",0.6,-0.1,0.0,28.3,6.3,0.0,0.0,-0.1,0.7,0.0,-0.4,5.6,0.0,-0.1,0.0,0.0,1.7,0.0,0.0
10/17/2023 - 29,0.1,196.9,53.7,7.5,780.5,-4.0,-0.4,-0.4,54.6,132.9,0.3,-0.1,0.0,-9.5,1.3,0.0,0.0,-0.1,0.0,0.0,-0.4,0.9,0.1,-0.1,0.0,0.0,0.9,0.0,0.0
10/17/2023 - 30,0.1,181.4,55.3,6.3,787.9,-3.9,-0.4,-0.4,55.9,134.8,0.2,-0.1,0.0,-10.6,1.3,0.0,0.0,-0.1,-0.1,0.0,-0.5,0.9,0.0,-0.1,0.0,0.0,1.0,0.0,0.0
10/31/2023 - 29,0.1,184.8,55.5,4.4,805.9,-3.8,-0.4,0.0,60.0,136.0,0.2,-0.1,0.0,-12.2,1.6,0.0,0.0,-0.1,0.1,0.0,-0.6,0.9,0.0,-0.1,0.1,0.1,1.0,0.0,0.0
10/31/2023 - 30,0.1,178.9,55.2,4.7,804.9,-3.9,-0.5,0.0,60.3,137.9,0.2,-0.1,0.0,-12.1,1.6,0.0,0.0,-0.1,0.1,0.0,-0.3,0.9,0.0,-0.1,0.1,0.1,1.0,0.0,0.0
11/02/2020 - 29,0.1,136.8,52.1,135.2,872.8,0.3,-0.5,-0.8,86.3,109.3,1.5,0.0,0.1,91.7,8.3,0.0,0.0,0.0,0.3,0.0,-0.4,0.8,0.0,-0.1,0.0,0.0,2.7,0.1,0.0
11/09/2020 - 29,0.1,136.3,44.7,82.6,784.9,-1.8,-0.5,-0.8,62.3,97.9,0.8,-0.1,0.0,44.0,4.1,0.0,0.0,-0.1,0.4,0.0,-0.3,0.6,0.0,-0.1,0.0,0.0,1.6,0.1,0.0
11/08/2021 - 29,0.2,175.7,62.1,149.0,981.9,1.6,-0.5,-0.4,93.0,148.8,1.8,0.0,0.1,99.6,9.1,0.1,0.0,0.0,0.7,0.0,-0.4,1.0,0.0,-0.1,0.0,0.0,3.1,0.2,0.0
11/08/2021 - 30,0.1,174.3,61.1,108.2,906.7,-0.4,-0.5,-0.4,84.0,158.1,1.7,-0.1,0.1,65.8,6.8,0.0,0.0,0.0,0.6,0.0,-0.3,1.0,0.0,-0.1,0.0,0.0,2.6,0.1,0.0
Waterblank,0.0,-3.4,-0.5,-1.4,200.3,-5.0,-0.5,-0.8,-3.2,-8.8,0.0,-0.2,0.0,-15.9,0.0,0.0,0.0,-0.2,-0.1,0.0,-0.3,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0
11/22/2021 - 29,0.1,173.5,52.4,59.3,835.4,-0.9,-0.6,12.5,57.5,131.5,0.7,0.1,0.1,59.6,9.4,0.0,0.1,0.0,3.8,0.0,-0.4,0.8,0.0,-0.1,0.2,0.2,2.2,0.1,0.0
11/22/2021 - 30,0.1,174.9,54.2,57.0,836.4,-1.0,-0.5,12.5,56.5,132.3,0.6,0.1,0.1,60.4,9.8,0.0,0.0,0.0,4.0,0.0,-0.2,0.9,0.1,-0.1,0.2,0.2,2.2,0.1,0.0
11/08/2022 - 29,0.1,174.9,60.9,65.8,834.8,-1.4,-0.5,9.2,85.3,151.8,1.1,0.0,0.1,43.3,6.3,0.0,0.1,0.0,0.9,0.0,-0.3,1.0,0.0,-0.1,0.0,0.0,2.1,0.1,0.0
11/08/2022 - 30,0.1,177.7,61.0,30.7,792.0,-1.5,-0.5,9.4,80.8,161.2,0.5,0.0,0.0,24.5,6.4,0.0,0.0,0.2,1.2,0.0,-0.3,1.0,0.0,-0.1,0.1,0.1,1.9,0.1,0.0
11/16/2022 - 29,0.1,119.1,51.9,136.1,752.4,1.4,-0.5,-0.6,78.0,115.9,1.6,0.0,0.1,111.5,13.3,0.1,0.0,0.0,0.5,0.0,-0.3,0.8,0.0,-0.1,0.0,0.0,3.0,0.2,0.0
11/16/2022 - 30,0.1,116.9,51.0,111.9,732.3,0.8,-0.5,-0.6,75.1,114.1,1.4,0.0,0.1,101.9,13.5,0.0,0.0,0.0,0.4,0.0,-0.3,0.8,0.0,-0.1,0.0,0.0,2.8,0.2,0.0
11/28/2022 - 29,0.1,161.1,48.2,46.2,799.7,-2.6,-0.5,0.4,49.5,108.7,0.7,-0.1,0.0,35.9,6.2,0.0,0.0,-0.1,0.6,0.0,-0.3,0.7,0.0,-0.1,0.0,0.0,1.6,0.1,0.0
11/28/2022 - 30,0.1,147.8,44.0,42.0,740.7,-1.9,-0.7,0.3,48.8,98.2,0.6,-0.1,0.0,31.2,5.8,0.0,0.0,0.0,0.9,0.0,-0.4,0.6,0.0,-0.1,0.0,0.0,1.5,0.2,0.0
12/06/2021 - 29,0.1,174.1,43.1,4.1,767.2,-4.4,-0.6,-0.8,48.0,99.2,0.1,-0.2,0.0,-12.4,0.4,0.0,0.0,-0.1,0.1,0.0,-0.4,0.7,0.0,-0.1,0.0,0.0,0.7,0.0,0.0
