ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Mar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
04/19/2022 - 15,0.2,"1,438.0",364.4,79.4,"4,666.8",15.5,-0.1,0.1,434.2,987.6,1.3,-0.2,0.2,83.0,4.0,0.0,0.2,0.1,1.3,0.0,-0.3,6.3,0.0,0.0,0.0,0.0,7.4,0.2,0.0
04/19/2022 - 17,0.2,"1,615.4",547.0,273.2,"5,484.9",28.6,0.3,0.1,508.4,"1,243.8",4.0,0.2,0.6,779.4,23.0,0.3,0.3,0.4,8.4,0.0,-0.2,7.5,0.1,0.0,0.3,0.3,11.8,0.5,0.0
05/02/2022 - 15,0.3,"1,763.4",436.5,87.0,"5,493.3",18.3,-0.3,0.1,616.9,"1,216.6",1.8,-0.1,0.3,102.3,9.2,0.1,0.1,0.2,7.5,0.0,-0.1,8.0,0.2,0.0,0.0,0.2,9.9,0.3,0.1
05/02/2022 - 17,0.3,"1,765.6",601.6,275.1,"5,974.6",37.4,0.0,0.1,577.0,"1,357.7",5.2,0.4,0.6,"1,319.8",30.7,0.3,0.3,0.3,4.3,0.0,-0.1,8.9,0.1,0.0,0.0,0.1,13.3,0.3,0.0
05/09/2022 - 15,0.2,"1,604.5",419.2,50.1,"5,204.0",15.3,-0.3,0.0,508.2,"1,125.5",1.1,-0.2,0.3,64.6,3.1,0.0,0.2,0.1,3.3,0.0,0.0,7.2,0.1,0.0,0.0,0.1,8.2,0.4,0.0
05/09/2022 - 17,0.2,"1,657.0",618.5,187.2,"5,624.6",30.2,0.0,0.0,515.3,"1,367.5",3.6,0.1,0.5,949.8,34.8,0.3,0.3,0.2,2.6,0.0,-0.1,8.7,0.1,0.0,0.0,0.1,12.3,0.3,0.0
Water blank - 148,0.0,11.9,1.9,1.1,181.4,8.5,-0.7,-0.3,6.6,-1.0,0.1,-0.3,0.1,22.0,0.1,0.0,0.1,0.1,1.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
05/17/2022 - 15,0.3,"1,779.7",467.7,70.1,"5,664.9",18.4,-0.5,0.0,612.7,"1,304.8",1.1,-0.2,0.3,76.6,4.4,0.0,0.1,0.3,1.8,0.0,-0.1,8.5,0.1,0.0,0.0,0.1,9.8,0.3,0.0
05/17/2022 - 17,0.2,"1,791.8",660.2,263.1,"6,139.0",37.0,0.0,0.1,604.1,"1,526.5",4.8,0.3,0.5,"1,408.8",31.2,0.3,0.6,0.5,1.1,0.1,0.0,9.8,0.1,0.0,0.0,0.1,13.9,0.2,0.0
05/23/2022 - 15,0.1,"1,077.9",364.7,162.5,"3,340.8",23.6,-0.5,0.0,589.6,860.6,2.4,-0.1,0.3,245.1,18.9,0.1,0.3,0.3,1.6,0.0,-0.1,5.7,0.0,0.0,0.0,0.0,8.9,0.2,0.0
05/23/2022 - 17,0.2,"1,731.8",731.2,250.3,"5,724.5",41.2,-0.3,0.0,619.0,"1,702.7",4.2,0.3,0.6,"1,701.8",48.3,0.4,0.5,0.9,1.9,0.0,0.0,11.1,0.0,0.0,0.0,0.0,16.1,0.2,0.0
05/31/2022 - 15,0.2,"1,067.6",388.4,220.0,"3,499.3",21.3,-0.5,0.0,613.7,918.8,3.0,0.0,0.4,378.1,35.3,0.1,0.2,0.3,1.6,0.0,-0.1,6.3,0.0,0.0,0.0,0.0,11.7,0.2,0.0
05/31/2022 - 17,0.3,"1,497.2",601.7,395.4,"5,657.7",71.3,0.1,-0.1,901.8,"1,346.2",6.2,0.4,0.6,973.1,23.1,1.4,0.5,3.5,4.1,0.0,0.0,8.8,0.2,0.0,0.0,0.2,13.6,0.3,0.1
06/07/2022 - 15,0.2,"1,073.2",434.0,220.9,"3,452.7",21.2,-0.5,-0.1,632.3,997.2,3.3,0.0,0.3,419.7,32.6,0.2,0.2,0.3,2.0,0.0,-0.1,6.5,0.1,0.0,0.0,0.1,12.7,0.2,0.0
06/13/2022 - 15,0.1,"1,075.2",385.0,136.6,"3,290.8",19.8,-0.6,-0.1,616.5,905.0,2.2,-0.1,0.4,368.1,31.9,0.1,0.3,2.7,11.4,0.0,-0.1,6.4,0.1,0.0,0.1,0.2,13.7,0.3,0.0
06/13/2022 - 17,0.3,"1,734.9",664.7,314.1,"6,264.6",39.1,-0.4,0.0,587.3,"1,540.4",5.5,0.4,0.5,"1,525.1",31.7,0.3,0.4,0.4,2.1,0.0,0.0,10.2,0.1,0.0,0.0,0.1,14.1,0.3,0.0
06/20/2022 - 15,0.2,"1,125.4",385.4,253.1,"3,555.4",26.1,-0.7,-0.1,656.8,895.1,3.1,0.0,0.4,553.2,47.4,0.2,0.5,0.3,2.8,0.0,0.0,6.3,0.0,0.0,0.0,0.0,16.0,0.3,0.0
06/20/2022 - 17,0.2,"1,772.0",703.4,143.8,"6,015.2",29.7,-0.4,0.0,539.7,"1,615.5",2.7,0.1,0.5,"1,135.0",34.7,0.3,0.3,0.3,3.1,0.0,-0.1,10.4,0.0,0.0,0.0,0.0,12.8,0.1,0.0
06/27/2022 - 15,0.3,"1,304.5",466.6,295.1,"4,112.7",27.5,-0.5,0.0,790.4,"1,085.3",4.3,0.1,0.4,629.4,54.4,0.2,0.3,0.4,1.9,0.0,0.0,7.5,0.0,0.0,0.0,0.0,19.9,0.3,0.0
06/27/2022 - 17,0.3,"2,012.1",829.6,396.3,"7,178.2",49.0,-0.5,0.0,730.8,"1,961.9",7.0,0.5,0.6,"1,854.2",42.0,0.4,0.5,0.4,2.9,0.0,-0.1,12.8,0.0,0.0,0.0,0.0,17.9,0.3,0.0
07/18/2022 - 17,0.2,"2,025.4",887.4,194.1,"6,854.0",40.8,-0.6,-0.1,683.1,"2,096.1",4.1,0.1,0.4,"1,732.2",49.5,0.4,0.4,0.2,2.0,0.0,-0.1,13.8,0.0,0.0,0.0,0.0,16.9,0.2,0.0
08/01/2022 - 15,0.3,"1,793.5",529.8,158.4,"5,921.1",25.9,-0.8,-0.2,723.5,"1,459.8",2.6,-0.1,0.3,278.0,51.3,0.1,0.2,0.3,3.5,0.0,0.0,9.3,0.0,0.0,0.3,0.3,16.1,0.2,0.0
08/18/2022 - 15,0.7,"1,864.0",587.9,"1,070.1","7,156.9",58.7,-0.9,-0.2,783.0,"1,604.1",16.6,0.9,1.0,"1,241.9",152.2,0.5,0.7,1.0,24.1,0.1,-0.2,10.6,0.2,0.0,0.1,0.2,29.6,0.9,0.1
08/18/2022 - 17,0.4,"1,917.9",819.0,568.5,"7,001.6",59.7,-0.6,-0.1,719.5,"1,984.2",10.3,0.6,0.8,"2,930.1",56.0,0.5,0.8,0.6,8.0,0.1,-0.1,13.0,0.1,0.0,0.3,0.3,21.4,0.4,0.0
08/29/2022 - 15,0.8,"1,844.5",594.8,"1,147.2","7,247.5",78.5,-1.0,0.0,754.1,"1,593.5",18.0,1.1,1.2,"1,332.6",186.1,0.6,1.0,1.0,10.3,0.0,-0.2,10.2,0.1,0.3,0.0,0.1,29.4,1.1,0.0
08/29/2022 - 16,0.4,"2,119.1",599.4,298.4,"6,799.2",30.7,-0.9,-0.2,744.6,"1,654.3",4.9,0.0,0.4,370.9,49.4,0.2,0.3,1.0,9.3,0.0,-0.1,10.4,0.0,0.0,0.0,0.1,17.0,0.4,0.0
07/31/2023 - 5,0.2,"1,568.8",570.0,15.1,"4,396.0",21.0,-0.7,-0.1,573.0,"1,432.1",0.7,-0.3,0.2,387.8,207.4,0.4,0.2,0.5,1.6,0.0,0.0,9.6,0.0,0.0,0.0,0.0,18.2,0.0,0.0
07/31/2023 - 7,0.1,"1,497.5",579.6,8.1,"4,426.5",17.9,-0.6,-0.1,566.1,"1,543.5",0.5,-0.4,0.1,861.0,345.0,0.6,0.1,0.8,1.9,-0.1,0.0,10.2,0.0,0.0,0.0,0.0,23.2,0.0,0.0
07/31/2023 - 9,0.1,"1,519.5",575.8,12.0,"4,415.0",20.1,-0.6,-0.1,554.1,"1,514.3",0.7,-0.3,0.3,756.0,269.1,0.7,0.4,1.0,2.8,-0.1,0.1,9.9,0.2,0.0,0.0,0.0,19.1,0.1,0.0
07/31/2023 - 11,0.1,"1,474.8",580.1,9.0,"4,373.4",17.8,-0.6,-0.2,518.1,"1,527.0",0.5,-0.3,0.2,879.0,318.3,0.6,0.7,1.2,2.7,-0.1,0.0,10.0,0.0,0.0,0.0,0.0,20.2,0.2,0.0
07/31/2023 - 15,0.4,"1,868.5",511.5,136.3,"5,829.7",25.8,-0.9,-0.2,666.7,"1,494.8",2.3,-0.2,0.2,173.6,21.9,0.1,0.3,1.8,8.3,-0.1,-0.1,9.8,0.0,0.0,0.1,0.1,12.5,0.2,0.0
07/31/2023 - 22,0.1,"1,256.7",388.7,36.4,"2,571.8",12.4,-0.5,-0.3,609.2,834.8,0.4,-0.4,0.1,87.2,2.8,0.0,0.1,1.3,4.9,0.0,-0.1,5.7,0.0,0.0,0.0,0.0,6.6,0.1,0.0
07/31/2023 - 23,0.1,"1,072.4",437.5,27.9,"2,398.5",30.5,-0.4,-0.3,724.0,"1,177.1",0.6,-0.4,0.1,341.8,298.7,0.2,0.2,0.7,4.4,0.0,0.1,7.9,0.2,0.0,0.0,0.2,47.1,0.2,0.1
07/31/2023 - 25,0.1,"1,085.5",432.7,30.8,"3,820.0",20.8,-0.9,-0.3,805.6,"1,272.9",0.6,-0.3,0.2,"9,426.2",876.3,2.0,0.3,0.8,6.2,0.1,0.1,8.6,0.2,0.0,0.0,0.1,23.4,0.1,0.0
08/07/2023 - 3,0.2,"1,564.7",552.6,18.9,"4,183.9",23.8,-0.7,-0.2,514.3,"1,305.1",0.7,-0.3,0.2,406.6,11.9,0.1,0.2,0.8,1.9,0.0,0.2,8.6,0.1,0.0,0.0,0.1,9.5,0.1,0.0
08/07/2023 - 5,0.2,"1,580.5",595.2,14.9,"4,372.9",29.9,-0.8,0.1,626.8,"1,600.9",0.6,-0.4,0.2,531.2,299.6,0.5,0.2,0.4,2.9,0.0,0.1,10.7,0.0,0.0,0.0,0.1,23.4,0.1,0.0
08/07/2023 - 15,0.4,"1,710.4",530.8,265.7,"5,727.3",30.7,-0.9,-0.3,634.1,"1,549.9",4.6,0.0,0.4,334.7,33.2,0.2,0.3,0.5,3.4,0.0,0.0,10.1,0.0,0.0,0.0,0.1,14.5,0.3,0.0
08/07/2023 - 21,0.1,"1,097.4",400.7,11.6,"2,631.2",15.9,-0.7,-0.3,616.3,847.6,0.4,-0.4,0.2,266.7,8.1,0.1,0.2,0.2,2.2,0.0,-0.1,6.1,0.0,0.0,0.0,0.0,10.2,0.1,0.0
08/07/2023 - 23,0.0,"1,119.2",460.4,9.0,"2,711.1",18.4,-0.5,-0.2,777.8,"1,207.1",0.4,-0.4,0.2,831.4,701.6,0.6,0.5,0.3,2.7,0.0,0.0,8.2,0.0,0.0,0.0,0.0,34.8,0.1,0.0
08/07/2023 - 25,0.1,"1,070.7",430.3,10.1,"3,628.5",20.0,-1.0,-0.3,791.1,"1,233.1",0.4,-0.4,0.2,"8,451.0",876.2,1.8,0.3,0.4,8.5,0.1,0.1,8.5,0.1,0.0,0.0,0.0,26.6,0.1,0.0
08/14/2023 - 17,0.3,"1,818.1",847.4,210.8,"5,901.3",61.6,-1.0,-0.1,815.5,"2,069.3",5.3,0.3,0.5,"3,636.9",103.6,0.8,0.3,0.7,3.6,0.0,0.0,14.0,0.0,0.0,0.0,0.0,20.1,0.3,0.0
08/22/2023 - 5,0.2,"1,619.7",597.3,11.5,"4,338.9",35.0,-0.8,0.0,657.6,"1,599.4",0.6,-0.4,0.4,686.5,401.7,0.8,0.2,0.6,1.8,-0.1,0.0,10.8,0.0,0.0,0.0,0.0,26.0,0.2,0.0
08/22/2023 - 25,0.1,"1,079.5",435.6,6.9,"4,102.0",20.1,-1.0,-0.3,839.2,"1,270.7",0.7,-0.4,0.3,"13,510.6",946.4,1.9,0.2,0.2,1.3,0.2,0.1,9.0,0.4,0.0,0.0,0.2,26.7,0.1,0.1
08/29/2023 - 15,0.4,"1,911.1",530.5,137.5,"6,085.7",25.3,-1.0,-0.3,653.1,"1,540.7",3.0,-0.2,0.4,176.6,18.4,0.1,0.2,0.5,3.3,0.0,0.1,10.1,0.1,0.0,0.0,0.1,11.5,0.3,0.0
08/29/2023 - 25,0.1,"1,089.2",437.2,5.2,"4,051.9",18.8,-1.1,-0.3,858.3,"1,273.4",0.5,-0.4,0.4,"13,757.5",990.6,2.0,0.2,0.2,1.7,0.1,0.1,9.1,0.2,0.0,0.0,0.1,29.1,0.0,0.0
09/05/2023 - 1,0.2,"1,652.0",573.8,13.0,"4,106.6",20.3,-0.9,-0.2,584.9,"1,348.4",0.9,-0.4,0.3,293.8,7.4,0.1,2.4,2.4,3.9,0.0,0.0,9.1,0.0,0.0,0.0,0.1,10.9,1.4,0.0
09/05/2023 - 3,0.2,"1,669.3",581.2,20.8,"4,119.2",21.9,-1.0,-0.2,577.9,"1,372.6",1.2,-0.4,0.8,344.2,7.3,0.1,1.7,1.2,6.0,0.0,-0.2,9.2,0.0,0.0,0.0,0.1,11.1,0.6,0.0
09/05/2023 - 5,0.1,"1,601.5",596.0,4.2,"4,415.0",28.6,-0.9,-0.1,674.2,"1,590.3",0.5,-0.4,0.4,975.6,468.1,1.0,0.5,0.4,1.1,-0.1,-0.1,10.8,0.0,0.0,0.0,0.0,28.4,0.0,0.0
09/05/2023 - 6,0.2,"1,845.2",608.2,4.8,"4,445.5",9.9,-1.0,-0.1,657.9,"1,653.7",0.5,-0.5,0.3,195.9,497.8,1.1,0.5,0.3,1.0,-0.1,0.1,10.9,0.0,0.0,0.0,0.0,25.0,0.4,0.0
09/05/2023 - 15,0.4,"2,205.4",564.2,100.9,"6,295.1",25.4,-1.0,-0.1,811.4,"1,625.4",2.3,-0.2,0.4,187.9,18.7,0.1,0.5,0.9,36.1,-0.1,0.0,10.5,0.0,0.0,0.1,0.1,11.8,0.5,0.0
09/12/2023 - 11,0.1,"1,479.7",613.9,2.9,"4,429.2",15.1,-0.9,-0.2,576.6,"1,700.4",0.5,-0.5,0.3,"1,127.9",536.2,1.2,0.1,0.3,1.0,-0.1,0.0,11.4,0.0,0.0,0.0,0.0,29.3,0.0,0.0
09/12/2023 - 15,0.3,"1,903.1",531.1,64.8,"5,901.7",21.2,-1.1,-0.3,656.3,"1,516.0",1.5,-0.3,0.4,113.0,12.3,0.1,0.3,0.3,5.0,-0.1,-0.1,10.0,0.0,0.0,0.0,0.0,10.8,0.1,0.0
09/12/2023 - 25,0.1,"1,064.2",442.8,4.1,"3,805.0",18.2,-1.2,-0.3,816.3,"1,265.9",0.7,-0.4,0.3,"11,951.3","1,105.4",2.0,1.5,1.2,1.5,0.1,0.1,9.0,0.3,0.0,0.0,0.2,33.2,0.5,0.1
09/25/2023 - 23,0.1,"1,121.2",443.9,4.7,"2,788.9",19.9,-1.0,-0.3,766.0,"1,125.0",0.5,-0.5,0.3,"2,294.5",553.3,0.7,0.4,0.3,1.7,0.0,0.0,8.3,0.1,0.0,0.0,0.1,37.6,0.0,0.0
10/03/2023 - 5,0.2,"1,608.3",572.7,3.6,"4,033.9",21.8,-1.1,-0.2,610.1,"1,403.5",0.5,-0.5,0.3,244.8,72.8,0.1,0.1,0.5,1.2,0.0,0.0,9.5,0.0,0.0,0.0,0.1,14.8,0.0,0.0
10/09/2023 - 7,0.2,"1,592.7",613.2,4.2,"4,376.9",25.4,-0.9,-0.2,655.2,"1,620.1",0.6,-0.5,0.3,"1,214.9",503.2,1.1,0.4,0.4,0.5,0.0,0.0,11.1,0.0,0.0,0.0,0.1,29.4,0.1,0.0
10/14/2023 - 21,0.1,"1,183.3",451.0,9.8,"2,842.2",21.3,-1.1,-0.3,756.0,"1,068.8",0.5,-0.5,0.3,990.4,67.0,0.2,0.1,0.1,1.0,0.0,0.0,7.8,0.0,0.0,0.0,0.0,15.7,0.1,0.0
10/17/2023 - 5,0.2,"1,621.0",580.1,4.6,"3,881.2",20.0,-1.1,-0.2,603.9,"1,412.8",0.5,-0.5,0.3,226.7,81.9,0.2,0.4,1.6,2.0,-0.1,-0.1,9.5,0.0,0.0,0.0,0.0,14.7,0.2,0.0
10/31/2023 - 15,0.3,"1,952.2",583.5,31.4,"5,927.9",24.8,-1.1,-0.3,864.0,"1,495.6",1.0,-0.4,0.3,77.7,17.5,0.1,0.4,0.6,3.0,-0.1,-0.1,9.9,0.0,0.0,1.9,1.8,11.0,0.1,0.0
10/31/2023 - 19,0.1,"1,138.4",433.1,13.9,"3,921.3",16.1,-1.1,-0.3,720.2,"1,015.4",0.6,-0.5,0.3,899.0,81.8,0.2,0.2,0.2,0.4,0.0,0.0,7.4,0.0,0.0,0.0,0.0,15.3,0.1,0.0
11/06/2023 - 25,0.1,"1,151.4",442.0,6.7,"2,831.0",16.9,-1.1,-0.3,732.7,"1,041.3",0.4,-0.5,0.3,981.2,79.8,0.2,0.2,0.1,0.1,0.0,-0.1,7.6,0.0,0.0,0.0,0.0,15.9,0.1,0.0
12/04/2023 - 15,0.3,"1,803.6",449.0,16.5,"5,586.3",19.3,-1.0,-0.3,645.8,"1,129.9",0.7,-0.4,0.3,54.6,5.4,0.0,0.2,0.2,0.3,-0.1,-0.2,7.2,0.0,0.0,0.0,0.0,8.4,0.2,0.0
12/04/2023 - 17,0.2,"1,757.8",618.6,40.7,"5,527.5",29.4,-0.8,-0.3,777.8,"1,303.3",1.5,-0.3,0.4,984.2,20.5,0.2,0.4,0.3,0.5,0.0,0.0,8.5,0.2,0.0,0.0,0.2,11.4,0.2,0.1
Water blank - 224,0.1,9.7,0.4,0.7,244.3,7.1,-1.4,-0.8,1.6,-14.3,0.2,-0.5,0.3,26.8,0.1,0.0,0.2,0.0,-0.5,-0.1,-0.1,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0
