ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6-Dec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
08/29/2023 - 9,0.3,"3,105.5","1,281.5",3.2,"9,175.8",7.4,1.4,1.0,"1,182.6","3,357.9",0.9,0.0,0.0,"2,023.6","1,007.4",2.0,0.3,0.7,4.2,0.0,0.5,21.9,-0.1,0.0,0.0,-0.4,54.9,0.0,0.0
08/29/2023 - 10,0.3,"3,050.7","1,263.3",2.1,"8,952.0",-4.3,1.1,0.9,"1,159.4","3,282.1",1.0,0.1,0.0,18.2,977.2,1.8,0.2,0.4,10.8,0.1,0.8,21.7,0.3,0.0,0.0,-0.4,56.3,0.0,0.0
08/29/2023 - 11,0.2,"3,030.2","1,256.9",3.3,"9,059.9",7.6,1.2,0.9,"1,145.7","3,254.8",0.9,0.1,0.0,"2,002.2",996.2,1.9,0.2,0.7,3.9,0.1,0.6,21.4,0.2,0.0,0.0,-0.3,54.3,0.0,0.0
08/29/2023 - 12,0.2,"3,060.4","1,269.4",2.1,"9,123.4",-3.1,1.2,0.9,"1,160.9","3,285.8",0.8,0.0,0.0,66.8,977.3,1.8,0.4,0.5,10.6,0.1,0.3,21.6,0.1,0.0,0.0,-0.4,56.5,0.0,0.0
08/29/2023 - 13,0.3,"3,074.3","1,262.8",2.5,"9,123.2",5.5,1.3,0.9,"1,154.8","3,265.7",0.8,0.0,0.1,"1,945.7","1,002.5",1.9,0.2,0.7,3.2,0.1,0.2,21.2,0.0,0.0,0.0,-0.4,54.6,0.0,0.0
08/29/2023 - 14,0.2,"3,038.8","1,255.1",1.4,"9,000.9",-4.3,1.1,0.9,"1,145.7","3,258.3",0.7,0.0,0.0,72.4,967.0,1.8,0.3,0.4,55.7,0.0,0.6,21.3,-0.1,0.0,0.0,-0.5,54.6,0.0,0.0
08/29/2023 - 16,0.5,"4,260.9","1,112.8",8.3,"12,570.5",21.0,0.6,0.8,"1,415.7","3,094.1",1.2,0.3,0.1,42.6,15.1,0.0,0.2,0.3,7.3,0.0,0.5,19.2,-0.1,0.0,0.0,-0.5,19.3,0.2,0.0
08/29/2023 - 19,0.1,"2,326.8",854.8,4.8,"5,072.9",12.2,0.8,0.6,"1,340.3","1,740.3",0.4,0.0,0.0,336.0,19.7,0.1,0.1,0.3,3.6,0.2,0.4,12.4,-0.1,0.0,0.0,-0.4,23.5,0.0,0.0
08/29/2023 - 20,0.2,"2,340.6",846.1,3.3,"5,053.8",-0.9,0.7,0.7,"1,338.3","1,721.9",0.3,0.0,0.0,128.5,1.2,0.0,0.1,0.4,17.1,0.2,0.4,12.3,-0.1,0.0,0.0,-0.4,23.1,0.0,0.0
08/29/2023 - 21,0.1,"2,335.2",855.9,4.8,"5,139.2",9.0,0.7,0.6,"1,336.0","1,747.7",0.4,0.0,0.0,322.0,21.4,0.1,0.1,0.1,2.9,0.2,0.5,12.4,-0.1,0.0,0.0,-0.5,23.1,0.0,0.0
08/29/2023 - 22,0.2,"2,343.4",846.1,2.4,"5,111.5",-2.5,0.5,0.7,"1,351.4","1,738.4",0.3,0.0,0.0,116.9,4.4,0.0,0.2,0.5,11.6,0.1,0.4,12.3,-0.1,0.0,0.0,-0.5,21.8,0.0,0.0
08/29/2023 - 23,0.1,"2,163.8",913.4,3.8,"5,124.1",12.2,0.8,0.7,"1,557.8","2,333.0",0.7,0.1,0.0,"4,327.0","1,601.0",1.7,0.2,0.1,3.3,0.3,0.9,16.1,0.3,0.0,0.0,-0.3,72.9,0.0,0.0
08/29/2023 - 24,0.1,"2,217.9",930.5,3.0,"5,049.5",-1.7,0.7,0.8,"1,599.7","2,339.6",0.5,0.0,0.1,"3,713.8","1,481.3",1.6,0.3,0.3,28.1,0.2,0.5,16.2,0.1,0.0,0.0,-0.3,74.6,0.2,0.0
08/29/2023 - 26,0.1,"2,188.4",901.8,3.1,"8,213.8",-0.2,0.0,0.8,"1,725.6","2,511.0",0.7,0.1,0.1,"28,242.6","2,019.0",3.6,0.3,0.1,11.3,0.5,0.7,17.4,0.2,0.0,0.0,-0.3,59.3,0.0,0.0
09/05/2023 - 2,0.4,"3,825.4","1,215.1",4.0,"8,411.0",-0.2,0.2,1.0,"1,295.5","2,736.0",0.7,0.2,0.1,385.1,4.6,0.1,0.1,0.8,4.2,0.1,0.7,17.3,0.0,0.0,0.0,-0.4,15.2,0.0,0.0
09/05/2023 - 4,0.3,"3,782.1","1,205.0",3.6,"8,346.4",-1.3,0.2,0.9,"1,106.2","2,748.5",0.7,0.1,0.0,271.1,2.0,0.1,0.1,0.7,3.2,0.1,0.6,17.3,0.0,0.0,0.0,-0.5,13.7,0.0,0.0
09/05/2023 - 7,0.3,"3,096.7","1,244.3",4.1,"9,096.6",16.2,0.7,1.0,"1,239.7","3,244.1",0.7,0.1,0.0,"1,775.7","1,007.0",1.9,0.2,0.4,2.7,0.1,0.4,21.4,0.0,0.0,0.0,-0.5,58.6,0.0,0.0
09/05/2023 - 8,0.2,"3,455.0","1,242.5",2.3,"8,958.6",-3.7,0.6,1.1,"1,304.2","3,268.3",0.7,0.1,0.0,268.8,"1,055.2",2.0,0.1,0.1,2.8,0.0,0.3,21.2,-0.1,0.0,0.0,-0.5,56.7,0.0,0.0
09/05/2023 - 9,0.2,"3,035.3","1,261.2",3.8,"9,063.3",6.3,0.8,0.9,"1,162.3","3,298.0",0.7,0.0,0.1,"1,644.8","1,019.5",2.0,0.2,0.6,3.7,0.1,0.4,21.5,-0.1,0.0,0.0,-0.5,56.5,0.0,0.0
09/05/2023 - 10,0.2,"3,009.9","1,247.1",2.6,"8,974.9",-4.8,0.7,0.9,"1,157.1","3,278.0",0.7,0.0,0.0,55.1,995.6,1.9,0.2,0.3,18.7,0.0,0.2,21.5,-0.1,0.0,0.0,-0.5,57.0,0.0,0.0
09/05/2023 - 11,0.3,"3,009.6","1,245.6",3.2,"9,027.9",6.9,0.8,0.9,"1,157.2","3,258.3",0.7,0.1,0.0,"1,765.4","1,037.4",2.1,0.2,0.5,2.8,0.0,0.2,21.4,-0.1,0.0,0.0,-0.5,57.0,0.0,0.0
09/05/2023 - 12,0.2,"3,258.4","1,265.5",1.8,"8,955.2",-4.8,0.6,0.9,"1,192.1","3,363.7",0.9,0.1,0.0,40.3,"1,100.1",2.1,0.2,0.2,8.9,0.1,0.9,21.8,0.2,0.0,0.0,-0.5,55.8,0.0,0.0
09/05/2023 - 13,0.2,"3,012.0","1,250.2",2.9,"9,017.6",5.9,0.8,0.9,"1,144.3","3,299.8",0.8,0.0,0.0,"1,767.5","1,047.0",2.1,0.2,0.6,3.1,0.1,0.6,21.6,0.1,0.0,0.0,-0.4,57.0,0.0,0.0
09/05/2023 - 14,0.2,"3,302.0","1,262.6",2.1,"8,909.6",-4.0,0.8,0.9,"1,186.3","3,363.3",0.7,0.0,0.0,69.9,"1,104.9",2.1,0.2,0.3,3.0,0.1,0.4,21.7,0.0,0.0,0.0,-0.5,53.9,0.0,0.0
09/05/2023 - 16,0.5,"4,266.9","1,119.9",6.1,"12,627.5",19.8,0.4,0.8,"1,425.9","3,127.2",1.1,0.3,0.1,22.0,18.1,0.0,0.1,0.1,2.9,0.0,0.5,19.6,0.0,0.0,0.0,-0.5,18.3,0.0,0.0
09/05/2023 - 19,0.1,"2,370.4",868.9,5.3,"5,124.7",12.5,0.6,0.7,"1,394.3","1,793.2",0.4,0.0,0.0,303.1,21.3,0.1,0.1,0.4,4.5,0.2,0.3,12.8,0.0,0.0,0.0,-0.5,24.9,0.1,0.0
09/05/2023 - 20,0.1,"3,185.7",890.5,3.5,"5,164.1",-3.2,0.6,0.8,"1,203.1","1,889.3",0.3,0.0,0.0,118.9,0.7,0.0,0.1,0.1,3.1,0.2,0.5,12.4,-0.1,0.0,0.0,-0.5,13.4,0.0,0.0
09/05/2023 - 21,0.1,"2,334.3",870.2,4.4,"5,095.5",11.2,0.5,0.7,"1,374.9","1,811.4",0.4,0.0,0.1,339.6,22.0,0.1,0.1,0.2,3.3,0.2,0.5,12.7,-0.1,0.0,0.0,-0.5,25.5,0.0,0.0
09/05/2023 - 22,0.1,"2,692.2",896.4,93.0,"5,219.4",-1.5,0.3,0.7,"1,336.1","1,876.7",0.6,0.2,0.1,302.0,1.9,0.1,0.1,0.2,3.3,0.2,0.5,12.8,0.3,0.0,0.0,-0.5,16.6,0.1,0.0
09/05/2023 - 23,0.1,"2,152.5",943.7,4.6,"5,053.4",14.1,0.4,0.7,"1,572.6","2,447.9",0.4,0.0,0.0,"5,189.5","1,587.1",1.8,0.2,0.2,4.0,0.2,0.4,16.7,0.1,0.0,0.0,-0.4,85.4,0.0,0.0
09/05/2023 - 24,0.1,"2,670.8",949.8,2.2,"5,053.0",-3.8,0.5,0.8,"1,547.1","2,471.5",0.3,0.0,0.0,"3,939.9","1,693.6",1.8,0.2,0.1,5.6,0.2,0.6,16.8,0.1,0.0,0.0,-0.4,69.8,0.0,0.0
09/05/2023 - 25,0.1,"2,156.4",916.1,5.3,"8,011.1",17.2,-0.2,0.7,"1,713.8","2,576.2",1.1,0.2,0.1,"28,301.1","2,115.2",3.8,0.3,0.3,5.5,0.6,1.3,17.7,0.7,0.0,0.0,-0.2,64.7,0.1,0.1
09/05/2023 - 26,0.1,"2,726.0",914.7,2.6,"8,094.4",-2.1,-0.3,0.8,"1,706.7","2,577.9",0.8,0.1,0.1,"27,629.1","2,119.4",3.6,0.3,0.1,15.4,0.5,0.9,17.8,0.5,0.0,0.0,-0.3,63.5,0.0,0.0
09/12/2023 - 1,0.4,"3,680.3","1,220.1",18.1,"8,354.3",20.8,0.1,1.2,"1,498.3","2,781.1",1.3,0.2,0.0,875.3,25.4,0.2,0.6,1.9,51.3,0.2,0.7,17.9,0.3,0.0,0.0,-0.3,23.2,1.1,0.0
09/12/2023 - 2,0.4,"4,022.5","1,199.3",5.0,"8,337.6",0.6,0.0,1.3,"1,534.6","2,737.0",0.8,0.2,0.1,322.2,9.0,0.1,0.4,1.5,13.0,0.1,0.7,17.5,0.2,0.0,0.0,-0.4,16.7,0.3,0.0
09/12/2023 - 3,0.3,"3,475.0","1,208.4",6.7,"8,411.4",23.1,0.2,0.9,"1,237.9","2,731.0",0.8,0.2,0.1,562.0,15.7,0.1,0.1,0.9,3.1,0.1,0.7,18.0,0.1,0.0,0.0,-0.4,22.5,0.0,0.0
09/12/2023 - 4,0.3,"3,650.4","1,192.3",4.4,"8,370.7",0.0,0.2,0.9,"1,214.5","2,692.3",0.7,0.2,0.1,288.3,6.5,0.1,0.1,0.6,3.5,0.1,0.6,17.3,0.1,0.0,0.0,-0.5,17.6,0.0,0.0
09/12/2023 - 5,0.3,"3,364.3","1,241.8",5.2,"8,948.5",36.5,0.3,1.2,"1,357.6","3,114.0",0.8,0.1,0.0,822.0,600.0,1.1,0.1,0.6,3.2,0.1,0.4,20.7,0.0,0.0,0.0,-0.5,48.0,0.0,0.0
09/12/2023 - 6,0.3,"3,639.6","1,243.6",2.8,"9,006.1",-1.5,0.4,1.2,"1,387.6","3,158.9",0.7,0.1,0.1,127.1,607.9,1.1,0.1,0.3,3.3,0.1,0.5,20.9,0.0,0.0,0.0,-0.5,46.8,0.0,0.0
09/12/2023 - 7,0.2,"3,077.5","1,271.5",4.3,"9,149.1",11.5,0.6,0.9,"1,217.2","3,362.2",0.8,0.1,0.0,"1,816.7","1,089.1",2.2,0.2,0.4,3.4,0.1,0.6,22.3,0.0,0.0,0.0,-0.5,60.7,0.0,0.0
09/12/2023 - 8,0.2,"3,351.8","1,263.7",2.2,"9,096.8",-4.0,0.6,1.1,"1,260.1","3,351.7",0.7,0.0,0.0,127.2,"1,120.5",2.2,0.2,0.2,8.3,0.0,0.4,22.2,0.0,0.0,0.0,-0.5,61.9,0.0,0.0
09/12/2023 - 9,0.3,"3,016.4","1,264.8",3.9,"9,102.7",7.1,0.4,0.9,"1,164.7","3,357.5",1.4,0.2,0.1,"2,115.2","1,100.6",2.3,0.3,0.6,8.0,0.2,1.3,22.3,0.5,0.0,0.1,-0.3,60.3,0.2,0.3
09/12/2023 - 10,0.2,"3,276.7","1,281.6",2.7,"9,005.4",-3.9,0.5,0.9,"1,211.6","3,408.1",0.9,0.1,0.0,99.9,"1,125.2",2.3,0.3,0.3,6.7,0.1,0.9,22.1,0.3,0.0,0.0,-0.4,59.4,0.1,0.1
09/12/2023 - 12,0.2,"3,250.6","1,267.4",2.6,"8,950.9",-3.6,0.5,1.0,"1,199.7","3,356.9",0.8,0.1,0.0,66.9,"1,130.7",2.3,0.2,0.4,9.7,0.1,0.6,22.3,0.2,0.0,0.0,-0.4,60.8,0.0,0.0
09/12/2023 - 13,0.2,"3,028.2","1,272.2",3.9,"9,186.6",8.9,0.8,0.9,"1,180.7","3,362.3",0.8,0.1,0.0,"2,158.0","1,106.9",2.2,0.2,1.3,4.1,0.1,0.7,22.3,0.1,0.0,0.0,-0.4,60.7,0.1,0.0
09/12/2023 - 14,0.2,"3,606.7","1,293.2",2.4,"9,161.9",-4.2,0.7,1.1,"1,269.3","3,467.5",0.8,0.1,0.0,87.0,"1,149.7",2.2,0.3,0.4,34.4,0.1,0.4,22.6,0.1,0.0,0.0,-0.4,58.0,0.0,0.0
09/12/2023 - 16,0.5,"4,131.0","1,115.8",6.9,"12,152.6",16.0,0.2,0.7,"1,385.5","3,033.8",1.0,0.3,0.1,56.2,21.8,0.0,0.1,0.3,4.9,0.1,0.6,19.0,0.0,0.0,0.0,-0.5,19.8,0.1,0.0
09/12/2023 - 19,0.1,"2,367.6",873.9,11.0,"5,145.7",9.0,0.4,0.7,"1,409.8","1,824.6",0.5,0.1,0.3,379.7,30.0,0.1,0.2,0.6,20.5,0.2,0.5,13.1,0.0,0.0,0.0,-0.4,27.1,0.2,0.0
09/12/2023 - 20,0.1,"2,720.4",894.0,3.2,"5,174.5",-3.4,0.4,0.8,"1,430.4","1,913.9",0.3,0.1,0.0,131.9,1.9,0.0,0.2,0.3,3.1,0.2,0.7,13.2,0.0,0.0,0.0,-0.5,16.5,0.0,0.0
09/12/2023 - 21,0.1,"2,355.1",876.9,6.6,"5,175.3",5.8,0.3,0.7,"1,397.9","1,837.7",0.5,0.1,0.0,357.8,28.4,0.1,0.1,0.2,3.1,0.2,0.5,13.2,0.0,0.0,0.0,-0.5,26.5,0.0,0.0
09/12/2023 - 22,0.1,"2,594.8",884.3,2.5,"5,116.1",-3.6,0.3,0.7,"1,423.5","1,896.7",0.3,0.1,0.0,131.1,5.7,0.0,0.2,0.2,2.6,0.2,0.5,13.1,-0.1,0.0,0.0,-0.5,17.6,0.0,0.0
09/12/2023 - 23,0.1,"2,250.4",909.8,5.0,"5,244.9",10.6,0.3,0.7,"1,505.2","2,184.9",1.0,0.1,0.1,"3,724.7","1,093.4",1.4,0.2,0.4,3.9,0.4,1.2,15.6,0.5,0.0,0.0,-0.3,59.5,0.1,0.2
09/12/2023 - 24,0.1,"2,522.2",910.4,2.8,"5,260.2",-3.2,0.4,0.8,"1,558.0","2,272.1",0.8,0.1,0.1,"3,043.2","1,303.4",1.6,0.4,0.1,8.8,0.2,0.7,15.8,0.4,0.0,0.0,-0.3,54.0,0.1,0.2
09/12/2023 - 26,0.1,"2,487.5",918.2,2.2,"7,579.2",-2.5,-0.1,0.8,"1,734.4","2,589.3",0.8,0.1,0.1,"24,165.2","2,292.0",3.8,0.2,0.0,9.9,0.4,0.7,17.8,0.3,0.0,0.0,-0.3,66.0,0.0,0.0
09/18/2023 - 1,0.3,"3,438.0","1,201.6",8.7,"8,296.3",23.3,0.1,0.9,"1,242.7","2,743.1",0.9,0.2,0.1,662.8,28.8,0.1,0.1,0.9,3.5,0.2,0.9,18.1,0.2,0.0,0.0,-0.4,24.5,0.0,0.0
09/18/2023 - 2,0.3,"4,351.1","1,201.4",4.3,"8,256.0",0.9,0.2,1.0,"1,050.7","2,791.6",0.7,0.1,0.1,303.4,8.8,0.1,0.2,1.0,4.2,0.1,0.7,17.3,0.1,0.0,0.0,-0.4,14.2,0.1,0.0
09/18/2023 - 3,0.3,"3,378.8","1,185.0",7.4,"8,279.6",24.5,0.2,0.9,"1,224.2","2,721.7",0.8,0.2,0.1,457.1,25.3,0.1,0.1,0.9,4.4,0.1,0.6,18.0,0.1,0.0,0.0,-0.5,24.3,0.0,0.0
09/18/2023 - 4,0.3,"4,297.5","1,216.9",4.1,"8,323.9",0.3,0.2,1.0,"1,047.9","2,820.7",0.7,0.1,0.1,232.7,6.7,0.1,0.2,0.7,3.7,0.1,0.6,17.9,0.0,0.0,0.0,-0.5,16.5,0.0,0.0
09/18/2023 - 5,0.3,"3,319.8","1,196.5",7.3,"8,663.4",31.6,0.3,1.0,"1,317.7","2,966.7",0.9,0.2,0.1,711.3,568.5,1.0,0.1,0.7,3.7,0.1,0.5,19.7,0.0,0.0,0.0,-0.4,43.7,0.0,0.0
09/18/2023 - 6,0.3,"4,013.3","1,212.5",3.2,"8,561.6",-0.6,0.2,1.1,"1,232.3","3,059.7",0.8,0.1,0.1,168.3,575.1,0.9,0.1,0.5,6.6,0.1,0.6,19.6,0.0,0.0,0.0,-0.5,34.2,0.0,0.0
09/18/2023 - 7,0.2,"3,103.9","1,258.1",4.5,"9,086.1",14.1,0.5,0.9,"1,214.5","3,306.1",0.9,0.1,0.0,"1,692.8",960.1,1.9,0.2,0.6,3.7,0.1,0.4,22.0,0.0,0.0,0.0,-0.5,58.2,0.0,0.0
09/18/2023 - 8,0.3,"3,530.5","1,243.9",3.5,"8,878.5",-2.5,0.4,1.0,"1,213.8","3,297.1",1.3,0.1,0.1,362.3,937.6,1.8,0.2,0.5,4.3,0.2,1.2,21.5,0.7,0.0,0.0,-0.3,49.8,0.1,0.2
09/18/2023 - 9,0.2,"3,129.4","1,255.1",3.9,"9,151.4",21.4,0.4,1.0,"1,269.0","3,343.8",1.1,0.1,0.1,"1,681.2","1,104.9",2.2,0.3,0.7,3.1,0.2,0.8,22.3,0.3,0.0,0.0,-0.4,62.0,0.1,0.2
09/18/2023 - 10,0.3,"4,790.9","1,290.7",2.9,"9,051.2",-2.6,0.6,1.2,"1,110.5","3,525.8",0.8,0.1,0.0,146.8,"1,059.5",2.1,0.2,1.7,3.3,0.1,0.7,22.2,0.2,0.0,0.0,-0.4,47.7,0.1,0.0
09/18/2023 - 11,0.2,"2,991.5","1,255.0",3.7,"9,092.1",7.6,0.6,0.9,"1,165.7","3,359.2",0.9,0.1,0.0,"2,148.1","1,116.1",2.3,0.2,0.7,3.7,0.1,0.4,22.2,0.1,0.0,0.0,-0.4,61.0,0.0,0.0
09/18/2023 - 12,0.2,"3,730.1","1,282.3",4.2,"8,921.8",-3.8,0.6,1.0,"1,160.2","3,435.3",0.7,0.1,0.0,104.4,"1,129.6",2.3,0.2,0.4,3.3,0.1,0.5,22.5,0.1,0.0,0.0,-0.4,55.9,0.0,0.0
09/18/2023 - 13,0.2,"3,036.7","1,270.2",3.5,"9,186.0",7.6,0.7,0.9,"1,173.8","3,395.1",0.7,0.1,0.0,"2,354.8","1,140.4",2.4,0.2,0.5,3.8,0.1,0.4,22.6,0.0,0.0,0.0,-0.4,62.3,0.0,0.0
09/18/2023 - 14,0.3,"3,751.6","1,302.7",2.6,"9,175.5",-3.9,0.7,1.0,"1,187.2","3,547.4",0.8,0.0,0.0,111.4,"1,172.2",2.4,0.2,0.2,3.3,0.1,0.7,22.8,0.0,0.0,0.0,-0.5,55.4,0.0,0.0
09/18/2023 - 19,0.1,"2,333.1",869.3,9.8,"5,141.9",11.1,0.4,0.7,"1,433.2","1,870.8",0.5,0.1,0.0,409.2,70.0,0.1,0.1,0.1,3.6,0.2,0.4,13.3,0.0,0.0,0.0,-0.5,29.7,0.0,0.0
09/18/2023 - 20,0.1,"2,645.1",891.0,2.6,"5,083.5",-3.8,0.3,0.8,"1,442.3","1,932.7",0.3,0.1,0.0,138.1,5.8,0.0,0.1,0.1,3.1,0.2,0.6,13.5,-0.1,0.0,0.0,-0.5,20.6,0.0,0.0
09/18/2023 - 21,0.2,"2,348.9",922.2,13.9,"5,132.1",13.1,0.4,0.7,"1,420.0","1,956.5",0.9,0.1,0.1,398.3,70.8,0.2,0.1,0.1,8.8,0.2,0.6,13.2,-0.1,0.0,0.0,-0.5,28.7,0.1,0.0
09/18/2023 - 22,0.1,"2,666.4",892.2,3.3,"5,043.4",-2.5,0.3,0.7,"1,401.2","1,946.3",0.8,0.1,0.0,99.5,2.6,0.1,0.1,0.1,3.6,0.3,1.3,13.6,0.6,0.0,0.0,-0.4,16.0,0.0,0.1
09/18/2023 - 23,0.1,"2,244.2",927.5,5.9,"5,298.3",17.6,0.5,0.7,"1,569.5","2,307.2",0.7,0.1,0.0,"4,935.7","1,200.9",1.4,0.2,0.0,4.7,0.3,0.7,16.2,0.3,0.0,0.0,-0.4,75.2,0.0,0.0
09/18/2023 - 24,0.1,"2,472.2",916.4,2.5,"5,147.3",-3.0,0.5,0.8,"1,560.7","2,330.9",0.6,0.1,0.1,"4,065.6","1,206.8",1.4,0.1,0.0,15.2,0.2,0.6,16.1,0.3,0.0,0.0,-0.3,62.2,0.1,0.1
09/18/2023 - 25,0.1,"2,164.8",909.3,5.7,"8,368.1",19.0,0.0,0.7,"1,737.6","2,588.1",0.9,0.2,0.1,"33,590.7","2,193.5",3.8,0.4,0.1,4.9,0.6,0.6,18.1,0.4,0.0,0.0,-0.3,71.3,0.0,0.0
09/18/2023 - 26,0.1,"2,352.4",906.1,7.5,"8,228.2",-1.3,-0.2,0.8,"1,729.1","2,599.4",0.7,0.1,0.0,"32,802.9","2,170.5",3.6,0.4,0.3,24.8,0.5,0.6,18.3,0.4,0.0,0.0,-0.4,70.2,0.0,0.0
