ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5-Sep,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cece,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),112Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
06/05/2023 - 9,0.3,"2,946.8","1,097.5",9.0,"7,999.6",5.8,0.2,0.1,928.5,"2,582.3",1.0,-0.1,0.0,377.1,262.1,0.3,0.1,1.9,2.4,0.0,-0.5,16.7,-0.2,0.0,0.0,0.0,24.2,0.1,0.0
06/05/2023 - 10,0.3,"3,000.3","1,108.6",2.1,"8,053.7",-0.8,0.3,0.2,952.6,"2,620.9",0.8,-0.2,0.0,63.5,232.5,0.2,0.1,1.5,16.1,-0.1,-0.4,17.0,-0.2,0.0,0.0,0.0,24.5,0.0,0.0
06/05/2023 - 11,0.3,"2,964.1","1,105.2",9.9,"8,013.7",5.6,0.4,0.1,930.9,"2,596.0",1.1,-0.2,0.0,382.2,267.5,0.4,0.1,2.1,0.4,0.0,-0.5,16.6,0.0,0.0,0.0,0.1,23.4,0.0,0.1
06/05/2023 - 12,0.3,"2,991.4","1,112.9",2.1,"8,005.8",-1.4,0.2,0.1,943.8,"2,611.4",0.9,-0.2,0.0,52.1,237.6,0.2,0.2,2.0,14.0,0.0,-0.5,16.7,-0.1,0.0,0.0,0.1,25.4,0.1,0.0
06/05/2023 - 13,0.3,"2,983.6","1,106.5",10.1,"8,058.9",6.2,0.4,0.1,936.6,"2,614.1",1.0,-0.2,0.0,397.8,271.2,0.4,0.1,2.3,0.6,-0.1,-0.6,16.6,-0.1,0.0,0.0,0.0,23.6,0.0,0.0
06/05/2023 - 14,0.3,"3,012.0","1,108.8",2.9,"7,990.0",-0.7,0.2,0.1,954.0,"2,601.9",0.8,-0.2,0.0,57.6,242.7,0.3,0.1,2.3,15.4,-0.1,-0.5,16.5,-0.2,0.0,0.0,0.0,25.0,0.4,0.0
06/05/2023 - 16,0.6,"3,396.4",906.3,7.4,"10,840.9",8.1,-0.7,0.0,"1,072.9","2,407.9",1.1,-0.1,0.0,13.9,6.7,0.0,0.0,0.2,15.7,-0.1,-0.6,15.6,-0.2,0.0,0.0,0.0,20.9,0.0,0.0
06/05/2023 - 19,0.2,"2,133.4",774.1,9.4,"4,933.0",2.3,0.2,-0.2,"1,236.7","1,528.0",0.5,-0.2,0.0,349.0,5.8,0.1,0.0,0.7,3.8,0.0,-0.5,10.8,-0.2,0.0,0.0,0.0,14.0,0.1,0.0
06/05/2023 - 20,0.2,"2,122.2",769.1,5.5,"4,922.8",-0.1,0.3,-0.2,"1,230.5","1,503.1",0.4,-0.2,0.0,248.3,2.0,0.0,0.0,0.4,3.6,0.0,-0.5,10.7,-0.2,0.0,0.0,0.0,14.6,0.0,0.0
06/05/2023 - 21,0.2,"2,133.3",779.9,8.8,"4,958.9",14.4,0.3,-0.2,"1,236.1","1,660.3",0.5,-0.2,0.1,346.7,5.7,0.1,0.0,0.6,1.7,0.0,-0.5,11.0,-0.2,0.0,0.0,0.0,14.6,0.0,0.0
06/05/2023 - 22,0.2,"2,137.1",762.3,4.9,"4,896.7",-1.2,0.1,-0.2,"1,240.7","1,513.0",0.4,-0.2,0.0,234.6,5.4,0.1,0.1,1.1,21.6,0.0,-0.6,10.8,-0.2,0.0,0.0,0.0,15.2,0.1,0.0
06/05/2023 - 23,0.2,"2,126.1",812.3,9.8,"4,529.4",5.9,0.4,-0.1,"1,304.2","1,788.7",0.4,-0.2,0.0,656.4,247.6,0.3,0.1,0.7,1.9,0.0,-0.5,12.3,-0.3,0.0,0.0,0.0,29.5,0.0,0.0
06/05/2023 - 24,0.2,"2,139.1",805.5,4.0,"4,508.6",-0.3,0.4,0.0,"1,435.5","1,746.0",0.5,-0.2,0.0,343.4,241.8,0.3,0.2,0.7,10.4,0.0,-0.4,12.2,0.0,0.0,0.0,0.1,28.9,0.1,0.1
06/05/2023 - 25,0.2,"2,159.1",869.9,7.3,"5,993.7",19.0,-0.8,-0.1,"1,496.2","2,173.3",0.7,-0.1,0.1,"8,996.2","1,086.2",2.7,0.2,0.3,4.7,0.2,-0.6,14.7,0.0,0.0,0.0,0.1,35.3,0.2,0.0
06/05/2023 - 26,0.2,"2,197.6",851.9,1.8,"6,019.1",-2.5,-0.9,-0.1,"1,534.3","2,074.6",0.5,-0.2,0.0,"8,964.3","1,093.1",2.6,0.2,0.3,11.6,0.1,-0.4,14.6,-0.1,0.0,0.0,0.0,25.4,0.0,0.0
06/05/2023 - 29,0.5,"2,958.5",765.2,32.9,"9,129.7",28.2,-0.3,0.3,"1,108.1","1,989.4",1.1,0.0,0.2,116.1,1.3,0.0,0.1,0.5,36.8,-0.1,-0.5,12.6,-0.2,0.0,0.0,0.0,44.2,0.0,0.0
06/05/2023 - 30,0.5,"2,861.4",755.9,26.2,"8,988.2",28.5,-0.4,0.3,"1,104.7","1,979.6",1.1,0.1,0.3,56.3,0.9,0.0,0.1,0.6,22.0,-0.1,-0.6,12.6,-0.2,0.0,0.0,0.0,30.7,0.1,0.0
06/14/2023 - 1,0.4,"3,112.6","1,069.5",14.4,"8,670.3",20.5,-0.3,-0.2,907.8,"2,344.3",1.0,0.0,0.0,319.7,10.1,0.1,0.0,1.1,-0.3,-0.1,-0.5,15.0,-0.2,0.0,0.0,0.0,9.1,0.0,0.0
06/14/2023 - 2,0.4,"3,120.9","1,024.7",8.0,"8,670.2",-0.6,-0.5,-0.2,"1,026.9","2,179.5",0.8,0.0,0.0,238.8,3.0,0.1,0.0,1.2,2.1,-0.1,-0.6,14.3,-0.3,0.0,0.0,0.0,8.6,0.0,0.0
06/14/2023 - 3,0.4,"3,102.1","1,080.8",12.7,"8,652.2",20.7,-0.3,-0.2,918.0,"2,346.9",0.9,0.0,0.1,323.8,10.1,0.1,0.0,1.1,0.6,-0.1,-0.6,15.1,-0.2,0.0,0.0,0.0,9.2,0.0,0.0
06/14/2023 - 4,0.4,"3,143.3","1,025.6",8.1,"8,691.8",-0.5,-0.5,-0.1,"1,223.2","2,171.7",0.7,0.0,0.0,234.5,2.9,0.1,0.0,0.9,8.6,-0.1,-0.6,14.1,-0.3,0.0,0.0,0.0,8.3,0.0,0.0
06/14/2023 - 5,0.4,"3,035.0","1,097.7",10.8,"8,549.1",13.1,-0.4,-0.2,804.1,"2,517.9",0.8,-0.1,0.0,400.6,59.4,0.1,0.0,1.1,-0.2,-0.1,-0.6,16.5,-0.3,0.0,0.0,0.0,18.7,0.0,0.0
06/14/2023 - 6,0.4,"3,026.3","1,084.5",4.3,"8,471.1",-1.0,-0.4,-0.2,820.8,"2,483.1",0.9,-0.1,0.0,156.9,39.2,0.1,0.0,0.9,6.2,-0.1,-0.5,16.3,0.0,0.0,0.0,0.1,19.5,0.0,0.1
06/14/2023 - 7,0.3,"2,984.9","1,113.8",8.5,"8,304.3",10.8,-0.1,-0.1,879.0,"2,635.6",0.9,-0.2,0.0,665.3,318.3,0.4,0.0,1.6,0.2,-0.1,-0.6,17.2,-0.2,0.0,0.0,0.0,26.4,0.0,0.0
06/14/2023 - 8,0.3,"3,007.7","1,118.2",1.9,"8,361.8",-2.1,0.0,-0.1,919.6,"2,661.1",0.7,-0.2,0.0,100.6,278.1,0.3,0.0,1.0,1.8,-0.1,-0.6,17.4,-0.1,0.0,0.0,0.0,25.7,0.0,0.0
06/14/2023 - 9,0.3,"2,993.8","1,118.5",8.5,"8,236.6",8.9,-0.1,-0.1,917.2,"2,640.5",0.9,-0.2,0.0,642.3,344.1,0.5,0.0,1.8,0.1,-0.1,-0.6,17.1,-0.2,0.0,0.0,0.0,25.8,0.0,0.0
06/14/2023 - 10,0.4,"3,049.2","1,127.5",2.1,"8,308.7",-2.6,0.0,-0.1,941.4,"2,678.2",0.7,-0.2,0.0,77.5,310.5,0.3,0.1,1.1,11.7,-0.1,-0.5,17.4,-0.3,0.0,0.0,0.0,26.1,0.0,0.0
06/14/2023 - 11,0.3,"2,977.5","1,113.7",8.3,"8,174.6",7.1,0.0,-0.1,941.4,"2,691.8",0.7,-0.2,0.0,611.3,383.0,0.5,0.1,1.9,1.1,-0.1,-0.6,17.5,-0.3,0.0,0.0,0.0,26.7,0.0,0.0
06/14/2023 - 12,0.3,"2,944.6","1,106.5",1.6,"8,020.1",-2.3,-0.1,-0.1,944.6,"2,641.5",0.6,-0.2,0.0,50.4,330.1,0.3,0.0,1.1,14.7,-0.1,-0.8,17.1,-0.3,0.0,0.0,0.0,27.1,0.0,0.0
06/14/2023 - 13,0.3,"2,958.3","1,113.1",8.0,"8,175.0",12.2,-0.2,-0.1,918.2,"2,651.9",0.7,-0.2,0.0,"1,152.3",375.5,0.5,0.1,2.0,0.4,-0.1,-0.7,17.2,-0.3,0.0,0.0,0.0,27.4,0.0,0.0
06/14/2023 - 14,0.3,"2,979.8","1,110.5",1.7,"8,072.1",-2.3,-0.1,-0.1,933.9,"2,659.0",0.6,-0.2,0.0,65.5,322.7,0.3,0.0,1.2,10.7,-0.1,-0.7,17.2,-0.3,0.0,0.0,0.0,26.7,0.0,0.0
06/14/2023 - 16,0.7,"3,588.5",940.9,6.6,"11,335.8",9.6,-0.7,-0.2,"1,108.1","2,494.2",0.9,-0.1,0.0,12.8,3.6,0.0,0.0,0.3,13.5,-0.1,-0.7,16.2,-0.3,0.0,0.0,0.0,18.5,0.0,0.0
06/14/2023 - 19,0.2,"2,174.9",786.6,8.1,"5,027.0",1.3,0.0,-0.4,"1,212.7","1,517.6",0.6,-0.2,0.0,350.8,5.8,0.1,0.1,0.6,-0.2,0.0,-0.4,11.1,0.0,0.0,0.0,0.1,14.5,0.0,0.1
06/14/2023 - 20,0.2,"2,173.4",778.3,4.1,"4,974.8",-2.4,0.0,-0.4,"1,219.2","1,498.7",0.4,-0.2,0.0,230.6,1.5,0.0,0.1,0.5,1.8,0.0,-0.6,11.0,-0.2,0.0,0.0,0.0,14.5,0.0,0.0
06/14/2023 - 21,0.2,"2,141.5",782.9,7.7,"4,969.1",1.6,-0.1,-0.4,"1,214.8","1,529.7",0.4,-0.2,0.0,362.5,5.8,0.1,0.0,0.6,-0.2,0.0,-0.6,11.0,-0.2,0.0,0.0,0.0,14.3,0.0,0.0
06/14/2023 - 22,0.2,"2,173.8",774.9,4.2,"5,018.6",-1.3,0.0,-0.4,"1,222.3","1,503.1",0.3,-0.2,0.0,235.4,8.8,0.1,0.2,1.3,5.3,0.0,-0.8,10.8,-0.2,0.0,0.0,0.0,15.2,0.0,0.0
06/14/2023 - 23,0.2,"2,144.4",817.4,7.9,"4,488.6",6.5,0.1,-0.3,"1,306.7","1,799.5",0.3,-0.2,0.0,766.4,340.5,0.4,0.1,0.4,0.3,0.0,-0.7,12.6,-0.2,0.0,0.0,0.0,36.3,0.0,0.0
06/14/2023 - 24,0.2,"2,154.9",822.7,3.4,"4,453.0",-0.6,0.2,-0.3,"1,310.1","1,794.1",0.2,-0.2,0.0,351.2,331.5,0.4,0.1,0.4,9.4,0.0,-0.6,12.7,-0.3,0.0,0.0,0.0,35.6,0.0,0.0
06/14/2023 - 25,0.2,"2,171.2",830.0,7.0,"5,517.9",11.9,-0.4,-0.3,"1,356.8","1,852.6",0.5,-0.2,0.0,"4,902.5",567.6,1.3,0.1,0.8,1.2,0.1,-0.7,13.1,-0.2,0.0,0.0,0.0,31.5,0.0,0.0
06/14/2023 - 26,0.2,"2,196.6",841.2,1.8,"6,346.7",-1.8,-1.2,-0.2,"1,517.1","2,108.5",0.4,-0.2,0.0,"11,668.1","1,148.9",2.5,0.2,0.2,6.5,0.2,-0.7,14.7,-0.2,0.0,0.0,0.0,20.8,0.0,0.0
06/19/2023 - 1,0.4,"3,171.0","1,081.3",18.6,"8,741.9",25.9,-0.3,-0.3,955.9,"2,319.6",1.0,0.1,0.1,491.8,14.3,0.1,0.1,1.1,0.3,-0.1,-0.7,14.9,-0.2,0.0,0.0,0.0,9.3,0.1,0.0
06/19/2023 - 2,0.4,"3,212.2","1,023.5",11.5,"8,754.1",1.2,-0.3,-0.2,"1,033.2","2,162.8",0.8,0.0,0.0,317.0,5.3,0.1,0.0,1.4,5.8,-0.1,-0.7,13.9,-0.2,0.0,0.0,0.0,7.9,0.0,0.0
06/19/2023 - 3,0.4,"3,202.5","1,087.5",16.0,"8,824.2",21.3,-0.5,-0.3,931.7,"2,356.9",1.1,0.0,0.1,378.4,15.3,0.1,0.0,1.1,0.3,0.0,-0.5,15.3,-0.1,0.0,0.0,0.0,10.8,0.4,0.1
06/19/2023 - 4,0.4,"3,175.3","1,059.7",10.1,"8,793.5",0.1,-0.7,-0.3,872.2,"2,246.8",0.8,0.1,0.0,297.4,4.8,0.1,0.0,1.0,5.5,-0.1,-0.7,14.5,-0.2,0.0,0.0,0.0,12.4,0.0,0.0
06/19/2023 - 5,0.3,"3,002.9","1,107.0",9.3,"8,420.1",8.9,-0.5,-0.3,760.8,"2,569.0",0.9,-0.2,0.0,506.6,84.7,0.1,0.0,1.2,0.5,-0.1,-0.7,17.0,-0.2,0.0,0.0,0.0,24.3,0.0,0.0
06/19/2023 - 6,0.4,"3,057.5","1,131.4",3.0,"8,492.1",-2.5,-0.5,-0.3,768.0,"2,641.0",0.7,-0.2,0.0,167.8,52.8,0.1,0.0,1.3,10.5,-0.1,-0.5,17.6,-0.3,0.0,0.0,0.0,25.1,0.0,0.0
06/19/2023 - 7,0.3,"3,020.4","1,118.8",7.4,"8,398.9",7.7,-0.3,-0.3,830.4,"2,603.3",0.8,-0.2,0.0,554.1,214.2,0.3,0.0,1.3,0.7,-0.1,-0.6,17.2,-0.2,0.0,0.0,0.0,25.8,0.0,0.0
06/19/2023 - 8,0.3,"2,973.9","1,108.0",2.1,"8,339.4",-2.3,-0.5,-0.3,829.9,"2,615.7",0.6,-0.2,0.0,102.0,178.2,0.2,0.0,0.9,17.7,-0.1,-0.7,17.2,-0.3,0.0,0.0,0.0,28.9,0.0,0.0
06/19/2023 - 9,0.4,"3,013.3","1,131.9",7.3,"8,315.8",9.5,-0.2,-0.2,912.7,"2,661.9",0.7,-0.2,0.0,743.7,389.5,0.5,0.0,1.8,0.6,-0.1,-0.6,17.4,-0.3,0.0,0.0,0.0,27.8,0.0,0.0
06/19/2023 - 10,0.3,"2,999.4","1,127.6",2.5,"8,206.1",0.4,-0.3,-0.2,938.0,"2,659.5",0.6,-0.2,0.0,93.4,323.0,0.3,0.1,1.3,15.5,-0.1,-0.8,17.5,-0.3,0.0,0.0,0.0,28.8,0.0,0.0
06/19/2023 - 11,0.3,"3,002.9","1,133.8",6.5,"8,258.5",6.8,-0.3,-0.2,924.5,"2,674.6",0.7,-0.2,0.0,722.0,419.1,0.6,0.1,1.9,0.8,-0.1,-0.7,17.4,-0.3,0.0,0.0,0.0,28.4,0.0,0.0
06/19/2023 - 12,0.3,"2,983.1","1,124.6",2.1,"8,196.9",0.2,-0.1,-0.1,966.3,"2,682.9",0.6,-0.2,0.0,83.6,353.3,0.3,0.1,1.2,7.1,-0.1,-0.6,17.5,-0.3,0.0,0.0,0.0,28.4,0.0,0.0
06/19/2023 - 13,0.3,"3,056.1","1,160.3",6.5,"8,479.7",7.6,0.1,-0.1,948.7,"2,733.1",0.9,-0.2,0.0,723.5,442.9,0.6,0.1,2.4,1.0,-0.1,-0.5,17.8,-0.1,0.0,0.0,0.1,29.1,0.0,0.1
06/19/2023 - 14,0.3,"3,003.1","1,131.7",1.5,"8,262.0",-2.3,-0.1,-0.1,976.4,"2,691.0",0.7,-0.3,0.0,61.9,374.0,0.4,0.1,1.2,5.1,-0.1,-0.8,17.5,-0.2,0.0,0.0,0.0,28.2,0.0,0.0
06/19/2023 - 16,0.7,"3,693.2",958.8,8.0,"11,506.3",12.9,-1.1,-0.2,"1,123.1","2,542.6",1.0,-0.1,0.0,17.1,3.8,0.0,0.0,0.4,13.1,-0.1,-0.8,16.7,-0.2,0.0,0.0,0.0,20.9,0.0,0.0
06/19/2023 - 19,0.2,"2,226.6",798.7,7.7,"5,035.8",2.7,-0.1,-0.4,"1,246.7","1,526.6",0.4,-0.2,0.0,347.0,5.9,0.1,0.0,0.7,0.6,0.0,-0.8,11.2,-0.2,0.0,0.0,0.0,14.7,0.1,0.0
06/19/2023 - 20,0.2,"2,228.3",794.3,4.1,"5,092.4",-3.1,-0.2,-0.4,"1,228.7","1,514.8",0.3,-0.2,0.0,209.6,1.2,0.0,0.0,0.3,8.3,0.0,-0.8,11.2,-0.3,0.0,0.0,0.0,15.8,0.0,0.0
06/19/2023 - 21,0.2,"2,214.9",811.2,7.0,"5,108.0",0.8,-0.2,-0.4,"1,223.6","1,555.0",0.4,-0.2,0.0,334.4,5.9,0.1,0.1,0.4,0.7,0.0,-0.6,11.2,-0.3,0.0,0.0,0.0,14.9,0.0,0.0
06/19/2023 - 22,0.2,"2,208.6",779.3,5.1,"5,016.8",-1.0,-0.2,-0.4,"1,207.8","1,489.9",0.3,-0.2,0.0,221.7,6.6,0.0,0.1,0.8,11.6,0.0,-0.8,10.9,-0.3,0.0,0.0,0.0,16.3,0.1,0.0
06/19/2023 - 23,0.2,"2,148.3",838.6,7.4,"4,531.3",5.5,-0.1,-0.3,"1,305.3","1,815.9",0.3,-0.2,0.0,839.0,373.9,0.4,0.0,0.3,0.9,0.0,-0.8,13.0,-0.3,0.0,0.0,0.0,39.0,0.0,0.0
06/19/2023 - 24,0.2,"2,144.8",829.7,2.8,"4,446.3",-1.8,-0.2,-0.3,"1,296.0","1,781.8",0.2,-0.2,0.0,335.5,350.4,0.4,0.1,0.3,50.9,0.0,-0.7,12.9,-0.3,0.0,0.0,0.0,39.5,0.0,0.0
06/19/2023 - 25,0.2,"2,202.6",873.6,6.3,"6,356.7",24.1,-1.0,-0.2,"1,526.0","2,184.4",0.5,-0.2,0.0,"10,781.9","1,186.0",2.8,0.2,0.4,1.3,0.2,-0.8,14.8,-0.2,0.0,0.0,0.0,51.1,0.0,0.0
06/19/2023 - 26,0.2,"2,237.5",857.6,1.9,"6,320.8",-1.6,-1.0,-0.2,"1,531.7","2,138.6",0.5,-0.2,0.0,"9,955.8","1,175.0",2.6,0.2,0.1,12.3,0.2,-0.6,14.9,0.0,0.0,0.0,0.1,20.5,0.0,0.0
06/26/2023 - 1,0.4,"3,168.0","1,084.8",20.9,"8,716.4",24.4,-0.5,-0.3,975.3,"2,321.5",1.0,0.1,0.1,533.2,23.3,0.2,0.0,1.3,0.7,-0.1,-0.7,15.2,-0.2,0.0,0.0,0.0,11.5,0.0,0.0
06/26/2023 - 2,0.4,"3,154.5","1,026.6",14.7,"8,699.2",0.9,-0.6,-0.3,900.3,"2,176.8",0.8,0.1,0.0,400.8,9.0,0.1,0.0,1.7,3.0,-0.1,-0.6,14.0,-0.2,0.0,0.0,0.0,10.0,0.0,0.0
06/26/2023 - 3,0.4,"3,181.4","1,106.1",21.0,"8,739.6",22.7,-0.6,-0.3,941.4,"2,413.9",1.0,0.0,0.1,526.2,26.3,0.2,0.0,0.9,0.5,-0.1,-0.7,15.6,-0.2,0.0,0.0,0.0,13.6,0.0,0.0
06/26/2023 - 4,0.4,"3,223.2","1,049.9",11.6,"8,716.2",1.2,-0.8,-0.2,946.6,"2,249.2",0.8,0.0,0.1,358.9,6.1,0.1,0.3,2.3,4.8,-0.1,-0.7,14.9,-0.3,0.0,0.0,0.0,12.4,0.0,0.0
06/26/2023 - 5,0.4,"3,070.7","1,151.8",9.4,"8,557.6",7.2,-0.4,-0.3,812.7,"2,719.6",0.8,-0.2,0.0,703.5,206.4,0.2,0.0,1.0,1.7,-0.1,-0.7,17.9,-0.3,0.0,0.0,0.0,30.7,0.0,0.0
06/26/2023 - 6,0.3,"3,083.6","1,149.8",10.6,"8,500.9",-3.2,-0.6,-0.2,823.8,"2,703.4",0.6,-0.3,0.1,109.7,162.4,0.1,0.1,0.8,12.2,-0.1,-0.7,17.8,-0.3,0.0,0.0,0.0,29.4,0.0,0.0
06/26/2023 - 7,0.3,"3,054.3","1,158.0",6.7,"8,532.7",7.0,-0.3,-0.2,936.1,"2,765.1",0.7,-0.2,0.0,912.9,432.7,0.6,0.0,1.6,0.7,-0.1,-0.7,17.9,-0.3,0.0,0.0,0.0,31.0,0.0,0.0
06/26/2023 - 8,0.3,"3,032.1","1,145.2",9.0,"8,413.3",-3.4,-0.5,-0.2,921.7,"2,741.7",0.6,-0.3,0.0,76.4,370.4,0.3,0.1,0.9,8.5,-0.1,-0.7,17.6,-0.3,0.0,0.0,0.0,29.9,0.0,0.0
06/26/2023 - 9,0.3,"3,035.8","1,153.7",7.2,"8,418.7",7.7,-0.4,-0.2,960.3,"2,771.5",0.7,-0.2,0.0,885.9,463.6,0.6,0.3,3.3,3.0,-0.1,-0.7,17.7,-0.3,0.0,0.0,0.0,30.9,0.0,0.0
06/26/2023 - 10,0.3,"3,058.7","1,159.3",7.7,"8,404.6",-3.7,-0.3,-0.2,952.2,"2,746.2",0.8,-0.3,0.1,55.9,403.9,0.4,0.1,1.0,9.5,-0.1,-0.5,17.9,-0.1,0.0,0.0,0.0,30.5,0.0,0.1
06/26/2023 - 11,0.3,"3,031.0","1,151.7",5.8,"8,462.6",6.2,-0.4,-0.2,945.2,"2,746.2",0.7,-0.2,0.0,868.8,490.6,0.7,0.1,1.9,0.6,-0.1,-0.7,17.8,-0.2,0.0,0.0,0.0,31.4,0.0,0.0
06/26/2023 - 12,0.3,"3,048.6","1,157.3",9.8,"8,446.4",-3.2,-0.4,-0.1,951.5,"2,741.8",0.6,-0.3,0.1,70.3,418.9,0.4,0.2,1.0,15.3,-0.1,-0.8,17.9,-0.2,0.0,0.0,0.0,30.0,0.0,0.0
06/26/2023 - 13,0.3,"3,045.8","1,151.9",6.7,"8,487.0",8.2,-0.2,-0.2,949.4,"2,790.5",0.8,-0.2,0.0,902.5,483.8,0.7,0.1,2.1,1.5,-0.1,-0.8,17.8,-0.2,0.0,0.0,0.0,31.0,0.0,0.0
06/26/2023 - 14,0.3,"3,106.7","1,166.5",9.9,"8,498.4",-2.5,-0.2,-0.1,966.4,"2,815.3",0.6,-0.3,0.0,41.1,425.7,0.4,0.1,1.1,11.3,-0.1,-0.7,18.0,-0.3,0.0,0.0,0.0,30.6,0.0,0.0
06/26/2023 - 16,0.7,"3,517.3",928.4,18.3,"11,066.9",12.4,-1.1,-0.3,"1,169.5","2,533.0",0.9,-0.1,0.1,18.1,5.7,0.0,0.0,0.0,6.1,-0.1,-0.7,16.5,-0.3,0.0,0.0,0.0,19.7,0.0,0.0
06/26/2023 - 19,0.2,"2,192.1",792.2,27.6,"4,883.5",2.3,-0.4,-0.4,"1,180.2","1,477.1",0.5,-0.2,0.1,320.9,6.9,0.1,5.9,0.6,6.0,0.0,-0.8,11.0,-0.3,0.0,0.0,0.0,15.8,0.4,0.0
06/26/2023 - 20,0.2,"2,173.6",781.8,9.7,"4,875.1",-3.2,-0.5,-0.5,"1,181.8","1,478.6",0.2,-0.2,0.0,196.5,0.7,0.0,0.0,0.1,4.5,0.0,-0.7,11.0,-0.3,0.0,0.0,0.0,17.2,0.1,0.0
06/26/2023 - 21,0.2,"2,203.4",803.1,17.9,"4,960.8",0.5,-0.5,-0.4,"1,201.0","1,531.9",0.3,-0.2,0.1,340.3,7.1,0.1,0.0,0.2,1.0,0.0,-0.7,11.3,-0.3,0.0,0.0,0.0,16.2,0.1,0.0
06/26/2023 - 22,0.2,"2,254.0",802.4,14.9,"5,010.4",-1.9,-0.4,-0.3,"1,241.1","1,521.8",0.3,-0.2,0.1,225.9,4.3,0.0,0.2,0.5,14.3,0.0,-0.7,11.3,-0.3,0.0,0.0,0.0,16.5,0.0,0.0
06/26/2023 - 23,0.2,"2,203.1",851.8,14.8,"4,501.3",2.5,-0.3,-0.3,"1,282.9","1,815.0",0.5,-0.2,0.0,672.1,257.1,0.2,0.0,0.1,0.8,0.0,-0.5,13.2,-0.1,0.0,0.0,0.0,38.4,0.0,0.1
