Site Name,FCR IN FLO
Isco Quantity,Sample Event
Label,Sample Event
Units,SU
Resolution, 0.1 
Significant Digits,0

3/22/2021 3:12:00 PM,0
3/22/2021 5:56:00 PM,0
3/22/2021 8:38:00 PM,0
3/22/2021 11:22:00 PM,0
3/23/2021 2:07:00 AM,0
3/23/2021 4:53:00 AM,0
3/23/2021 7:39:00 AM,0
3/23/2021 10:26:00 AM,0
3/23/2021 1:14:00 PM,0
3/23/2021 4:02:00 PM,0
3/23/2021 6:46:00 PM,0
3/23/2021 9:26:00 PM,0
3/24/2021 12:07:00 AM,0
3/24/2021 2:49:00 AM,0
3/24/2021 5:29:00 AM,0
3/24/2021 8:10:00 AM,0
3/24/2021 10:51:00 AM,0
3/24/2021 1:32:00 PM,0
3/24/2021 4:15:00 PM,0
3/24/2021 7:01:00 PM,0
3/24/2021 9:46:00 PM,0
3/25/2021 12:31:00 AM,0
3/25/2021 3:17:00 AM,0
3/25/2021 6:05:00 AM,0
3/25/2021 8:54:00 AM,0
3/25/2021 11:46:00 AM,0
3/25/2021 2:32:00 PM,0
3/25/2021 5:08:00 PM,0
3/25/2021 7:47:00 PM,0
3/25/2021 10:27:00 PM,0
3/26/2021 12:55:00 AM,0
3/26/2021 3:16:00 AM,0
3/26/2021 5:38:00 AM,0
3/26/2021 8:02:00 AM,0
3/26/2021 10:26:00 AM,0
3/26/2021 12:52:00 PM,0
3/26/2021 3:20:00 PM,0
3/26/2021 5:50:00 PM,0
3/26/2021 8:19:00 PM,0
3/26/2021 10:52:00 PM,0
3/27/2021 1:25:00 AM,0
3/27/2021 3:59:00 AM,0
3/27/2021 6:33:00 AM,0
3/27/2021 9:09:00 AM,0
3/27/2021 11:45:00 AM,0
3/27/2021 2:21:00 PM,0
3/27/2021 4:32:00 PM,0
3/27/2021 6:52:00 PM,0
3/27/2021 9:14:00 PM,0
3/27/2021 11:36:00 PM,0
3/28/2021 1:58:00 AM,0
3/28/2021 4:16:00 AM,0
3/28/2021 6:16:00 AM,0
3/28/2021 8:23:00 AM,0
3/28/2021 10:31:00 AM,0
3/28/2021 12:36:00 PM,0
3/28/2021 2:41:00 PM,0
3/28/2021 4:42:00 PM,0
3/28/2021 6:45:00 PM,0
3/28/2021 8:48:00 PM,0
3/28/2021 10:52:00 PM,0
3/29/2021 12:57:00 AM,0
3/29/2021 3:01:00 AM,0
3/29/2021 5:05:00 AM,0
3/29/2021 7:09:00 AM,0
3/29/2021 9:15:00 AM,0
3/29/2021 11:21:00 AM,0
3/29/2021 1:27:00 PM,0
3/29/2021 3:34:00 PM,0
3/29/2021 5:41:00 PM,0
3/29/2021 7:49:00 PM,0
3/29/2021 9:57:00 PM,0
3/30/2021 12:06:00 AM,0
3/30/2021 2:15:00 AM,0
3/30/2021 4:25:00 AM,0
3/30/2021 6:35:00 AM,0
3/30/2021 8:45:00 AM,0
3/30/2021 10:57:00 AM,0
3/30/2021 1:11:00 PM,0
3/30/2021 3:26:00 PM,0
3/30/2021 5:42:00 PM,0
3/30/2021 7:57:00 PM,0
3/30/2021 10:12:00 PM,0
3/31/2021 12:27:00 AM,0
3/31/2021 2:44:00 AM,0
3/31/2021 5:00:00 AM,0
3/31/2021 7:16:00 AM,0
3/31/2021 9:29:00 AM,0
3/31/2021 11:24:00 AM,0
3/31/2021 1:18:00 PM,0
3/31/2021 3:11:00 PM,0
3/31/2021 5:07:00 PM,0
3/31/2021 7:04:00 PM,0
3/31/2021 9:01:00 PM,0
3/31/2021 10:59:00 PM,0
4/1/2021 12:59:00 AM,0
4/1/2021 2:59:00 AM,0
4/1/2021 5:02:00 AM,0
4/1/2021 7:03:00 AM,0
4/1/2021 9:05:00 AM,0
4/1/2021 11:09:00 AM,0
4/1/2021 1:12:00 PM,0
4/1/2021 3:16:00 PM,0
4/1/2021 5:20:00 PM,0
4/1/2021 7:24:00 PM,0
4/1/2021 9:30:00 PM,0
4/1/2021 11:35:00 PM,0
4/2/2021 1:41:00 AM,0
4/2/2021 3:49:00 AM,0
4/2/2021 5:57:00 AM,0
4/2/2021 8:06:00 AM,0
4/2/2021 10:16:00 AM,0
4/2/2021 12:27:00 PM,0
4/2/2021 2:39:00 PM,0
4/2/2021 4:52:00 PM,0
4/2/2021 7:06:00 PM,0
4/2/2021 9:21:00 PM,0
4/2/2021 11:36:00 PM,0
4/3/2021 1:53:00 AM,0
4/3/2021 4:10:00 AM,0
4/3/2021 6:28:00 AM,0
4/3/2021 8:47:00 AM,0
4/3/2021 11:06:00 AM,0
4/3/2021 1:27:00 PM,0
4/3/2021 3:49:00 PM,0
4/3/2021 6:12:00 PM,0
4/3/2021 8:36:00 PM,0
4/3/2021 10:58:00 PM,0
4/4/2021 1:21:00 AM,0
4/4/2021 3:45:00 AM,0
4/4/2021 6:11:00 AM,0
4/4/2021 8:38:00 AM,0
4/4/2021 11:06:00 AM,0
4/4/2021 1:35:00 PM,0
4/4/2021 4:05:00 PM,0
4/4/2021 6:35:00 PM,0
4/4/2021 9:05:00 PM,0
4/4/2021 11:36:00 PM,0
4/5/2021 2:08:00 AM,0
4/5/2021 4:41:00 AM,0
4/5/2021 7:14:00 AM,0
4/5/2021 9:49:00 AM,0
4/5/2021 12:27:00 PM,0
4/5/2021 3:05:00 PM,0
4/5/2021 5:44:00 PM,0
4/5/2021 8:23:00 PM,0
4/5/2021 11:01:00 PM,0
4/6/2021 1:40:00 AM,0
4/6/2021 4:21:00 AM,0
4/6/2021 7:03:00 AM,0
4/6/2021 9:45:00 AM,0
4/6/2021 12:28:00 PM,0
4/6/2021 3:14:00 PM,0
4/6/2021 6:00:00 PM,0
4/6/2021 8:47:00 PM,0
4/6/2021 11:35:00 PM,0
4/7/2021 2:24:00 AM,0
4/7/2021 5:14:00 AM,0
4/7/2021 8:04:00 AM,0
4/7/2021 10:57:00 AM,0
4/7/2021 1:51:00 PM,0
4/7/2021 4:47:00 PM,0
4/7/2021 7:45:00 PM,0
4/7/2021 10:42:00 PM,0
4/8/2021 1:40:00 AM,0
4/8/2021 4:38:00 AM,0
4/8/2021 7:38:00 AM,0
4/8/2021 10:39:00 AM,0
4/8/2021 1:44:00 PM,0
4/8/2021 4:50:00 PM,0
4/8/2021 7:54:00 PM,0
4/8/2021 10:46:00 PM,0
4/9/2021 1:42:00 AM,0
4/9/2021 4:39:00 AM,0
4/9/2021 7:36:00 AM,0
4/9/2021 10:34:00 AM,0
4/9/2021 1:34:00 PM,0
4/9/2021 4:36:00 PM,0
4/9/2021 7:39:00 PM,0
4/9/2021 10:41:00 PM,0
4/10/2021 1:45:00 AM,0
4/10/2021 4:49:00 AM,0
4/10/2021 7:54:00 AM,0
4/10/2021 11:00:00 AM,0
4/10/2021 2:09:00 PM,0
4/10/2021 5:16:00 PM,0
4/10/2021 7:51:00 PM,0
4/10/2021 10:28:00 PM,0
4/11/2021 12:33:00 AM,0
4/11/2021 2:46:00 AM,0
4/11/2021 5:06:00 AM,0
4/11/2021 7:29:00 AM,0
4/11/2021 9:54:00 AM,0
4/11/2021 12:20:00 PM,0
4/11/2021 2:50:00 PM,0
4/11/2021 5:21:00 PM,0
4/11/2021 7:52:00 PM,0
4/11/2021 10:24:00 PM,0
4/12/2021 12:57:00 AM,0
4/12/2021 3:31:00 AM,0
4/12/2021 6:07:00 AM,0
4/12/2021 8:44:00 AM,0
4/12/2021 11:23:00 AM,0
4/12/2021 2:04:00 PM,0
4/12/2021 4:48:00 PM,0
4/12/2021 7:33:00 PM,0
4/12/2021 10:20:00 PM,0
4/13/2021 1:08:00 AM,0
4/13/2021 3:58:00 AM,0
4/13/2021 6:49:00 AM,0
4/13/2021 9:42:00 AM,0
4/13/2021 12:36:00 PM,0
4/13/2021 3:33:00 PM,0
4/13/2021 6:30:00 PM,0
4/13/2021 9:30:00 PM,0
4/14/2021 12:32:00 AM,0
4/14/2021 3:36:00 AM,0
4/14/2021 6:41:00 AM,0
4/14/2021 9:47:00 AM,0
4/14/2021 12:56:00 PM,0
4/14/2021 4:10:00 PM,0
4/14/2021 7:18:00 PM,0
4/14/2021 10:18:00 PM,0
4/15/2021 1:14:00 AM,0
4/15/2021 4:11:00 AM,0
4/15/2021 7:10:00 AM,0
4/15/2021 10:11:00 AM,0
4/15/2021 1:14:00 PM,0
4/15/2021 4:18:00 PM,0
4/15/2021 7:24:00 PM,0
4/15/2021 10:35:00 PM,0
4/16/2021 1:49:00 AM,0
4/16/2021 5:08:00 AM,0
4/16/2021 8:29:00 AM,0
4/16/2021 11:51:00 AM,0
4/16/2021 7:13:00 PM,0
4/16/2021 10:56:00 PM,0
4/17/2021 2:40:00 AM,0
4/17/2021 6:26:00 AM,0
4/17/2021 10:13:00 AM,0
4/17/2021 2:04:00 PM,0
4/17/2021 5:55:00 PM,0
4/17/2021 9:48:00 PM,0
4/18/2021 1:43:00 AM,0
4/18/2021 5:37:00 AM,0
4/18/2021 9:32:00 AM,0
4/18/2021 1:31:00 PM,0
4/18/2021 5:33:00 PM,0
4/18/2021 9:34:00 PM,0
4/19/2021 1:37:00 AM,0
4/19/2021 5:19:00 AM,0
4/19/2021 8:57:00 AM,0
4/19/2021 12:41:00 PM,0
4/19/2021 4:31:00 PM,0
4/19/2021 8:22:00 PM,0
4/20/2021 12:15:00 AM,0
4/20/2021 4:09:00 AM,0
4/20/2021 8:05:00 AM,0
