"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:11:28","19:15:26","CO2",0.022,0.94,27.15,0.128,"BVR","50",2023-05-08,""
2,"2001-12-31","19:23:30","19:27:29","CO2",0.019,0.95,28.8,0.11,"BVR","50",2023-05-08,""
1,"2001-12-31","19:11:28","19:15:26","CH4",0.001,0.98,27.15,0.006,"BVR","50",2023-05-08,""
2,"2001-12-31","19:23:30","19:27:29","CH4",0.001,0.99,28.8,0.006,"BVR","50",2023-05-08,""
