"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:47","19:10:46","CO2",-0.032,0.98,25,-0.188,"FCR","50",2023-05-16,""
2,"2001-12-31","19:13:12","19:17:11","CO2",-0.032,0.98,25.78,-0.188,"FCR","50",2023-05-16,""
1,"2001-12-31","19:06:47","19:10:46","CH4",0.002,0.99,25,0.012,"FCR","50",2023-05-16,""
2,"2001-12-31","19:13:12","19:17:11","CH4",0.002,0.97,25.78,0.012,"FCR","50",2023-05-16,""
