"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:07:10","19:11:09","CO2",0.098,0.96,25.97,0.574,"FCR","50",2023-10-24,"14:03"
2,"2001-12-31","19:15:59","19:19:58","CO2",0.314,0.98,26.86,1.834,"FCR","50",2023-10-24,"14:03"
1,"2001-12-31","19:07:10","19:11:09","CH4",0,0.94,25.97,0,"FCR","50",2023-10-24,"14:03"
2,"2001-12-31","19:15:59","19:19:58","CH4",0,0.98,26.86,0,"FCR","50",2023-10-24,"14:03"
