"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:10:59","19:14:58","CO2",0.12,0.95,31.68,0.69,"FCR","50",2023-07-24,""
2,"2001-12-31","19:19:51","19:23:50","CO2",0.068,0.94,32.47,0.39,"FCR","50",2023-07-24,""
3,"2001-12-31","19:25:34","19:29:33","CO2",0.055,0.89,32.84,0.315,"FCR","50",2023-07-24,""
1,"2001-12-31","19:10:59","19:14:58","CH4",0.004,0.95,31.68,0.023,"FCR","50",2023-07-24,""
2,"2001-12-31","19:19:51","19:23:50","CH4",0.002,0.94,32.47,0.011,"FCR","50",2023-07-24,""
3,"2001-12-31","19:25:34","19:29:33","CH4",0.002,0.88,32.84,0.011,"FCR","50",2023-07-24,""
