"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:15:38","19:19:37","CO2",0.314,0.92,20.43,1.874,"FCR","50",2023-10-17,"13:47"
2,"2001-12-31","19:22:51","19:26:50","CO2",0.416,0.94,20.97,2.479,"FCR","50",2023-10-17,"13:47"
1,"2001-12-31","19:15:38","19:19:37","CH4",0,0.91,20.43,0,"FCR","50",2023-10-17,"13:47"
2,"2001-12-31","19:22:51","19:26:50","CH4",0.001,0.94,20.97,0.006,"FCR","50",2023-10-17,"13:47"
