"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:10:38","19:14:37","CO2",-0.021,0.91,39.06,-0.118,"FCR","50",2023-09-05,"13:37"
2,"2001-12-31","19:17:29","19:21:28","CO2",-0.021,0.92,39.57,-0.118,"FCR","50",2023-09-05,"13:37"
1,"2001-12-31","19:10:38","19:14:37","CH4",0.001,0.94,39.06,0.006,"FCR","50",2023-09-05,"13:37"
2,"2001-12-31","19:17:29","19:21:28","CH4",0.001,0.98,39.57,0.006,"FCR","50",2023-09-05,"13:37"
