"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:06:22","19:10:21","CO2",0.174,0.98,23.05,1.029,"FCR","50",2023-11-06,"12:35"
2,"2001-12-31","19:12:30","19:16:29","CO2",0.267,0.96,23.99,1.575,"FCR","50",2023-11-06,"12:35"
3,"2001-12-31","19:18:21","19:22:20","CO2",0.369,0.98,24.4,2.173,"FCR","50",2023-11-06,"12:35"
1,"2001-12-31","19:06:22","19:10:21","CH4",0,0.94,23.05,0,"FCR","50",2023-11-06,"12:35"
2,"2001-12-31","19:12:30","19:16:29","CH4",0.001,0.94,23.99,0.006,"FCR","50",2023-11-06,"12:35"
3,"2001-12-31","19:18:21","19:22:20","CH4",0.001,0.98,24.4,0.006,"FCR","50",2023-11-06,"12:35"
