"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:07:42","19:11:41","CO2",-0.093,1,35.9,-0.527,"FCR","50",2023-06-26,""
2,"2001-12-31","19:15:32","19:19:30","CO2",-0.08,0.99,36.31,-0.453,"FCR","50",2023-06-26,""
1,"2001-12-31","19:07:42","19:11:41","CH4",0.004,1,35.9,0.023,"FCR","50",2023-06-26,""
2,"2001-12-31","19:15:32","19:19:30","CH4",0.004,0.99,36.31,0.023,"FCR","50",2023-06-26,""
