"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:52","19:08:51","CO2",-0.072,0.99,25.48,-0.423,"FCR","50",2023-06-14,""
2,"2001-12-31","19:14:00","19:17:59","CO2",-0.074,0.97,27.08,-0.432,"FCR","50",2023-06-14,""
1,"2001-12-31","19:04:52","19:08:51","CH4",0.001,0.98,25.48,0.006,"FCR","50",2023-06-14,""
2,"2001-12-31","19:14:00","19:17:59","CH4",0.001,0.98,27.08,0.006,"FCR","50",2023-06-14,""
