"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:08:06","19:12:05","CO2",-0.044,0.99,35.45,-0.25,"FCR","50",2023-07-31,""
2,"2001-12-31","19:16:25","19:20:24","CO2",-0.05,0.99,36.95,-0.283,"FCR","50",2023-07-31,""
1,"2001-12-31","19:08:06","19:12:05","CH4",0.006,1,35.45,0.034,"FCR","50",2023-07-31,""
2,"2001-12-31","19:16:25","19:20:24","CH4",0.007,0.99,36.95,0.04,"FCR","50",2023-07-31,""
