"Num","Date","Start","End","Gas","Slope","R2","Ta","Flux","Reservoir","Site","Date_real","Time"
1,"2001-12-31","19:04:00","19:07:59","CO2",-0.042,0.96,26.01,-0.246,"FCR","50",2023-06-05,"10:30"
2,"2001-12-31","19:09:18","19:13:17","CO2",-0.065,0.95,27.3,-0.379,"FCR","50",2023-06-05,"10:30"
1,"2001-12-31","19:04:00","19:07:59","CH4",0.001,0.96,26.01,0.006,"FCR","50",2023-06-05,"10:30"
2,"2001-12-31","19:09:18","19:13:17","CH4",0.003,0.96,27.3,0.017,"FCR","50",2023-06-05,"10:30"
