ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3-Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
01/31/2020 - 9,0.4,"3,084.7","1,097.7",24.7,"8,791.6",10.6,2.1,1.8,"1,168.9","2,387.4",1.6,0.0,0.2,30.6,36.6,0.0,0.1,0.8,3.4,0.1,0.0,14.4,0.0,0.0,0.0,0.1,15.1,0.0,0.0
01/31/2020 - 10,0.4,"3,081.4","1,116.7",47.9,"8,957.9",20.3,2.0,1.2,"1,190.4","2,402.4",2.2,0.1,0.2,298.0,83.6,0.2,0.1,1.5,0.9,0.1,0.1,14.6,0.0,0.0,0.0,0.0,16.4,0.0,0.0
01/31/2020 - 11,0.4,"3,042.6","1,096.3",51.4,"8,828.4",24.5,2.0,1.2,"1,178.4","2,392.3",2.3,0.1,0.2,306.1,88.2,0.2,0.2,1.4,1.0,0.1,-0.2,14.4,0.0,0.0,0.0,0.0,16.5,0.0,0.0
01/31/2020 - 12,0.4,"3,064.9","1,091.8",8.8,"8,801.9",7.2,1.9,1.8,"1,166.4","2,371.2",1.5,0.0,0.2,19.4,37.2,0.0,0.2,0.8,8.7,0.1,-0.2,14.4,0.0,0.0,0.0,0.1,15.1,0.0,0.0
01/31/2020 - 13,0.4,"3,020.6","1,098.5",46.6,"8,829.9",23.0,1.9,1.2,"1,182.5","2,396.6",2.2,0.1,0.2,295.5,83.6,0.2,0.2,1.4,1.0,0.1,0.0,14.4,0.0,0.0,0.0,0.0,16.5,0.0,0.0
01/31/2020 - 14,0.4,"3,170.9","1,131.9",10.8,"9,048.6",11.1,2.3,1.4,"1,231.6","2,459.9",1.6,0.0,0.1,30.1,40.5,0.1,0.1,1.2,10.5,0.1,-0.1,14.8,0.0,0.0,0.0,0.0,15.6,0.0,0.0
01/31/2020 - 15,0.5,"3,288.6",787.7,38.8,"10,416.6",8.1,1.8,1.0,830.4,"1,856.2",2.1,0.1,0.1,20.4,1.7,0.0,0.1,0.0,0.6,0.0,-0.1,10.9,0.0,0.0,0.0,0.0,11.0,0.0,0.0
01/31/2020 - 16,0.5,"3,312.1",790.0,23.4,"10,431.2",18.2,2.1,1.0,838.4,"1,852.2",1.9,0.1,0.3,16.7,0.3,0.0,0.1,0.0,2.9,0.0,-0.1,10.8,0.0,0.0,0.0,0.0,10.8,0.0,0.0
01/31/2020 - 17,0.4,"3,221.4","1,110.2",181.0,"10,738.7",22.5,3.0,1.2,860.3,"2,164.5",4.4,0.4,0.4,897.6,30.6,0.2,0.2,0.2,1.5,0.1,0.0,12.8,0.0,0.0,0.0,0.0,15.8,0.1,0.0
01/31/2020 - 18,0.4,"3,234.0","1,102.9",24.1,"10,595.1",15.6,3.3,1.2,840.2,"2,151.7",1.9,0.1,0.2,501.2,30.3,0.2,0.1,0.0,8.7,0.0,-0.2,12.7,0.0,0.0,0.0,0.0,15.5,0.0,0.0
02/29/2020 - 1,0.4,"2,936.0","1,042.6",64.6,"8,861.7",20.8,2.1,1.1,"1,037.8","2,240.8",2.5,0.2,0.2,319.3,36.9,0.1,0.1,1.4,1.2,0.1,0.0,13.4,0.0,0.0,0.0,0.1,14.5,0.0,0.0
02/29/2020 - 2,0.4,"2,974.6","1,047.2",8.9,"8,854.1",5.1,2.2,1.2,"1,055.1","2,241.7",1.6,0.0,0.1,70.3,21.6,0.1,0.1,1.1,6.2,0.1,0.1,13.4,0.0,0.0,0.0,0.0,13.9,0.0,0.0
02/29/2020 - 3,0.4,"2,981.0","1,053.5",54.9,"8,990.7",14.8,2.2,1.1,"1,052.3","2,272.5",2.4,0.1,0.1,308.3,36.6,0.1,0.1,1.4,0.9,0.1,0.1,13.4,0.0,0.0,0.0,0.0,14.6,0.0,0.0
02/29/2020 - 4,0.4,"2,951.1","1,034.4",19.6,"8,837.1",3.0,2.0,1.1,"1,035.4","2,209.0",1.8,0.1,0.1,102.5,21.7,0.1,0.1,1.1,14.2,0.1,0.0,13.3,0.0,0.0,0.0,0.0,14.3,0.0,0.0
02/29/2020 - 5,0.4,"2,994.4","1,061.7",55.7,"8,944.1",15.7,2.1,1.1,"1,054.1","2,267.9",2.5,0.1,0.1,313.4,36.9,0.1,0.1,1.7,0.7,0.1,-0.1,13.5,0.0,0.0,0.0,0.0,14.7,0.0,0.0
02/29/2020 - 6,0.4,"2,965.2","1,037.7",13.4,"8,916.8",3.7,2.0,1.1,"1,032.6","2,208.7",1.7,0.1,0.1,103.4,21.1,0.1,0.1,1.2,3.3,0.1,0.1,13.3,0.0,0.0,0.0,0.0,14.1,0.0,0.0
02/29/2020 - 7,0.4,"2,952.9","1,047.4",54.9,"8,877.2",16.6,2.1,1.1,"1,041.4","2,248.8",2.4,0.1,0.1,315.7,37.3,0.1,0.1,1.6,1.1,0.1,0.0,13.4,0.0,0.0,0.0,0.0,14.7,0.0,0.0
02/29/2020 - 8,0.4,"2,974.3","1,031.8",15.6,"8,922.0",6.6,2.3,1.2,"1,052.0","2,218.7",1.7,0.1,0.2,114.2,21.4,0.1,0.1,1.2,5.3,0.1,0.0,13.3,0.0,0.0,0.0,0.0,14.1,0.0,0.0
02/29/2020 - 9,0.4,"2,946.6","1,039.9",52.1,"8,934.8",15.3,2.0,1.1,"1,042.1","2,237.6",2.3,0.1,0.1,314.1,37.6,0.1,0.1,1.5,0.8,0.1,-0.1,13.4,0.0,0.0,0.0,0.0,14.5,0.0,0.0
02/29/2020 - 10,0.4,"2,975.9","1,044.4",10.4,"8,853.2",6.4,2.2,1.1,"1,041.2","2,247.8",1.6,0.0,0.1,86.8,21.0,0.0,0.1,1.0,6.8,0.1,0.2,13.2,0.0,0.0,0.0,0.0,14.9,0.0,0.0
02/29/2020 - 11,0.4,"2,977.0","1,046.5",60.1,"8,923.7",17.4,2.1,1.1,"1,044.7","2,252.8",2.4,0.1,0.1,311.6,36.6,0.1,0.1,1.5,0.9,0.1,-0.2,13.4,0.0,0.0,0.0,0.0,14.6,0.0,0.0
02/29/2020 - 12,0.4,"2,964.7","1,033.7",16.8,"8,775.9",5.2,2.1,1.1,"1,032.4","2,205.0",1.7,0.0,0.1,107.3,20.9,0.1,0.1,1.5,4.7,0.1,-0.1,13.3,0.0,0.0,0.0,0.0,14.2,0.0,0.0
02/29/2020 - 13,0.4,"2,955.6","1,048.2",60.3,"8,898.7",17.4,2.2,1.0,"1,041.5","2,266.5",2.5,0.1,0.2,347.1,38.4,0.1,0.1,1.7,1.0,0.1,0.0,13.4,0.0,0.0,0.0,0.0,14.6,0.1,0.0
02/29/2020 - 14,0.4,"3,022.6","1,052.6",17.8,"8,933.8",4.7,2.2,1.2,"1,057.4","2,235.2",3.2,0.1,0.1,88.8,22.5,0.1,0.1,1.2,4.9,0.1,0.0,13.3,0.0,0.0,0.0,0.0,14.9,0.0,0.0
02/29/2020 - 15,0.5,"3,174.5",766.7,46.5,"10,376.2",8.3,1.4,0.8,786.7,"1,807.3",2.4,0.1,0.1,45.0,3.8,0.0,0.0,0.5,0.9,0.0,0.0,10.6,0.0,0.0,0.0,0.0,11.1,0.1,0.0
02/29/2020 - 16,0.5,"3,233.9",769.2,6.5,"10,385.6",10.4,1.8,0.9,790.0,"1,806.5",1.8,0.1,0.1,3.3,0.5,0.0,0.0,0.1,15.3,0.0,-0.1,10.6,0.0,0.0,0.0,0.0,11.2,0.0,0.0
02/29/2020 - 17,0.5,"3,158.5","1,086.0",264.8,"10,976.2",27.7,2.2,1.0,825.3,"2,104.1",6.8,0.6,0.5,"1,202.3",35.0,0.4,0.2,0.3,1.6,0.1,-0.1,12.5,0.0,0.0,0.0,0.0,17.0,0.2,0.0
02/29/2020 - 18,0.4,"3,245.8","1,080.7",9.8,"10,776.8",10.2,2.8,1.1,824.2,"2,120.2",1.9,0.1,0.2,529.2,32.1,0.2,0.1,0.3,21.0,0.0,0.1,12.3,0.0,0.0,0.0,0.0,14.3,0.0,0.0
03/24/2020 - 29,1.2,"3,220.7",916.7,"1,023.3","11,176.1",55.4,1.1,0.8,"1,015.4","2,329.4",18.4,1.4,1.0,"1,241.1",175.3,0.7,0.8,2.2,8.9,0.2,-0.2,14.5,0.0,0.0,0.1,0.0,33.3,1.4,0.0
03/24/2020 - 30,1.1,"3,201.9",890.0,909.1,"11,073.3",50.6,1.2,0.8,980.1,"2,279.3",15.5,1.3,0.9,"1,129.2",151.3,0.6,0.6,2.0,7.6,0.1,-0.2,14.2,0.0,0.0,0.1,0.0,31.0,1.3,0.0
03/30/2020 - 1,0.4,"3,074.7","1,055.9",59.6,"8,949.1",16.0,2.0,1.0,991.8,"2,260.5",2.4,0.2,0.2,397.7,27.2,0.1,0.2,1.5,2.5,0.1,0.0,13.6,0.0,0.0,0.0,0.0,13.2,0.1,0.0
03/30/2020 - 2,0.4,"3,055.7","1,030.7",20.9,"8,989.0",1.5,2.0,1.0,961.7,"2,228.0",1.6,0.1,0.1,130.8,1.5,0.0,0.1,0.9,4.2,0.1,0.1,13.4,0.0,0.0,0.0,0.0,12.3,0.0,0.0
03/30/2020 - 3,0.4,"3,043.1","1,047.1",60.1,"8,898.3",15.6,2.1,1.0,958.0,"2,248.7",2.3,0.2,0.2,398.8,27.7,0.1,0.1,1.3,0.9,0.1,-0.1,13.5,0.0,0.0,0.0,0.0,13.0,0.1,0.0
03/30/2020 - 4,0.4,"3,049.0","1,030.7",21.1,"8,806.8",1.1,2.0,1.0,972.2,"2,233.7",1.6,0.1,0.1,128.7,2.8,0.0,0.1,1.3,4.8,0.1,-0.1,13.3,0.0,0.0,0.0,0.0,11.4,0.0,0.0
03/30/2020 - 5,0.4,"3,057.0","1,054.0",56.1,"9,038.3",15.3,2.3,1.1,"1,008.2","2,259.2",2.3,0.1,0.2,397.5,37.3,0.1,0.1,1.7,0.7,0.1,-0.1,13.5,0.0,0.0,0.0,0.0,14.3,0.0,0.0
03/30/2020 - 6,0.4,"3,078.4","1,045.6",24.1,"9,045.9",1.9,2.2,1.1,"1,014.2","2,233.7",1.6,0.1,0.2,111.2,2.0,0.0,0.1,1.1,9.8,0.1,0.1,13.5,0.0,0.0,0.0,0.0,12.9,0.0,0.0
03/30/2020 - 7,0.4,"3,030.6","1,050.1",56.4,"8,996.1",13.2,2.2,1.1,"1,030.3","2,257.3",2.2,0.1,0.2,456.6,62.9,0.1,0.1,2.0,0.8,0.1,-0.1,13.5,0.0,0.0,0.0,0.0,15.1,0.0,0.0
03/30/2020 - 8,0.4,"2,989.8","1,034.0",25.1,"8,889.2",2.5,2.1,1.1,"1,010.8","2,226.5",1.7,0.1,0.2,177.8,21.3,0.0,0.1,1.3,5.6,0.1,0.0,13.3,0.0,0.0,0.0,0.0,13.9,0.4,0.0
03/30/2020 - 9,0.4,"3,038.1","1,051.4",65.1,"8,964.7",10.9,1.8,1.1,"1,020.0","2,247.6",2.2,0.1,0.1,499.1,72.6,0.2,0.1,2.0,0.7,0.1,0.0,13.5,0.0,0.0,0.0,0.0,15.3,0.0,0.0
03/30/2020 - 10,0.4,"3,046.3","1,052.7",24.6,"9,021.6",0.8,2.3,1.1,"1,024.5","2,248.8",1.7,0.0,0.3,106.5,34.4,0.1,0.0,1.2,6.3,0.1,0.1,13.4,0.1,0.0,0.0,0.0,14.4,0.0,0.0
03/30/2020 - 11,0.4,"3,045.0","1,062.0",58.0,"9,066.1",14.9,2.1,1.1,"1,033.5","2,287.4",2.3,0.2,0.1,736.8,122.4,0.3,0.1,2.2,1.1,0.1,-0.1,13.6,0.0,0.0,0.0,0.0,16.5,0.1,0.0
03/30/2020 - 12,0.4,"3,056.2","1,056.1",33.0,"8,972.2",3.5,2.2,1.1,"1,029.8","2,265.2",-5.5,0.1,0.2,297.5,81.4,0.1,0.1,1.6,4.7,0.1,0.0,13.5,0.0,0.0,0.0,0.0,15.5,0.0,0.0
03/30/2020 - 13,0.4,"3,048.3","1,092.7",64.1,"8,996.4",18.2,2.2,1.1,"1,056.6","2,486.2",2.2,0.2,0.1,"1,247.1",251.2,0.7,0.1,2.5,1.2,0.1,0.1,14.4,0.1,0.0,0.0,0.0,19.3,0.1,0.0
03/30/2020 - 14,0.4,"3,029.7","1,085.5",23.4,"8,886.1",0.7,2.2,1.1,"1,051.9","2,439.2",1.6,0.0,0.2,129.1,190.9,0.5,0.1,1.3,20.9,0.1,0.1,14.1,0.0,0.0,0.0,0.0,18.6,0.0,0.0
03/30/2020 - 19,0.2,"2,129.7",704.9,118.2,"5,816.5",12.5,1.2,1.0,"1,217.4","1,405.1",2.2,0.3,0.2,505.9,26.6,0.1,0.1,0.3,1.1,0.1,-0.1,8.9,0.0,0.0,0.0,0.0,18.3,0.2,0.0
03/30/2020 - 20,0.2,"2,164.7",701.7,25.9,"5,659.5",3.6,1.1,1.2,"1,217.3","1,386.8",1.1,0.1,0.1,105.0,1.3,0.0,0.1,0.1,2.8,0.1,0.0,8.9,0.0,0.0,0.0,0.0,16.5,0.0,0.0
03/30/2020 - 21,0.2,"2,203.0",706.4,116.2,"5,694.4",17.4,1.3,1.1,"1,239.7","1,410.2",2.2,0.2,0.2,522.7,28.3,0.1,0.2,0.5,17.6,0.1,-0.1,9.1,0.0,0.0,0.0,0.0,18.4,0.2,0.0
03/30/2020 - 22,0.2,"2,231.7",701.3,26.6,"5,610.1",3.9,1.3,1.1,"1,240.0","1,396.2",1.1,0.1,0.2,125.6,2.4,0.0,0.1,0.4,21.5,0.1,0.0,8.9,0.0,0.0,0.0,0.0,16.0,0.0,0.0
03/30/2020 - 23,0.2,"2,160.0",728.2,95.2,"5,840.8",12.6,1.4,1.1,"1,282.3","1,469.4",1.9,0.2,0.2,609.3,61.3,0.1,0.1,0.4,9.5,0.1,0.0,9.3,0.0,0.0,0.0,0.0,20.8,0.2,0.0
03/30/2020 - 24,0.2,"2,196.7",728.0,34.5,"5,762.1",-0.1,1.1,1.0,"1,266.6","1,439.0",1.2,0.0,0.1,199.0,9.3,0.0,0.1,0.2,8.0,0.1,-0.1,9.2,0.0,0.0,0.0,0.0,18.3,0.1,0.0
03/30/2020 - 25,0.2,"2,179.6",741.4,93.5,"5,879.3",10.9,1.3,1.0,"1,289.0","1,507.7",2.0,0.2,0.2,859.7,215.9,0.4,0.1,2.0,8.2,0.1,0.0,9.6,0.0,0.0,0.0,0.0,25.4,0.3,0.0
03/30/2020 - 26,0.2,"2,195.0",740.7,29.5,"5,778.9",-0.3,1.2,1.1,"1,303.0","1,508.4",1.1,0.0,0.1,157.8,147.0,0.2,0.1,0.8,12.2,0.1,0.1,9.6,0.0,0.0,0.0,0.0,22.7,0.1,0.0
03/30/2020 - 27,0.2,"2,164.8",749.2,88.4,"5,810.2",10.6,1.2,1.0,"1,278.6","1,522.3",2.0,0.2,0.2,968.7,280.1,0.5,0.1,0.5,5.6,0.1,0.1,9.8,0.0,0.0,0.0,0.0,27.5,0.2,0.0
03/30/2020 - 28,0.2,"2,170.1",744.9,24.0,"5,725.3",-0.9,1.1,1.0,"1,285.4","1,513.0",1.2,0.0,0.1,248.4,216.7,0.3,0.0,0.2,7.3,0.1,0.0,9.7,0.0,0.0,0.0,0.0,24.7,0.1,0.0
04/10/2020 - 3,0.4,"3,226.3","1,063.3",48.7,"9,024.9",13.1,2.1,1.1,"1,021.3","2,288.4",2.1,0.1,0.2,315.5,28.7,0.1,0.2,1.9,44.0,0.1,0.2,14.0,0.0,0.0,0.1,0.0,25.4,0.4,0.0
04/10/2020 - 4,0.4,"3,251.8","1,069.1",36.0,"9,043.3",4.7,2.1,1.1,"1,028.4","2,295.7",1.9,0.1,0.2,204.0,18.4,0.1,0.2,2.0,46.0,0.1,-0.1,13.8,0.0,0.0,0.1,0.0,17.5,0.3,0.0
04/10/2020 - 7,0.4,"3,062.5","1,057.2",44.1,"8,976.7",12.4,2.1,1.1,"1,025.3","2,276.4",2.0,0.1,0.2,530.9,51.8,0.1,0.2,2.1,22.7,0.1,0.0,13.8,0.0,0.0,0.0,0.0,20.2,0.4,0.0
04/10/2020 - 8,0.4,"3,119.2","1,056.1",20.9,"8,898.5",0.5,2.0,1.1,"1,046.0","2,268.6",1.6,0.1,0.2,78.2,9.7,0.0,0.1,1.3,22.1,0.1,-0.1,13.6,0.0,0.0,0.0,0.0,17.1,0.3,0.0
04/13/2020 - 3,0.6,"2,630.2","1,004.1",688.4,"8,304.3",30.9,1.9,0.8,"1,025.1","2,085.3",12.5,1.2,0.8,842.2,39.4,0.4,0.4,1.5,21.0,0.1,-0.1,13.5,0.0,0.0,0.0,0.0,56.5,0.9,0.0
04/13/2020 - 4,0.4,"2,741.3",981.2,44.1,"7,776.2",3.3,2.4,0.9,992.1,"2,053.1",1.7,0.2,0.2,79.4,13.6,0.1,0.1,1.1,12.1,0.1,-0.1,12.5,0.0,0.0,0.0,0.0,14.4,0.4,0.0
04/13/2020 - 7,0.5,"2,902.5","1,040.6",269.9,"8,514.7",32.3,1.9,0.9,969.2,"2,205.5",5.8,0.5,0.4,551.5,33.8,0.2,0.2,1.8,12.3,0.1,0.0,13.5,0.0,0.0,0.0,0.0,18.9,0.6,0.0
04/13/2020 - 8,0.4,"2,987.9","1,040.9",33.4,"8,410.5",3.9,2.3,1.0,966.9,"2,204.6",1.6,0.1,0.2,57.6,4.6,0.0,0.7,0.9,11.5,0.1,-0.1,13.2,0.0,0.0,0.0,0.0,13.5,0.4,0.0
04/13/2020 - 13,0.4,"3,037.7","1,089.8",54.8,"9,048.5",17.4,2.1,1.1,"1,055.2","2,349.7",2.4,0.2,0.1,"1,197.5",228.3,0.5,0.1,2.3,11.9,0.1,0.0,14.1,0.0,0.0,0.0,0.0,20.2,0.4,0.0
04/13/2020 - 14,0.4,"3,085.6","1,083.6",22.8,"8,911.8",2.0,2.2,1.1,"1,066.8","2,354.5",1.7,0.0,0.2,255.1,138.7,0.2,0.1,1.5,10.8,0.1,0.0,14.0,0.0,0.0,0.0,0.0,18.0,0.3,0.0
04/20/2020 - 3,0.4,"2,745.7",971.4,154.6,"8,035.9",15.2,2.1,0.9,961.1,"2,043.3",3.5,0.3,0.3,317.5,26.7,0.1,0.1,1.2,10.3,0.1,0.1,12.6,0.0,0.0,0.0,0.0,17.5,0.4,0.0
04/20/2020 - 4,0.4,"2,785.5",969.6,30.1,"8,018.3",0.6,2.3,0.9,971.8,"2,039.3",1.5,0.1,0.1,43.0,1.8,0.0,0.1,0.7,14.8,0.1,0.0,12.4,0.0,0.0,0.0,0.0,14.5,0.3,0.0
04/20/2020 - 7,0.4,"2,993.2","1,072.2",104.0,"8,880.3",12.5,2.3,1.0,"1,016.4","2,287.8",2.7,0.2,0.2,406.0,67.8,0.1,0.1,1.5,11.9,0.1,0.0,13.9,0.0,0.0,0.0,0.0,20.9,0.4,0.0
04/20/2020 - 8,0.3,"2,961.6","1,051.4",20.5,"8,694.7",1.3,2.1,1.0,997.2,"2,246.7",1.6,0.0,0.1,44.6,32.2,0.0,0.1,0.9,13.5,0.1,-0.2,13.6,0.0,0.0,0.0,0.0,19.0,0.3,0.0
04/20/2020 - 20,0.3,"3,033.3","1,111.6",52.8,"8,884.0",15.0,1.8,1.0,"1,066.6","2,487.3",2.2,0.1,0.1,"1,485.5",459.6,1.0,0.2,2.0,14.2,0.1,0.1,15.2,0.1,0.0,0.0,0.0,31.9,0.4,0.0
04/20/2020 - 14,0.3,"3,043.8","1,099.3",25.8,"8,801.0",3.4,2.0,1.1,"1,066.9","2,476.4",1.6,0.0,0.1,172.4,407.2,0.7,0.2,1.1,19.2,0.1,-0.1,15.0,0.1,0.0,0.0,0.0,23.5,0.4,0.0
04/20/2020 - 29,1.1,"2,365.4",850.0,"1,356.7","8,290.4",70.3,0.6,0.9,"1,270.4","1,928.8",23.4,1.9,1.2,"2,162.4",280.6,0.9,0.8,1.7,16.9,0.2,-0.2,13.0,0.0,0.0,0.0,0.1,46.4,2.3,0.0
04/20/2020 - 30,0.9,"2,372.9",812.7,979.7,"7,864.1",53.1,0.7,0.9,"1,196.7","1,807.2",18.7,1.5,1.0,"1,726.4",215.7,0.7,0.6,1.3,12.9,0.2,-0.3,11.9,0.0,0.0,0.0,0.0,35.6,1.7,0.0
04/27/2020 - 1,0.4,"2,703.1",946.4,96.7,"7,829.7",7.7,1.8,0.9,960.1,"1,999.1",2.6,0.2,0.2,290.4,26.1,0.1,0.1,1.2,13.9,0.1,-0.1,12.4,0.0,0.0,0.0,0.0,14.8,0.4,0.0
04/27/2020 - 2,0.3,"2,731.6",942.7,27.4,"7,643.4",1.7,2.1,0.9,967.1,"2,001.9",1.5,0.1,0.3,73.4,7.7,0.0,0.2,0.7,9.7,0.1,0.1,12.3,0.0,0.0,0.0,0.0,12.9,0.3,0.0
04/27/2020 - 3,0.4,"2,735.1",960.2,98.8,"7,842.7",13.4,2.0,0.9,971.9,"2,029.8",2.5,0.2,0.2,312.1,26.6,0.1,0.1,1.0,12.7,0.1,0.0,12.5,0.0,0.0,0.0,0.0,15.3,0.4,0.0
04/27/2020 - 4,0.4,"2,715.4",938.4,29.1,"7,752.3",0.6,1.9,0.9,961.7,"1,989.9",1.5,0.1,0.2,89.7,6.3,0.0,0.1,0.6,11.3,0.1,0.0,12.3,0.0,0.0,0.0,0.0,14.0,0.3,0.0
04/27/2020 - 5,0.4,"2,739.8",968.2,88.2,"7,946.3",13.9,2.0,0.8,967.8,"2,046.0",2.4,0.2,0.2,350.2,28.1,0.1,0.1,1.0,9.9,0.1,0.1,12.5,0.0,0.0,0.0,0.0,14.5,0.4,0.0
04/27/2020 - 6,0.3,"2,748.1",956.1,33.4,"7,768.9",2.7,2.1,0.9,966.0,"2,020.1",1.5,0.1,0.1,88.7,5.8,0.0,0.1,0.7,10.1,0.1,0.0,12.3,0.0,0.0,0.0,0.0,13.1,0.4,0.0
04/27/2020 - 7,0.4,"2,896.8","1,034.9",72.6,"8,427.4",12.4,2.2,0.9,"1,004.6","2,206.1",2.2,0.2,0.2,471.7,79.5,0.2,0.1,1.3,13.0,0.1,0.0,13.5,0.0,0.0,0.0,0.0,20.1,0.4,0.0
04/27/2020 - 8,0.3,"2,882.0","1,024.2",21.6,"8,288.9",2.1,2.1,0.9,994.3,"2,193.4",1.5,0.1,0.1,97.3,50.9,0.1,0.1,0.8,12.5,0.1,0.0,13.3,0.0,0.0,0.0,0.0,16.7,0.3,0.0
04/27/2020 - 9,0.3,"3,060.8","1,105.9",48.5,"8,981.9",12.1,1.8,1.0,"1,065.3","2,403.6",2.0,0.1,0.1,"1,211.9",267.1,0.5,0.1,1.8,15.1,0.1,0.1,14.7,0.1,0.0,0.0,0.0,21.9,0.3,0.0
04/27/2020 - 10,0.3,"3,041.1","1,100.5",16.0,"8,810.6",1.4,1.9,1.0,"1,058.0","2,397.0",1.5,0.0,0.1,122.8,221.2,0.3,0.1,1.0,13.2,0.1,0.0,14.4,0.0,0.0,0.0,0.0,20.1,0.3,0.0
04/27/2020 - 11,0.3,"3,027.2","1,084.9",44.7,"8,759.4",13.2,2.0,1.0,"1,055.8","2,363.8",1.9,0.1,0.1,981.8,240.1,0.4,0.2,1.7,16.9,0.1,0.1,14.2,0.1,0.0,0.0,0.0,20.9,0.4,0.0
04/27/2020 - 12,0.4,"3,019.4","1,082.6",23.1,"8,682.0",3.7,2.0,1.0,"1,046.3","2,357.5",1.5,0.0,0.1,161.9,199.3,0.3,0.1,1.1,10.8,0.1,0.0,14.1,0.0,0.0,0.0,0.0,19.0,0.4,0.0
04/27/2020 - 13,0.3,"3,034.8","1,097.4",46.0,"8,687.1",20.4,1.8,1.0,"1,057.1","2,413.4",2.1,0.1,0.2,"1,249.6",353.7,0.7,0.2,1.8,13.9,0.1,-0.1,14.7,0.1,0.0,0.0,0.0,26.8,0.4,0.0
