ICP-MS Data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26-Aug,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nick,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7Li (STDR),23Na (STDR),24Mg (STDR),27Al (STDR),29Si (STDR),31P (STDR),34S (STDR),35Cl (STDR),39K (STDR),44Ca (STDR),47Ti (STDR),51V (STDR),52Cr (STDR),54Fe (STDR),55Mn (STDR),59Co (STDR),60Ni (STDR),65Cu (STDR),66Zn (STDR),75As (STDR),78Se (STDR),88Sr (STDR),95Mo (STDR),107Ag (STDR),111Cd (STDR),120Sn (STDR),138Ba (STDR),208Pb (STDR),238U (STDR)
19   05/14/2020,0.2,"1,904.4",651.6,52.9,"5,051.0",7.7,-0.9,-0.5,"1,119.8","1,394.9",0.8,0.0,0.2,233.3,39.6,0.1,0.1,0.6,1.7,0.1,0.2,9.5,0.0,0.0,0.0,0.2,18.3,0.1,0.0
20   05/14/2020,0.2,"1,929.9",651.5,34.0,"5,062.2",3.1,-0.8,-0.5,"1,130.7","1,391.7",0.6,0.0,0.2,149.0,31.7,0.1,0.1,0.4,13.8,0.1,0.2,9.5,0.0,0.0,0.0,0.2,18.3,0.0,0.0
21   05/14/2020,0.2,"1,889.9",645.6,37.3,"5,035.8",6.4,-1.0,-0.5,"1,112.7","1,389.3",0.7,0.0,0.2,233.9,43.1,0.1,0.1,0.4,1.3,0.1,0.2,9.5,0.0,0.0,0.0,0.2,18.3,0.1,0.0
22   05/14/2020,0.2,"1,935.5",655.4,24.7,"5,099.8",1.2,-1.0,-0.5,"1,130.7","1,393.3",0.5,0.0,0.1,77.6,31.0,0.0,0.1,0.4,8.5,0.1,0.4,9.5,0.0,0.0,0.0,0.2,18.0,0.0,0.0
23   05/14/2020,0.2,"1,918.7",659.7,48.3,"5,109.2",6.0,-1.0,-0.6,"1,117.1","1,396.4",0.7,0.0,0.2,290.4,59.7,0.1,0.2,0.5,1.7,0.1,0.3,9.7,0.0,0.0,0.0,0.1,19.0,0.1,0.0
24   05/14/2020,0.2,"1,914.4",654.3,23.3,"5,066.7",1.2,-1.0,-0.5,"1,124.9","1,398.2",0.5,0.0,0.2,76.2,40.6,0.0,0.1,0.4,14.4,0.1,0.3,9.5,0.0,0.0,0.0,0.2,19.6,0.0,0.0
25   05/14/2020,0.2,"1,935.0",700.0,36.1,"5,326.0",13.5,-1.1,-0.5,"1,194.6","1,586.8",0.7,0.0,0.1,"1,632.4",552.1,0.9,0.2,0.4,2.4,0.1,0.2,11.0,0.0,0.0,0.0,0.2,37.6,0.1,0.0
26   05/14/2020,0.2,"2,023.9",712.0,34.7,"5,283.3",1.8,-1.3,-0.4,"1,270.7","1,620.4",0.5,-0.1,0.2,44.0,651.4,0.9,0.2,0.5,25.6,0.1,0.2,11.3,0.0,0.0,0.0,0.2,41.3,0.1,0.0
27   05/14/2020,0.2,"1,983.5",735.6,31.5,"5,512.7",18.2,-1.3,-0.5,"1,241.4","1,718.3",0.6,0.0,0.2,"5,307.8",863.9,1.2,0.2,0.4,3.3,0.1,0.2,12.1,0.1,0.0,0.0,0.2,49.3,0.1,0.0
28   05/14/2020,0.2,"2,002.8",744.1,24.4,"5,583.8",3.3,-1.2,-0.4,"1,282.9","1,791.4",0.5,0.0,0.2,"7,904.1","1,042.9",1.5,0.2,0.2,16.6,0.2,0.2,12.6,0.1,0.0,0.0,0.1,58.0,0.0,0.0
3   05/18/2020,0.5,"2,462.5",860.4,44.1,"7,087.2",9.3,-0.1,-0.6,900.9,"2,038.7",1.0,0.1,0.2,308.4,20.2,0.1,0.1,0.8,23.2,0.0,0.1,13.3,0.0,0.0,0.0,0.1,14.0,0.1,0.0
4   05/18/2020,0.4,"2,625.7",870.0,48.1,"7,087.3",6.8,-0.1,-0.4,"1,030.6","2,116.2",0.7,0.0,0.3,128.4,26.5,0.1,0.4,4.2,68.4,0.0,0.2,13.4,0.0,0.0,0.0,0.2,15.2,0.4,0.0
7   05/18/2020,0.4,"2,570.4",928.2,38.4,"7,331.2",23.8,-0.4,-0.6,918.4,"2,251.1",1.0,0.1,0.2,"1,001.6",171.2,0.3,0.2,1.3,12.8,0.1,0.0,14.6,0.0,0.0,0.0,0.1,20.3,0.1,0.0
8   05/18/2020,0.4,"2,619.6",941.3,33.4,"7,369.4",3.9,-0.4,-0.3,928.5,"2,283.4",0.6,0.0,0.3,80.8,159.8,0.3,0.2,0.7,24.2,0.0,0.1,14.8,0.0,0.0,0.0,0.1,21.9,0.1,0.0
13   05/18/2020,0.4,"2,799.6","1,045.5",35.2,"8,274.5",19.6,-0.5,-0.4,"1,010.8","2,643.2",1.0,0.1,0.2,"3,421.1",626.7,1.4,0.2,2.0,7.9,0.1,0.0,17.4,0.1,0.0,0.0,0.1,30.6,0.1,0.0
14   05/18/2020,0.4,"2,760.4","1,033.6",26.2,"8,143.5",6.6,-0.6,-0.4,"1,003.3","2,636.2",0.7,0.0,0.1,"2,963.0",624.9,1.4,0.2,0.6,22.6,0.1,-0.1,17.3,0.1,0.0,0.0,0.1,29.9,0.1,0.0
3   05/25/2020,0.5,"2,165.9",819.9,196.9,"6,702.8",19.4,0.0,-0.7,857.0,"1,895.0",3.6,0.4,0.4,440.7,29.8,0.2,0.2,0.7,1.9,0.0,0.0,12.7,0.0,0.0,0.0,0.2,17.1,0.4,0.0
4   05/25/2020,0.4,"2,160.1",795.8,31.8,"6,548.0",5.3,0.0,-0.7,863.7,"1,860.9",0.8,0.1,0.2,77.3,21.2,0.1,0.2,0.7,10.2,0.0,0.0,12.5,0.0,0.0,0.0,0.1,15.7,0.0,0.0
7   05/25/2020,0.5,"2,437.3",919.4,150.9,"7,199.1",22.6,-0.3,-0.6,904.1,"2,207.2",2.9,0.3,0.3,944.7,241.6,0.7,0.2,1.1,3.0,0.1,0.0,14.7,0.0,0.0,0.0,0.1,24.2,0.2,0.0
8   05/25/2020,0.4,"2,406.4",901.3,22.9,"7,179.7",4.4,-0.3,-0.6,894.8,"2,189.7",0.6,0.0,0.1,420.0,243.5,0.6,0.2,0.4,6.9,0.0,0.0,14.7,0.0,0.0,0.0,0.1,22.3,0.0,0.0
13   05/25/2020,0.4,"2,730.5","1,039.2",75.9,"8,113.7",20.2,-0.7,-0.5,991.7,"2,631.8",1.7,0.2,0.2,"4,208.0",647.6,1.5,0.2,1.8,1.7,0.1,0.0,17.6,0.1,0.0,0.0,0.1,31.8,0.1,0.0
14   05/25/2020,0.4,"2,714.8","1,039.8",29.9,"8,038.6",12.7,-0.7,-0.5,992.7,"2,652.9",1.0,0.1,0.2,"4,344.6",667.2,1.5,0.2,0.4,7.2,0.1,0.0,17.7,0.1,0.0,0.0,0.1,32.4,0.0,0.0
15   05/25/2020,0.5,"1,925.7",614.9,265.1,"5,899.1",15.4,-0.9,-0.7,984.3,"1,424.4",4.3,0.4,0.4,422.4,32.5,0.2,0.2,0.5,3.2,0.0,0.0,10.1,0.0,0.0,0.0,0.1,18.2,0.6,0.0
16   05/25/2020,0.4,"1,968.1",604.6,26.7,"5,767.4",4.6,-0.8,-0.7,971.8,"1,401.7",0.6,0.0,0.3,54.8,1.1,0.0,0.1,0.2,6.1,0.0,0.1,9.7,0.0,0.0,0.0,0.1,13.7,0.1,0.0
17   05/25/2020,0.8,"2,569.9","1,067.7",850.9,"9,994.4",46.2,0.8,-0.6,896.0,"2,367.3",17.7,1.9,1.2,"1,314.6",39.8,0.7,0.6,0.9,5.1,0.1,-0.2,16.3,0.0,0.0,0.1,0.1,28.3,0.9,0.0
18   05/25/2020,0.5,"2,620.5","1,013.9",29.2,"9,349.3",12.0,0.9,-0.6,788.8,"2,336.4",0.9,0.3,0.2,276.4,24.9,0.3,0.2,0.2,9.3,0.0,0.0,15.3,0.0,0.0,0.0,0.1,17.3,0.1,0.0
29   05/25/2020,1.0,"1,914.8",721.3,"1,062.6","6,680.9",43.5,-0.9,-0.8,"1,067.1","1,650.6",20.0,1.5,1.1,"1,569.7",159.7,0.7,0.6,3.6,6.8,0.1,-0.2,12.1,0.0,0.0,0.0,0.2,37.0,1.6,0.0
3   06/03/2020,0.5,"2,297.2",835.0,87.6,"7,204.4",11.7,-0.3,-0.6,878.4,"1,947.7",1.6,0.2,0.2,395.2,22.1,0.1,0.2,0.5,1.5,0.0,0.0,13.1,0.0,0.0,0.0,0.1,16.1,0.1,0.0
4   06/03/2020,0.4,"2,259.1",802.4,29.1,"6,880.9",3.6,-0.3,-0.6,873.9,"1,859.3",0.6,0.0,0.2,60.5,2.8,0.0,0.1,0.6,19.2,0.0,-0.1,12.6,0.0,0.0,0.0,0.1,15.0,0.0,0.0
7   06/03/2020,0.4,"2,316.0",893.4,123.8,"7,173.2",23.7,-0.2,-0.6,882.1,"2,132.9",2.4,0.3,0.3,968.5,249.7,0.6,0.2,1.1,2.0,0.1,0.0,14.2,0.0,0.0,0.0,0.1,23.5,0.1,0.0
8   06/03/2020,0.4,"2,368.2",895.7,22.0,"7,094.3",3.2,-0.3,-0.6,889.5,"2,159.0",0.6,0.0,0.2,343.2,260.9,0.6,0.2,0.5,12.5,0.0,0.0,14.4,0.0,0.0,0.0,0.1,21.6,0.0,0.0
13   06/03/2020,0.3,"2,724.1","1,054.5",56.4,"8,138.2",41.5,-1.2,-0.5,"1,008.3","2,781.9",1.5,0.3,0.2,"7,336.8",821.5,1.9,0.2,1.9,1.6,0.2,0.0,19.2,0.2,0.0,0.0,0.1,39.4,0.1,0.0
14   06/03/2020,0.4,"2,788.1","1,064.5",30.2,"8,239.2",25.1,-1.1,-0.5,"1,018.8","2,784.3",0.8,0.2,0.2,"6,761.9",803.0,1.8,0.2,0.4,9.4,0.2,0.1,19.0,0.2,0.0,0.0,0.1,37.1,0.0,0.0
19   06/04/2020,0.3,"1,757.9",639.6,47.8,"4,636.9",3.7,-1.2,-0.7,"1,078.1","1,326.0",0.8,0.1,0.2,201.1,29.6,0.1,0.1,0.7,9.4,0.1,0.1,9.1,0.0,0.0,0.0,0.1,19.2,0.1,0.0
20   06/04/2020,0.2,"1,751.2",632.5,26.2,"4,604.3",1.3,-1.1,-0.7,"1,081.2","1,301.3",0.5,0.1,0.2,93.0,27.3,0.1,0.1,0.5,6.2,0.1,0.1,9.0,0.0,0.0,0.0,0.1,18.2,0.0,0.0
21   06/04/2020,0.2,"1,773.2",625.1,46.7,"4,554.8",15.3,-1.2,-0.7,"1,032.0","1,337.0",0.8,0.1,0.2,198.6,21.1,0.1,0.1,0.4,1.4,0.1,0.1,9.1,0.0,0.0,0.0,0.1,16.1,0.1,0.0
22   06/04/2020,0.2,"1,774.4",610.5,26.2,"4,477.8",1.0,-1.3,-0.7,"1,021.3","1,271.7",0.5,0.0,0.2,95.8,17.1,0.1,0.1,0.3,13.4,0.0,0.0,8.8,0.0,0.0,0.0,0.1,15.9,0.0,0.0
23   06/04/2020,0.2,"1,766.1",640.9,45.7,"4,637.5",8.0,-1.3,-0.7,"1,073.8","1,373.3",0.8,0.1,0.1,206.8,40.6,0.1,0.1,0.3,1.3,0.1,0.1,9.4,0.0,0.0,0.0,0.1,18.9,0.1,0.0
24   06/04/2020,0.2,"1,765.6",630.9,21.9,"4,570.2",0.7,-1.3,-0.7,"1,058.4","1,340.7",0.4,0.0,0.1,61.1,35.6,0.0,0.1,0.3,8.6,0.1,0.1,9.4,0.0,0.0,0.0,0.1,19.0,0.0,0.0
25   06/04/2020,0.2,"1,924.6",723.8,37.0,"5,524.4",18.0,-1.7,-0.6,"1,209.2","1,781.4",0.7,0.1,0.2,"6,460.0",971.4,1.7,0.2,0.3,1.8,0.2,0.0,12.4,0.1,0.0,0.0,0.1,56.7,0.1,0.0
26   06/04/2020,0.2,"1,936.5",721.6,16.4,"5,420.6",3.7,-1.7,-0.6,"1,202.9","1,787.9",0.5,0.0,0.1,"6,228.5",958.4,1.6,0.2,0.1,18.7,0.2,0.1,12.4,0.1,0.0,0.0,0.1,55.2,0.0,0.0
27   06/04/2020,0.2,"1,933.8",724.7,29.7,"5,621.5",24.1,-1.7,-0.6,"1,228.3","1,821.9",0.7,0.1,0.1,"9,368.1","1,079.2",1.7,0.2,0.3,1.3,0.2,0.0,12.7,0.1,0.0,0.0,0.0,63.0,0.1,0.0
28   06/04/2020,0.2,"1,950.0",726.2,17.7,"5,546.5",8.4,-1.6,-0.6,"1,223.6","1,811.1",0.5,0.1,0.1,"9,252.6","1,075.5",1.6,0.2,0.1,13.7,0.3,0.0,12.8,0.1,0.0,0.0,0.0,65.1,0.0,0.0
3   06/08/2020,0.4,"2,343.4",876.5,59.5,"7,361.5",12.2,-0.2,-0.7,848.7,"2,012.7",1.3,0.2,0.2,431.4,24.3,0.1,0.1,0.6,1.7,0.0,0.0,13.6,0.0,0.0,0.0,0.0,16.2,0.1,0.0
4   06/08/2020,0.4,"2,389.1",865.1,18.5,"7,282.4",3.3,-0.2,-0.6,878.8,"2,001.3",0.6,0.0,0.1,75.4,9.9,0.0,0.2,1.0,6.6,0.0,0.1,13.3,0.0,0.0,0.0,0.0,15.0,0.0,0.0
7   06/08/2020,0.4,"2,564.0",993.8,67.8,"7,713.5",20.3,-0.7,-0.6,967.4,"2,516.6",1.5,0.3,0.2,"3,113.6",606.9,1.6,0.2,1.5,4.2,0.1,0.1,16.9,0.0,0.0,0.0,0.0,31.8,0.1,0.0
8   06/08/2020,0.5,"2,684.4",986.8,64.2,"7,624.1",3.5,-0.6,-0.6,"1,112.0","2,502.7",0.8,0.2,0.1,"2,772.0",608.4,1.6,0.3,0.5,23.7,0.1,0.1,16.8,0.1,0.0,0.0,0.1,30.1,0.1,0.0
13   06/08/2020,0.4,"2,767.6","1,074.7",65.6,"8,308.2",40.9,-1.0,-0.6,"1,036.9","2,795.8",1.5,0.3,0.1,"6,882.4",798.1,1.8,0.2,1.9,1.9,0.2,0.0,18.9,0.2,0.0,0.0,0.1,38.7,0.1,0.0
14   06/08/2020,0.3,"2,708.5","1,040.2",23.9,"8,040.8",25.1,-1.1,-0.5,"1,008.0","2,712.6",0.8,0.2,0.1,"6,580.6",778.3,1.7,0.2,0.4,15.4,0.2,0.0,18.5,0.2,0.0,0.0,0.0,37.9,0.0,0.0
15   06/08/2020,0.5,"1,947.1",664.7,264.7,"5,731.8",17.5,-1.1,-0.7,"1,126.1","1,512.2",4.4,0.4,0.4,477.4,40.9,0.2,0.3,2.4,4.2,0.1,0.1,10.6,0.0,0.0,0.0,0.0,19.7,0.5,0.0
16   06/08/2020,0.4,"1,963.8",640.6,25.7,"5,553.8",4.5,-1.0,-0.7,"1,084.0","1,451.9",0.5,0.1,0.1,58.7,1.8,0.0,0.1,0.2,17.1,0.0,0.2,10.1,0.0,0.0,0.0,0.0,15.6,0.0,0.0
29   06/08/2020,0.9,"1,871.6",704.8,804.2,"6,297.5",35.5,-1.1,-0.7,"1,086.9","1,561.9",15.6,1.2,0.8,"1,311.6",133.5,0.6,0.5,1.4,107.8,0.1,-0.1,11.5,0.0,0.0,0.0,0.1,33.2,1.3,0.0
30   06/08/2020,0.9,"1,869.2",716.8,899.8,"6,366.1",37.7,-1.2,-0.7,"1,111.7","1,586.3",18.1,1.4,1.0,"1,427.1",156.8,0.6,0.6,1.5,94.5,0.1,-0.3,11.8,0.0,0.0,0.0,0.1,38.0,1.5,0.0
1   06/12/2020,0.4,"2,270.7",807.7,40.1,"6,667.4",10.3,-0.7,-0.7,944.4,"1,875.5",0.9,0.1,0.2,348.7,19.2,0.1,0.1,0.7,2.1,0.0,0.0,12.6,0.0,0.0,0.0,0.0,15.5,0.1,0.0
2   06/12/2020,0.4,"2,281.0",793.5,17.6,"6,625.0",4.0,-0.7,-0.7,963.9,"1,850.9",0.6,0.0,0.1,122.5,4.5,0.0,0.1,0.6,10.0,0.0,0.0,12.5,0.0,0.0,0.0,0.0,15.0,0.0,0.0
3   06/12/2020,0.5,"2,257.7",802.7,42.0,"6,675.0",11.1,-0.7,-0.7,956.6,"1,865.0",0.9,0.1,0.2,351.2,19.2,0.1,0.1,0.7,5.1,0.0,0.0,12.7,0.0,0.0,0.0,0.1,15.5,0.1,0.0
4   06/12/2020,0.5,"2,289.1",802.2,16.7,"6,690.3",2.9,-0.6,-0.7,969.7,"1,863.6",0.6,0.0,0.1,84.7,4.1,0.0,0.1,0.7,10.1,0.0,0.0,12.6,0.0,0.0,0.0,0.1,15.2,0.0,0.0
5   06/12/2020,0.4,"2,289.7",848.8,76.9,"6,802.6",16.4,-0.4,-0.7,920.9,"1,987.3",1.5,0.2,0.2,540.8,39.8,0.1,0.2,0.8,3.5,0.0,0.1,13.3,0.0,0.0,0.0,0.1,18.3,0.1,0.0
6   06/12/2020,0.4,"2,235.4",823.1,22.0,"6,627.9",3.6,-0.3,-0.7,881.0,"1,947.4",0.6,0.0,0.1,98.8,23.7,0.0,0.2,0.5,13.0,0.0,0.0,13.1,0.0,0.0,0.0,0.1,17.9,0.0,0.0
7   06/12/2020,0.4,"2,418.6",939.1,74.4,"7,255.3",24.5,-0.6,-0.7,920.0,"2,337.0",1.6,0.2,0.2,"2,352.4",478.7,1.2,0.3,1.3,2.8,0.1,0.0,15.7,0.0,0.0,0.0,0.1,28.6,0.2,0.0
8   06/12/2020,0.4,"2,474.5",944.8,34.5,"7,348.1",4.0,-0.6,-0.6,935.0,"2,389.1",0.7,0.1,0.1,"2,116.0",522.7,1.3,0.2,0.3,12.7,0.1,-0.1,16.0,0.0,0.0,0.0,0.0,26.2,0.0,0.0
9   06/12/2020,0.4,"2,508.1",960.3,62.3,"7,546.9",23.0,-1.0,-0.7,953.7,"2,431.2",1.5,0.3,0.1,"4,016.3",590.9,1.5,0.2,1.5,2.7,0.1,0.0,16.6,0.1,0.0,0.0,0.0,30.4,0.1,0.0
10   06/12/2020,0.4,"2,558.5",976.1,23.4,"7,625.4",4.9,-0.9,-0.6,973.1,"2,500.0",0.7,0.2,0.1,"3,844.0",606.6,1.5,0.2,0.4,32.7,0.1,0.0,16.9,0.1,0.0,0.0,0.0,31.9,0.0,0.0
11   06/12/2020,0.4,"2,661.9","1,020.2",55.8,"7,971.5",32.1,-1.1,-0.6,"1,002.7","2,641.6",1.3,0.3,0.1,"5,943.0",728.6,1.7,0.2,1.8,2.0,0.2,0.0,18.0,0.1,0.0,0.0,0.0,35.0,0.1,0.0
12   06/12/2020,0.4,"2,762.4","1,036.2",32.8,"7,908.0",19.6,-1.0,-0.6,"1,026.1","2,682.5",0.8,0.2,0.1,"5,838.4",734.3,1.7,0.2,0.4,11.4,0.2,0.0,18.1,0.1,0.0,0.0,0.0,34.4,0.0,0.0
13   06/12/2020,0.3,"2,696.9","1,052.8",58.8,"7,985.6",48.6,-1.2,-0.6,"1,012.4","2,765.0",1.4,0.4,0.2,"8,172.2",869.6,1.9,0.2,1.8,3.3,0.2,-0.1,19.0,0.2,0.0,0.0,0.0,42.0,0.1,0.0
14   06/12/2020,0.3,"2,735.6","1,051.7",21.3,"8,021.7",37.4,-1.2,-0.6,"1,043.0","2,831.8",0.8,0.3,0.1,"8,640.8",902.1,1.9,0.2,0.4,11.6,0.2,0.1,19.4,0.3,0.0,0.0,0.1,42.8,0.0,0.0
1   06/22/2020,0.4,"2,122.7",797.3,104.0,"6,537.6",10.7,-0.3,-0.8,918.4,"1,859.5",2.0,0.3,0.2,334.5,15.6,0.1,0.2,0.6,2.6,0.0,-0.1,12.6,0.0,0.0,0.0,0.1,16.5,0.1,0.0
2   06/22/2020,0.4,"2,144.5",785.7,21.9,"6,513.4",2.6,-0.3,-0.8,921.5,"1,832.8",0.6,0.1,0.1,65.6,3.5,0.0,0.1,0.6,9.5,0.0,0.0,12.4,0.0,0.0,0.0,0.0,15.4,0.0,0.0
3   06/22/2020,0.5,"2,095.4",799.3,124.7,"6,467.7",11.2,-0.4,-0.8,906.8,"1,853.9",2.4,0.3,0.2,366.8,15.3,0.1,0.2,0.7,2.4,0.0,0.0,12.6,0.0,0.0,0.0,0.0,16.6,0.2,0.0
4   06/22/2020,0.4,"2,142.1",801.0,28.9,"6,557.0",2.0,-0.2,-0.8,909.5,"1,847.3",0.7,0.1,0.1,78.8,1.6,0.0,0.1,0.5,13.1,0.0,0.1,12.4,0.0,0.0,0.0,0.0,15.7,0.0,0.0
5   06/22/2020,0.4,"2,140.7",881.2,207.7,"6,614.6",28.8,-0.2,-0.8,893.4,"2,086.3",4.2,0.5,0.4,765.9,130.2,0.4,0.3,1.1,2.9,0.1,0.0,14.1,0.0,0.0,0.0,0.0,26.1,0.3,0.0
6   06/22/2020,0.4,"2,158.8",855.6,28.1,"6,476.1",4.9,-0.3,-0.8,890.2,"2,051.5",0.7,0.1,0.1,125.2,99.9,0.2,0.2,0.5,10.2,0.0,0.0,13.8,0.0,0.0,0.0,0.0,21.6,0.0,0.0
7   06/22/2020,0.4,"2,483.9","1,010.3",102.3,"7,585.4",20.9,-0.8,-0.7,972.3,"2,577.8",2.3,0.4,0.2,"4,017.5",834.6,2.1,0.3,1.5,2.7,0.1,0.0,17.7,0.1,0.0,0.0,0.0,40.8,0.2,0.0
8   06/22/2020,0.4,"2,500.1","1,004.0",22.3,"7,517.8",3.7,-0.8,-0.7,969.4,"2,583.3",0.7,0.2,0.1,"3,599.3",846.6,2.0,0.2,0.2,23.4,0.1,0.0,17.8,0.1,0.0,0.0,0.0,32.6,0.0,0.0
9   06/22/2020,0.4,"2,528.7","1,008.1",108.7,"7,779.8",23.1,-1.0,-0.7,996.4,"2,603.5",2.4,0.5,0.2,"5,726.8",767.4,1.9,0.3,1.7,2.9,0.2,-0.1,17.9,0.1,0.1,0.0,0.0,36.9,0.2,0.0
10   06/22/2020,0.4,"2,571.4","1,007.9",22.8,"7,685.9",8.1,-1.1,-0.6,"1,000.9","2,607.1",0.7,0.2,0.1,"5,283.6",749.2,1.8,0.2,0.3,10.8,0.2,0.1,17.7,0.1,0.0,0.0,0.1,35.6,0.0,0.0
11   06/22/2020,0.4,"2,721.0","1,068.5",78.8,"8,202.7",33.4,-1.5,-0.6,"1,044.4","2,785.4",1.9,0.5,0.2,"8,221.0",900.8,2.1,0.3,1.9,2.4,0.3,-0.1,19.0,0.2,0.0,0.0,0.0,41.0,0.2,0.0
12   06/22/2020,0.3,"2,729.9","1,068.5",22.7,"8,247.0",24.9,-1.5,-0.6,"1,043.0","2,823.3",0.8,0.3,0.2,"8,251.8",906.8,2.1,0.2,0.3,7.3,0.2,0.0,19.2,0.1,0.0,0.0,0.0,40.1,0.0,0.0
13   06/22/2020,0.3,"2,721.2","1,079.3",95.5,"8,157.1",57.8,-1.3,-0.5,"1,057.7","2,875.4",2.0,0.5,0.2,"9,662.3",933.8,2.1,0.3,1.9,2.6,0.3,-0.1,19.8,0.3,0.0,0.0,0.0,45.4,0.2,0.0
14   06/22/2020,0.3,"2,681.4","1,060.5",24.5,"7,981.4",46.7,-1.3,-0.6,"1,046.7","2,863.5",0.8,0.3,0.2,"9,532.7",930.9,2.0,0.2,0.3,11.2,0.3,0.0,19.6,0.2,0.0,0.0,0.0,44.2,0.1,0.0
15   06/22/2020,0.5,"1,897.3",651.7,196.0,"5,632.0",13.0,-1.0,-0.8,"1,017.6","1,472.8",3.7,0.3,0.2,414.9,33.1,0.1,0.2,0.5,9.1,0.1,-0.1,10.3,0.0,0.0,0.0,0.0,19.7,0.9,0.0
16   06/22/2020,0.4,"1,922.6",630.5,21.4,"5,533.3",3.4,-0.9,-0.8,"1,033.1","1,446.9",0.5,0.0,0.1,43.7,1.3,0.0,0.1,0.3,12.4,0.0,0.1,10.0,0.0,0.0,0.0,0.0,15.7,0.5,0.0
17   06/22/2020,0.7,"2,720.9","1,096.3",561.2,"10,328.0",40.5,0.4,-0.7,876.7,"2,459.9",14.8,1.6,0.9,"1,783.6",54.8,0.7,0.5,0.7,16.0,0.1,-0.2,16.7,0.0,0.0,0.0,0.0,27.0,1.2,0.0
18   06/22/2020,0.5,"2,802.5","1,054.1",23.1,"9,979.2",9.7,0.5,-0.7,814.3,"2,432.5",0.8,0.3,0.1,487.3,35.6,0.3,0.2,0.2,15.3,0.0,0.0,16.0,0.0,0.0,0.0,0.0,21.7,0.4,0.0
