file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2022-05-23,14:30,143.604,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2022-05-23T143000_AIU-0547.ghg,2022-05-23,15:00,143.6249,1,18000,18000,-0.171504,1,46.6458,0,-10.5867,0,-2.46234,2,-0.238593,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.427294E-10,-0.212054E-11,-9999,16.1247,409.822,418.330,0.100000,0,800.224,20.3383,20.7605,0.100000,1,-9999,-9999,-9999,-9999,0,290.977,289.096,95832.6,1.14597,1016.68,0.250700E-01,-0.154608E-01,0.146189E-01,1950.44,1806.61,0.127568E-01,100.000,0.00000,290.266,-0.549715,0.356068,0.125963,0.666961,0.461945E-13,-0.264993E-14,0.666961,5.58433,181.528,147.068,10.8863,-9999,0.386858,0.524899,-105.214,-0.275628E-01,-4.40607,-0.103491,0,72.3395,-10.9778,24.8318,61.8347,94.3019,132.260,198.149,-0.168563,1.01745,45.5279,1.01784,-9.73614,1.08736,-2.26451,1.08736,-0.219424,1.08736,-9999,-9999,800000009,800000019,800000009,800001009,800001119,810001119,899999999,899999999,89999,89999,89,89,32,32,0,16,28,1,0,0,0,0,0,0,0,0,0,0,0,15776,0,0,0,0,100,0,17300,0,0,10,18000,18000,18000,18000,60,0.469775,0.401558,0.178464,0.743776E-01,203.635,0.122432,-9999,0.390769E-01,-0.579506E-01,-0.561523E-02,-9999,16.1610,800.262,96187.8,11.1300,410.722,20.3382,17.0949,58.2480,56.3619,60.1341,-3.77218,0.282865E-03,-1.00000,0.00000,-4.67129,3.64734,1.00014,-291.036,9.00106,-273.150
2022-05-23T150000_AIU-0547.ghg,2022-05-23,15:30,143.6457,1,18000,18000,-0.118325,1,44.6719,0,3.22690,2,-0.385567,2,0.727034E-01,2,-9999,-9999,-0.571701,-3.08175,-0.248743,-0.694331E-01,-9999,0.155795E-09,0.737526E-11,-9999,16.0303,405.777,413.725,0.100000,1,758.866,19.2092,19.5855,0.00000,0,-9999,-9999,-9999,-9999,0,290.568,288.792,95810.4,1.14739,1016.05,0.250243E-01,0.471118E-02,0.138326E-01,1843.59,1771.97,0.120557E-01,100.000,0.00000,289.379,0.986228,-0.247314,0.171864,1.03119,-0.198231E-13,0.971878E-14,1.03119,6.34874,343.062,345.922,9.59406,-9999,0.321132,1.21317,-62.8192,-0.461643E-01,13.8436,-0.119323,0,52.5719,-7.97798,18.0462,44.9376,68.5327,96.1181,144.002,-0.116836,1.01275,44.4686,1.01496,2.97134,1.08601,-0.355031,1.08601,0.669456E-01,1.08601,-9999,-9999,800000009,800000019,800000009,800000009,800000019,800010019,899999999,899999999,89999,89999,89,89,4,28,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,17624,0,0,0,0,100,0,17300,0,0,15,18000,18000,18000,18000,60,1.41178,0.741421,0.273131,0.635323E-01,14.5381,0.117965,-9999,0.381440E-01,-0.905872E-02,0.170813E-02,-9999,16.0313,758.904,96153.8,11.1073,405.776,19.2091,16.1904,57.8128,55.9160,59.7095,-3.79349,0.281233E-03,-1.00000,0.00000,-7.12999,0.945193,1.00017,-284.172,9.00109,-273.150
2022-05-23T153000_AIU-0547.ghg,2022-05-23,16:00,143.6665,1,18000,18000,-0.121304,1,48.7776,0,-43.9036,1,-15.6334,1,-0.989222,1,-9999,-9999,0.106523,-2.49964,-0.564636,-0.563212E-01,-9999,0.351929E-10,0.162332E-11,-9999,15.6911,396.599,403.990,0.100000,1,723.775,18.2937,18.6346,0.100000,1,-9999,-9999,-9999,-9999,0,290.541,288.849,95788.7,1.14729,1015.55,0.250144E-01,-0.641016E-01,0.131785E-01,1756.77,1778.57,0.114866E-01,98.7745,21.7972,288.625,1.40174,0.631386,0.258316,1.55892,0.260070E-14,0.224286E-14,1.55892,6.70963,308.399,24.2483,9.53798,-9999,0.325163,1.26259,-59.7063,-0.485711E-01,-1.11102,-0.128749,0,56.3568,-8.55236,19.3455,48.1730,73.4668,103.038,154.370,-0.120117,1.00989,45.9308,1.01353,-40.3402,1.08834,-14.3645,1.08834,-0.908931,1.08834,-9999,-9999,800000009,800000019,800000009,800000009,800000009,800010019,899999999,899999999,89999,89999,89,89,5,7,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,15474,0,0,0,0,100,0,16900,0,0,15,18000,18000,18000,18000,57,1.31984,0.969990,0.235355,0.592756E-01,86.9660,0.474586,-9999,0.394210E-01,-0.366032,-0.231612E-01,-9999,15.6918,723.796,96147.9,11.0800,396.594,18.2933,15.4186,56.8652,54.9766,58.7538,-3.77724,0.281236E-03,-1.00000,0.00000,-5.71080,5.68007,1.00016,-273.150,9.00102,-273.150
2022-05-23T160000_AIU-0547.ghg,2022-05-23,16:30,143.6873,1,18000,18000,0.741734E-01,1,41.8802,1,-13.8657,1,-9.86894,1,-0.312347,1,-9999,-9999,-0.443798,0.892971E-01,0.257857,0.201155E-02,-9999,0.129217E-09,0.590848E-11,-9999,15.8701,400.797,408.279,0.100000,1,725.665,18.3265,18.6686,0.100000,1,-9999,-9999,-9999,-9999,0,290.303,288.612,95768.3,1.14800,1015.54,0.250489E-01,-0.202401E-01,0.131840E-01,1756.04,1751.46,0.114843E-01,100.000,0.00000,288.618,1.29883,0.625841,0.178147,1.45271,-0.930001E-13,0.814215E-14,1.45271,6.06338,300.672,25.7272,7.04395,-9999,0.254187,1.46608,-33.2142,-0.873122E-01,-3.02041,-0.141324,0,44.9311,-6.81847,15.4234,38.4065,58.5723,82.1485,123.073,0.734187E-01,1.01028,40.7755,1.01369,-12.7485,1.08764,-9.07373,1.08764,-0.287180,1.08764,-9999,-9999,800000009,800000019,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,3,4,3,68,0,0,0,0,0,0,0,0,0,0,0,0,0,17878,0,0,0,0,100,0,17200,0,0,15,18000,18000,18000,18000,59,1.44872,1.23003,0.253410,0.709354E-01,20.5736,0.104438,-9999,0.349750E-01,-0.231532,-0.732789E-02,-9999,15.8711,725.705,96121.0,11.1194,400.795,18.3264,15.4496,57.4269,55.5255,59.3283,-3.80287,0.281168E-03,-1.00000,0.00000,-2.05089,0.378427,1.00017,-273.150,9.00107,-273.150
2022-05-23T163000_AIU-0547.ghg,2022-05-23,17:00,143.7082,1,18000,18000,-0.194542,1,27.9231,1,-103.118,1,-41.1596,1,-2.32288,1,-9999,-9999,-0.100014E-01,-2.92419,-0.833677,-0.658716E-01,-9999,-0.228730E-10,-0.101926E-11,-9999,15.3407,387.261,394.062,0.100000,1,683.609,17.2570,17.5600,0.100000,1,-9999,-9999,-9999,-9999,0,290.202,288.607,95763.8,1.14840,1014.96,0.249851E-01,-0.150523,0.124463E-01,1657.77,1751.32,0.108379E-01,94.6584,93.5490,287.724,0.255539,0.328474,0.115410,0.431873,0.316480E-13,-0.149100E-14,0.431873,4.95987,216.375,52.1186,15.4995,-9999,0.411585,0.742168,-211.441,-0.137154E-01,-0.270788,-0.582050E-01,0,95.4660,-14.4873,32.7704,81.6029,124.450,174.542,261.496,-0.189905,1.02441,21.6739,1.02235,-94.4385,1.09191,-37.6951,1.09191,-2.12736,1.09191,-9999,-9999,800000009,800000019,800000009,800000009,800000019,811110019,899999999,899999999,89999,89999,89,89,2,7,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,17839,0,0,0,0,100,0,17200,0,0,15,18000,18000,18000,18000,55,0.829100,0.554268,0.100968,0.703826E-01,106.688,0.924871,-9999,0.185948E-01,-0.958407,-0.540887E-01,-9999,15.3413,683.601,96131.3,11.1300,387.253,17.2562,14.4986,55.6631,53.7765,57.5497,-3.77321,0.280600E-03,-1.00000,0.00000,13.4243,0.430285,1.00017,-273.150,9.00108,-273.150
2022-05-23T170000_AIU-0547.ghg,2022-05-23,17:30,143.7290,1,18000,18000,-0.307407E-01,1,46.3879,1,-19.7614,1,-9.82331,1,-0.445113,1,-9999,-9999,-0.177110,2.02056,0.619863,0.455118E-01,-9999,-0.906030E-10,-0.410378E-11,-9999,15.7369,397.345,404.627,0.100000,1,712.790,17.9974,18.3272,0.100000,1,-9999,-9999,-9999,-9999,0,290.173,288.513,95728.7,1.14806,1015.36,0.250348E-01,-0.288433E-01,0.129545E-01,1724.88,1740.41,0.112838E-01,99.1076,15.5311,288.340,0.980892,0.522241,0.187133,1.12690,0.363849E-13,-0.575735E-14,1.12690,4.86867,304.098,28.0315,9.55880,-9999,0.163634,0.778967,-7.99721,-0.362626,-2.34740,-0.243189,0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.303757E-01,1.01201,44.8714,1.01455,-18.1935,1.08618,-9.04395,1.08618,-0.409798,1.08618,-9999,-9999,800000009,800000019,800000009,800000009,800000019,800000119,899999999,899999999,89999,89999,89,89,4,1,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,17850,0,0,0,0,100,0,17400,0,0,15,18000,18000,18000,18000,59,0.869331,0.545280,0.143323,0.199915,16.8555,0.883582E-01,-9999,0.384933E-01,-0.230568,-0.104475E-01,-9999,15.7379,712.833,96087.4,11.1300,397.344,17.9973,15.1623,57.1430,55.2363,59.0498,-3.81347,0.280619E-03,-1.00000,0.00000,16.3706,0.461267,1.00018,-273.150,9.00112,-273.150
2022-05-23T173000_AIU-0547.ghg,2022-05-23,18:00,143.7498,1,18000,18000,-0.201432,1,48.3582,1,-39.7961,1,-15.6925,1,-0.896063,1,-9999,-9999,-0.699214,-0.867159,-0.255044,-0.195253E-01,-9999,-0.189952E-09,-0.854112E-11,-9999,15.5801,393.200,400.276,0.100000,1,700.552,17.6800,17.9982,0.100000,1,-9999,-9999,-9999,-9999,0,289.769,288.141,95728.8,1.14969,1015.17,0.250138E-01,-0.580649E-01,0.127367E-01,1693.70,1699.22,0.110784E-01,99.6751,5.52005,288.056,0.301951,0.165931,0.102387,0.359431,0.225701E-13,-0.121920E-13,0.359431,6.33787,319.573,28.7902,16.5504,-9999,0.418576,0.617674,-128.394,-0.225866E-01,-1.21515,-0.989867E-01,0,91.8326,-13.9359,31.5232,78.4971,119.713,167.899,251.544,-0.195903,1.02822,45.2283,1.02485,-36.3511,1.09477,-14.3341,1.09477,-0.818494,1.09477,-9999,-9999,800000009,800000019,800000009,800000009,800000019,811111119,899999999,899999999,89999,89999,89,89,12,11,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,17116,0,0,0,0,100,0,16600,0,0,20,18000,18000,18000,18000,58,0.818511,0.301772,0.115065,0.146245,45.2727,0.474930,-9999,0.387518E-01,-0.365009,-0.208424E-01,-9999,15.5809,700.568,96101.5,11.0800,393.195,17.6796,14.8795,56.8108,54.9101,58.7115,-3.80139,0.280978E-03,-1.00000,0.00000,14.1412,1.37212,1.00017,-273.150,9.00111,-273.150
2022-05-23T180000_AIU-0547.ghg,2022-05-23,18:30,143.7707,1,18000,18000,-0.228159,1,-11.1345,2,112.185,1,25.8997,1,2.52507,1,-9999,-9999,-0.724142,-4.02665,-0.530224,-0.906320E-01,-9999,-0.503871E-11,-0.212381E-12,-9999,15.2815,384.606,390.943,0.100000,1,644.111,16.2111,16.4782,0.100000,1,-9999,-9999,-9999,-9999,0,289.248,287.756,95764.1,1.15228,1014.34,0.249419E-01,0.163624,0.117122E-01,1555.39,1657.78,0.101644E-01,93.8232,102.398,286.740,0.192972,0.303258,0.121655,0.379478,-0.510128E-13,-0.329727E-15,0.379478,5.40464,251.205,57.5302,18.6983,-9999,0.444980,1.27660,669.949,0.432869E-02,-0.992508E-01,0.214086E-01,0,80.7153,-12.2489,27.7069,68.9942,105.221,147.573,221.092,-0.224735,1.01524,-4.75682,1.01569,102.658,1.09280,23.7002,1.09280,2.31063,1.09280,-9999,-9999,800000009,800000019,800000009,800000009,800000019,800110019,899999999,899999999,89999,89999,89,89,29,22,1,38,8,0,0,0,0,0,0,0,0,0,0,0,0,17894,0,0,0,0,100,0,16300,0,0,15,18000,18000,18000,18000,54,0.834433,1.53922,0.179547,0.114957,43.7788,0.394861,-9999,-0.406982E-02,0.600889,0.585831E-01,-9999,15.2823,644.135,96109.8,11.0200,384.602,16.2107,13.5420,55.7026,53.8123,57.5928,-3.78048,0.279812E-03,-1.00000,0.00000,13.6510,0.282683,1.00013,-311.183,9.00089,-273.150
