file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2023-06-26,09:30,177.395,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-06-26T093000_AIU-0547.ghg,2023-06-26,10:00,177.4165,1,18000,18000,-0.238930,0,-18.4400,2,219.324,1,13.4667,1,4.97642,1,0.279184E-02,0,-9999,-9999,-9999,-9999,-9999,-0.544298E-10,-0.276820E-11,-0.298458E-12,15.1016,391.104,399.042,0.100000,0,768.041,19.8908,20.2945,0.100000,1,0.828076E-01,2.03746,2.07881,0.00000,1,296.094,296.094,94529.9,1.10387,1016.57,0.260418E-01,0.322472,0.137638E-01,1880.78,2791.63,0.124686E-01,67.3723,910.845,289.693,0.257736,-1.36683,0.207563,1.40632,-0.142211E-13,-0.360423E-14,1.40632,7.02338,52.3466,280.679,8.48748,-9999,0.465239,1.09935,458.446,0.632572E-02,-0.840768E-01,0.353207E-01,0,76.8133,-11.6567,26.3675,65.6589,100.134,140.439,210.404,-0.237186,1.00735,-5.68403,1.01216,200.277,1.09510,12.2973,1.09510,4.54427,1.09510,-0.524179E-02,1.16767,800000009,800000009,800000009,800000009,800001019,800101019,899999999,899999999,89999,89999,89,89,8,4,9,4,28,2,2,0,0,0,0,0,0,0,0,0,0,1,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,76,1.10923,0.867316,0.222151,0.268361,19.5326,0.595796,0.791840E-07,-0.506523E-02,0.326743,0.120743,-0.524179E-05,15.1026,768.091,94937.0,11.3300,391.099,19.8903,16.5303,76.6593,76.9036,76.4150,0.488677,0.287883E-03,-1.00000,0.00000,67.2650,25.4204,1.00008,-388.340,9.00065,-331.451
2023-06-26T100000_AIU-0547.ghg,2023-06-26,10:30,177.4374,1,18000,18000,-0.256139,0,-9.57307,2,169.800,0,6.02071,0,3.85753,0,0.203335E-01,2,2.30266,-1.26814,-0.272948,-0.288096E-01,-0.116263E-02,0.288262E-10,0.144711E-11,0.158596E-12,14.8270,386.464,394.110,0.100000,0,744.336,19.4010,19.7849,0.200000,0,0.815754E-01,2.01858,2.05852,0.00000,1,297.374,297.374,94499.5,1.09897,1016.32,0.261627E-01,0.249968,0.133628E-01,1833.88,3015.31,0.121593E-01,60.8189,1181.43,289.296,-0.848237,-1.85029,0.212223,2.04649,0.844850E-13,0.194417E-14,2.04649,8.23574,87.1647,245.372,5.95233,-9999,0.482775,1.93683,986.455,0.293982E-02,-0.563784E-01,0.177537E-01,0,73.9486,-11.2220,25.3842,63.2102,96.3995,135.202,202.557,-0.253928,1.00871,0.362900,1.01330,155.436,1.09241,5.51140,1.09241,3.53121,1.09241,0.112543E-01,1.15040,800000009,800000009,800000009,800000009,800001009,800111119,899999999,899999999,89999,89999,89,89,11,7,11,34,57,20,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,21,18000,18000,18000,18000,80,1.90327,1.70734,0.263057,0.169719,3.99480,0.262276,0.159575E-06,0.324913E-03,0.147047,0.942144E-01,0.112543E-04,14.8279,744.380,94898.9,11.3074,386.463,19.4008,16.1380,76.7575,77.0304,76.4845,0.545909,0.289802E-03,-1.00000,0.00000,66.2652,25.0970,1.00007,-273.150,9.00077,-273.150
2023-06-26T103000_AIU-0547.ghg,2023-06-26,11:00,177.4582,1,18000,18000,-0.695968E-01,0,6.76669,1,117.333,0,4.48244,0,2.66802,0,0.393826E-01,2,1.70008,1.67031,-0.115663,0.379811E-01,0.677833E-03,-0.186060E-09,-0.970194E-11,-0.103357E-11,14.6973,384.491,392.357,0.100000,0,766.378,20.0489,20.4591,0.200000,0,0.816442E-01,2.02962,2.07115,0.800000,0,298.322,298.322,94483.5,1.09502,1016.71,0.262506E-01,0.172888,0.137628E-01,1894.80,3190.92,0.125685E-01,59.3810,1296.12,289.810,0.178616,-1.16025,0.205187,1.19172,0.206925E-15,-0.126595E-13,1.19172,4.69638,51.6411,278.752,9.91442,-9999,0.252106,0.804358,-198.735,-0.145923E-01,0.576709E-01,-0.241085E-01,0,55.8213,-8.47110,19.1616,47.7152,72.7687,102.059,152.903,-0.687996E-01,1.01159,13.6041,1.01432,108.005,1.08637,4.12609,1.08637,2.45592,1.08637,0.270819E-01,1.14795,800000009,800000009,800000009,800000009,800001019,800011119,899999999,899999999,89999,89999,89,89,5,12,5,37,60,20,2,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,21,18000,18000,18000,18000,80,0.637626,0.826195,0.144895,0.157627,5.91030,0.455937,0.669682E-06,0.122194E-01,0.110529,0.657885E-01,0.270819E-04,14.6981,766.391,94887.7,11.2900,384.486,20.0484,16.6492,76.7769,77.0607,76.4931,0.567625,0.291180E-03,-1.00000,0.00000,66.3140,23.7918,1.00007,-273.150,9.00071,-273.150
2023-06-26T110000_AIU-0547.ghg,2023-06-26,11:30,177.4790,1,18000,18000,-0.237657,1,2.00495,2,59.0828,1,1.68388,1,1.34520,1,0.236950E-01,2,2.35184,2.25373,-0.105018,0.513130E-01,0.798282E-03,0.204466E-09,0.111817E-10,0.114691E-11,14.5554,382.691,390.872,0.200000,0,795.993,20.9283,21.3757,0.300000,0,0.816457E-01,2.04269,2.08635,0.00000,1,299.639,299.639,94460.6,1.08958,1017.24,0.263729E-01,0.871690E-01,0.142999E-01,1977.43,3449.73,0.131242E-01,57.3214,1472.30,290.483,-0.857661,-0.366012,0.167403,0.947402,0.953864E-13,0.140474E-13,0.947402,4.11917,122.688,203.111,10.1774,-9999,0.467030,0.665233,-4264.22,-0.680077E-03,0.339346E-01,-0.387323E-02,0,94.3690,-14.3209,32.3938,80.6652,123.019,172.537,258.491,-0.234488,1.01351,5.48103,1.01540,54.4042,1.08600,1.55054,1.08600,1.23868,1.08600,0.175346E-01,1.14871,800000009,800000009,800000009,800000009,800001019,800101119,899999999,899999999,89999,89999,89,89,6,6,1,14,17,7,5,0,0,0,0,0,0,0,0,0,0,1,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,80,0.681257,0.515396,0.133815,0.263092,2.39220,0.948660,0.115171E-06,0.494513E-02,0.417664E-01,0.333659E-01,0.175346E-04,14.5563,796.006,94855.9,11.2631,382.691,20.9274,17.3141,76.7790,77.0698,76.4882,0.581664,0.292102E-03,-1.00000,0.00000,66.3193,24.9222,1.00004,-273.150,9.00049,-273.150
2023-06-26T113000_AIU-0547.ghg,2023-06-26,12:00,177.4999,1,18000,18000,-0.142816,1,77.4321,0,34.2960,0,-4.65463,0,0.781283,0,0.104256E-01,1,1.00655,2.44464,0.118563,0.556904E-01,-0.243557E-03,-0.603896E-11,-0.343520E-12,-0.335693E-13,14.6151,384.728,393.336,0.100000,1,831.362,21.8848,22.3745,0.300000,0,0.812420E-01,2.03869,2.08431,-0.200000,0,300.203,300.203,94430.1,1.08679,1017.80,0.264311E-01,0.506271E-01,0.149205E-01,2067.14,3566.20,0.137290E-01,57.9648,1499.06,291.187,-1.33505,0.315302E-01,0.119588,1.34077,-0.122212E-13,-0.413201E-15,1.34077,4.10858,153.462,178.647,5.11722,-9999,0.362507,0.383028,-51.6315,-0.561672E-01,2.25776,-0.193107,0,80.3867,-12.1990,27.5941,68.7133,104.792,146.973,220.192,-0.141294,1.01077,78.9411,1.01391,31.5509,1.08701,-4.28206,1.08701,0.718747,1.08701,-0.155505E-01,1.14793,800000009,800000009,800000009,800000009,800001009,800001019,899999999,899999999,89999,89999,89,89,4,13,0,0,128,0,4,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,80,0.426541,0.219134,0.120382,0.293094,43.4318,0.183538,0.115342E-06,0.713671E-01,-0.115713,0.194224E-01,-0.155505E-04,14.6136,831.407,94816.5,11.2623,384.666,21.8847,18.0284,76.7323,77.0177,76.4470,0.570758,0.292620E-03,-1.00000,0.00000,65.9870,24.6325,1.00004,-273.150,9.00045,-273.150
2023-06-26T120000_AIU-0547.ghg,2023-06-26,12:30,177.5207,1,18000,18000,-0.198524,1,80.8769,0,76.2178,0,-1.92630,1,1.73710,0,0.122267E-01,1,0.856344,2.64899,-0.254753,0.603739E-01,-0.597485E-03,0.166165E-09,0.100148E-10,0.928624E-12,14.4293,380.345,389.268,0.100000,1,869.656,22.9235,23.4613,0.400000,0,0.806390E-01,2.02888,2.07648,-0.200000,0,300.685,300.685,94425.6,1.08456,1018.40,0.264747E-01,0.112564,0.156028E-01,2165.14,3668.13,0.143863E-01,59.0259,1502.98,291.926,-0.951193,0.167542,0.154083,0.978049,0.110427E-13,0.115158E-13,0.978049,4.89594,164.122,170.010,9.06421,-9999,0.427838,0.510355,-81.2773,-0.356803E-01,1.06113,-0.171148,0,80.3814,-12.1982,27.5923,68.7088,104.785,146.963,220.177,-0.195935,1.01322,84.7872,1.01523,70.1832,1.08598,-1.77379,1.08598,1.59956,1.08598,-0.173263E-01,1.14855,800000009,800000009,800000009,800000009,800001009,801001019,899999999,899999999,89999,89999,89,89,18,13,1,0,24,2,2,0,0,0,0,0,0,0,0,0,0,2,0,18000,0,0,101,0,18000,0,0,21,18000,18000,18000,18000,80,0.537115,0.315885,0.167709,0.295652,4.47643,0.271696,0.101330E-06,0.767639E-01,-0.480626E-01,0.433418E-01,-0.173263E-04,14.4300,869.697,94807.7,11.2700,380.339,22.9231,18.7656,76.7243,77.0096,76.4389,0.570662,0.292593E-03,-1.00000,0.00000,65.4977,22.0926,1.00003,-273.150,9.00044,-273.150
2023-06-26T123000_AIU-0547.ghg,2023-06-26,13:00,177.5415,1,18000,18000,-0.198886,1,86.4589,1,67.9189,1,-1.83449,1,1.54919,1,-0.683464E-02,1,1.45464,0.731517E-01,-0.957119E-01,0.166855E-02,-0.963519E-03,-0.121472E-09,-0.736228E-11,-0.674997E-12,14.3442,378.694,387.590,0.100000,1,869.390,22.9523,23.4914,0.300000,0,0.797084E-01,2.01300,2.06029,-0.200000,0,301.504,301.504,94426.7,1.08162,1018.44,0.265466E-01,0.100388,0.155801E-01,2167.89,3847.57,0.144045E-01,56.3443,1679.69,291.946,-1.50600,-0.137407E-01,0.120673,1.51089,-0.128860E-13,-0.846833E-14,1.51089,4.76512,151.328,180.523,4.58102,-9999,0.428810,0.576553,-76.5520,-0.378827E-01,1.27297,-0.183036,0,84.8961,-12.8833,29.1421,72.5679,110.671,155.217,232.543,-0.196906,1.01006,89.9784,1.01359,62.4250,1.08801,-1.68610,1.08801,1.42388,1.08801,-0.356690E-01,1.14820,800000009,800000009,800000009,800000009,800000019,800000019,899999999,899999999,89999,89999,89,89,2,10,1,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,80,0.652714,0.353432,0.146960,0.213892,0.902620,0.204916,0.543903E-06,0.816830E-01,-0.458119E-01,0.386873E-01,-0.356690E-04,14.3451,869.435,94803.9,11.2756,378.694,22.9521,18.7859,76.7509,77.0398,76.4620,0.577775,0.293157E-03,-1.00000,0.00000,64.7384,24.1744,1.00005,-296.244,9.00049,-273.150
2023-06-26T130000_AIU-0547.ghg,2023-06-26,13:30,177.5624,1,18000,18000,-0.166853,1,62.9817,1,56.0039,1,1.74877,1,1.27817,1,-0.379093E-02,1,1.06357,2.40551,-0.134368,0.549003E-01,-0.149105E-03,0.297078E-10,0.188657E-11,0.165738E-12,14.2255,376.371,385.587,0.00000,0,903.378,23.9012,24.4865,0.300000,0,0.793628E-01,2.01054,2.05977,-0.300000,0,302.105,302.105,94426.7,1.07908,1018.99,0.265994E-01,0.828252E-01,0.161921E-01,2257.52,3983.82,0.150055E-01,56.6672,1726.30,292.596,-1.21960,-0.862356E-01,0.127197,1.22924,0.922634E-15,0.208836E-14,1.22924,4.32892,150.057,184.045,5.93937,-9999,0.393225,0.562934,-81.0510,-0.357799E-01,1.12459,-0.145664,0,84.1665,-12.7726,28.8916,71.9442,109.719,153.883,230.545,-0.164979,1.01136,65.9328,1.01420,51.5451,1.08650,1.60954,1.08650,1.17640,1.08650,-0.252447E-01,1.14792,800000009,800000009,800000009,800000009,800001009,800001009,899999999,899999999,89999,89999,89,89,3,9,6,9,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,79,0.615791,0.383802,0.126276,0.219259,9.16026,0.261892,0.733655E-07,0.599625E-01,0.438614E-01,0.320581E-01,-0.252447E-04,14.2261,903.409,94811.7,11.2800,376.365,23.9008,19.4363,76.6478,76.9343,76.3613,0.572993,0.294209E-03,-1.00000,0.00000,64.4591,23.8649,1.00003,-273.150,9.00045,-273.150
