file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,storage_fluxes,,,,,vertical_advection_fluxes,,,gas_densities_concentrations_and_timelags,,,,,,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,,diagnostic_flags_LI-7200,,,,,,,,,diagnostic_flags_LI-7700,,,,,,,,,,,,,,,,RSSI_LI-7200,variances,,,,,,,covariances,,,,custom_variables,,,,,,,,,,,,,,,,,,,,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,ch4_flux,qc_ch4_flux,H_strg,LE_strg,co2_strg,h2o_strg,ch4_strg,co2_v-adv,h2o_v-adv,ch4_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,ch4_molar_density,ch4_mole_fraction,ch4_mixing_ratio,ch4_time_lag,ch4_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,un_ch4_flux,ch4_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,ch4_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,not_ready_LI-7700,no_signal_LI-7700,re_unlocked_LI-7700,bad_temp_LI-7700,laser_temp_unregulated_LI-7700,block_temp_unregulated_LI-7700,motor_spinning_LI-7700,pump_on_LI-7700,top_heater_on_LI-7700,bottom_heater_on_LI-7700,calibrating_LI-7700,motor_failure_LI-7700,bad_aux_tc1_LI-7700,bad_aux_tc2_LI-7700,bad_aux_tc3_LI-7700,box_connected_LI-7700,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,ch4_var,w/ts_cov,w/co2_cov,w/h2o_cov,w/ch4_cov,co2_mean,h2o_mean,air_p_mean,vin_sf_mean,co2_mean,h2o_mean,dew_point_mean,avg_signal_strength_7200_mean,co2_signal_strength_7200_mean,h2o_signal_strength_7200_mean,delta_signal_strength_7200_mean,flowrate_mean,hit_power_mean,hit_vin_mean,ch4_mean,rssi_77_mean,ch4_aux-1_mean,ch4_aux-2_mean,ch4_aux-3_mean,ch4_aux-4_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[µmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[#],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#_flagged_recs],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,--,[m+1K+1s-1],--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--
not_enough_data,2023-06-14,16:00,165.666,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999
2023-06-14T160000_AIU-0547.ghg,2023-06-14,16:30,165.6873,1,18000,18000,-0.608133E-01,0,-10.9917,0,68.9615,0,4.73335,0,1.56366,0,-0.246024E-02,1,-9999,-9999,-9999,-9999,-9999,0.421202E-10,0.195599E-11,0.249260E-12,14.3152,370.820,377.317,0.100000,0,664.772,17.2203,17.5220,0.500000,0,0.847147E-01,2.07594,2.11232,-0.200000,0,295.388,295.388,94257.9,1.10445,1015.05,0.260546E-01,0.101325,0.119099E-01,1623.58,2674.46,0.107836E-01,60.7069,1050.88,287.401,0.260249,-1.10064,0.199350,1.14842,-0.421529E-14,0.294234E-14,1.14842,4.79044,51.1041,283.303,9.99642,-9999,0.234653,0.605756,98.4305,0.294624E-01,-0.159390,0.417837E-01,0,58.7899,-8.92159,20.1807,50.2527,76.6386,107.487,161.035,-0.603251E-01,1.00809,-6.97181,1.01310,62.6792,1.10023,4.30214,1.10023,1.42121,1.10023,-0.313519E-02,1.17933,800000009,800000009,800000009,800000009,800001019,800101119,899999999,899999999,89999,89999,89,89,8,9,6,6,51,10,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,77,0.501060,0.600177,0.110276,0.852873E-01,6.38430,0.252759,0.516807E-07,-0.621888E-02,0.114055,0.376780E-01,-0.313519E-05,14.3159,664.795,94638.2,11.4100,370.816,17.2198,14.2389,76.6620,77.0930,76.2309,0.862146,0.288135E-03,-1.00000,0.00000,68.7968,27.2955,1.00008,-273.150,9.00087,-273.150
2023-06-14T163000_AIU-0547.ghg,2023-06-14,17:00,165.7082,1,18000,18000,-0.112367,0,-16.8415,0,100.810,0,3.21999,1,2.28644,0,-0.927165E-02,0,0.512749,-0.493708E-01,-0.692996E-01,-0.111976E-02,-0.416739E-03,0.469007E-10,0.218250E-11,0.277415E-12,14.2567,369.645,376.115,0.100000,1,663.430,17.2013,17.5023,0.300000,0,0.843278E-01,2.06919,2.10541,-0.100000,0,295.672,295.672,94233.1,1.10311,1015.04,0.260866E-01,0.148161,0.118822E-01,1621.36,2721.07,0.107716E-01,59.5854,1099.71,287.380,1.12634,-0.992479,0.257453,1.52313,0.269949E-13,0.328973E-14,1.52313,5.39030,19.7485,318.615,9.73136,-9999,0.319162,0.967037,161.618,0.179435E-01,-0.167061,0.471267E-01,0,63.1352,-9.58101,21.6723,53.9670,82.3031,115.431,172.937,-0.111552,1.00731,-10.9608,1.01265,91.6036,1.10051,2.92592,1.10051,2.07762,1.10051,-0.949344E-02,1.17578,800000009,800000009,800000009,800000009,800001009,800111119,899999999,899999999,89999,89999,89,89,2,10,1,12,35,15,3,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,11,18000,18000,18000,18000,77,0.726472,1.03690,0.170699,0.835898E-01,12.1666,0.322340,0.487265E-07,-0.978908E-02,0.776635E-01,0.551469E-01,-0.949344E-05,14.2575,663.462,94612.7,11.3651,369.642,17.2010,14.2163,76.6613,77.0942,76.2283,0.865965,0.288268E-03,-1.00000,0.00000,68.4797,26.3961,1.00008,-273.150,9.00088,-273.150
2023-06-14T170000_AIU-0547.ghg,2023-06-14,17:30,165.7290,1,18000,18000,-0.121728,0,-5.98859,2,82.2602,0,0.615682,2,1.86588,0,-0.974412E-02,0,0.170361,-1.71186,0.411019E-01,-0.388295E-01,-0.103810E-03,0.626152E-11,0.279699E-12,0.369275E-13,14.2851,370.342,376.572,0.100000,1,638.108,16.5430,16.8212,0.300000,0,0.842471E-01,2.06751,2.10229,-0.100000,0,295.766,295.766,94252.4,1.10326,1014.68,0.260895E-01,0.120909,0.114262E-01,1559.63,2736.72,0.103568E-01,56.9891,1177.09,286.782,0.847056,-1.00359,0.260885,1.33894,0.210896E-13,0.438324E-15,1.33894,6.31054,21.0518,310.165,11.2357,-9999,0.332167,1.19804,512.385,0.565980E-02,-0.728006E-01,0.161051E-01,0,64.4578,-9.78172,22.1263,55.0976,84.0273,117.849,176.560,-0.120825,1.00747,-1.21998,1.01214,75.1800,1.09418,0.562690,1.09418,1.70528,1.09418,-0.121134E-01,1.16675,800000009,800000009,800000009,800000009,800001109,800111119,899999999,899999999,89999,89999,89,89,21,6,4,35,71,19,0,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,21,18000,18000,18000,18000,80,0.969211,1.25131,0.175554,0.652962E-01,3.52827,0.192222,0.302279E-07,-0.108981E-02,0.149273E-01,0.452386E-01,-0.121134E-04,14.2858,638.130,94626.6,11.3692,370.336,16.5426,13.6198,76.6836,77.1200,76.2472,0.872771,0.288239E-03,-1.00000,0.00000,68.4167,26.0877,1.00007,-273.150,9.00082,-273.150
2023-06-14T173000_AIU-0547.ghg,2023-06-14,18:00,165.7498,1,18000,18000,-0.947726E-01,0,-24.5701,0,99.5075,0,6.63362,0,2.25702,0,-0.493451E-02,1,-0.587348E-01,-0.252976,0.940917E-01,-0.573799E-02,-0.278608E-04,-0.110194E-09,-0.487236E-11,-0.646913E-12,14.3499,371.937,378.156,0.200000,0,634.499,16.4457,16.7207,0.400000,0,0.842436E-01,2.06706,2.10162,-0.200000,0,295.734,295.734,94241.8,1.10329,1014.62,0.260896E-01,0.146255,0.113590E-01,1550.29,2731.32,0.102955E-01,56.7597,1181.03,286.690,1.11467,-1.33592,0.248645,1.75755,0.347214E-13,-0.767907E-14,1.75755,5.99464,23.7226,309.841,8.13304,-9999,0.293086,0.873800,85.7807,0.338072E-01,-0.246917,0.748887E-01,0,60.5432,-9.18766,20.7825,51.7514,78.9242,110.692,165.837,-0.940834E-01,1.00732,-18.7311,1.01349,89.6973,1.10937,5.97963,1.10937,2.03451,1.10937,-0.316027E-02,1.18813,800000009,800000009,800000009,800000009,800001019,800011119,899999999,899999999,89999,89999,89,89,7,5,3,29,65,31,6,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,11,18000,18000,18000,18000,80,0.790880,0.796868,0.159851,0.892032E-01,14.7889,0.209642,0.308982E-07,-0.167328E-01,0.158615,0.539673E-01,-0.316027E-05,14.3504,634.522,94619.4,11.4000,371.926,16.4453,13.5276,76.6854,77.1222,76.2485,0.873775,0.287853E-03,-1.00000,0.00000,68.4129,25.6935,1.00008,-273.150,9.00081,-273.150
2023-06-14T180000_AIU-0547.ghg,2023-06-14,18:30,165.7707,1,18000,18000,-0.735319E-01,0,-21.4097,0,96.4334,0,11.1979,0,2.18726,0,-0.498365E-02,0,-0.298559E-01,1.00036,0.614589E-01,0.226897E-01,0.332659E-03,0.109046E-09,0.492064E-11,0.640207E-12,14.3852,372.979,379.364,0.300000,0,649.121,16.8304,17.1185,0.300000,0,0.844548E-01,2.07245,2.10793,-0.200000,0,295.717,295.717,94224.1,1.10299,1014.84,0.260930E-01,0.141734,0.116232E-01,1586.26,2728.57,0.105379E-01,58.1350,1142.32,287.043,0.250632,-1.23498,0.242776,1.28333,0.161104E-13,0.758047E-14,1.28333,4.68294,52.4534,281.472,10.9048,-9999,0.258198,0.618231,67.3019,0.430894E-01,-0.222015,0.740783E-01,0,66.3195,-10.0642,22.7653,56.6889,86.4541,121.253,181.659,-0.729511E-01,1.00796,-15.7557,1.01366,87.1246,1.10684,10.1169,1.10684,1.97612,1.10684,-0.394347E-02,1.18954,800000009,800000009,800000009,800000009,800001009,800101119,899999999,899999999,89999,89999,89,89,3,15,14,1,61,12,2,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,11,18000,18000,18000,18000,79,0.488686,0.648990,0.987847E-01,0.765678E-01,16.4157,0.293313,0.233380E-07,-0.140757E-01,0.268501,0.524459E-01,-0.394347E-05,14.3856,649.146,94603.7,11.3944,372.969,16.8300,13.8792,76.6691,77.1042,76.2340,0.870210,0.288157E-03,-1.00000,0.00000,68.5818,26.4552,1.00008,-273.150,9.00086,-273.150
2023-06-14T183000_AIU-0547.ghg,2023-06-14,19:00,165.7915,0,18000,18000,-0.117317,0,-7.31158,0,54.9635,0,1.71423,0,1.24680,0,-0.929064E-02,0,0.207413,-0.341575,0.513509E-01,-0.774833E-02,-0.924865E-04,-0.120825E-10,-0.539695E-12,-0.706836E-13,14.4193,373.850,380.199,0.100000,0,644.075,16.6990,16.9826,0.200000,0,0.843542E-01,2.07095,2.10612,-0.100000,0,295.832,295.832,94228.5,1.10266,1014.77,0.261020E-01,0.807925E-01,0.115285E-01,1573.94,2747.69,0.104551E-01,57.2824,1173.75,286.923,0.925380,-1.04796,0.260424,1.42210,0.642271E-13,-0.837938E-15,1.42210,4.65493,23.1376,311.446,10.5519,-9999,0.326182,0.742322,397.332,0.729868E-02,-0.133026,0.200328E-01,0,71.9617,-10.9205,24.7021,61.5118,93.8093,131.569,197.114,-0.116461,1.00735,-4.10693,1.01227,50.1406,1.09619,1.56381,1.09619,1.13739,1.09619,-0.961568E-02,1.16941,800000009,800000009,800000009,800000009,800001019,800011119,899999999,899999999,89999,89999,89,89,1,3,1,12,65,17,4,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,79,0.666170,0.689929,0.128544,0.533209E-01,11.9188,0.165503,0.368313E-07,-0.367035E-02,0.415119E-01,0.301926E-01,-0.961568E-05,14.4199,644.098,94604.0,11.3900,373.843,16.6986,13.7610,76.6775,77.1128,76.2422,0.870620,0.288371E-03,-1.00000,0.00000,68.5027,25.9971,1.00008,-273.150,9.00087,-273.150
2023-06-14T190000_AIU-0547.ghg,2023-06-14,19:30,165.8123,0,18000,18000,-0.488058E-01,1,-8.11616,1,62.0819,1,3.68991,1,1.40831,1,-0.179564E-01,1,0.470328E-01,-0.216052,-0.626382E-01,-0.490107E-02,-0.283124E-03,0.264238E-10,0.117776E-11,0.154664E-12,14.3788,372.788,379.087,0.200000,0,640.892,16.6159,16.8966,0.200000,0,0.841622E-01,2.06637,2.10128,-0.100000,0,295.858,295.858,94251.2,1.10287,1014.72,0.260980E-01,0.912583E-01,0.114728E-01,1566.49,2752.04,0.104027E-01,56.9209,1185.55,286.850,0.810003,-1.08655,0.172963,1.36624,0.493527E-13,0.183769E-14,1.36624,5.31774,28.2742,306.704,7.27305,-9999,0.210365,0.890297,96.0341,0.301976E-01,-0.130733,0.344752E-01,0,45.7313,-6.93990,15.6981,39.0904,59.6154,83.6114,125.265,-0.484372E-01,1.00761,-4.50833,1.01290,56.3746,1.10124,3.35069,1.10124,1.27884,1.10124,-0.175410E-01,1.17880,800000009,800000009,800000009,800000009,800001119,800111119,899999999,899999999,89999,89999,89,89,2,21,0,11,77,34,1,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,80,0.708383,0.906137,0.166074,0.288910E-01,5.66328,0.851474E-01,0.674803E-07,-0.402852E-02,0.889242E-01,0.339392E-01,-0.175410E-04,14.3796,640.924,94628.9,11.3900,372.784,16.6157,13.6902,76.6802,77.1164,76.2441,0.872321,0.288010E-03,-1.00000,0.00000,68.3465,25.3217,1.00009,-273.150,9.00088,-273.150
2023-06-14T193000_AIU-0547.ghg,2023-06-14,20:00,165.8332,0,18000,18000,-0.546268E-01,1,-6.70353,0,60.4933,0,3.61466,0,1.37225,0,-0.900537E-02,0,-0.222543E-01,0.616386,0.174790E-01,0.139824E-01,0.202905E-03,0.453430E-10,0.204823E-11,0.265553E-12,14.3934,373.084,379.480,0.300000,0,650.175,16.8529,17.1418,0.300000,0,0.842953E-01,2.06965,2.10513,-0.200000,0,295.846,295.846,94280.2,1.10315,1014.85,0.260889E-01,0.889221E-01,0.116406E-01,1589.32,2749.98,0.105521E-01,57.7939,1160.66,287.072,0.247956,-0.959596,0.180742,1.00746,0.903415E-13,0.315027E-14,1.00746,4.06890,44.4459,284.488,10.3350,-9999,0.222528,0.758848,137.664,0.210659E-01,-0.110814,0.269079E-01,0,53.5409,-8.12504,18.3789,45.7660,69.7960,97.8899,146.657,-0.541684E-01,1.00846,-3.17974,1.01285,55.2124,1.09565,3.29912,1.09565,1.25246,1.09565,-0.984522E-02,1.17247,800000009,800000009,800000009,800000009,800001009,800111109,899999999,899999999,89999,89999,89,89,3,2,5,18,77,24,3,0,0,0,0,0,0,0,0,0,0,0,0,18000,0,0,101,0,18000,0,0,16,18000,18000,18000,18000,79,0.696474,0.695925,0.125297,0.457037E-01,6.81895,0.133014,0.264591E-07,-0.284023E-02,0.875460E-01,0.332356E-01,-0.984522E-05,14.3940,650.201,94655.7,11.3923,373.079,16.8526,13.9116,76.6742,77.1098,76.2386,0.871214,0.287936E-03,-1.00000,0.00000,68.4565,26.3084,1.00009,-273.150,9.00100,-273.150
