"Reservoir","Date","Site","Duration_days","Depth_m","TrapRep","TrapXSA_m2","TrapVol_L","CollectionVol_L","FilterRep","FilterVol_L","FilterMassPre_g","FilterMassPost_g","SedMass_g","SedFlux_gm2d","FilterID","Flag_CollectionVol_L","Flag_SedMass_g","Flag_Duration_days"
"BVR",2020-08-26,50,26,4,1,0.0040715,1.8,0.00185,1,0.2,0.117,0.122,0.00499999999999999,0.000436901916700516,"B_sed_4m_R1_F1_26Aug20",1,1,1
"BVR",2020-08-26,50,26,4,1,0.0040715,1.8,0.00185,2,0.2,0.117,0.119,0.00199999999999999,0.000174760766680206,"B_sed_4m_R1_F2_26Aug20",1,1,1
"BVR",2020-08-26,50,26,4,1,0.0040715,1.8,0.00185,3,0.2,0.116,0.119,0.00299999999999999,0.000262141150020309,"B_sed_4m_R1_F3_26Aug20",1,1,1
"BVR",2020-08-26,50,26,4,1,0.0040715,1.8,0.00185,4,0.2,0.116,0.12,0.00399999999999999,0.000349521533360412,"B_sed_4m_R1_F4_26Aug20",1,1,1
"BVR",2020-08-26,50,26,4,2,0.0040715,1.8,0.00168,1,0.2,0.117,0.12,0.00299999999999999,0.000238052503802227,"B_sed_4m_R2_F1_26Aug20",1,1,1
"BVR",2020-08-26,50,26,4,2,0.0040715,1.8,0.00168,2,0.2,0.117,0.121,0.00399999999999999,0.000317403338402969,"B_sed_4m_R2_F2_26Aug20",1,1,1
"BVR",2020-08-26,50,26,4,2,0.0040715,1.8,0.00168,3,0.2,0.117,0.121,0.00399999999999999,0.000317403338402969,"B_sed_4m_R2_F3_26Aug20",1,1,1
"BVR",2020-08-26,50,26,4,2,0.0040715,1.8,0.00168,4,0.2,0.117,0.123,0.00599999999999999,0.000476105007604454,"B_sed_4m_R2_F4_26Aug20",1,1,1
"BVR",2020-08-26,50,26,8,1,0.0040715,1.8,0.00173,1,0.1,0.118,0.125,0.00700000000000001,0.00114397453216071,"B_sed_8m_R1_F1_26Aug20",1,1,1
"BVR",2020-08-26,50,26,8,1,0.0040715,1.8,0.00173,2,0.1,0.118,0.124,0.00600000000000001,0.00098054959899489,"B_sed_8m_R1_F2_26Aug20",1,1,1
"BVR",2020-08-26,50,26,8,1,0.0040715,1.8,0.00173,3,0.1,0.118,0.125,0.00700000000000001,0.00114397453216071,"B_sed_8m_R1_F3_26Aug20",1,1,1
"BVR",2020-08-26,50,26,8,1,0.0040715,1.8,0.00173,4,0.1,0.117,0.125,0.00799999999999999,0.00130739946532652,"B_sed_8m_R1_F4_26Aug20",1,1,1
"BVR",2020-08-26,50,26,8,2,0.0040715,1.8,0.00174,1,0.1,0.118,0.124,0.00600000000000001,0.000986217515752086,"B_sed_8m_R2_F1_26Aug20",1,1,1
"BVR",2020-08-26,50,26,8,2,0.0040715,1.8,0.00174,2,0.1,0.116,0.123,0.00699999999999999,0.00115058710171077,"B_sed_8m_R2_F2_26Aug20",1,1,1
"BVR",2020-08-26,50,26,8,2,0.0040715,1.8,0.00174,3,0.1,0.118,0.124,0.00600000000000001,0.000986217515752086,"B_sed_8m_R2_F3_26Aug20",1,1,1
"BVR",2020-08-26,50,26,8,2,0.0040715,1.8,0.00174,4,0.1,0.117,0.124,0.00699999999999999,0.00115058710171077,"B_sed_8m_R2_F4_26Aug20",1,1,1
"FCR",2020-09-11,50,18,4,1,0.0040715,1.8,0.001765,1,0.1,0.116,0.122,0.00599999999999999,0.00144500388882066,"F_sed_4m_R1_F1_11Sep20",1,1,1
"FCR",2020-09-11,50,18,4,1,0.0040715,1.8,0.001765,2,0.1,0.117,0.122,0.00499999999999999,0.00120416990735055,"F_sed_4m_R1_F2_11Sep20",1,1,1
"FCR",2020-09-11,50,18,4,1,0.0040715,1.8,0.001765,3,0.1,0.117,0.123,0.00599999999999999,0.00144500388882066,"F_sed_4m_R1_F3_11Sep20",1,1,1
"FCR",2020-09-11,50,18,4,1,0.0040715,1.8,0.001765,4,0.1,0.117,0.122,0.00499999999999999,0.00120416990735055,"F_sed_4m_R1_F4_11Sep20",1,1,1
"FCR",2020-09-11,50,18,4,2,0.0040715,1.8,0.00178,1,0.1,0.118,0.123,0.005,0.00121440364593994,"F_sed_4m_R2_F1_11Sep20",1,1,1
"FCR",2020-09-11,50,18,4,2,0.0040715,1.8,0.00178,2,0.1,0.118,0.12,0.002,0.000485761458375974,"F_sed_4m_R2_F2_11Sep20",1,1,1
"FCR",2020-09-11,50,18,4,2,0.0040715,1.8,0.00178,3,0.1,0.118,0.122,0.004,0.000971522916751949,"F_sed_4m_R2_F3_11Sep20",1,1,1
"FCR",2020-09-11,50,18,4,2,0.0040715,1.8,0.00178,4,0.1,0.117,0.121,0.00399999999999999,0.000971522916751945,"F_sed_4m_R2_F4_11Sep20",1,1,1
"FCR",2020-09-11,50,18,8,1,0.0040715,1.8,0.001838,1,0.05,0.117,0.128,0.011,0.00551748604800305,"F_sed_8m_R1_F1_11Sep20",1,1,1
"FCR",2020-09-11,50,18,8,1,0.0040715,1.8,0.001838,2,0.05,0.116,0.128,0.012,0.00601907568873061,"F_sed_8m_R1_F2_11Sep20",1,1,1
"FCR",2020-09-11,50,18,8,1,0.0040715,1.8,0.001838,3,0.05,0.116,0.13,0.014,0.00702225497018571,"F_sed_8m_R1_F3_11Sep20",1,1,1
"FCR",2020-09-11,50,18,8,1,0.0040715,1.8,0.001838,4,0.05,0.117,0.13,0.013,0.00652066532945816,"F_sed_8m_R1_F4_11Sep20",1,1,1
"BVR",2020-09-16,50,21,8,1,0.0040715,1.8,0.00181,1,0.1,0.117,0.126,0.00899999999999999,0.0019052297328117,"B_sed_8m_R1_F1_16Sep20",1,1,1
"BVR",2020-09-16,50,21,8,1,0.0040715,1.8,0.00181,2,0.1,0.116,0.125,0.00899999999999999,0.0019052297328117,"B_sed_8m_R1_F2_16Sep20",1,1,1
"BVR",2020-09-16,50,21,8,1,0.0040715,1.8,0.00181,3,0.1,0.117,0.126,0.00899999999999999,0.0019052297328117,"B_sed_8m_R1_F3_16Sep20",1,1,1
"BVR",2020-09-16,50,21,8,1,0.0040715,1.8,0.00181,4,0.1,0.117,0.125,0.00799999999999999,0.00169353754027707,"B_sed_8m_R1_F4_16Sep20",1,1,1
"BVR",2020-09-16,50,21,8,2,0.0040715,1.8,0.001805,1,0.1,0.117,0.125,0.00799999999999999,0.00168885925977907,"B_sed_8m_R2_F1_16Sep20",1,1,1
"BVR",2020-09-16,50,21,8,2,0.0040715,1.8,0.001805,2,0.1,0.118,0.124,0.00600000000000001,0.0012666444448343,"B_sed_8m_R2_F2_16Sep20",1,1,1
"BVR",2020-09-16,50,21,8,2,0.0040715,1.8,0.001805,3,0.1,0.116,0.123,0.00699999999999999,0.00147775185230668,"B_sed_8m_R2_F3_16Sep20",1,1,1
"BVR",2020-09-16,50,21,8,2,0.0040715,1.8,0.001805,4,0.1,0.116,0.123,0.00699999999999999,0.00147775185230668,"B_sed_8m_R2_F4_16Sep20",1,1,1
"FCR",2020-09-30,50,19,4,1,0.0040715,1.8,0.00173,1,0.1,0.117,0.123,0.00599999999999999,0.00134180471441406,"F_sed_4m_R1_F1_30Sep20",1,1,1
"FCR",2020-09-30,50,19,4,1,0.0040715,1.8,0.00173,2,0.1,0.117,0.122,0.00499999999999999,0.00111817059534505,"F_sed_4m_R1_F2_30Sep20",1,1,1
"FCR",2020-09-30,50,19,4,1,0.0040715,1.8,0.00173,3,0.1,0.117,0.124,0.00699999999999999,0.00156543883348307,"F_sed_4m_R1_F3_30Sep20",1,1,1
"FCR",2020-09-30,50,19,4,1,0.0040715,1.8,0.00173,4,0.1,0.117,0.124,0.00699999999999999,0.00156543883348307,"F_sed_4m_R1_F4_30Sep20",1,1,1
"FCR",2020-09-30,50,19,4,2,0.0040715,1.8,0.00177,1,0.1,0.118,0.124,0.00600000000000001,0.0013728291008745,"F_sed_4m_R2_F1_30Sep20",1,1,1
"FCR",2020-09-30,50,19,4,2,0.0040715,1.8,0.00177,2,0.1,0.117,0.122,0.00499999999999999,0.00114402425072875,"F_sed_4m_R2_F2_30Sep20",1,1,1
"FCR",2020-09-30,50,19,4,2,0.0040715,1.8,0.00177,3,0.105,0.116,0.123,0.00699999999999999,0.00152536566763833,"F_sed_4m_R2_F3_30Sep20",1,1,1
"FCR",2020-09-30,50,19,4,2,0.0040715,1.8,0.00177,4,0.105,0.117,0.123,0.00599999999999999,0.00130745628654714,"F_sed_4m_R2_F4_30Sep20",1,1,1
"FCR",2020-09-30,50,19,8,1,0.0040715,1.8,0.001735,1,0.05,0.116,0.128,0.012,0.00538273105088645,"F_sed_8m_R1_F1_30Sep20",1,1,1
"FCR",2020-09-30,50,19,8,1,0.0040715,1.8,0.001735,2,0.05,0.117,0.128,0.011,0.00493417012997925,"F_sed_8m_R1_F2_30Sep20",1,1,1
"FCR",2020-09-30,50,19,8,1,0.0040715,1.8,0.001735,3,0.05,0.117,0.127,0.01,0.00448560920907205,"F_sed_8m_R1_F3_30Sep20",1,1,1
"FCR",2020-09-30,50,19,8,1,0.0040715,1.8,0.001735,4,0.05,0.117,0.125,0.00799999999999999,0.00358848736725763,"F_sed_8m_R1_F4_30Sep20",1,1,1
"FCR",2020-09-30,50,19,8,2,0.0040715,1.8,0.00175,1,0.05,0.118,0.127,0.00900000000000001,0.00407195072293284,"F_sed_8m_R2_F1_30Sep20",1,1,1
"FCR",2020-09-30,50,19,8,2,0.0040715,1.8,0.00175,2,0.05,0.117,0.126,0.00899999999999999,0.00407195072293284,"F_sed_8m_R2_F2_30Sep20",1,1,1
"FCR",2020-09-30,50,19,8,2,0.0040715,1.8,0.00175,3,0.05,0.116,0.126,0.01,0.0045243896921476,"F_sed_8m_R2_F3_30Sep20",1,1,1
"FCR",2020-09-30,50,19,8,2,0.0040715,1.8,0.00175,4,0.05,0.116,0.126,0.01,0.0045243896921476,"F_sed_8m_R2_F4_30Sep20",1,1,1
"BVR",2020-10-01,50,15,4,1,0.0040715,1.8,0.001725,1,0.15,0.116,0.129,0.013,0.00244791027058005,"B_sed_4m_R1_F1_01Oct20",1,1,1
"BVR",2020-10-01,50,15,4,1,0.0040715,1.8,0.001725,2,0.155,0.117,0.128,0.011,0.00200449228112014,"B_sed_4m_R1_F2_01Oct20",1,1,1
"BVR",2020-10-01,50,15,4,1,0.0040715,1.8,0.001725,3,0.15,0.117,0.126,0.00899999999999999,0.00169470711040157,"B_sed_4m_R1_F3_01Oct20",1,1,1
"BVR",2020-10-01,50,15,4,1,0.0040715,1.8,0.001725,4,0.15,0.117,0.129,0.012,0.00225960948053543,"B_sed_4m_R1_F4_01Oct20",1,1,1
"BVR",2020-10-01,50,15,8,1,0.0040715,1.8,0.00171,1,0.1,0.117,0.126,0.00899999999999999,0.00251995579024929,"B_sed_8m_R1_F1_01Oct20",1,1,1
"BVR",2020-10-01,50,15,8,1,0.0040715,1.8,0.00171,2,0.1,0.117,0.124,0.00699999999999999,0.00195996561463834,"B_sed_8m_R1_F2_01Oct20",1,1,1
"BVR",2020-10-01,50,15,8,1,0.0040715,1.8,0.00171,3,0.1,0.118,0.124,0.00600000000000001,0.00167997052683286,"B_sed_8m_R1_F3_01Oct20",1,1,1
"BVR",2020-10-01,50,15,8,1,0.0040715,1.8,0.00171,4,0.1,0.117,0.124,0.00699999999999999,0.00195996561463834,"B_sed_8m_R1_F4_01Oct20",1,1,1
"BVR",2020-10-01,50,15,8,2,0.0040715,1.8,0.001735,1,0.1,0.117,0.124,0.00699999999999999,0.00198862008268861,"B_sed_8m_R2_F1_01Oct20",1,1,1
"BVR",2020-10-01,50,15,8,2,0.0040715,1.8,0.001735,2,0.1,0.117,0.124,0.00699999999999999,0.00198862008268861,"B_sed_8m_R2_F2_01Oct20",1,1,1
"BVR",2020-10-01,50,15,8,2,0.0040715,1.8,0.001735,3,0.1,0.117,0.125,0.00799999999999999,0.00227270866592984,"B_sed_8m_R2_F3_01Oct20",1,1,1
"BVR",2020-10-01,50,15,8,2,0.0040715,1.8,0.001735,4,0.1,0.116,0.124,0.00799999999999999,0.00227270866592984,"B_sed_8m_R2_F4_01Oct20",1,1,1
"FCR",2020-10-05,50,6,4,1,0.0040715,1.8,0.001752,1,0.104,0.117,0.12,0.00299999999999999,0.00206878961637649,"F_sed_4m_R1_F1_05Oct20",1,1,1
"FCR",2020-10-05,50,6,4,1,0.0040715,1.8,0.001752,2,0.105,0.117,0.12,0.00299999999999999,0.00204908685812529,"F_sed_4m_R1_F2_05Oct20",1,1,1
"FCR",2020-10-05,50,6,4,1,0.0040715,1.8,0.001752,3,0.095,0.117,0.12,0.00299999999999999,0.00226478021161216,"F_sed_4m_R1_F3_05Oct20",1,1,1
"FCR",2020-10-05,50,6,4,1,0.0040715,1.8,0.001752,4,0.1,0.116,0.119,0.00299999999999999,0.00215154120103155,"F_sed_4m_R1_F4_05Oct20",1,1,1
"FCR",2020-10-05,50,6,4,2,0.0040715,1.8,0.001757,1,0.105,0.117,0.12,0.00299999999999999,0.00205493470874779,"F_sed_4m_R2_F1_05Oct20",1,1,1
"FCR",2020-10-05,50,6,4,2,0.0040715,1.8,0.001757,2,0.098,0.118,0.121,0.003,0.00220171575937264,"F_sed_4m_R2_F2_05Oct20",1,1,1
"FCR",2020-10-05,50,6,4,2,0.0040715,1.8,0.001757,3,0.1,0.118,0.119,0.001,0.000719227148061731,"F_sed_4m_R2_F3_05Oct20",1,1,1
"FCR",2020-10-05,50,6,4,2,0.0040715,1.8,0.001757,4,0.104,0.117,0.12,0.00299999999999999,0.00207469369633191,"F_sed_4m_R2_F4_05Oct20",1,1,1
"FCR",2020-10-05,50,6,8,1,0.0040715,1.8,0.001756,1,0.05,0.117,0.123,0.00599999999999999,0.00862581358221784,"F_sed_8m_R1_F1_05Oct20",1,1,1
"FCR",2020-10-05,50,6,8,1,0.0040715,1.8,0.001756,2,0.06,0.117,0.123,0.00599999999999999,0.00718817798518154,"F_sed_8m_R1_F2_05Oct20",1,1,1
"FCR",2020-10-05,50,6,8,1,0.0040715,1.8,0.001756,3,0.05,0.117,0.122,0.00499999999999999,0.00718817798518153,"F_sed_8m_R1_F3_05Oct20",1,1,1
"FCR",2020-10-05,50,6,8,1,0.0040715,1.8,0.001756,4,0.054,0.116,0.121,0.00499999999999999,0.00665572035664957,"F_sed_8m_R1_F4_05Oct20",1,1,1
"FCR",2020-10-05,50,6,8,2,0.0040715,1.8,0.001675,1,0.055,0.117,0.122,0.00499999999999999,0.00623327714080507,"F_sed_8m_R2_F1_05Oct20",1,1,1
"FCR",2020-10-05,50,6,8,2,0.0040715,1.8,0.001675,2,0.05,0.117,0.122,0.00499999999999999,0.00685660485488557,"F_sed_8m_R2_F2_05Oct20",1,1,1
"FCR",2020-10-05,50,6,8,2,0.0040715,1.8,0.001675,3,0.068,0.117,0.124,0.00699999999999999,0.00705826970355868,"F_sed_8m_R2_F3_05Oct20",1,1,1
"FCR",2020-10-05,50,6,8,2,0.0040715,1.8,0.001675,4,0.057,0.117,0.122,0.00499999999999999,0.00601456566218033,"F_sed_8m_R2_F4_05Oct20",1,1,1
"BVR",2020-10-14,50,13,4,1,0.0040715,1.8,0.00173,1,0.1,0.117,0.12,0.00299999999999999,0.000980549598994886,"B_sed_4m_R1_F1_14Oct20",1,1,1
"BVR",2020-10-14,50,13,4,1,0.0040715,1.8,0.00173,2,0.1,0.116,0.119,0.00299999999999999,0.000980549598994886,"B_sed_4m_R1_F2_14Oct20",1,1,1
"BVR",2020-10-14,50,13,4,1,0.0040715,1.8,0.00173,3,0.1,0.118,0.12,0.002,0.00065369973266326,"B_sed_4m_R1_F3_14Oct20",1,1,1
"BVR",2020-10-14,50,13,4,1,0.0040715,1.8,0.00173,4,0.1,0.117,0.119,0.00199999999999999,0.000653699732663256,"B_sed_4m_R1_F4_14Oct20",1,1,1
"BVR",2020-10-14,50,13,8,1,0.0040715,1.8,0.00167,1,0.1,0.117,0.124,0.00699999999999999,0.00220859822972066,"B_sed_8m_R1_F1_14Oct20",1,1,1
"BVR",2020-10-14,50,13,8,1,0.0040715,1.8,0.00167,2,0.105,0.117,0.123,0.00599999999999999,0.00180293733038421,"B_sed_8m_R1_F2_14Oct20",1,1,1
"BVR",2020-10-14,50,13,8,1,0.0040715,1.8,0.00167,3,0.105,0.117,0.124,0.00699999999999999,0.00210342688544825,"B_sed_8m_R1_F3_14Oct20",1,1,1
"BVR",2020-10-14,50,13,8,1,0.0040715,1.8,0.00167,4,0.105,0.117,0.123,0.00599999999999999,0.00180293733038421,"B_sed_8m_R1_F4_14Oct20",1,1,1
"BVR",2020-10-14,50,13,8,2,0.0040715,1.8,0.001715,1,0.1,0.117,0.123,0.00599999999999999,0.00194409544771819,"B_sed_8m_R2_F1_14Oct20",1,1,1
"BVR",2020-10-14,50,13,8,2,0.0040715,1.8,0.001715,2,0.1,0.117,0.122,0.00499999999999999,0.00162007953976516,"B_sed_8m_R2_F2_14Oct20",1,1,1
"BVR",2020-10-14,50,13,8,2,0.0040715,1.8,0.001715,3,0.1,0.117,0.122,0.00499999999999999,0.00162007953976516,"B_sed_8m_R2_F3_14Oct20",1,1,1
"BVR",2020-10-14,50,13,8,2,0.0040715,1.8,0.001715,4,0.1,0.116,0.123,0.00699999999999999,0.00226811135567122,"B_sed_8m_R2_F4_14Oct20",1,1,1
"FCR",2020-10-19,50,14,4,1,0.0040715,1.8,0.00151,1,0.1,0.117,0.123,0.00599999999999999,0.0015894457991965,"F_sed_4m_R1_F1_19Oct20",1,1,1
"FCR",2020-10-19,50,14,4,1,0.0040715,1.8,0.00151,2,0.105,0.115,0.121,0.00599999999999999,0.00151375790399667,"F_sed_4m_R1_F2_19Oct20",1,1,1
"FCR",2020-10-19,50,14,4,1,0.0040715,1.8,0.00151,3,0.1,0.116,0.12,0.00399999999999999,0.00105963053279767,"F_sed_4m_R1_F3_19Oct20",1,1,1
"FCR",2020-10-19,50,14,4,1,0.0040715,1.8,0.00151,4,0.1,0.116,0.121,0.00499999999999999,0.00132453816599709,"F_sed_4m_R1_F4_19Oct20",1,1,1
"FCR",2020-10-19,50,14,4,2,0.0040715,1.8,0.001757,1,0.105,0.116,0.12,0.00399999999999999,0.00117424840499874,"F_sed_4m_R2_F1_19Oct20",1,1,1
"FCR",2020-10-19,50,14,4,2,0.0040715,1.8,0.001757,2,0.107,0.116,0.12,0.00399999999999999,0.00115229983668101,"F_sed_4m_R2_F2_19Oct20",1,1,1
"FCR",2020-10-19,50,14,4,2,0.0040715,1.8,0.001757,3,0.1,0.115,0.12,0.00499999999999999,0.00154120103156085,"F_sed_4m_R2_F3_19Oct20",1,1,1
"FCR",2020-10-19,50,14,4,2,0.0040715,1.8,0.001757,4,0.105,0.117,0.122,0.00499999999999999,0.00146781050624843,"F_sed_4m_R2_F4_19Oct20",1,1,1
"FCR",2020-10-19,50,14,8,1,0.0040715,1.8,0.001782,1,0.054,0.117,0.13,0.013,0.00752618375116226,"F_sed_8m_R1_F1_19Oct20",1,1,1
"FCR",2020-10-19,50,14,8,1,0.0040715,1.8,0.001782,2,0.056,0.117,0.131,0.014,0.00781565235697619,"F_sed_8m_R1_F2_19Oct20",1,1,1
"FCR",2020-10-19,50,14,8,1,0.0040715,1.8,0.001782,3,0.054,0.116,0.128,0.012,0.00694724653953439,"F_sed_8m_R1_F3_19Oct20",1,1,1
"FCR",2020-10-19,50,14,8,1,0.0040715,1.8,0.001782,4,0.05,0.116,0.129,0.013,0.00812827845125524,"F_sed_8m_R1_F4_19Oct20",1,1,1
"FCR",2020-10-19,50,14,8,2,0.0040715,1.8,0.001762,1,0.054,0.117,0.132,0.015,0.00858659399737626,"F_sed_8m_R2_F1_19Oct20",1,1,1
"FCR",2020-10-19,50,14,8,2,0.0040715,1.8,0.001762,2,0.05,0.116,0.128,0.012,0.00741881721373309,"F_sed_8m_R2_F2_19Oct20",1,1,1
"FCR",2020-10-19,50,14,8,2,0.0040715,1.8,0.001762,3,0.053,0.116,0.128,0.012,0.00699888416389914,"F_sed_8m_R2_F3_19Oct20",1,1,1
"FCR",2020-10-19,50,14,8,2,0.0040715,1.8,0.001762,4,0.06,0.117,0.131,0.014,0.00721273895779606,"F_sed_8m_R2_F4_19Oct20",1,1,1
"BVR",2020-10-26,50,12,4,1,0.0040715,1.8,0.001805,1,0.1,0.115,0.119,0.00399999999999999,0.00147775185230668,"B_sed_4m_R1_F1_26Oct20",1,1,1
"BVR",2020-10-26,50,12,4,1,0.0040715,1.8,0.001805,2,0.1,0.116,0.117,0.001,0.000369437963076672,"B_sed_4m_R1_F2_26Oct20",1,1,1
"BVR",2020-10-26,50,12,4,1,0.0040715,1.8,0.001805,3,0.1,0.116,0.119,0.00299999999999999,0.00110831388923001,"B_sed_4m_R1_F3_26Oct20",1,1,1
"BVR",2020-10-26,50,12,4,1,0.0040715,1.8,0.001805,4,0.1,0.115,0.119,0.00399999999999999,0.00147775185230668,"B_sed_4m_R1_F4_26Oct20",1,1,1
"BVR",2020-10-26,50,12,8,1,0.0040715,1.8,0.00182,1,0.1,0.117,0.123,0.00599999999999999,0.00223504850792091,"B_sed_8m_R1_F1_26Oct20",1,1,1
"BVR",2020-10-26,50,12,8,1,0.0040715,1.8,0.00182,2,0.1,0.115,0.123,0.00799999999999999,0.00298006467722788,"B_sed_8m_R1_F2_26Oct20",1,1,1
"BVR",2020-10-26,50,12,8,1,0.0040715,1.8,0.00182,3,0.1,0.116,0.124,0.00799999999999999,0.00298006467722788,"B_sed_8m_R1_F3_26Oct20",1,1,1
"BVR",2020-10-26,50,12,8,1,0.0040715,1.8,0.00182,4,0.1,0.115,0.123,0.00799999999999999,0.00298006467722788,"B_sed_8m_R1_F4_26Oct20",1,1,1
"BVR",2020-10-26,50,12,8,2,0.0040715,1.8,0.0018,1,0.1,0.116,0.124,0.00799999999999999,0.00294731671374186,"B_sed_8m_R2_F1_26Oct20",1,1,1
"BVR",2020-10-26,50,12,8,2,0.0040715,1.8,0.0018,2,0.095,0.117,0.124,0.00699999999999999,0.00271463381528856,"B_sed_8m_R2_F2_26Oct20",1,1,1
"BVR",2020-10-26,50,12,8,2,0.0040715,1.8,0.0018,3,0.095,0.117,0.124,0.00699999999999999,0.00271463381528856,"B_sed_8m_R2_F3_26Oct20",1,1,1
"BVR",2020-10-26,50,12,8,2,0.0040715,1.8,0.0018,4,0.1,0.116,0.125,0.00899999999999999,0.00331573130295959,"B_sed_8m_R2_F4_26Oct20",1,1,1
"FCR",2020-11-02,50,14,4,1,0.0040715,1.8,0.00179,1,0.1,0.117,0.122,0.00499999999999999,0.00157014789214224,"F_sed_4m_R1_F1_02Nov20",1,1,1
"FCR",2020-11-02,50,14,4,1,0.0040715,1.8,0.00179,2,0.105,0.116,0.121,0.00499999999999999,0.00149537894489737,"F_sed_4m_R1_F2_02Nov20",1,1,1
"FCR",2020-11-02,50,14,4,1,0.0040715,1.8,0.00179,3,0.095,0.117,0.121,0.00399999999999999,0.00132222980390925,"F_sed_4m_R1_F3_02Nov20",1,1,1
"FCR",2020-11-02,50,14,4,1,0.0040715,1.8,0.00179,4,0.1,0.116,0.122,0.00599999999999999,0.00188417747057069,"F_sed_4m_R1_F4_02Nov20",1,1,1
"FCR",2020-11-02,50,14,4,2,0.0040715,1.8,0.001815,1,0.11,0.117,0.121,0.00399999999999999,0.00115787442325573,"F_sed_4m_R2_F1_02Nov20",1,1,1
"FCR",2020-11-02,50,14,4,2,0.0040715,1.8,0.001815,2,0.1,0.116,0.121,0.00499999999999999,0.00159207733197663,"F_sed_4m_R2_F2_02Nov20",1,1,1
"FCR",2020-11-02,50,14,4,2,0.0040715,1.8,0.001815,3,0.1,0.117,0.122,0.00499999999999999,0.00159207733197663,"F_sed_4m_R2_F3_02Nov20",1,1,1
"FCR",2020-11-02,50,14,4,2,0.0040715,1.8,0.001815,4,0.095,0.116,0.122,0.00599999999999999,0.00201104505091785,"F_sed_4m_R2_F4_02Nov20",1,1,1
"FCR",2020-11-02,50,14,8,1,0.0040715,1.8,0.001728,1,0.05,0.117,0.127,0.01,0.00606305152541183,"F_sed_8m_R1_F1_02Nov20",1,1,1
"FCR",2020-11-02,50,14,8,1,0.0040715,1.8,0.001728,2,0.05,0.117,0.128,0.011,0.00666935667795302,"F_sed_8m_R1_F2_02Nov20",1,1,1
"FCR",2020-11-02,50,14,8,1,0.0040715,1.8,0.001728,3,0.05,0.116,0.127,0.011,0.00666935667795302,"F_sed_8m_R1_F3_02Nov20",1,1,1
"FCR",2020-11-02,50,14,8,1,0.0040715,1.8,0.001728,4,0.053,0.117,0.128,0.011,0.00629184592259719,"F_sed_8m_R1_F4_02Nov20",1,1,1
"FCR",2020-11-02,50,14,8,2,0.0040715,1.8,0.001774,1,0.05,0.117,0.126,0.00899999999999999,0.00560200698233364,"F_sed_8m_R2_F1_02Nov20",1,1,1
"FCR",2020-11-02,50,14,8,2,0.0040715,1.8,0.001774,2,0.054,0.116,0.127,0.011,0.00633971983597429,"F_sed_8m_R2_F2_02Nov20",1,1,1
"FCR",2020-11-02,50,14,8,2,0.0040715,1.8,0.001774,3,0.06,0.116,0.129,0.013,0.00674315655280901,"F_sed_8m_R2_F3_02Nov20",1,1,1
"FCR",2020-11-02,50,14,8,2,0.0040715,1.8,0.001774,4,0.05,0.116,0.125,0.00899999999999999,0.00560200698233364,"F_sed_8m_R2_F4_02Nov20",1,1,1
"FCR",2020-11-09,50,7,4,1,0.0040715,1.8,0.001375,1,0.075,0.115,0.12,0.00499999999999999,0.00321631784237703,"F_sed_4m_R1_F1_09Nov20",1,1,1
"FCR",2020-11-09,50,7,4,1,0.0040715,1.8,0.001375,2,0.055,0.117,0.118,0.000999999999999987,0.000877177593375543,"F_sed_4m_R1_F2_09Nov20",1,1,1
"FCR",2020-11-09,50,7,4,1,0.0040715,1.8,0.001375,3,0.055,0.114,0.12,0.00599999999999999,0.00526306556025332,"F_sed_4m_R1_F3_09Nov20",1,1,1
"FCR",2020-11-09,50,7,4,1,0.0040715,1.8,0.001375,4,0.06,0.115,0.12,0.00499999999999999,0.00402039730297129,"F_sed_4m_R1_F4_09Nov20",1,1,1
"FCR",2020-11-09,50,7,4,2,0.0040715,1.8,0.00152,1,0.055,0.115,0.119,0.00399999999999999,0.00387871983107154,"F_sed_4m_R2_F1_09Nov20",1,1,1
"FCR",2020-11-09,50,7,4,2,0.0040715,1.8,0.00152,2,0.06,0.115,0.118,0.00299999999999999,0.00266661988386168,"F_sed_4m_R2_F2_09Nov20",1,1,1
"FCR",2020-11-09,50,7,4,2,0.0040715,1.8,0.00152,3,0.09,0.116,0.121,0.00499999999999999,0.00296291098206854,"F_sed_4m_R2_F3_09Nov20",1,1,1
"FCR",2020-11-09,50,7,4,2,0.0040715,1.8,0.00152,4,0.075,0.116,0.121,0.00499999999999999,0.00355549317848224,"F_sed_4m_R2_F4_09Nov20",1,1,1
"FCR",2020-11-09,50,7,8,1,0.0040715,1.8,0.001773,1,0.055,0.116,0.124,0.00799999999999999,0.0090486450795919,"F_sed_8m_R1_F1_09Nov20",1,1,1
"FCR",2020-11-09,50,7,8,1,0.0040715,1.8,0.001773,2,0.05,0.117,0.124,0.00699999999999999,0.0087093208891072,"F_sed_8m_R1_F2_09Nov20",1,1,1
"FCR",2020-11-09,50,7,8,1,0.0040715,1.8,0.001773,3,0.048,0.116,0.122,0.00599999999999999,0.00777617936527428,"F_sed_8m_R1_F3_09Nov20",1,1,1
"FCR",2020-11-09,50,7,8,1,0.0040715,1.8,0.001773,4,0.06,0.117,0.125,0.00799999999999999,0.00829459132295924,"F_sed_8m_R1_F4_09Nov20",1,1,1
"FCR",2020-11-09,50,7,8,2,0.0040715,1.8,0.001783,1,0.055,0.117,0.124,0.00699999999999999,0.00796222075848748,"F_sed_8m_R2_F1_09Nov20",1,1,1
