"Reading Date","FCR Barometric Pressure Temperature (degC)","FCR Barometric Pressure Pressure (PSI)","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","FCR DO 1m Temperature (degC)","FCR DO 1m Pressure (PSI)","FCR DO 1m Power (V)","FCR DO 1m Dissolved Oxygen (ppm)","FCR DO 1m Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"12/25/15 00:00:07","","","","","","","","11.562","15.416","12.817","11.480","9.139","","",""
"12/25/15 00:00:00","","","","","","","","","","","","","13.128","12.863","12.810"
"12/24/15 23:45:17","15.312","13.960","","","","","","","","","","","","",""
"12/24/15 23:45:14","","","7.187","26.433","12.698","10.000","7.209","","","","","","","",""
"12/24/15 23:45:07","","","","","","","","11.437","15.414","12.817","11.440","9.120","","",""
"12/24/15 23:30:17","15.375","13.960","","","","","","","","","","","","",""
"12/24/15 23:30:14","","","7.187","26.449","12.757","10.060","7.209","","","","","","","",""
"12/24/15 23:30:07","","","","","","","","11.312","15.415","12.817","11.450","9.190","","",""
"12/24/15 23:15:17","15.375","13.960","","","","","","","","","","","","",""
"12/24/15 23:15:14","","","7.312","26.454","12.728","10.040","7.209","","","","","","","",""
"12/24/15 23:15:07","","","","","","","","11.187","15.411","12.817","11.440","9.290","","",""
"12/24/15 23:00:17","15.312","13.959","","","","","","","","","","","","",""
"12/24/15 23:00:14","","","7.187","26.445","12.728","10.050","7.209","","","","","","","",""
"12/24/15 23:00:07","","","","","","","","11.062","15.413","12.847","11.440","9.230","","",""
"12/24/15 23:00:00","","","","","","","","","","","","","13.461","12.863","12.801"
"12/24/15 22:45:17","15.375","13.959","","","","","","","","","","","","",""
"12/24/15 22:45:14","","","7.187","26.432","12.698","10.070","7.209","","","","","","","",""
"12/24/15 22:45:07","","","","","","","","10.812","15.410","12.847","11.460","9.370","","",""
"12/24/15 22:30:17","15.437","13.959","","","","","","","","","","","","",""
"12/24/15 22:30:14","","","7.187","26.422","12.668","10.070","7.209","","","","","","","",""
"12/24/15 22:30:07","","","","","","","","10.750","15.416","12.847","11.410","9.730","","",""
"12/24/15 22:15:17","15.500","13.959","","","","","","","","","","","","",""
"12/24/15 22:15:14","","","7.250","26.437","12.698","10.080","7.209","","","","","","","",""
