Advanced Calibration Data,,,,,,,,,,,
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
155,2014-08-06 01:30:00,11.4375,26.38629,13.11552,3.62,11.109999,,,,,
156,2014-08-06 01:45:00,11.4375,26.388659,13.145327,3.75,11.119999,,,,,
157,2014-08-06 02:00:00,11.4375,26.389977,13.11552,3.67,11.119999,,,,,
158,2014-08-06 02:15:00,11.4375,26.388342,13.11552,3.67,11.129999,,,,,
159,2014-08-06 02:30:00,11.5,26.387949,13.11552,3.69,11.129999,,,,,
160,2014-08-06 02:45:00,11.5,26.384575,13.11552,3.68,11.129999,,,,,
161,2014-08-06 03:00:00,11.4375,26.385496,13.085711,3.97,11.109999,,,,,
162,2014-08-06 03:15:00,11.4375,26.387499,13.085711,4.02,11.119999,,,,,
163,2014-08-06 03:30:00,11.5,26.383308,13.085711,4.24,11.119999,,,,,
164,2014-08-06 03:45:00,11.5,26.386999,13.085711,4.14,11.119999,,,,,
165,2014-08-06 04:00:00,11.4375,26.385496,13.055903,3.45,11.109999,,,,,
166,2014-08-06 04:15:00,11.4375,26.383387,13.055903,3.64,11.109999,,,,,
167,2014-08-06 04:30:00,11.5,26.387157,13.085711,3.53,11.109999,,,,,
168,2014-08-06 04:45:00,11.5,26.388054,13.055903,2.57,11.119999,,,,,
169,2014-08-06 05:00:00,11.4375,26.389502,13.026095,1.5,11.129999,,,,,
170,2014-08-06 05:15:00,11.5,26.389845,13.055903,1.35,11.109999,,,,,
171,2014-08-06 05:30:00,11.4375,26.390293,13.055903,1.35,11.109999,,,,,
172,2014-08-06 05:45:00,11.4375,26.391241,13.026095,1.36,11.109999,,,,,
173,2014-08-06 06:00:00,11.4375,26.388134,13.026095,1.34,11.099998,,,,,
174,2014-08-06 06:15:00,11.4375,26.387499,13.026095,1.34,11.099998,,,,,
175,2014-08-06 06:30:00,11.4375,26.387606,12.996287,1.35,11.109999,,,,,
176,2014-08-06 06:45:00,11.4375,26.390293,12.996287,1.34,11.099998,,,,,
177,2014-08-06 07:00:00,11.4375,26.390505,13.026095,1.34,11.099998,,,,,
178,2014-08-06 07:15:00,11.4375,26.392351,13.085711,1.34,11.089998,,,,,
179,2014-08-06 07:30:00,11.4375,26.392454,13.234752,1.34,11.099998,,,,,
180,2014-08-06 07:45:00,11.4375,26.390188,13.503023,1.34,11.199999,,,,,
181,2014-08-06 08:00:00,11.5,26.390951,13.771296,1.33,11.259998,,,,,
182,2014-08-06 08:15:00,11.5,26.392639,13.950144,1.35,11.139999,,,,,
183,2014-08-06 08:30:00,11.5,26.389952,13.950144,1.34,11.119999,,,,,
184,2014-08-06 08:45:00,11.5,26.393063,13.979951,1.35,11.139999,,,,,
185,2014-08-06 09:00:00,11.5,26.386261,13.979951,1.34,11.169998,,,,,
186,2014-08-06 09:15:00,11.5,26.386314,13.979951,1.34,11.219999,,,,,
187,2014-08-06 09:30:00,11.5,26.389952,13.950144,1.36,11.219999,,,,,
188,2014-08-06 09:45:00,11.5,26.386,13.979951,1.42,11.16,,,,,
189,2014-08-06 10:00:00,11.4375,26.39077,13.950144,2.51,11.119999,,,,,
190,2014-08-06 10:15:00,11.5,26.38916,13.950144,3,11.119999,,,,,
191,2014-08-06 10:30:00,11.5,26.393379,13.979951,3.08,11.109999,,,,,
192,2014-08-06 10:45:00,11.5,26.39048,13.979951,3.18,11.099998,,,,,
193,2014-08-06 11:00:00,11.5,26.391058,13.950144,3.24,11.109999,,,,,
194,2014-08-06 11:15:00,11.5,26.39032,13.979951,3.34,11.109999,,,,,
195,2014-08-06 11:30:00,11.5,26.392958,13.979951,3.14,11.129999,,,,,
196,2014-08-06 11:45:00,11.5,26.387474,13.950144,3.07,11.15,,,,,
197,2014-08-06 12:00:00,11.5,26.386,13.979951,2.28,11.169998,,,,,
198,2014-08-06 12:15:00,11.5,26.385365,13.950144,2.67,11.15,,,,,
199,2014-08-06 12:30:00,11.5,26.381834,13.950144,3.06,11.119999,,,,,
200,2014-08-06 12:45:00,11.5,26.377668,13.979951,3.12,11.119999,,,,,
201,2014-08-06 13:00:00,11.5,26.377563,13.979951,2.14,11.119999,,,,,
202,2014-08-06 13:15:00,11.5,26.37266,13.979951,1.5,11.119999,,,,,
203,2014-08-06 13:30:00,11.5,26.369076,13.979951,1.48,11.109999,,,,,
204,2014-08-06 13:45:00,11.5,26.367176,13.950144,1.35,11.139999,,,,,
205,2014-08-06 14:00:00,11.5,26.367123,13.950144,1.34,11.139999,,,,,
206,2014-08-06 14:15:00,11.5,26.364859,13.979951,1.34,11.129999,,,,,
207,2014-08-06 14:30:00,11.5,26.361273,13.979951,1.35,11.15,,,,,
208,2014-08-06 14:45:00,11.5,26.359533,13.979951,1.34,11.15,,,,,
209,2014-08-06 15:00:00,11.5,26.358477,13.979951,1.34,11.189999,,,,,
210,2014-08-06 15:15:00,11.5,26.350466,13.950144,1.35,11.169998,,,,,
211,2014-08-06 15:30:00,11.5,26.348463,13.979951,1.34,11.15,,,,,
212,2014-08-06 15:45:00,11.4375,26.348751,13.950144,1.34,11.16,,,,,
213,2014-08-06 16:00:00,11.5,26.34746,13.979951,1.34,11.16,,,,,
214,2014-08-06 16:15:00,11.5,26.346563,13.950144,1.34,11.179998,,,,,
215,2014-08-06 16:30:00,11.5,26.343508,13.979951,1.34,11.189999,,,,,
216,2014-08-06 16:45:00,11.5,26.344561,13.979951,1.34,11.189999,,,,,
217,2014-08-06 17:00:00,11.5,26.347509,13.950144,1.34,11.219999,,,,,
218,2014-08-06 17:15:00,11.5,26.347988,13.950144,1.34,11.25,,,,,
219,2014-08-06 17:30:00,11.5,26.347509,13.979951,1.34,11.23,,,,,
220,2014-08-06 17:45:00,11.5,26.348145,13.979951,1.34,11.15,,,,,
221,2014-08-06 18:00:00,11.5,26.347143,13.979951,1.34,11.129999,,,,,
222,2014-08-06 18:15:00,11.5,26.342558,13.979951,1.34,11.129999,,,,,
223,2014-08-06 18:30:00,11.5,26.345825,13.979951,1.34,11.139999,,,,,
224,2014-08-06 18:45:00,11.4375,26.352125,13.741487,1.35,11.139999,,,,,
225,2014-08-06 19:00:00,11.4375,26.351597,13.979951,1.34,11.15,,,,,
226,2014-08-06 19:15:00,11.4375,26.353867,13.711679,1.34,11.139999,,,,,
227,2014-08-06 19:30:00,11.5,26.353577,13.830912,1.34,11.119999,,,,,
228,2014-08-06 19:45:00,11.4375,26.353867,13.681871,1.34,11.129999,,,,,
229,2014-08-06 20:00:00,11.4375,26.357922,13.473215,1.35,11.129999,,,,,
230,2014-08-06 20:15:00,11.4375,26.354603,13.413599,1.35,11.129999,,,,,
231,2014-08-06 20:30:00,11.4375,26.356554,13.324175,2.53,11.119999,,,,,
232,2014-08-06 20:45:00,11.4375,26.36293,13.294368,1.34,11.139999,,,,,
233,2014-08-06 21:00:00,11.4375,26.368311,13.204943,1.35,11.139999,,,,,
234,2014-08-06 21:15:00,11.4375,26.368626,13.175136,2.42,11.119999,,,,,
235,2014-08-06 21:30:00,11.4375,26.367414,13.145327,2.5,11.109999,,,,,
236,2014-08-06 21:45:00,11.4375,26.371313,13.175136,1.77,11.099998,,,,,
237,2014-08-06 22:00:00,11.4375,26.37142,13.11552,2.42,11.109999,,,,,
238,2014-08-06 22:15:00,11.4375,26.367254,13.145327,2.88,11.109999,,,,,
239,2014-08-06 22:30:00,11.4375,26.367044,13.145327,2.77,11.119999,,,,,
240,2014-08-06 22:45:00,11.4375,26.370104,13.145327,3.1,11.109999,,,,,
241,2014-08-06 23:00:00,11.4375,26.369999,13.145327,3.45,11.099998,,,,,
242,2014-08-06 23:15:00,11.4375,26.374002,13.145327,3.49,11.109999,,,,,
243,2014-08-06 23:30:00,11.4375,26.373001,13.11552,3.54,11.119999,,,,,
244,2014-08-06 23:45:00,11.4375,26.37759,13.11552,3.58,11.119999,,,,,
245,2014-08-07 00:00:00,11.4375,26.375004,13.11552,3.48,11.119999,,,,,
246,2014-08-07 00:15:00,11.4375,26.379435,13.11552,3.67,11.109999,,,,,
247,2014-08-07 00:30:00,11.4375,26.37701,13.145327,3.56,11.119999,,,,,
248,2014-08-07 00:45:00,11.4375,26.378592,13.11552,3.49,11.109999,,,,,
249,2014-08-07 01:00:00,11.5,26.38468,13.11552,3.38,11.109999,,,,,
250,2014-08-07 01:15:00,11.5,26.385046,13.145327,1.57,11.129999,,,,,
251,2014-08-07 01:30:00,11.4375,26.382437,13.145327,1.35,11.139999,,,,,
252,2014-08-07 01:45:00,12.5,26.379326,12.996287,1.34,11.219999,,,,,
253,2014-08-07 02:00:00,11.5,26.374819,13.085711,1.34,11.15,,,,,
254,2014-08-07 02:15:00,11.4375,26.37332,13.11552,1.35,11.119999,,,,,
255,2014-08-07 02:30:00,11.4375,26.377747,13.11552,1.34,11.119999,,,,,
256,2014-08-07 02:45:00,11.4375,26.372845,13.11552,1.34,11.119999,,,,,
257,2014-08-07 03:00:00,11.4375,26.370733,13.085711,1.34,11.129999,,,,,
258,2014-08-07 03:15:00,11.4375,26.373476,13.11552,1.35,11.139999,,,,,
259,2014-08-07 03:30:00,11.4375,26.372686,13.11552,1.34,11.119999,,,,,
260,2014-08-07 03:45:00,11.4375,26.375956,13.085711,1.34,11.099998,,,,,
261,2014-08-07 04:00:00,11.4375,26.373844,13.085711,1.35,11.099998,,,,,
262,2014-08-07 04:15:00,11.4375,26.371685,13.085711,1.35,11.099998,,,,,
263,2014-08-07 04:30:00,11.4375,26.371841,13.085711,1.34,11.099998,,,,,
264,2014-08-07 04:45:00,11.4375,26.371632,13.085711,1.35,11.089998,,,,,
265,2014-08-07 05:00:00,11.4375,26.375532,13.055903,1.34,11.099998,,,,,
266,2014-08-07 05:15:00,11.4375,26.372,13.085711,1.35,11.109999,,,,,
267,2014-08-07 05:30:00,11.4375,26.369946,13.085711,1.34,11.129999,,,,,
268,2014-08-07 05:45:00,11.4375,26.374847,13.026095,1.35,11.109999,,,,,
269,2014-08-07 06:00:00,11.4375,26.378273,13.026095,1.35,11.099998,,,,,
270,2014-08-07 06:15:00,11.4375,26.380487,13.026095,1.34,11.089998,,,,,
271,2014-08-07 06:30:00,11.4375,26.381805,12.996287,1.35,11.099998,,,,,
272,2014-08-07 06:45:00,11.4375,26.384071,13.055903,1.35,11.089998,,,,,
273,2014-08-07 07:00:00,11.4375,26.38249,13.204943,1.34,11.099998,,,,,
274,2014-08-07 07:15:00,11.4375,26.384811,13.383791,1.34,11.109999,,,,,
275,2014-08-07 07:30:00,11.4375,26.38402,13.592447,1.92,11.109999,,,,,
276,2014-08-07 07:45:00,11.5,26.386314,13.741487,2.25,11.109999,,,,,
277,2014-08-07 08:00:00,11.5,26.389742,13.830912,2.71,11.109999,,,,,
278,2014-08-07 08:15:00,11.4375,26.389397,13.920335,3.05,11.109999,,,,,
279,2014-08-07 08:30:00,11.5,26.393536,13.950144,3.48,11.099998,,,,,
280,2014-08-07 08:45:00,11.4375,26.396303,13.950144,3.69,11.109999,,,,,
281,2014-08-07 09:00:00,11.5,26.394804,13.979951,3.78,11.109999,,,,,
282,2014-08-07 09:15:00,11.5,26.395594,13.979951,3.75,11.109999,,,,,
283,2014-08-07 09:30:00,11.4375,26.399729,13.979951,3.4,11.109999,,,,,
284,2014-08-07 09:45:00,11.5,26.39554,13.979951,3.17,11.099998,,,,,
285,2014-08-07 10:00:00,11.5,26.40229,13.950144,1.66,11.129999,,,,,
286,2014-08-07 10:15:00,11.5,26.399019,13.979951,1.39,11.129999,,,,,
287,2014-08-07 10:30:00,11.5,26.402393,13.979951,1.35,11.139999,,,,,
288,2014-08-07 10:45:00,11.5,26.398176,13.950144,1.34,11.119999,,,,,
289,2014-08-07 11:00:00,11.5,26.396542,13.979951,1.36,11.119999,,,,,
290,2014-08-07 11:15:00,11.5,26.39691,13.979951,1.34,11.099998,,,,,
291,2014-08-07 11:30:00,11.5,26.395275,13.979951,1.35,11.089998,,,,,
292,2014-08-07 11:45:00,11.5,26.395275,13.979951,1.35,11.08,,,,,
293,2014-08-07 12:00:00,11.5,26.39538,13.950144,1.37,11.08,,,,,
294,2014-08-07 12:15:00,11.4375,26.395039,13.950144,1.35,11.08,,,,,
295,2014-08-07 12:30:00,11.5,26.389055,13.950144,1.35,11.08,,,,,
296,2014-08-07 12:45:00,11.4375,26.393351,13.979951,1.35,11.099998,,,,,
297,2014-08-07 13:00:00,11.5,26.392534,13.979951,1.35,11.089998,,,,,
