
Advanced Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7, coef 8, coef 9
,Temperature(degC),unknown,0.000000,0.00,0.000000,0.000000,0.000000,0.000000,0.000000,0.00,0.00
,Pressure(psi),unknown,0.000001,-0.000219,1.003133,-0.000022,0.001997,0.421111,0.000000,1.000000,0.000000
,Power(V),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO(ppm),12-Jul-13 16:45,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
,DO Temp(degC),unknown,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00

Field Calibration Data
,,Cal Date,coef 1, coef 2, coef 3, coef 4, coef 5, coef 6, coef 7
,Temperature(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Pressure(psi),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,Power(V),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO(ppm),12-Jul-13 16:45,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000
,DO Temp(degC),unknown,1.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000

Sensor/Session information
SensorSN, 21230023 ,,Modbus Addr., 3 
Sensor Type,DO2,,Initialized w/fw Rev,"2. 131"
Sensor Name,FCR DO 1m  (3),,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_DO_1m_082817,,Exported,"Aqua4Plus 1.9.501"
# Records,  1485 
Statistical Data,,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC),
,Sensor Range,Custom,Custom,Custom,Custom,Custom,
,Minimum,18.937500,15.035697,5.782752,7.219999,18.709999,
,Maximum,24.937500,15.320419,13.532831,8.759999,24.289997,
,Mean,21.818897,15.160350,10.410659,8.076599,21.316342,
,Variance,2.3646266,0.0038682,2.0929347,0.0900596,1.8775166,
,Std Deviation,1.5377342,0.0621950,1.4466979,0.3000993,1.3702250,
,,,,,,,
,,,,,,,
Rec #,Date/Time,Temperature(degC),Pressure(psi),Power(V),DO(ppm),DO Temp(degC)
82,29-Aug-17 13:15:00,23.500000,15.111043,11.386656,7.969999,22.910000
83,29-Aug-17 13:30:00,23.500000,15.112740,11.207808,7.940000,22.919998
84,29-Aug-17 13:45:00,23.500000,15.106908,11.297231,7.980000,22.939999
85,29-Aug-17 14:00:00,23.687500,15.122091,11.177999,7.980000,22.949997
86,29-Aug-17 14:15:00,23.500000,15.114326,11.327040,8.000000,22.949997
87,29-Aug-17 14:30:00,23.562500,15.103894,11.356847,8.000000,22.959999
88,29-Aug-17 14:45:00,23.562500,15.104215,11.356847,8.030000,22.969997
89,29-Aug-17 15:00:00,23.625000,15.101092,11.237615,8.059999,23.000000
90,29-Aug-17 15:15:00,23.625000,15.095105,11.267424,8.089999,23.009998
91,29-Aug-17 15:30:00,23.687500,15.101896,11.237615,8.139999,23.049999
92,29-Aug-17 15:45:00,23.687500,15.095908,11.297231,8.129999,23.079998
93,29-Aug-17 16:00:00,23.750000,15.098833,12.578976,8.139999,23.099998
94,29-Aug-17 16:15:00,23.812500,15.094015,12.996287,8.200000,23.129997
95,29-Aug-17 16:30:00,23.812500,15.095183,12.251087,8.190000,23.160000
96,29-Aug-17 16:45:00,23.812500,15.097623,11.654927,8.209999,23.189999
97,29-Aug-17 17:00:00,23.812500,15.101010,11.177999,8.240000,23.199997
98,29-Aug-17 17:15:00,23.812500,15.098628,11.446272,8.240000,23.209999
99,29-Aug-17 17:30:00,23.875000,15.097259,11.386656,8.240000,23.219997
100,29-Aug-17 17:45:00,23.875000,15.096835,11.267424,8.280000,23.250000
101,29-Aug-17 18:00:00,23.875000,15.096782,11.267424,8.280000,23.209999
102,29-Aug-17 18:15:00,23.750000,15.101693,10.999151,8.280000,23.189999
103,29-Aug-17 18:30:00,23.750000,15.101057,10.999151,8.280000,23.149998
104,29-Aug-17 18:45:00,23.687500,15.096860,10.999151,8.270000,23.149998
105,29-Aug-17 19:00:00,23.687500,15.100521,10.909727,8.259999,23.129997
106,29-Aug-17 19:15:00,23.687500,15.096228,10.879919,8.280000,23.129997
107,29-Aug-17 19:30:00,23.687500,15.099459,10.820303,8.290000,23.119999
108,29-Aug-17 19:45:00,23.687500,15.095696,10.820303,8.280000,23.109997
109,29-Aug-17 20:00:00,23.625000,15.100087,10.730880,8.339999,23.089996
110,29-Aug-17 20:15:00,23.625000,15.103002,10.790496,8.299999,23.070000
111,29-Aug-17 20:30:00,23.625000,15.103585,10.790496,8.169999,23.049999
112,29-Aug-17 20:45:00,23.625000,15.104222,10.760687,8.139999,23.029999
113,29-Aug-17 21:00:00,23.562500,15.109408,10.760687,8.160000,23.000000
114,29-Aug-17 21:15:00,23.500000,15.107120,10.790496,8.160000,22.989998
115,29-Aug-17 21:30:00,23.500000,15.106377,10.760687,8.150000,22.989998
116,29-Aug-17 21:45:00,23.500000,15.111255,10.760687,8.160000,22.969997
117,29-Aug-17 22:00:00,23.500000,15.113904,10.701071,8.129999,22.939999
118,29-Aug-17 22:15:00,23.500000,15.106696,10.730880,8.099999,22.949997
119,29-Aug-17 22:30:00,23.437500,15.114000,10.760687,8.110000,22.919998
120,29-Aug-17 22:45:00,23.437500,15.113895,10.730880,8.089999,22.889999
121,29-Aug-17 23:00:00,23.375000,15.114948,10.671264,8.080000,22.889999
122,29-Aug-17 23:15:00,23.437500,15.113895,10.730880,8.049999,22.859997
123,29-Aug-17 23:30:00,23.375000,15.113409,10.760687,8.070000,22.849998
124,29-Aug-17 23:45:00,23.375000,15.108269,10.701071,8.080000,22.839996
125,30-Aug-17 00:00:00,23.312500,15.111812,10.701071,8.020000,22.820000
126,30-Aug-17 00:15:00,23.375000,15.106309,10.671264,7.990000,22.809998
127,30-Aug-17 00:30:00,23.312500,15.109798,10.730880,7.990000,22.789997
128,30-Aug-17 00:45:00,23.312500,15.107254,10.730880,8.020000,22.779999
129,30-Aug-17 01:00:00,23.312500,15.108898,10.641455,8.009999,22.759998
130,30-Aug-17 01:15:00,23.312500,15.110488,10.730880,8.020000,22.750000
131,30-Aug-17 01:30:00,23.312500,15.105346,10.671264,7.980000,22.750000
132,30-Aug-17 01:45:00,23.312500,15.103489,10.701071,7.969999,22.709999
133,30-Aug-17 02:00:00,23.250000,15.104964,10.611648,7.990000,22.699997
134,30-Aug-17 02:15:00,23.250000,15.103478,10.671264,7.950000,22.699997
135,30-Aug-17 02:30:00,23.250000,15.103532,10.641455,7.950000,22.669998
136,30-Aug-17 02:45:00,23.187500,15.097589,10.671264,7.940000,22.660000
137,30-Aug-17 03:00:00,23.187500,15.098120,10.581839,7.950000,22.639999
138,30-Aug-17 03:15:00,23.187500,15.099020,10.641455,7.950000,22.639999
139,30-Aug-17 03:30:00,23.187500,15.099178,10.671264,7.929999,22.619999
140,30-Aug-17 03:45:00,23.187500,15.098809,10.641455,7.929999,22.629997
141,30-Aug-17 04:00:00,23.125000,15.100600,10.552032,7.919999,22.609997
142,30-Aug-17 04:15:00,23.125000,15.106644,10.641455,7.910000,22.609997
143,30-Aug-17 04:30:00,23.125000,15.107491,10.641455,7.940000,22.599998
144,30-Aug-17 04:45:00,23.125000,15.105265,10.611648,7.900000,22.589996
145,30-Aug-17 05:00:00,23.125000,15.111733,10.522223,7.889999,22.589996
146,30-Aug-17 05:15:00,23.125000,15.111944,10.611648,7.870000,22.570000
147,30-Aug-17 05:30:00,23.125000,15.115019,10.581839,7.879999,22.570000
148,30-Aug-17 05:45:00,23.125000,15.116769,10.611648,7.870000,22.570000
149,30-Aug-17 06:00:00,23.062500,15.112626,10.492415,7.820000,22.559998
150,30-Aug-17 06:15:00,23.062500,15.118670,10.611648,7.820000,22.549999
151,30-Aug-17 06:30:00,23.062500,15.117184,10.581839,7.809999,22.539997
152,30-Aug-17 06:45:00,23.125000,15.115919,10.552032,7.830000,22.529999
153,30-Aug-17 07:00:00,23.062500,15.119675,10.522223,7.830000,22.529999
154,30-Aug-17 07:15:00,23.062500,15.121052,10.581839,7.820000,22.519997
155,30-Aug-17 07:30:00,23.062500,15.120045,10.552032,7.799999,22.509998
156,30-Aug-17 07:45:00,23.062500,15.123067,10.611648,7.770000,22.509998
157,30-Aug-17 08:00:00,23.062500,15.126355,10.462607,7.750000,22.500000
158,30-Aug-17 08:15:00,23.062500,15.122747,10.701071,7.770000,22.500000
159,30-Aug-17 08:30:00,23.125000,15.129275,10.760687,7.839999,22.500000
160,30-Aug-17 08:45:00,23.125000,15.125514,10.969343,7.839999,22.509998
161,30-Aug-17 09:00:00,23.125000,15.125832,10.969343,7.830000,22.509998
162,30-Aug-17 09:15:00,23.125000,15.128482,11.058767,7.830000,22.519997
163,30-Aug-17 09:30:00,23.187500,15.130665,11.088575,7.839999,22.529999
164,30-Aug-17 09:45:00,23.187500,15.124358,11.088575,7.870000,22.539997
165,30-Aug-17 10:00:00,23.187500,15.131354,11.118383,7.889999,22.529999
166,30-Aug-17 10:15:00,23.250000,15.131679,11.148191,7.870000,22.549999
167,30-Aug-17 10:30:00,23.312500,15.128348,11.177999,7.919999,22.559998
168,30-Aug-17 10:45:00,23.312500,15.135506,11.505887,7.940000,22.570000
169,30-Aug-17 11:00:00,23.375000,15.132596,11.327040,7.969999,22.589996
170,30-Aug-17 11:15:00,23.437500,15.137218,11.267424,8.020000,22.609997
171,30-Aug-17 11:30:00,23.500000,15.131608,11.327040,8.009999,22.609997
172,30-Aug-17 11:45:00,23.562500,15.138292,11.416463,8.040000,22.629997
173,30-Aug-17 12:00:00,23.625000,15.131466,11.297231,8.080000,22.660000
174,30-Aug-17 12:15:00,23.687500,15.128504,11.327040,8.080000,22.689999
175,30-Aug-17 12:30:00,23.750000,15.127082,11.595311,8.150000,22.730000
176,30-Aug-17 12:45:00,23.937500,15.125783,11.446272,8.250000,22.769997
177,30-Aug-17 13:00:00,24.000000,15.118898,11.416463,8.270000,22.779999
178,30-Aug-17 13:15:00,24.125000,15.127290,11.386656,8.299999,22.829998
179,30-Aug-17 13:30:00,24.312500,15.119837,11.327040,8.339999,22.849998
180,30-Aug-17 13:45:00,24.312500,15.118776,11.416463,8.360000,22.829998
181,30-Aug-17 14:00:00,24.187500,15.117809,11.356847,8.320000,22.779999
182,30-Aug-17 14:15:00,24.312500,15.117240,13.145327,8.419999,22.839996
183,30-Aug-17 14:30:00,24.375000,15.108824,13.294368,8.349999,22.849998
184,30-Aug-17 14:45:00,24.500000,15.107565,11.505887,8.349999,22.839996
185,30-Aug-17 15:00:00,24.562500,15.102698,12.668399,8.400000,22.859997
186,30-Aug-17 15:15:00,24.562500,15.102062,12.608783,8.400000,22.869999
187,30-Aug-17 15:30:00,24.500000,15.103327,11.476079,8.389999,22.869999
188,30-Aug-17 15:45:00,24.500000,15.100360,11.476079,8.410000,22.849998
189,30-Aug-17 16:00:00,24.375000,15.098858,11.416463,8.440000,22.849998
190,30-Aug-17 16:15:00,24.250000,15.098207,11.297231,8.389999,22.839996
191,30-Aug-17 16:30:00,24.187500,15.097300,11.386656,8.370000,22.849998
192,30-Aug-17 16:45:00,24.125000,15.098247,11.148191,8.370000,22.859997
193,30-Aug-17 17:00:00,24.062500,15.099402,11.446272,8.400000,22.879997
194,30-Aug-17 17:15:00,24.312500,15.099010,11.446272,8.440000,22.879997
195,30-Aug-17 17:30:00,24.437500,15.102736,11.416463,8.429999,22.910000
196,30-Aug-17 17:45:00,24.312500,15.098640,11.148191,8.419999,22.899998
197,30-Aug-17 18:00:00,24.187500,15.099311,10.760687,8.410000,22.889999
198,30-Aug-17 18:15:00,24.000000,15.099554,10.701071,8.370000,22.829998
199,30-Aug-17 18:30:00,23.875000,15.104146,10.730880,8.330000,22.859997
200,30-Aug-17 18:45:00,23.875000,15.100012,10.730880,8.330000,22.899998
201,30-Aug-17 19:00:00,23.812500,15.119668,10.641455,8.330000,23.019997
202,30-Aug-17 19:15:00,23.875000,15.116445,10.909727,8.379999,23.039997
203,30-Aug-17 19:30:00,23.875000,15.113423,10.730880,8.400000,23.129997
204,30-Aug-17 19:45:00,23.812500,15.118130,10.671264,8.360000,23.160000
205,30-Aug-17 20:00:00,23.875000,15.118723,10.611648,8.320000,23.230000
206,30-Aug-17 20:15:00,24.000000,15.116407,10.760687,8.299999,23.320000
207,30-Aug-17 20:30:00,24.000000,15.127433,10.760687,8.299999,23.379997
208,30-Aug-17 20:45:00,24.000000,15.125736,10.790496,8.280000,23.419998
209,30-Aug-17 21:00:00,24.000000,15.122925,10.701071,8.280000,23.439999
210,30-Aug-17 21:15:00,24.000000,15.125896,10.671264,8.270000,23.439999
211,30-Aug-17 21:30:00,24.000000,15.130716,10.701071,8.270000,23.429996
212,30-Aug-17 21:45:00,24.000000,15.127166,10.671264,8.240000,23.419998
213,30-Aug-17 22:00:00,24.000000,15.127907,10.611648,8.270000,23.389999
214,30-Aug-17 22:15:00,23.937500,15.125093,10.730880,8.209999,23.329998
215,30-Aug-17 22:30:00,23.937500,15.131611,10.760687,8.200000,23.339996
216,30-Aug-17 22:45:00,23.937500,15.126469,10.730880,8.200000,23.320000
217,30-Aug-17 23:00:00,23.937500,15.133040,10.701071,8.179999,23.309998
218,30-Aug-17 23:15:00,23.875000,15.129852,10.730880,8.160000,23.279999
219,30-Aug-17 23:30:00,23.875000,15.131231,10.730880,8.120000,23.259998
220,30-Aug-17 23:45:00,23.875000,15.133403,10.760687,8.110000,23.219997
221,31-Aug-17 00:00:00,23.812500,15.131276,10.641455,8.150000,23.189999
222,31-Aug-17 00:15:00,23.812500,15.134933,10.790496,8.160000,23.179996
223,31-Aug-17 00:30:00,23.812500,15.132920,10.760687,8.129999,23.169998
224,31-Aug-17 00:45:00,23.750000,15.133706,10.790496,8.150000,23.160000
225,31-Aug-17 01:00:00,23.750000,15.134289,10.701071,8.110000,23.139999
226,31-Aug-17 01:15:00,23.750000,15.126551,10.701071,8.110000,23.119999
227,31-Aug-17 01:30:00,23.750000,15.133441,10.730880,8.110000,23.089996
228,31-Aug-17 01:45:00,23.687500,15.130571,10.730880,8.099999,23.059998
229,31-Aug-17 02:00:00,23.687500,15.118326,10.611648,8.129999,23.049999
230,31-Aug-17 02:15:00,23.687500,15.132955,10.760687,8.080000,23.049999
231,31-Aug-17 02:30:00,23.625000,15.135597,10.760687,8.049999,23.039997
232,31-Aug-17 02:45:00,23.625000,15.134591,10.760687,8.020000,23.019997
233,31-Aug-17 03:00:00,23.625000,15.132260,10.701071,8.030000,23.000000
234,31-Aug-17 03:15:00,23.562500,15.127429,10.730880,7.990000,22.989998
235,31-Aug-17 03:30:00,23.562500,15.128065,10.730880,8.030000,22.969997
236,31-Aug-17 03:45:00,23.562500,15.127852,10.730880,8.020000,22.949997
237,31-Aug-17 04:00:00,23.562500,15.133366,10.671264,8.059999,22.939999
238,31-Aug-17 04:15:00,23.562500,15.129815,10.760687,8.030000,22.919998
239,31-Aug-17 04:30:00,23.500000,15.121163,10.671264,8.020000,22.899998
240,31-Aug-17 04:45:00,23.500000,15.118992,10.701071,8.030000,22.879997
241,31-Aug-17 05:00:00,23.500000,15.134838,10.671264,7.980000,22.869999
242,31-Aug-17 05:15:00,23.437500,15.126671,10.701071,7.990000,22.849998
243,31-Aug-17 05:30:00,23.437500,15.131122,10.701071,8.000000,22.809998
244,31-Aug-17 05:45:00,23.437500,15.127466,10.701071,7.990000,22.820000
245,31-Aug-17 06:00:00,23.437500,15.136368,10.641455,7.990000,22.799999
246,31-Aug-17 06:15:00,23.375000,15.139543,10.760687,7.969999,22.779999
247,31-Aug-17 06:30:00,23.375000,15.141293,10.760687,7.940000,22.759998
248,31-Aug-17 06:45:00,23.312500,15.140964,10.760687,7.929999,22.750000
249,31-Aug-17 07:00:00,23.312500,15.141175,10.671264,7.950000,22.730000
250,31-Aug-17 07:15:00,23.312500,15.142076,10.730880,7.940000,22.699997
251,31-Aug-17 07:30:00,23.312500,15.139479,10.701071,7.950000,22.689999
252,31-Aug-17 07:45:00,23.312500,15.140594,10.730880,7.959999,22.679996
253,31-Aug-17 08:00:00,23.312500,15.143509,10.730880,7.959999,22.679996
254,31-Aug-17 08:15:00,23.375000,15.147225,10.909727,7.929999,22.669998
255,31-Aug-17 08:30:00,23.375000,15.133817,10.909727,7.929999,22.669998
256,31-Aug-17 08:45:00,23.312500,15.137202,10.909727,7.940000,22.649998
257,31-Aug-17 09:00:00,23.375000,15.147915,11.028959,7.950000,22.660000
258,31-Aug-17 09:15:00,23.375000,15.147388,11.148191,7.959999,22.649998
259,31-Aug-17 09:30:00,23.375000,15.146698,11.207808,7.950000,22.660000
260,31-Aug-17 09:45:00,23.375000,15.148289,11.177999,7.959999,22.660000
261,31-Aug-17 10:00:00,23.312500,15.151616,11.118383,7.969999,22.669998
262,31-Aug-17 10:15:00,23.375000,15.152367,11.356847,7.990000,22.679996
263,31-Aug-17 10:30:00,23.375000,15.152898,11.267424,8.000000,22.709999
264,31-Aug-17 10:45:00,23.437500,15.152376,11.446272,8.020000,22.759998
265,31-Aug-17 11:00:00,23.437500,15.149196,11.207808,8.059999,22.769997
266,31-Aug-17 11:15:00,23.437500,15.151635,11.356847,8.070000,22.759998
267,31-Aug-17 11:30:00,23.437500,15.150466,11.505887,8.099999,22.769997
268,31-Aug-17 11:45:00,23.500000,15.149736,11.207808,8.110000,22.809998
269,31-Aug-17 12:00:00,23.500000,15.149630,11.356847,8.139999,22.869999
270,31-Aug-17 12:15:00,23.625000,15.146516,11.505887,8.160000,22.919998
271,31-Aug-17 12:30:00,23.687500,15.145887,11.386656,8.190000,22.959999
272,31-Aug-17 12:45:00,23.812500,15.144260,11.267424,8.219999,23.039997
273,31-Aug-17 13:00:00,23.937500,15.138448,11.297231,8.270000,23.059998
274,31-Aug-17 13:15:00,24.000000,15.137819,11.237615,8.280000,23.189999
275,31-Aug-17 13:30:00,24.187500,15.139379,11.595311,8.259999,23.269997
276,31-Aug-17 13:45:00,24.437500,15.133524,11.416463,8.330000,23.339996
277,31-Aug-17 14:00:00,24.625000,15.130316,11.595311,8.360000,23.349998
278,31-Aug-17 14:15:00,24.625000,15.124963,11.386656,8.349999,23.250000
279,31-Aug-17 14:30:00,24.750000,15.120100,11.535695,8.389999,23.199997
280,31-Aug-17 14:45:00,24.875000,15.118206,11.356847,8.389999,23.209999
281,31-Aug-17 15:00:00,24.875000,15.115293,11.625119,8.349999,23.179996
282,31-Aug-17 15:15:00,24.812500,15.118252,11.386656,8.389999,23.149998
283,31-Aug-17 15:30:00,24.750000,15.115649,11.446272,8.419999,23.169998
284,31-Aug-17 15:45:00,24.937500,15.112439,13.234752,8.490000,23.250000
285,31-Aug-17 16:00:00,24.937500,15.112543,11.446272,8.509999,23.320000
286,31-Aug-17 16:15:00,24.750000,15.112206,11.416463,8.540000,23.339996
287,31-Aug-17 16:30:00,24.687500,15.113523,11.476079,8.500000,23.279999
