"Reading Date","FCR Barometric Pressure Temperature (degC)","FCR Barometric Pressure Pressure (PSI)","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","FCR DO 1m Temperature (degC)","FCR DO 1m Pressure (PSI)","FCR DO 1m Power (V)","FCR DO 1m Dissolved Oxygen (ppm)","FCR DO 1m Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"05/22/17 00:00:17","15.000","13.951","","","","","","","","","","","","",""
"05/22/17 00:00:14","","","10.062","26.373","12.936","9.950","10.180","","","","","","","",""
"05/22/17 00:00:07","","","","","","","","21.062","15.196","12.966","8.400","20.810","","",""
"05/22/17 00:00:00","","","","","","","","","","","","","12.961","13.099","13.064"
"05/21/17 23:45:17","15.000","13.955","","","","","","","","","","","","",""
"05/21/17 23:45:14","","","10.062","26.379","12.996","9.969","10.180","","","","","","","",""
"05/21/17 23:45:07","","","","","","","","21.125","15.204","13.026","8.389","20.840","","",""
"05/21/17 23:30:17","15.000","13.959","","","","","","","","","","","","",""
"05/21/17 23:30:14","","","10.062","26.381","12.996","9.940","10.180","","","","","","","",""
"05/21/17 23:30:07","","","","","","","","21.125","15.203","13.026","8.389","20.870","","",""
"05/21/17 23:15:17","15.062","13.962","","","","","","","","","","","","",""
"05/21/17 23:15:14","","","10.062","26.384","12.996","9.959","10.180","","","","","","","",""
"05/21/17 23:15:07","","","","","","","","21.125","15.205","12.996","8.370","20.890","","",""
"05/21/17 23:00:17","15.062","13.963","","","","","","","","","","","","",""
"05/21/17 23:00:14","","","10.125","26.386","12.996","9.969","10.180","","","","","","","",""
"05/21/17 23:00:07","","","","","","","","21.187","15.208","13.026","8.370","20.900","","",""
"05/21/17 23:00:00","","","","","","","","","","","","","13.128","13.108","12.416"
"05/21/17 22:45:17","15.125","13.962","","","","","","","","","","","","",""
"05/21/17 22:45:14","","","10.062","26.382","12.996","9.959","10.180","","","","","","","",""
"05/21/17 22:45:07","","","","","","","","21.187","15.204","13.026","8.349","20.940","","",""
"05/21/17 22:30:17","15.250","13.960","","","","","","","","","","","","",""
"05/21/17 22:30:14","","","10.062","26.380","12.996","9.969","10.190","","","","","","","",""
"05/21/17 22:30:07","","","","","","","","21.250","15.205","13.055","8.349","20.960","","",""
"05/21/17 22:15:17","15.250","13.966","","","","","","","","","","","","",""
"05/21/17 22:15:14","","","10.125","26.384","13.026","9.959","10.180","","","","","","","",""
"05/21/17 22:15:07","","","","","","","","21.250","15.212","13.026","8.360","20.980","","",""
"05/21/17 22:00:17","15.312","13.969","","","","","","","","","","","","",""
"05/21/17 22:00:14","","","10.125","26.391","12.996","9.959","10.190","","","","","","","",""
"05/21/17 22:00:07","","","","","","","","21.250","15.211","13.026","8.389","21.000","","",""
"05/21/17 22:00:00","","","","","","","","","","","","","13.366","13.117","13.090"
"05/21/17 21:45:17","15.375","13.968","","","","","","","","","","","","",""
"05/21/17 21:45:14","","","10.062","26.388","13.026","9.969","10.180","","","","","","","",""
"05/21/17 21:45:07","","","","","","","","21.312","15.211","13.026","8.400","21.020","","",""
"05/21/17 21:30:17","15.437","13.968","","","","","","","","","","","","",""
"05/21/17 21:30:14","","","10.062","26.390","13.026","9.969","10.190","","","","","","","",""
"05/21/17 21:30:07","","","","","","","","21.312","15.213","13.055","8.389","21.050","","",""
"05/21/17 21:15:17","15.437","13.965","","","","","","","","","","","","",""
"05/21/17 21:15:14","","","10.125","26.385","13.026","9.969","10.190","","","","","","","",""
"05/21/17 21:15:07","","","","","","","","21.375","15.208","13.055","8.339","21.070","","",""
"05/21/17 21:00:17","15.437","13.958","","","","","","","","","","","","",""
"05/21/17 21:00:14","","","10.062","26.380","12.996","9.959","10.180","","","","","","","",""
"05/21/17 21:00:07","","","","","","","","21.375","15.202","13.026","8.349","21.100","","",""
"05/21/17 21:00:00","","","","","","","","","","","","","13.603","13.143","13.108"
"05/21/17 20:45:17","15.500","13.964","","","","","","","","","","","","",""
"05/21/17 20:45:14","","","10.062","26.384","13.026","9.959","10.180","","","","","","","",""
"05/21/17 20:45:07","","","","","","","","21.375","15.207","13.055","8.360","21.130","","",""
"05/21/17 20:30:17","15.562","13.969","","","","","","","","","","","","",""
"05/21/17 20:30:14","","","10.125","26.392","13.055","9.969","10.180","","","","","","","",""
"05/21/17 20:30:07","","","","","","","","21.437","15.212","13.085","8.389","21.140","","",""
"05/21/17 20:15:17","15.687","13.966","","","","","","","","","","","","",""
"05/21/17 20:15:14","","","10.125","26.377","13.055","9.950","10.190","","","","","","","",""
