"Reading Date","FCR Barometric Pressure Temperature (degC)","FCR Barometric Pressure Pressure (PSI)","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","FCR DO 1m Temperature (degC)","FCR DO 1m Pressure (PSI)","FCR DO 1m Power (V)","FCR DO 1m Dissolved Oxygen (ppm)","FCR DO 1m Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"09/21/17 00:00:17","19.187","13.912","","","","","","","","","","","","",""
"09/21/17 00:00:14","","","15.250","26.357","12.936","7.200","15.480","","","","","","","",""
"09/21/17 00:00:07","","","","","","","","23.062","15.147","12.936","8.330","22.780","","",""
"09/21/17 00:00:00","","","","","","","","","","","","","17.861","13.029","12.994"
"09/20/17 23:45:17","19.250","13.913","","","","","","","","","","","","",""
"09/20/17 23:45:14","","","15.250","26.357","12.966","7.190","15.480","","","","","","","",""
"09/20/17 23:45:07","","","","","","","","23.125","15.145","12.966","8.309","22.810","","",""
"09/20/17 23:30:17","19.375","13.914","","","","","","","","","","","","",""
"09/20/17 23:30:14","","","15.250","26.357","12.936","7.160","15.490","","","","","","","",""
"09/20/17 23:30:07","","","","","","","","23.125","15.147","12.966","8.309","22.840","","",""
"09/20/17 23:15:17","19.562","13.913","","","","","","","","","","","","",""
"09/20/17 23:15:14","","","15.250","26.354","12.966","7.190","15.480","","","","","","","",""
"09/20/17 23:15:07","","","","","","","","23.125","15.148","12.966","8.339","22.860","","",""
"09/20/17 23:00:17","19.687","13.912","","","","","","","","","","","","",""
"09/20/17 23:00:14","","","15.312","26.355","12.936","7.179","15.480","","","","","","","",""
"09/20/17 23:00:07","","","","","","","","23.187","15.144","12.936","8.360","22.910","","",""
"09/20/17 23:00:00","","","","","","","","","","","","","18.450","13.064","13.011"
"09/20/17 22:45:17","19.812","13.912","","","","","","","","","","","","",""
"09/20/17 22:45:14","","","15.250","26.357","12.936","7.160","15.480","","","","","","","",""
"09/20/17 22:45:07","","","","","","","","23.187","15.148","12.966","8.360","22.940","","",""
"09/20/17 22:30:17","20.062","13.910","","","","","","","","","","","","",""
"09/20/17 22:30:14","","","15.250","26.357","12.966","7.150","15.480","","","","","","","",""
"09/20/17 22:30:07","","","","","","","","23.187","15.144","12.966","8.370","22.940","","",""
"09/20/17 22:15:17","20.250","13.909","","","","","","","","","","","","",""
"09/20/17 22:15:14","","","15.250","26.351","12.936","7.139","15.480","","","","","","","",""
"09/20/17 22:15:07","","","","","","","","23.250","15.144","12.996","8.370","22.980","","",""
"09/20/17 22:00:17","20.375","13.908","","","","","","","","","","","","",""
"09/20/17 22:00:14","","","15.250","26.351","12.936","7.160","15.480","","","","","","","",""
"09/20/17 22:00:07","","","","","","","","23.312","15.144","12.966","8.360","22.990","","",""
"09/20/17 22:00:00","","","","","","","","","","","","","19.170","13.064","13.029"
"09/20/17 21:45:17","20.500","13.906","","","","","","","","","","","","",""
"09/20/17 21:45:14","","","15.250","26.348","12.966","7.150","15.490","","","","","","","",""
"09/20/17 21:45:07","","","","","","","","23.375","15.139","12.996","8.370","23.050","","",""
"09/20/17 21:30:17","20.687","13.905","","","","","","","","","","","","",""
"09/20/17 21:30:14","","","15.250","26.350","12.966","7.160","15.490","","","","","","","",""
"09/20/17 21:30:07","","","","","","","","23.437","15.138","12.996","8.370","23.120","","",""
"09/20/17 21:15:17","20.812","13.905","","","","","","","","","","","","",""
"09/20/17 21:15:14","","","15.250","26.351","12.996","7.150","15.490","","","","","","","",""
"09/20/17 21:15:07","","","","","","","","23.500","15.137","12.966","8.370","23.130","","",""
"09/20/17 21:00:17","20.937","13.903","","","","","","","","","","","","",""
"09/20/17 21:00:14","","","15.250","26.349","12.936","7.160","15.490","","","","","","","",""
"09/20/17 21:00:07","","","","","","","","23.500","15.134","12.966","8.360","23.220","","",""
"09/20/17 21:00:00","","","","","","","","","","","","","19.887","13.082","13.029"
"09/20/17 20:45:17","21.062","13.902","","","","","","","","","","","","",""
"09/20/17 20:45:14","","","15.250","26.349","12.966","7.179","15.480","","","","","","","",""
"09/20/17 20:45:07","","","","","","","","23.625","15.132","12.966","8.410","23.230","","",""
"09/20/17 20:30:17","21.187","13.900","","","","","","","","","","","","",""
"09/20/17 20:30:14","","","15.250","26.346","12.966","7.179","15.480","","","","","","","",""
"09/20/17 20:30:07","","","","","","","","23.625","15.132","12.996","8.520","22.930","","",""
"09/20/17 20:15:17","21.500","13.899","","","","","","","","","","","","",""
"09/20/17 20:15:14","","","15.250","26.345","12.996","7.179","15.480","","","","","","","",""
"09/20/17 20:15:07","","","","","","","","23.750","15.130","12.996","8.559","22.730","","",""
"09/20/17 20:00:17","21.812","13.897","","","","","","","","","","","","",""
"09/20/17 20:00:14","","","15.250","26.341","12.966","7.179","15.480","","","","","","","",""
"09/20/17 20:00:07","","","","","","","","23.750","15.129","12.966","8.540","22.560","","",""
"09/20/17 20:00:00","","","","","","","","","","","","","21.069","13.082","13.038"
"09/20/17 19:45:17","22.250","13.896","","","","","","","","","","","","",""
"09/20/17 19:45:14","","","15.312","26.341","12.996","7.179","15.480","","","","","","","",""
"09/20/17 19:45:07","","","","","","","","23.812","15.130","12.996","8.469","22.820","","",""
"09/20/17 19:30:17","22.625","13.896","","","","","","","","","","","","",""
"09/20/17 19:30:14","","","15.250","26.344","12.996","7.169","15.480","","","","","","","",""
"09/20/17 19:30:07","","","","","","","","23.812","15.133","13.026","8.540","22.930","","",""
"09/20/17 19:15:17","23.062","13.895","","","","","","","","","","","","",""
"09/20/17 19:15:14","","","15.250","26.332","12.996","7.190","15.490","","","","","","","",""
"09/20/17 19:15:07","","","","","","","","23.875","15.125","12.996","8.599","22.950","","",""
"09/20/17 19:00:17","23.500","13.892","","","","","","","","","","","","",""
"09/20/17 19:00:14","","","15.250","26.329","12.936","7.179","15.480","","","","","","","",""
"09/20/17 19:00:07","","","","","","","","24.000","15.123","12.996","8.570","22.840","","",""
"09/20/17 19:00:00","","","","","","","","","","","","","23.745","13.090","17.028"
"09/20/17 18:45:17","24.062","13.890","","","","","","","","","","","","",""
"09/20/17 18:45:14","","","15.250","26.324","13.026","7.190","15.480","","","","","","","",""
"09/20/17 18:45:07","","","","","","","","24.000","15.125","13.055","8.629","22.820","","",""
"09/20/17 18:30:17","24.687","13.888","","","","","","","","","","","","",""
"09/20/17 18:30:14","","","15.250","26.321","13.026","7.200","15.480","","","","","","","",""
"09/20/17 18:30:07","","","","","","","","24.062","15.119","13.055","8.540","22.760","","",""
"09/20/17 18:15:17","25.312","13.887","","","","","","","","","","","","",""
"09/20/17 18:15:14","","","15.250","26.323","13.055","7.190","15.480","","","","","","","",""
"09/20/17 18:15:07","","","","","","","","24.125","15.119","13.055","8.389","23.020","","",""
"09/20/17 18:00:17","26.000","13.885","","","","","","","","","","","","",""
"09/20/17 18:00:14","","","15.250","26.321","13.026","7.139","15.480","","","","","","","",""
"09/20/17 18:00:07","","","","","","","","24.187","15.119","13.055","8.429","23.580","","",""
"09/20/17 18:00:00","","","","","","","","","","","","","27.025","13.169","14.254"
"09/20/17 17:45:17","26.875","13.884","","","","","","","","","","","","",""
"09/20/17 17:45:14","","","15.250","26.322","13.055","7.190","15.480","","","","","","","",""
"09/20/17 17:45:07","","","","","","","","24.187","15.117","13.055","8.440","23.590","","",""
"09/20/17 17:30:17","27.750","13.881","","","","","","","","","","","","",""
"09/20/17 17:30:14","","","15.250","26.319","13.115","7.139","15.480","","","","","","","",""
"09/20/17 17:30:07","","","","","","","","24.125","15.116","13.115","8.400","23.530","","",""
"09/20/17 17:15:17","28.812","13.879","","","","","","","","","","","","",""
"09/20/17 17:15:14","","","15.250","26.319","13.264","7.150","15.470","","","","","","","",""
