"Reading Date","FCR Barometric Pressure Temperature (degC)","FCR Barometric Pressure Pressure (PSI)","FCR DO Temperature (degC)","FCR DO Pressure (PSI)","FCR DO Power (V)","FCR DO Dissolved Oxygen (ppm)","FCR DO Temperature (degC)","FCR DO 1m Temperature (degC)","FCR DO 1m Pressure (PSI)","FCR DO 1m Power (V)","FCR DO 1m Dissolved Oxygen (ppm)","FCR DO 1m Temperature (degC)","Temperature Modem (degC)","Vbattery Modem (Volts)","Vcommon Modem (Volts)"
"12/31/17 11:00:00","","","","","","","","","","","","","-2.432","2.135","20.931"
"12/31/17 11:00:00","","","","","","","","","","","","","-2.432","2.135","20.931"
"12/31/17 11:00:00","","","","","","","","","","","","","-2.432","2.135","20.931"
"12/31/17 11:00:00","","","","","","","","","","","","","-2.432","2.135","20.931"
"12/29/17 15:00:21","10.875","13.946","","","","","","","","","","","","",""
"12/29/17 15:00:21","10.875","13.946","","","","","","","","","","","","",""
"12/29/17 15:00:00","","","","","","","","","","","","","15.292","2.073","21.911"
"12/29/17 15:00:00","","","","","","","","","","","","","15.292","2.073","21.911"
"12/29/17 14:45:21","10.812","13.947","","","","","","","","","","","","",""
"12/29/17 14:45:21","10.812","13.947","","","","","","","","","","","","",""
"12/29/17 14:30:21","10.687","13.948","","","","","","","","","","","","",""
"12/29/17 14:30:21","10.687","13.948","","","","","","","","","","","","",""
"12/29/17 14:15:21","10.187","13.943","","","","","","","","","","","","",""
"12/29/17 14:15:21","10.187","13.943","","","","","","","","","","","","",""
"12/29/17 14:00:21","9.812","13.942","","","","","","","","","","","","",""
"12/29/17 14:00:21","9.812","13.942","","","","","","","","","","","","",""
"12/29/17 14:00:00","","","","","","","","","","","","","14.709","2.108","22.033"
"12/29/17 14:00:00","","","","","","","","","","","","","14.709","2.108","22.033"
"12/29/17 13:45:21","9.500","13.951","","","","","","","","","","","","",""
"12/29/17 13:45:21","9.500","13.951","","","","","","","","","","","","",""
"12/29/17 13:30:21","9.625","13.951","","","","","","","","","","","","",""
"12/29/17 13:30:21","9.625","13.951","","","","","","","","","","","","",""
"12/29/17 13:15:21","9.500","13.954","","","","","","","","","","","","",""
"12/29/17 13:15:21","9.500","13.954","","","","","","","","","","","","",""
"12/29/17 13:00:21","9.250","13.958","","","","","","","","","","","","",""
"12/29/17 13:00:21","9.250","13.958","","","","","","","","","","","","",""
"12/29/17 13:00:00","","","","","","","","","","","","","14.241","1.995","22.077"
"12/29/17 13:00:00","","","","","","","","","","","","","14.241","1.995","22.077"
"12/29/17 12:45:21","9.250","13.957","","","","","","","","","","","","",""
"12/29/17 12:45:21","9.250","13.957","","","","","","","","","","","","",""
"12/29/17 12:30:21","8.812","13.960","","","","","","","","","","","","",""
"12/29/17 12:30:21","8.812","13.960","","","","","","","","","","","","",""
"12/29/17 12:15:21","8.125","13.956","","","","","","","","","","","","",""
"12/29/17 12:15:21","8.125","13.956","","","","","","","","","","","","",""
"12/29/17 12:00:21","7.437","13.960","","","","","","","","","","","","",""
"12/29/17 12:00:21","7.437","13.960","","","","","","","","","","","","",""
"12/29/17 12:00:00","","","","","","","","","","","","","11.877","1.986","22.182"
"12/29/17 12:00:00","","","","","","","","","","","","","11.877","1.986","22.182"
"12/29/17 11:45:21","6.625","13.967","","","","","","","","","","","","",""
"12/29/17 11:45:21","6.625","13.967","","","","","","","","","","","","",""
"12/29/17 11:30:21","5.812","13.973","","","","","","","","","","","","",""
"12/29/17 11:30:21","5.812","13.973","","","","","","","","","","","","",""
"12/29/17 11:15:21","5.000","13.976","","","","","","","","","","","","",""
"12/29/17 11:15:21","5.000","13.976","","","","","","","","","","","","",""
"12/29/17 11:00:21","4.062","13.980","","","","","","","","","","","","",""
"12/29/17 11:00:21","4.062","13.980","","","","","","","","","","","","",""
"12/29/17 11:00:00","","","","","","","","","","","","","7.346","2.038","22.383"
"12/29/17 11:00:00","","","","","","","","","","","","","7.346","2.038","22.383"
"12/29/17 10:45:21","3.250","13.984","","","","","","","","","","","","",""
"12/29/17 10:45:21","3.250","13.984","","","","","","","","","","","","",""
"12/29/17 10:30:21","2.562","13.988","","","","","","","","","","","","",""
"12/29/17 10:30:21","2.562","13.988","","","","","","","","","","","","",""
"12/28/17 13:45:21","3.812","14.080","","","","","","","","","","","","",""
"12/28/17 13:45:21","3.812","14.080","","","","","","","","","","","","",""
"12/28/17 13:30:21","3.687","14.084","","","","","","","","","","","","",""
"12/28/17 13:30:21","3.687","14.084","","","","","","","","","","","","",""
"12/28/17 13:15:21","3.750","14.084","","","","","","","","","","","","",""
"12/28/17 13:15:21","3.750","14.084","","","","","","","","","","","","",""
"12/28/17 13:00:21","3.750","14.085","","","","","","","","","","","","",""
"12/28/17 13:00:21","3.750","14.085","","","","","","","","","","","","",""
"12/28/17 13:00:00","","","","","","","","","","","","","8.049","2.038","22.462"
"12/28/17 13:00:00","","","","","","","","","","","","","8.049","2.038","22.462"
"12/28/17 12:45:21","3.937","14.082","","","","","","","","","","","","",""
"12/28/17 12:45:21","3.937","14.082","","","","","","","","","","","","",""
"12/28/17 12:30:21","3.750","14.090","","","","","","","","","","","","",""
"12/28/17 12:30:21","3.750","14.090","","","","","","","","","","","","",""
"12/28/17 12:15:21","3.375","14.093","","","","","","","","","","","","",""
"12/28/17 12:15:21","3.375","14.093","","","","","","","","","","","","",""
"12/28/17 12:00:21","1.375","14.101","","","","","","","","","","","","",""
"12/28/17 12:00:21","1.375","14.101","","","","","","","","","","","","",""
"12/28/17 12:00:00","","","","","","","","","","","","","4.872","2.073","22.427"
"12/28/17 12:00:00","","","","","","","","","","","","","4.872","2.073","22.427"
"12/28/17 11:45:21","0.250","14.107","","","","","","","","","","","","",""
"12/28/17 11:45:21","0.250","14.107","","","","","","","","","","","","",""
"12/28/17 11:30:21","0.375","14.110","","","","","","","","","","","","",""
"12/28/17 11:30:21","0.375","14.110","","","","","","","","","","","","",""
"12/28/17 11:15:21","0.500","14.115","","","","","","","","","","","","",""
"12/28/17 11:15:21","0.500","14.115","","","","","","","","","","","","",""
"12/28/17 11:00:21","-0.125","14.121","","","","","","","","","","","","",""
"12/28/17 11:00:21","-0.125","14.121","","","","","","","","","","","","",""
"12/28/17 11:00:00","","","","","","","","","","","","","2.982","2.047","22.707"
"12/28/17 11:00:00","","","","","","","","","","","","","2.982","2.047","22.707"
"12/28/17 10:45:21","-0.562","14.125","","","","","","","","","","","","",""
"12/28/17 10:45:21","-0.562","14.125","","","","","","","","","","","","",""
"12/28/17 10:30:21","0.312","14.125","","","","","","","","","","","","",""
"12/28/17 10:30:21","0.312","14.125","","","","","","","","","","","","",""
"12/28/17 10:15:21","-0.625","14.126","","","","","","","","","","","","",""
"12/28/17 10:15:21","-0.625","14.126","","","","","","","","","","","","",""
"12/28/17 09:30:21","-6.375","14.115","","","","","","","","","","","","",""
"12/28/17 09:30:21","-6.375","14.115","","","","","","","","","","","","",""
"12/28/17 09:15:21","-9.125","14.111","","","","","","","","","","","","",""
"12/28/17 09:15:21","-9.125","14.111","","","","","","","","","","","","",""
"12/27/17 15:30:21","7.937","14.034","","","","","","","","","","","","",""
"12/27/17 15:30:21","7.937","14.034","","","","","","","","","","","","",""
"12/27/17 15:15:21","8.062","14.035","","","","","","","","","","","","",""
"12/27/17 15:15:21","8.062","14.035","","","","","","","","","","","","",""
"12/27/17 15:00:21","7.687","14.034","","","","","","","","","","","","",""
"12/27/17 15:00:21","7.687","14.034","","","","","","","","","","","","",""
"12/27/17 15:00:00","","","","","","","","","","","","","11.268","1.960","22.427"
"12/27/17 15:00:00","","","","","","","","","","","","","11.268","1.960","22.427"
"12/27/17 14:45:21","7.500","14.033","","","","","","","","","","","","",""
"12/27/17 14:45:21","7.500","14.033","","","","","","","","","","","","",""
"12/27/17 14:30:21","7.562","14.032","","","","","","","","","","","","",""
"12/27/17 14:30:21","7.562","14.032","","","","","","","","","","","","",""
"12/27/17 14:15:21","7.437","14.030","","","","","","","","","","","","",""
"12/27/17 14:15:21","7.437","14.030","","","","","","","","","","","","",""
"12/27/17 14:00:21","6.937","14.027","","","","","","","","","","","","",""
"12/27/17 14:00:21","6.937","14.027","","","","","","","","","","","","",""
"12/27/17 14:00:00","","","","","","","","","","","","","10.825","1.977","22.322"
"12/27/17 14:00:00","","","","","","","","","","","","","10.825","1.977","22.322"
"12/27/17 13:45:21","6.250","14.028","","","","","","","","","","","","",""
"12/27/17 13:45:21","6.250","14.028","","","","","","","","","","","","",""
"12/27/17 13:15:21","5.687","14.033","","","","","","","","","","","","",""
"12/27/17 13:15:21","5.687","14.033","","","","","","","","","","","","",""
"12/27/17 13:00:21","5.125","14.036","","","","","","","","","","","","",""
"12/27/17 13:00:21","5.125","14.036","","","","","","","","","","","","",""
"12/27/17 13:00:00","","","","","","","","","","","","","8.590","2.038","22.838"
"12/27/17 13:00:00","","","","","","","","","","","","","8.590","2.038","22.838"
"12/27/17 12:45:21","4.125","14.036","","","","","","","","","","","","",""
"12/27/17 12:45:21","4.125","14.036","","","","","","","","","","","","",""
"12/27/17 12:15:21","3.750","14.043","","","","","","","","","","","","",""
"12/27/17 12:15:21","3.750","14.043","","","","","","","","","","","","",""
"12/26/17 14:15:21","8.625","14.046","","","","","","","","","","","","",""
"12/26/17 14:15:21","8.625","14.046","","","","","","","","","","","","",""
"12/26/17 14:00:21","7.687","14.044","","","","","","","","","","","","",""
"12/26/17 14:00:21","7.687","14.044","","","","","","","","","","","","",""
"12/26/17 14:00:00","","","","","","","","","","","","","11.950","1.977","22.235"
"12/26/17 14:00:00","","","","","","","","","","","","","11.950","1.977","22.235"
"12/26/17 13:45:21","7.625","14.044","","","","","","","","","","","","",""
"12/26/17 13:45:21","7.625","14.044","","","","","","","","","","","","",""
"12/26/17 13:00:21","8.312","14.049","","","","","","","","","","","","",""
"12/26/17 13:00:21","8.312","14.049","","","","","","","","","","","","",""
"12/26/17 13:00:21","8.312","14.049","","","","","","","","","","","","",""
"12/26/17 13:00:21","8.312","14.049","","","","","","","","","","","","",""
"12/26/17 13:00:00","","","","","","","","","","","","","12.817","2.012","21.403"
"12/26/17 13:00:00","","","","","","","","","","","","","12.817","2.012","21.403"
"12/26/17 13:00:00","","","","","","","","","","","","","12.817","2.012","21.403"
"12/26/17 13:00:00","","","","","","","","","","","","","12.817","2.012","21.403"
"12/26/17 12:45:21","7.875","14.049","","","","","","","","","","","","",""
"12/26/17 12:45:21","7.875","14.049","","","","","","","","","","","","",""
"12/26/17 12:45:21","7.875","14.049","","","","","","","","","","","","",""
"12/26/17 12:45:21","7.875","14.049","","","","","","","","","","","","",""
"12/26/17 12:30:21","7.250","14.053","","","","","","","","","","","","",""
"12/26/17 12:30:21","7.250","14.053","","","","","","","","","","","","",""
"12/26/17 12:30:21","7.250","14.053","","","","","","","","","","","","",""
"12/26/17 12:30:21","7.250","14.053","","","","","","","","","","","","",""
"12/26/17 12:15:21","7.062","14.057","","","","","","","","","","","","",""
"12/26/17 12:15:21","7.062","14.057","","","","","","","","","","","","",""
"12/26/17 12:15:21","7.062","14.057","","","","","","","","","","","","",""
"12/26/17 12:15:21","7.062","14.057","","","","","","","","","","","","",""
"12/26/17 12:00:21","5.437","14.060","","","","","","","","","","","","",""
"12/26/17 12:00:21","5.437","14.060","","","","","","","","","","","","",""
"12/26/17 12:00:00","","","","","","","","","","","","","9.530","2.091","22.051"
"12/26/17 12:00:00","","","","","","","","","","","","","9.530","2.091","22.051"
"12/26/17 11:45:21","4.250","14.067","","","","","","","","","","","","",""
"12/26/17 11:45:21","4.250","14.067","","","","","","","","","","","","",""
"12/26/17 11:30:21","2.000","14.069","","","","","","","","","","","","",""
"12/26/17 11:30:21","2.000","14.069","","","","","","","","","","","","",""
"12/25/17 14:45:21","4.500","13.939","","","","","","","","","","","","",""
"12/25/17 14:45:21","4.500","13.939","","","","","","","","","","","","",""
"12/25/17 14:30:21","5.000","13.942","","","","","","","","","","","","",""
"12/25/17 14:30:21","5.000","13.942","","","","","","","","","","","","",""
"12/25/17 14:15:21","4.937","13.940","","","","","","","","","","","","",""
"12/25/17 14:15:21","4.937","13.940","","","","","","","","","","","","",""
"12/25/17 14:00:21","4.875","13.944","","","","","","","","","","","","",""
"12/25/17 14:00:21","4.875","13.944","","","","","","","","","","","","",""
"12/25/17 14:00:00","","","","","","","","","","","","","8.794","2.021","22.427"
"12/25/17 14:00:00","","","","","","","","","","","","","8.794","2.021","22.427"
"12/25/17 13:45:21","5.375","13.939","","","","","","","","","","","","",""
"12/25/17 13:45:21","5.375","13.939","","","","","","","","","","","","",""
"12/25/17 13:30:21","5.250","13.937","","","","","","","","","","","","",""
"12/25/17 13:30:21","5.250","13.937","","","","","","","","","","","","",""
"12/25/17 13:15:21","4.812","13.933","","","","","","","","","","","","",""
"12/25/17 13:15:21","4.812","13.933","","","","","","","","","","","","",""
"12/25/17 13:00:21","4.562","13.941","","","","","","","","","","","","",""
"12/25/17 13:00:21","4.562","13.941","","","","","","","","","","","","",""
"12/25/17 13:00:00","","","","","","","","","","","","","8.513","2.012","22.532"
"12/25/17 13:00:00","","","","","","","","","","","","","8.513","2.012","22.532"
"12/25/17 12:45:21","4.312","13.937","","","","","","","","","","","","",""
"12/25/17 12:45:21","4.312","13.937","","","","","","","","","","","","",""
"12/25/17 12:30:21","4.937","13.935","","","","","","","","","","","","",""
"12/25/17 12:30:21","4.937","13.935","","","","","","","","","","","","",""
"12/25/17 12:15:21","4.187","13.938","","","","","","","","","","","","",""
"12/25/17 12:15:21","4.187","13.938","","","","","","","","","","","","",""
"12/25/17 12:00:21","3.562","13.945","","","","","","","","","","","","",""
"12/25/17 12:00:21","3.562","13.945","","","","","","","","","","","","",""
"12/25/17 12:00:00","","","","","","","","","","","","","7.004","2.065","22.235"
"12/25/17 12:00:00","","","","","","","","","","","","","7.004","2.065","22.235"
"12/25/17 11:45:21","2.687","13.949","","","","","","","","","","","","",""
"12/25/17 11:45:21","2.687","13.949","","","","","","","","","","","","",""
"12/25/17 11:30:21","2.375","13.946","","","","","","","","","","","","",""
"12/25/17 11:30:21","2.375","13.946","","","","","","","","","","","","",""
"12/25/17 11:15:21","2.000","13.948","","","","","","","","","","","","",""
"12/25/17 11:15:21","2.000","13.948","","","","","","","","","","","","",""
"12/25/17 11:00:21","1.562","13.955","","","","","","","","","","","","",""
"12/25/17 11:00:21","1.562","13.955","","","","","","","","","","","","",""
"12/25/17 11:00:21","1.562","13.955","","","","","","","","","","","","",""
"12/25/17 11:00:21","1.562","13.955","","","","","","","","","","","","",""
"12/25/17 11:00:00","","","","","","","","","","","","","5.991","2.091","22.803"
"12/25/17 11:00:00","","","","","","","","","","","","","5.991","2.091","22.803"
"12/25/17 11:00:00","","","","","","","","","","","","","5.991","2.091","22.803"
"12/25/17 11:00:00","","","","","","","","","","","","","5.991","2.091","22.803"
"12/22/17 16:00:00","","","","","","","","","","","","","10.305","3.613","19.399"
"12/22/17 16:00:00","","","","","","","","","","","","","10.305","3.613","19.399"
"12/22/17 16:00:00","","","","","","","","","","","","","10.305","3.613","19.399"
"12/22/17 16:00:00","","","","","","","","","","","","","10.305","3.613","19.399"
"12/22/17 15:45:21","12.562","13.923","","","","","","","","","","","","",""
"12/22/17 15:45:21","12.562","13.923","","","","","","","","","","","","",""
"12/22/17 15:45:21","12.562","13.923","","","","","","","","","","","","",""
"12/22/17 15:45:21","12.562","13.923","","","","","","","","","","","","",""
"12/22/17 15:30:21","12.812","13.922","","","","","","","","","","","","",""
"12/22/17 15:30:21","12.812","13.922","","","","","","","","","","","","",""
"12/22/17 15:30:21","12.812","13.922","","","","","","","","","","","","",""
"12/22/17 15:30:21","12.812","13.922","","","","","","","","","","","","",""
"12/22/17 15:15:21","12.812","13.920","","","","","","","","","","","","",""
"12/22/17 15:15:21","12.812","13.920","","","","","","","","","","","","",""
"12/22/17 15:15:21","12.812","13.920","","","","","","","","","","","","",""
"12/22/17 15:15:21","12.812","13.920","","","","","","","","","","","","",""
